,GLD,TLT,HYG,LQD,DBA,BIL
2022-12-30,0.1630305500862666,0.1630305500862666,0.09510115421698885,0.09510115421698885,0.09510115421698885,0.3886354371765003
2023-01-06,0.16414861505750306,0.16414861505750306,0.09575335878354345,0.09575335878354345,0.09575335878354345,0.38444269353436367
2023-01-13,0.1620879377382603,0.12900876677126838,0.11246918128777243,0.12900876677126838,0.0959295958042765,0.37149575162715404
2023-01-20,0.14367565876797334,0.12734887936252184,0.12734887936252184,0.12734887936252184,0.0946953205516188,0.3795823825928423
2023-01-27,0.1454882294975443,0.1289554761455506,0.1289554761455506,0.1289554761455506,0.09588996944156329,0.37175537262424063
2023-02-03,0.14315553673422307,0.12688786210533412,0.12688786210533412,0.12688786210533412,0.09435251284755612,0.3818283641022183
2023-02-10,0.1394149650590363,0.12357235539323673,0.12357235539323673,0.12357235539323673,0.09188713606163758,0.39798083269961587
2023-02-17,0.15358346614042376,0.12223990162196992,0.10656811936274303,0.12223990162196992,0.0908963371035161,0.4044722741493772
2023-02-24,0.13505047301415748,0.11970382835345778,0.11970382835345778,0.11970382835345778,0.08901053903205836,0.41682750289341086
2023-03-03,0.14950168476612644,0.11899113685467204,0.10373586289894486,0.11899113685467204,0.08848058894321768,0.4202995896823669
2023-03-10,0.15074081998683098,0.11997738733645731,0.10459567101127047,0.11997738733645731,0.08921395468608365,0.4154947796429003
2023-03-17,0.1508046233028279,0.12002816956755688,0.10463994269992138,0.12002816956755688,0.08925171583228587,0.41524737902985104
2023-03-24,0.1485646008555729,0.11824529455851719,0.10308564140998935,0.11824529455851719,0.0879259882614615,0.42393318035594185
2023-03-31,0.12733312361387025,0.11286345047593045,0.11286345047593045,0.11286345047593045,0.08392410420005084,0.4501524207582875
2023-04-07,0.1209344617010787,0.10719190923504704,0.10719190923504704,0.10719190923504704,0.07970680430298369,0.47778300629079645
2023-04-14,0.1209627724724649,0.10721700287332116,0.10721700287332116,0.10721700287332116,0.07972546367503369,0.47766075523253804
2023-04-21,0.12049995359765032,0.10680677705246279,0.10680677705246279,0.10680677705246279,0.07942042396208772,0.4796592912828735
2023-04-28,0.13423411723962572,0.10683939943562049,0.09314204053361785,0.10683939943562049,0.07944468163161524,0.4795003617239003
2023-05-05,0.13364607658699826,0.10637136707944758,0.09273401232567226,0.10637136707944758,0.07909665757189692,0.4817805193565374
2023-05-12,0.10858016420745943,0.07841900748316515,0.07841900748316515,0.1387413209317537,0.07841900748316515,0.5174214924112915
2023-05-19,0.10952741643400601,0.07910313409122656,0.07910313409122656,0.13995169877678543,0.07910313409122656,0.5132114825155288
2023-05-26,0.10787081202667134,0.0779066975748182,0.0779066975748182,0.13783492647852447,0.0779066975748182,0.5205741687703496
2023-06-02,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2023-06-09,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2023-06-16,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2023-06-23,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2023-06-30,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2023-07-07,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2023-07-14,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2023-07-21,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2023-07-28,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2023-08-04,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2023-08-11,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2023-08-18,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2023-08-25,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2023-09-01,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2023-09-08,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2023-09-15,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2023-09-22,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2023-09-29,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2023-10-06,0.026304382898884045,0.02093614149094852,0.018252020786980763,0.02093614149094852,0.015567900083013004,0.8980034132492252
2023-10-13,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2023-10-20,0.02690945151601712,0.02141772671682995,0.01867186431723637,0.02141772671682995,0.015926001917642783,0.8956572288154439
2023-10-27,0.026293929530384678,0.02092782146295923,0.01824476742924651,0.02092782146295923,0.015561713395533788,0.8980439467189166
2023-11-03,0.02672370546397875,0.02126988802235043,0.018542979301536276,0.02126988802235043,0.015816070580722114,0.896377468609062
2023-11-10,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2023-11-17,0.025775951275404982,0.020515553055934575,0.017885353946199375,0.020515553055934575,0.015255154836464172,0.9000524338300623
2023-11-24,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2023-12-01,0.022537830690794822,0.01627732216557404,0.01627732216557404,0.0287983392160156,0.01627732216557404,0.8998318635964675
2023-12-08,0.022332279878032966,0.01612886880080159,0.01612886880080159,0.02853569095526434,0.01612886880080159,0.9007454227642979
2023-12-15,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2023-12-22,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2023-12-29,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-01-05,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-01-12,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-01-19,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-01-26,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-02-02,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-02-09,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-02-16,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-02-23,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-03-01,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-03-08,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-03-15,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-03-22,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-03-29,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-04-05,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-04-12,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-04-19,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-04-26,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-05-03,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-05-10,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-05-17,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-05-24,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-05-31,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-06-07,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-06-14,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-06-21,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-06-28,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-07-05,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-07-12,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-07-19,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-07-26,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-08-02,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-08-09,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-08-16,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-08-23,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-08-30,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-09-06,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-09-13,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-09-20,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-09-27,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-10-04,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-10-11,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-10-18,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-10-25,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-11-01,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-11-08,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-11-15,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-11-22,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-11-29,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-12-06,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-12-13,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2024-12-20,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2024-12-27,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2025-01-03,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2025-01-10,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2025-01-17,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2025-01-24,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2025-01-31,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2025-02-07,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2025-02-14,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2025-02-21,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2025-02-28,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2025-03-07,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2025-03-14,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2025-03-21,0.1462240804490049,0.1462240804490049,0.0852973802619195,0.0852973802619195,0.0852973802619195,0.4516596983162318
2025-03-28,0.13756412959314868,0.13756412959314868,0.08024574226267005,0.08024574226267005,0.08024574226267005,0.48413451402569246
2025-04-04,0.1385158902021227,0.1385158902021227,0.08080093595123823,0.08080093595123823,0.08080093595123823,0.48056541174203976
2025-04-11,0.1461898698764401,0.1461898698764401,0.08527742409459003,0.08527742409459003,0.08527742409459003,0.4517879879633497
2025-04-18,0.15625664406052495,0.15625664406052495,0.0911497090353062,0.0911497090353062,0.0911497090353062,0.4140375847730315
2025-04-25,0.14728578245824936,0.14728578245824936,0.08591670643397878,0.08591670643397878,0.08591670643397878,0.44767831578156503
2025-05-02,0.14788461304143968,0.14788461304143968,0.08626602427417314,0.08626602427417314,0.08626602427417314,0.44543270109460126
2025-05-09,0.14855827651759818,0.14855827651759818,0.08665899463526558,0.08665899463526558,0.08665899463526558,0.442906463059007
2025-05-16,0.14437275007159275,0.14437275007159275,0.08421743754176243,0.08421743754176243,0.08421743754176243,0.4586021872315273
2025-05-23,0.14196322413214624,0.14196322413214624,0.08281188074375195,0.08281188074375195,0.08281188074375195,0.46763790950445167
2025-05-30,0.13485567298000828,0.13485567298000828,0.07866580923833814,0.07866580923833814,0.07866580923833814,0.494291226324969
2025-06-06,0.13032277593718283,0.13032277593718283,0.07602161929668998,0.07602161929668998,0.07602161929668998,0.5112895902355644
2025-06-13,0.11391496868601866,0.10097008588078928,0.10097008588078928,0.10097008588078928,0.07508032027033049,0.508094453401283
2025-06-20,0.11414765184175511,0.1011763277688284,0.1011763277688284,0.1011763277688284,0.07523367962297496,0.5070896852287848
2025-06-27,0.11425235949645102,0.10126913682639976,0.10126913682639976,0.10126913682639976,0.07530269148629727,0.5066375385380525
2025-07-04,0.1129653401797176,0.10012836970474968,0.10012836970474968,0.10012836970474968,0.07445442875481387,0.5121951219512195
2025-07-11,0.1129653401797176,0.07445442875481388,0.12580231065468553,0.1001283697047497,0.07445442875481388,0.5121951219512195
2025-07-18,0.11314721631482973,0.07457430166204686,0.126004854532424,0.10028957809723545,0.07457430166204686,0.5114097477314171
2025-07-25,0.1129653401797176,0.07445442875481388,0.12580231065468553,0.1001283697047497,0.07445442875481388,0.5121951219512195
2025-08-01,0.1129653401797176,0.07445442875481388,0.12580231065468553,0.1001283697047497,0.07445442875481388,0.5121951219512195
2025-08-08,0.12757941908715073,0.10154280294691585,0.08852449487679843,0.10154280294691585,0.07550618680668102,0.5053042933355381
2025-08-15,0.12580231065468553,0.10012836970474968,0.08729139922978178,0.10012836970474968,0.07445442875481387,0.5121951219512195
2025-08-22,0.10227272727272729,0.07386363636363638,0.07386363636363638,0.13068181818181818,0.07386363636363638,0.5454545454545455
2025-08-29,0.10227272727272729,0.07386363636363638,0.07386363636363638,0.13068181818181818,0.07386363636363638,0.5454545454545455
2025-09-05,0.10229520826278436,0.07387987263423317,0.07387987263423317,0.13071054389133555,0.07387987263423317,0.5453546299431807
2025-09-12,0.1129653401797176,0.07445442875481388,0.12580231065468553,0.1001283697047497,0.07445442875481388,0.5121951219512195
2025-09-19,0.1129653401797176,0.07445442875481388,0.12580231065468553,0.1001283697047497,0.07445442875481388,0.5121951219512195
2025-09-26,0.12580231065468553,0.10012836970474968,0.08729139922978178,0.10012836970474968,0.07445442875481387,0.5121951219512195
2025-10-03,0.1131526381781702,0.07457787516288492,0.12601089251659864,0.10029438383974176,0.07457787516288492,0.5113863351397195
2025-10-10,0.12580231065468553,0.10012836970474968,0.08729139922978178,0.10012836970474968,0.07445442875481387,0.5121951219512195
2025-10-17,0.12758324572102706,0.10154584863510316,0.08852715009214122,0.10154584863510316,0.07550845154917928,0.5052894553674463
2025-10-24,0.12633265276064817,0.1005504787278628,0.08765939171147015,0.1005504787278628,0.07476830469507748,0.5101386933770785
2025-10-31,0.12580231065468553,0.10012836970474968,0.08729139922978178,0.10012836970474968,0.07445442875481387,0.5121951219512195
2025-11-07,0.12580231065468553,0.10012836970474968,0.08729139922978178,0.10012836970474968,0.07445442875481387,0.5121951219512195
2025-11-14,0.11404027230916558,0.07516290674922278,0.12699939416247988,0.10108115045585131,0.07516290674922278,0.5075533695740577
2025-11-21,0.11394723380285841,0.07510158591552032,0.12689578309863778,0.10099868450707904,0.07510158591552032,0.5079551267603841
2025-11-28,0.12828757485579467,0.10210643713012227,0.08901586826728608,0.10210643713012227,0.07592529940444989,0.5025583832122248
2025-12-05,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2025-12-12,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2025-12-19,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2025-12-26,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2026-01-02,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2026-01-09,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2026-01-16,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2026-01-23,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2026-01-30,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2026-02-06,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2026-02-13,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2026-02-20,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2026-02-27,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2026-03-06,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2026-03-13,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2026-03-20,0.1400959100201764,0.1400959100201764,0.08172261417843622,0.08172261417843622,0.08172261417843622,0.47464033742433853
2026-03-27,0.14054357194732342,0.11186121032542067,0.09752002951446931,0.11186121032542067,0.08317884870351792,0.45503512918384803
2026-04-03,0.14798091564361923,0.11778072877757448,0.1026806353445521,0.11778072877757448,0.08758054191152974,0.42619644954515007
2026-04-10,0.1451018722706564,0.1451018722706564,0.08464275882454957,0.08464275882454957,0.08464275882454957,0.4558679789850385
