decision_at,adsh,cik10,company_name_as_filed,sic,sector,form,afs,filing_date,available_at,period,fy,fp,source_quarter,filing_age_days,current_tickers,current_exchanges,identity_status,candidate_symbols,symbol_source,symbol_count,collision_flag,single_symbol_usable_for_price_probe,free_execution_price_available
2020-04-01 00:00:00+00:00,0001564590-20-007363,0001010612,SYKES ENTERPRISES INC,7373,technology,10-K,1-LAF,2020-02-27,2020-02-28 00:00:00+00:00,20191231,2019,FY,2020Q1,33.0,,,former_or_unmapped,SYKE,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001013462-20-000004,0001013462,ANSYS INC,7372,technology,10-K,1-LAF,2020-02-27,2020-02-28 00:00:00+00:00,20191231,2019,FY,2020Q1,33.0,,,former_or_unmapped,ANSS,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-19-045388,0001019671,SEACHANGE INTERNATIONAL INC,3663,technology,10-Q,2-ACC,2019-12-05,2019-12-06 00:00:00+00:00,20191031,2020,Q3,2019Q4,117.0,,,former_or_unmapped,SEAC,last_filing_inline_xbrl,1,False,True,True
2020-04-01 00:00:00+00:00,0001437749-19-024143,0001036188,QAD INC,7372,technology,10-Q,2-ACC,2019-12-10,2019-12-11 00:00:00+00:00,20191031,2020,Q3,2019Q4,112.0,,,former_or_unmapped,QADA|QADB,last_filing_inline_xbrl,2,False,False,False
2020-04-01 00:00:00+00:00,0001043604-20-000021,0001043604,JUNIPER NETWORKS INC,3576,technology,10-K,1-LAF,2020-02-20,2020-02-21 00:00:00+00:00,20191231,2019,FY,2020Q1,40.0,,,former_or_unmapped,JNPR,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001047122-20-000009,0001047122,RAYTHEON CO/,3812,technology,10-K,1-LAF,2020-02-12,2020-02-13 00:00:00+00:00,20191231,2019,FY,2020Q1,48.0,,,former_or_unmapped,RTN,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-20-010752,0001057083,PC TEL INC,3663,technology,10-K,2-ACC,2020-03-13,2020-03-14 00:00:00+00:00,20191231,2019,FY,2020Q1,18.0,,,former_or_unmapped,PCTI,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001058057-20-000014,0001058057,MARVELL TECHNOLOGY GROUP LTD,3674,technology,10-K,1-LAF,2020-03-23,2020-03-24 00:00:00+00:00,20200131,2019,FY,2020Q1,8.0,,,former_or_unmapped,MRVL,last_filing_inline_xbrl,1,True,False,False
2020-04-01 00:00:00+00:00,0001073349-20-000015,0001073349,BOTTOMLINE TECHNOLOGIES INC /DE/,7372,technology,10-Q,1-LAF,2020-02-07,2020-02-08 00:00:00+00:00,20191231,2020,Q2,2020Q1,53.0,,,former_or_unmapped,EPAY,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-20-003947,0001082506,"GREAT ELM CAPITAL GROUP, INC.",7372,technology,10-Q,2-ACC,2020-02-10,2020-02-11 00:00:00+00:00,20191231,2020,Q2,2020Q1,50.0,,,former_or_unmapped,GEC,last_filing_instance_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001085869-20-000010,0001085869,PERFICIENT INC,7371,technology,10-K,1-LAF,2020-02-25,2020-02-26 00:00:00+00:00,20191231,2019,FY,2020Q1,35.0,,,former_or_unmapped,PRFT,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-20-012549,0001101680,DASAN ZHONE SOLUTIONS INC,3661,technology,10-K,2-ACC,2020-03-24,2020-03-25 00:00:00+00:00,20191231,2019,FY,2020Q1,7.0,,,former_or_unmapped,DZSI,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001102934-20-000005,0001102934,CABOT MICROELECTRONICS CORP,3674,technology,10-Q,1-LAF,2020-02-07,2020-02-08 00:00:00+00:00,20191231,2020,Q1,2020Q1,53.0,,,former_or_unmapped,CCMP,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001437749-20-005167,0001108320,SMTC CORP,3672,technology,10-K,2-ACC,2020-03-13,2020-03-14 00:00:00+00:00,20191231,2019,FY,2020Q1,18.0,,,former_or_unmapped,SMTX,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001185185-20-000310,0001112920,GLOBALSCAPE INC,7372,technology,10-K,2-ACC,2020-03-16,2020-03-17 00:00:00+00:00,20191231,2019,FY,2020Q1,15.0,,,former_or_unmapped,GSB,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001118417-20-000015,0001118417,"MODEL N, INC.",7370,technology,10-Q,2-ACC,2020-02-05,2020-02-06 00:00:00+00:00,20191231,2020,Q1,2020Q1,55.0,,,former_or_unmapped,MODN,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001558370-20-001895,0001121142,MAXAR TECHNOLOGIES INC.,3663,technology,10-K,2-ACC,2020-03-02,2020-03-03 00:00:00+00:00,20191231,2019,FY,2020Q1,29.0,,,former_or_unmapped,MAXR,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001124610-20-000019,0001124610,"VMWARE, INC.",7372,technology,10-K,1-LAF,2020-03-26,2020-03-27 00:00:00+00:00,20200131,2019,FY,2020Q1,5.0,,,former_or_unmapped,VMW,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-20-008173,0001124804,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",7373,technology,10-K,1-LAF,2020-03-02,2020-03-03 00:00:00+00:00,20191231,2019,FY,2020Q1,29.0,,,former_or_unmapped,MDRX,last_filing_inline_xbrl,1,False,True,True
2020-04-01 00:00:00+00:00,0001129260-20-000007,0001129260,"VOCERA COMMUNICATIONS, INC.",3669,technology,10-K,1-LAF,2020-02-26,2020-02-27 00:00:00+00:00,20191231,2019,FY,2020Q1,34.0,,,former_or_unmapped,VCRA,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001131554-20-000025,0001131554,SYNCHRONOSS TECHNOLOGIES INC,7371,technology,10-K,2-ACC,2020-03-16,2020-03-17 00:00:00+00:00,20191231,2019,FY,2020Q1,15.0,,,former_or_unmapped,SNCR,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001138639-20-000029,0001138639,INFINERA CORP,3661,technology,10-K,2-ACC,2020-03-04,2020-03-05 00:00:00+00:00,20191231,2019,FY,2020Q1,27.0,,,former_or_unmapped,INFN,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001145057-20-000002,0001145057,"FORESCOUT TECHNOLOGIES, INC",3577,technology,10-K,1-LAF,2020-02-28,2020-02-29 00:00:00+00:00,20191231,2019,FY,2020Q1,32.0,,,former_or_unmapped,FSCT,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001437749-20-004130,0001160958,INPHI CORP,3674,technology,10-K,1-LAF,2020-03-02,2020-03-03 00:00:00+00:00,20191231,2019,FY,2020Q1,29.0,,,former_or_unmapped,IPHI,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001166388-19-000145,0001166388,VERINT SYSTEMS INC,7373,technology,10-Q,1-LAF,2019-12-04,2019-12-05 00:00:00+00:00,20191031,2020,Q3,2019Q4,118.0,,,former_or_unmapped,VRNT,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001169445-20-000002,0001169445,COMPUTER PROGRAMS & SYSTEMS INC,7371,technology,10-K,2-ACC,2020-03-11,2020-03-12 00:00:00+00:00,20191231,2019,FY,2020Q1,20.0,,,former_or_unmapped,TBRG,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001169652-20-000008,0001169652,CHANNELADVISOR CORP,7372,technology,10-K,2-ACC,2020-02-12,2020-02-13 00:00:00+00:00,20191231,2019,FY,2020Q1,48.0,,,former_or_unmapped,ECOM,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-19-042942,0001169987,"HTG MOLECULAR DIAGNOSTICS, INC",3826,technology,10-Q,2-ACC,2019-11-12,2019-11-13 00:00:00+00:00,20190930,2019,Q3,2019Q4,140.0,,,former_or_unmapped,HTGM,last_filing_instance_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001558370-20-000592,0001207074,VIRTUSA CORP,7371,technology,10-Q,1-LAF,2020-02-07,2020-02-08 00:00:00+00:00,20191231,2020,Q3,2020Q1,53.0,,,former_or_unmapped,VRTU,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-20-005557,0001212458,PROOFPOINT INC,7374,technology,10-K,1-LAF,2020-02-20,2020-02-21 00:00:00+00:00,20191231,2019,FY,2020Q1,40.0,,,former_or_unmapped,PFPT,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001227025-20-000025,0001227025,NEOPHOTONICS CORP,3674,technology,10-K/A,2-ACC,2020-03-03,2020-03-04 00:00:00+00:00,20191231,2019,FY,2020Q1,28.0,,,former_or_unmapped,NPTN,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001628280-20-001590,0001237746,"ENDURANCE INTERNATIONAL GROUP HOLDINGS, INC.",7372,technology,10-K,2-ACC,2020-02-14,2020-02-15 00:00:00+00:00,20191231,2019,FY,2020Q1,46.0,,,former_or_unmapped,EIGI,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001286225-20-000011,0001286225,"REALPAGE, INC.",7372,technology,10-K,1-LAF,2020-03-02,2020-03-03 00:00:00+00:00,20191231,2019,FY,2020Q1,29.0,,,former_or_unmapped,RP,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001303652-19-000025,0001303652,TABLEAU SOFTWARE INC,7372,technology,10-Q,1-LAF,2019-07-31,2019-08-01 00:00:00+00:00,20190630,2019,Q2,2019Q3,244.0,,,former_or_unmapped,DATA,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001193125-20-050382,0001313275,BRIGHTCOVE INC,7374,technology,10-K,2-ACC,2020-02-27,2020-02-28 00:00:00+00:00,20191231,2019,FY,2020Q1,33.0,,,former_or_unmapped,BCOV,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-19-030844,0001316016,AQUANTIA CORP,3674,technology,10-Q,2-ACC,2019-08-08,2019-08-09 00:00:00+00:00,20190630,2019,Q2,2019Q3,236.0,,,former_or_unmapped,AQ,last_filing_instance_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001327318-20-000009,0001327318,"TRUECAR, INC.",7370,technology,10-K,1-LAF,2020-02-28,2020-02-29 00:00:00+00:00,20191231,2019,FY,2020Q1,32.0,,,former_or_unmapped,TRUE,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-20-007381,0001333835,CASA SYSTEMS INC,3663,technology,10-K,2-ACC,2020-02-27,2020-02-28 00:00:00+00:00,20191231,2019,FY,2020Q1,33.0,,,former_or_unmapped,CASA,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001340127-19-000187,0001340127,CARBONITE INC,7374,technology,10-Q,1-LAF,2019-11-12,2019-11-13 00:00:00+00:00,20190930,2019,Q3,2019Q4,140.0,,,former_or_unmapped,CARB,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-20-007791,0001348036,"AVALARA, INC.",7372,technology,10-K,1-LAF,2020-02-28,2020-02-29 00:00:00+00:00,20191231,2019,FY,2020Q1,32.0,,,former_or_unmapped,AVLR,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-20-010072,0001351285,ROSETTA STONE INC,7372,technology,10-K,2-ACC,2020-03-11,2020-03-12 00:00:00+00:00,20191231,2019,FY,2020Q1,20.0,,,former_or_unmapped,RST,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001353283-20-000008,0001353283,SPLUNK INC,7372,technology,10-K,1-LAF,2020-03-26,2020-03-27 00:00:00+00:00,20200131,2019,FY,2020Q1,5.0,,,former_or_unmapped,SPLK,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-20-007826,0001355754,INSTRUCTURE INC,7372,technology,10-K,1-LAF,2020-02-28,2020-02-29 00:00:00+00:00,20191231,2019,FY,2020Q1,32.0,,,former_or_unmapped,INST,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001356104-20-000008,0001356104,"MELLANOX TECHNOLOGIES, LTD.",3674,technology,10-K,1-LAF,2020-02-20,2020-02-21 00:00:00+00:00,20191231,2019,FY,2020Q1,40.0,,,former_or_unmapped,MLNX,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001558370-20-001804,0001366246,GLU MOBILE INC,7371,technology,10-K,1-LAF,2020-02-28,2020-02-29 00:00:00+00:00,20191231,2019,FY,2020Q1,32.0,,,former_or_unmapped,GLUU,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001370880-20-000008,0001370880,"FIREEYE, INC.",3577,technology,10-K,1-LAF,2020-02-21,2020-02-22 00:00:00+00:00,20191231,2019,FY,2020Q1,39.0,,,former_or_unmapped,MNDT,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001193125-19-203240,0001385292,MONOTYPE IMAGING HOLDINGS INC.,7371,technology,10-Q,1-LAF,2019-07-26,2019-07-27 00:00:00+00:00,20190630,2019,Q2,2019Q3,249.0,,,former_or_unmapped,TYPE,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-20-011878,0001385867,COUPA SOFTWARE INC,7372,technology,10-K,1-LAF,2020-03-20,2020-03-21 00:00:00+00:00,20200131,2019,FY,2020Q1,11.0,,,former_or_unmapped,COUP,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001392972-20-000059,0001392972,"PROS HOLDINGS, INC.",7371,technology,10-K,1-LAF,2020-02-19,2020-02-20 00:00:00+00:00,20191231,2019,FY,2020Q1,41.0,,,former_or_unmapped,PRO,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001558370-20-002795,0001395848,ADESTO TECHNOLOGIES CORP,3674,technology,10-K,2-ACC,2020-03-16,2020-03-17 00:00:00+00:00,20191231,2019,FY,2020Q1,15.0,,,former_or_unmapped,IOTS,last_filing_instance_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001401680-20-000004,0001401680,CORNERSTONE ONDEMAND INC,7372,technology,10-K,1-LAF,2020-02-25,2020-02-26 00:00:00+00:00,20191231,2019,FY,2020Q1,35.0,,,former_or_unmapped,CSOD,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001408278-19-000050,0001408278,"SYNACOR, INC.",7370,technology,10-Q,2-ACC,2019-11-07,2019-11-08 00:00:00+00:00,20190930,2019,Q3,2019Q4,145.0,,,former_or_unmapped,SYNC,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001418091-20-000037,0001418091,"TWITTER, INC.",7370,technology,10-K,1-LAF,2020-02-19,2020-02-20 00:00:00+00:00,20191231,2019,FY,2020Q1,41.0,,,former_or_unmapped,TWTR,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001418100-20-000014,0001418100,AVAYA HOLDINGS CORP.,3661,technology,10-Q,1-LAF,2020-02-10,2020-02-11 00:00:00+00:00,20191231,2020,Q1,2020Q1,50.0,,,former_or_unmapped,AVYA,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-20-004769,0001420302,"LOGMEIN, INC.",7372,technology,10-K,1-LAF,2020-02-14,2020-02-15 00:00:00+00:00,20191231,2019,FY,2020Q1,46.0,,,former_or_unmapped,LOGM,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001433714-20-000016,0001433714,"CASTLIGHT HEALTH, INC.",7374,technology,10-K,2-ACC,2020-02-28,2020-02-29 00:00:00+00:00,20191231,2019,FY,2020Q1,32.0,,,former_or_unmapped,CSLT,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-20-007797,0001437352,"EVERBRIDGE, INC.",7372,technology,10-K,1-LAF,2020-02-28,2020-02-29 00:00:00+00:00,20191231,2019,FY,2020Q1,32.0,,,former_or_unmapped,EVBG,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-20-007343,0001438231,DIGIMARC CORP,7373,technology,10-K,2-ACC,2020-02-27,2020-02-28 00:00:00+00:00,20191231,2019,FY,2020Q1,33.0,,,former_or_unmapped,DMRC,last_filing_inline_xbrl,1,False,True,True
2020-04-01 00:00:00+00:00,0001564590-20-007803,0001439404,ZYNGA INC,7374,technology,10-K,1-LAF,2020-02-28,2020-02-29 00:00:00+00:00,20191231,2019,FY,2020Q1,32.0,,,former_or_unmapped,ZNGA,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001447599-20-000016,0001447599,"FITBIT, INC.",3571,technology,10-K,1-LAF,2020-02-27,2020-02-28 00:00:00+00:00,20191231,2019,FY,2020Q1,33.0,,,former_or_unmapped,FIT,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001448056-20-000007,0001448056,"NEW RELIC, INC.",7372,technology,10-Q,1-LAF,2020-02-05,2020-02-06 00:00:00+00:00,20191231,2020,Q3,2020Q1,55.0,,,former_or_unmapped,NEWR,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001453814-19-000139,0001453814,"MEDIDATA SOLUTIONS, INC.",7372,technology,10-Q,1-LAF,2019-08-06,2019-08-07 00:00:00+00:00,20190630,2019,Q2,2019Q3,238.0,,,former_or_unmapped,MDSO,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001459417-20-000003,0001459417,"2U, INC.",7372,technology,10-K,1-LAF,2020-02-28,2020-02-29 00:00:00+00:00,20191231,2019,FY,2020Q1,32.0,,,former_or_unmapped,TWOU,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001463172-20-000061,0001463172,"ZENDESK, INC.",7374,technology,10-K,1-LAF,2020-02-13,2020-02-14 00:00:00+00:00,20191231,2019,FY,2020Q1,47.0,,,former_or_unmapped,ZEN,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001468666-20-000019,0001468666,SECUREWORKS CORP,7372,technology,10-K,2-ACC,2020-03-27,2020-03-28 00:00:00+00:00,20200131,2019,FY,2020Q1,4.0,,,former_or_unmapped,SCWX,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001558370-20-002145,0001470099,"MOBILEIRON, INC.",7372,technology,10-K,2-ACC,2020-03-06,2020-03-07 00:00:00+00:00,20191231,2019,FY,2020Q1,25.0,,,former_or_unmapped,MOBL,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001474439-20-000017,0001474439,"TELENAV, INC.",3812,technology,10-Q,2-ACC,2020-02-13,2020-02-14 00:00:00+00:00,20191231,2020,Q2,2020Q1,47.0,,,former_or_unmapped,TNAV,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001475115-20-000021,0001475115,"EVENTBRITE, INC.",7370,technology,10-K,1-LAF,2020-03-02,2020-03-03 00:00:00+00:00,20191231,2019,FY,2020Q1,29.0,,,former_or_unmapped,EB,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001487101-19-000022,0001487101,KEYW HOLDING CORP,7373,technology,10-Q,2-ACC,2019-05-07,2019-05-08 00:00:00+00:00,20190331,2019,Q1,2019Q2,329.0,,,former_or_unmapped,KEYW,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001654954-20-002682,0001506439,"SHARPSPRING, INC.",7372,technology,10-K,2-ACC,2020-03-16,2020-03-17 00:00:00+00:00,20191231,2019,FY,2020Q1,15.0,,,former_or_unmapped,SHSP,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001628280-20-004231,0001535379,"CLOUDERA, INC.",7372,technology,10-K,1-LAF,2020-03-27,2020-03-28 00:00:00+00:00,20200131,2019,FY,2020Q1,4.0,,,former_or_unmapped,CLDR,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-20-014183,0001540755,"ANAPLAN, INC.",7372,technology,10-K,1-LAF,2020-03-30,2020-03-31 00:00:00+00:00,20200131,2019,FY,2020Q1,1.0,,,former_or_unmapped,PLAN,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001575189-20-000018,0001575189,"MATCH GROUP, INC.",7370,technology,10-K,1-LAF,2020-02-27,2020-02-28 00:00:00+00:00,20191231,2019,FY,2020Q1,33.0,,,former_or_unmapped,MTCH,last_filing_inline_xbrl,1,False,True,True
2020-04-01 00:00:00+00:00,0001564590-20-008764,0001576169,"BENEFITFOCUS,INC.",7372,technology,10-K,2-ACC,2020-03-05,2020-03-06 00:00:00+00:00,20191231,2019,FY,2020Q1,26.0,,,former_or_unmapped,BNFT,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001213900-20-002260,0001584754,"AKOUSTIS TECHNOLOGIES, INC.",3661,technology,10-Q,2-ACC,2020-01-31,2020-02-01 00:00:00+00:00,20191231,2020,Q2,2020Q1,60.0,,,former_or_unmapped,AKTS,last_filing_instance_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001598014-20-000065,0001598014,IHS MARKIT LTD.,7370,technology,10-Q,1-LAF,2020-03-24,2020-03-25 00:00:00+00:00,20200229,2020,Q1,2020Q1,7.0,,,former_or_unmapped,INFO,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001558370-20-001006,0001606745,"LIBERTY TRIPADVISOR HOLDINGS, INC.",7374,technology,10-K,1-LAF,2020-02-19,2020-02-20 00:00:00+00:00,20191231,2019,FY,2020Q1,41.0,,,former_or_unmapped,LTRPA|LTRPB,last_filing_inline_xbrl,2,False,False,False
2020-04-01 00:00:00+00:00,0001619954-20-000026,0001619954,"INOVALON HOLDINGS, INC.",7374,technology,10-K,1-LAF,2020-02-19,2020-02-20 00:00:00+00:00,20191231,2019,FY,2020Q1,41.0,,,former_or_unmapped,INOV,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-20-006045,0001627857,"SAILPOINT TECHNOLOGIES HOLDINGS, INC.",7372,technology,10-K,1-LAF,2020-02-24,2020-02-25 00:00:00+00:00,20191231,2019,FY,2020Q1,36.0,,,former_or_unmapped,SAIL,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001631825-19-000032,0001631825,"PRESIDIO, INC.",5045,technology,10-Q,2-ACC,2019-11-06,2019-11-07 00:00:00+00:00,20190930,2020,Q1,2019Q4,146.0,,,former_or_unmapped,PSDO,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-20-004058,0001644675,MIMECAST LTD,7372,technology,10-Q,1-LAF,2020-02-10,2020-02-11 00:00:00+00:00,20191231,2020,Q3,2020Q1,50.0,,,former_or_unmapped,MIME,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001144204-19-011641,0001645494,ARRIS INTERNATIONAL PLC,3663,technology,10-K,1-LAF,2019-03-01,2019-03-02 00:00:00+00:00,20181231,2018,FY,2019Q1,396.0,,,former_or_unmapped,ARRS,last_filing_instance_xbrl,1,True,False,False
2020-04-01 00:00:00+00:00,0001651235-20-000022,0001651235,"ACACIA COMMUNICATIONS, INC.",3674,technology,10-K,1-LAF,2020-02-18,2020-02-19 00:00:00+00:00,20191231,2019,FY,2020Q1,42.0,,,former_or_unmapped,ACIA,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001668105-20-000035,0001668105,TALEND S.A.,7372,technology,10-K,1-LAF,2020-03-17,2020-03-18 00:00:00+00:00,20191231,2019,FY,2020Q1,14.0,,,former_or_unmapped,TLND,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001558370-20-002686,0001682325,GTY TECHNOLOGY HOLDINGS INC.,7374,technology,10-K,2-ACC,2020-03-13,2020-03-14 00:00:00+00:00,20191231,2019,FY,2020Q1,18.0,,,former_or_unmapped,GTYH,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001689923-20-000006,0001689923,"ALTERYX, INC.",7372,technology,10-K,1-LAF,2020-02-14,2020-02-15 00:00:00+00:00,20191231,2019,FY,2020Q1,46.0,,,former_or_unmapped,AYX,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-20-005044,0001690666,XPERI CORP,3674,technology,10-K,1-LAF,2020-02-18,2020-02-19 00:00:00+00:00,20191231,2019,FY,2020Q1,42.0,,,former_or_unmapped,XPER,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-19-042031,0001701040,CISION LTD.,7372,technology,10-Q,1-LAF,2019-11-08,2019-11-09 00:00:00+00:00,20190930,2019,Q3,2019Q4,144.0,,,former_or_unmapped,CISN,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-20-008059,0001701732,ALTAIR ENGINEERING INC.,7372,technology,10-K,1-LAF,2020-03-02,2020-03-03 00:00:00+00:00,20191231,2019,FY,2020Q1,29.0,,,former_or_unmapped,ALTR,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001710583-20-000007,0001710583,"SWITCH, INC.",7370,technology,10-K,1-LAF,2020-03-02,2020-03-03 00:00:00+00:00,20191231,2019,FY,2020Q1,29.0,,,former_or_unmapped,SWCH,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-19-045763,0001719489,"KALEYRA, INC.",7374,technology,10-K,2-ACC,2019-12-11,2019-12-12 00:00:00+00:00,20190930,2019,FY,2019Q4,111.0,,,former_or_unmapped,KLR,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001564590-20-007850,0001725057,CERIDIAN HCM HOLDING INC.,7372,technology,10-K,1-LAF,2020-02-28,2020-02-29 00:00:00+00:00,20191231,2019,FY,2020Q1,32.0,,,former_or_unmapped,DAY,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001725579-20-000014,0001725579,"PLURALSIGHT, INC.",7370,technology,10-K/A,1-LAF,2020-03-02,2020-03-03 00:00:00+00:00,20191231,2019,FY,2020Q1,29.0,,,former_or_unmapped,PS,last_filing_inline_xbrl,1,False,True,False
2020-04-01 00:00:00+00:00,0001193125-20-071576,0001735858,FAR POINT ACQUISITION CORP,7374,technology,10-K,2-ACC,2020-03-12,2020-03-13 00:00:00+00:00,20191231,2019,FY,2020Q1,19.0,,,former_or_unmapped,FPAC|FPAC.UN|FPAC.WS,last_filing_inline_xbrl,3,False,False,False
2020-04-01 00:00:00+00:00,0001564590-20-007349,0001739936,SVMK INC.,7370,technology,10-K,1-LAF,2020-02-27,2020-02-28 00:00:00+00:00,20191231,2019,FY,2020Q1,33.0,,,former_or_unmapped,MNTV,last_filing_inline_xbrl,1,False,True,False
