Date,baseline_equity,recovery_options_equity,recovery_tactical_tilt_equity,baseline_return,recovery_options_return,recovery_tactical_tilt_return,v1_rejected_overlay_equity,v2_rejected_overlay_equity
2019-02-08,2.185062133916851,2.1858726696580337,2.1865641129735423,0.0015525163578262724,0.0015519397812815416,0.0015514482598086854,2.185062133916851,2.185062133916851
2019-02-15,2.1861314552951217,2.1869419910363046,2.187633434351813,0.0004893780189005881,0.0004891965543620813,0.0004890418588352485,2.1861314552951217,2.1861314552951217
2019-02-22,2.1660695034605686,2.1668800392017515,2.16757148251726,-0.009176919249736848,-0.009173518052505103,-0.00917061858697421,2.1660695034605686,2.1660695034605686
2019-03-01,2.1760003820956717,2.1768109178368547,2.177502361152363,0.0045847460661982975,0.004583031111755176,0.004581569150176268,2.1760003820956717,2.1760003820956717
2019-03-08,2.1919927250142544,2.1928032607554373,2.193494704070946,0.007349421006618062,0.007346684449044627,0.007344351585510722,2.1919927250142544,2.1919927250142544
2019-03-15,2.2092898298150168,2.2101003655561997,2.2107918088717082,0.007891041153272882,0.007888124352206427,0.007885637821992697,2.2092898298150168,2.2092898298150168
2019-03-22,2.221581651466453,2.2223921872076358,2.2230836305231443,0.005563698110385706,0.005561657670846376,0.005559918216681448,2.221581651466453,2.221581651466453
2019-03-29,2.2264235498847684,2.2272340856259514,2.22792552894146,0.002179482538991806,0.00217868765296525,0.002178010018083043,2.2264235498847684,2.2264235498847684
2019-04-05,2.2265250556049074,2.2273355913460904,2.228027034661599,4.559137911752664e-05,4.557478748834498e-05,4.5560643217479324e-05,2.226525055604907,2.226525055604907
2019-04-12,2.2094808831633506,2.2102914189045335,2.210982862220042,-0.007655055306317382,-0.007652269603098394,-0.007649894806660451,2.2094808831633506,2.2094808831633506
2019-04-19,2.225314952652102,2.224824100397785,2.2268116021921425,0.0071664206780017725,0.0065750069737202654,0.007159141865173302,2.225314952652102,2.225314952652102
2019-04-26,2.232221836601381,2.234108514986025,2.2338475566645983,0.0031037781600520287,0.00417310051009423,0.0031596541285887625,2.232221836601381,2.232221836601381
2019-05-03,2.221564214015944,2.223319568197059,2.2232135376984052,-0.004774445985020748,-0.004829195500843264,-0.004760404949955888,2.2161518100415725,2.2173945176971106
2019-05-10,2.229247321878379,2.225288210767929,2.2306708685589713,0.0034584225897960064,0.0008854519156984431,0.0033543025598370413,2.2321773807190466,2.2114644691798655
2019-05-17,2.233140246111859,2.2272056452604523,2.2344777453470615,0.0017462953505757994,0.0008616566983301599,0.0017066062240500557,2.2487440289360596,2.2127702071065283
2019-05-24,2.229351279895827,2.2215994375849726,2.230572278502461,-0.0016966987284516843,-0.0025171486465157544,-0.0017478208734603706,2.272740980201105,2.208055718573735
2019-05-31,2.261191348000296,2.251888705715923,2.2621264100417395,0.014282212225413371,0.013633991627166164,0.014146204471106927,2.418077581391077,2.2402502771028323
2019-06-07,2.267141970004658,2.2600230421756433,2.268548384069162,0.002631631334351514,0.0036122284547512873,0.00283891032743111,2.4235795170358228,2.2453424633541426
2019-06-14,2.2856788083222317,2.2785270225861334,2.2871465182773005,0.008176302394302892,0.008187518474447542,0.00819825327012813,2.4231259294386396,2.26368208084002
2019-06-21,2.2796154280870553,2.2756408620118456,2.281318048225844,-0.0026527700274856514,-0.0012666782292588552,-0.002548358841412024,2.4066584830201574,2.2571408795121433
2019-06-28,2.3008208129884262,2.2968462469132165,2.302523433127215,0.009302176428576558,0.009318423330922032,0.009295233918769963,2.4786514616204665,2.2784213731715224
2019-07-05,2.291288593304656,2.287314027229446,2.2929912134434445,-0.004142964819320083,-0.004150133992025351,-0.004139901269462398,2.4543952217577267,2.291288593304656
2019-07-12,2.278232952811612,2.274258386736402,2.2799355729504005,-0.005697946793430386,-0.005707847867683413,-0.005693715883646089,2.330462561645802,2.278232952811612
2019-07-19,2.2897142173147707,2.285739651239561,2.2914168374535593,0.005039548080010725,0.005048355354043466,0.005035784624519479,2.393961322802863,2.2897142173147707
2019-07-26,2.3203106217631992,2.3163360556879895,2.322013241901988,0.013362542895990703,0.013385778398618653,0.013352613958458326,2.404295247364911,2.3203106217631992
2019-08-02,2.3629461355559584,2.3589715694807487,2.364648755694747,0.01837491644129985,0.018406445683070594,0.018361443002726352,2.3629461355559584,2.3629461355559584
2019-08-09,2.393392201619704,2.3894176355444943,2.3950948217584926,0.012884790561077386,0.01290649978899383,0.012875513113912884,2.393392201619704,2.393392201619704
2019-08-16,2.3914945537046806,2.387519987629471,2.393197173843469,-0.0007928695989479762,-0.000794188461152423,-0.0007923059654190157,2.391494553704681,2.391494553704681
2019-08-23,2.415683261790365,2.4117086957151552,2.4173858819291536,0.010114473415050673,0.010131311239702345,0.010107277557426464,2.415683261790365,2.415683261790365
2019-08-30,2.413087191713055,2.4091126256378455,2.414789811851844,-0.001074673206695853,-0.001076444299397461,-0.0010739162897890342,2.413087191713055,2.413087191713055
2019-09-06,2.368064535410824,2.3640899693356143,2.3697671555496127,-0.018657699753596324,-0.018688481320092154,-0.01864454458158593,2.368064535410824,2.368064535410824
2019-09-13,2.404633769879704,2.4006592038044943,2.4063363900184926,0.015442668019406636,0.015468630611870093,0.015431572837542484,2.404633769879704,2.404633769879704
2019-09-20,2.4000575375036837,2.396082971428474,2.4017601576424723,-0.0019030891245652715,-0.0019062399064256885,-0.0019017425805479826,2.4000575375036837,2.4000575375036837
2019-09-27,2.4204971855420965,2.4165226194668867,2.422199805680885,0.008516315846190947,0.008530442510606084,0.008510278586050024,2.405122918510009,2.4204971855420965
2019-10-04,2.3909541344443404,2.3869795683691306,2.392656754583129,-0.012205364779690808,-0.01222543950541366,-0.012196785347132644,2.369292850481419,2.3909541344443404
2019-10-11,2.4040199409007617,2.400045374825552,2.4057225610395503,0.005464683018462813,0.005473782276799399,0.005460794337254438,2.38392496870983,2.4040199409007617
2019-10-18,2.4060819174385166,2.402107351363307,2.4077845375773053,0.0008577202304662634,0.0008591406476659014,0.000857113189670633,2.3869063403104747,2.4060819174385166
2019-10-25,2.422954968213247,2.4189804021380374,2.424657588352036,0.007012666797601597,0.007024270070675298,0.007007707920455353,2.4114844773018698,2.422954968213247
2019-11-01,2.355581908084076,2.351607342008866,2.3572845282228645,-0.027806154473788647,-0.02785184206933755,-0.02778662869876103,2.3586995210004074,2.355581908084076
2019-11-08,2.383541991737873,2.379567425662663,2.3852446118766615,0.01186971404298931,0.011889775624663645,0.011861140782557955,2.3956598399839373,2.383541991737873
2019-11-15,2.3829520196753,2.3789774536000903,2.3846546398140887,-0.00024751905551401165,-0.0002479324839507191,-0.0002473423730359192,2.4063834993240474,2.3829520196753
2019-11-22,2.398607153111231,2.394632587036021,2.4003097732500196,0.006569638543567624,0.006580614461999312,0.006564947885766559,2.407302853659482,2.398607153111231
2019-11-29,2.391607514869031,2.3876329487938213,2.3933101350078196,-0.002918209525524351,-0.002923053114742724,-0.0029161395417403035,2.4159733722721892,2.400179924650709
2019-12-06,2.39546959084125,2.3914950247660403,2.3971722109800386,0.0016148452236446342,0.0016175333709353978,0.0016136964097244189,2.412651519358593,2.3998978133659965
2019-12-13,2.401581936252777,2.397607370177567,2.4032845563915655,0.002551627219521624,0.002555867918698551,0.0025498148958718048,2.4300243643268487,2.413490052156875
2019-12-20,2.4218923577122293,2.4179177916370196,2.423594977851018,0.008457101193533711,0.00847112071479339,0.008451109713760951,2.5144105562872343,2.4732208590772204
2019-12-27,2.4406821853652696,2.43670761929006,2.4423848055040582,0.007758324845943854,0.00777107795725307,0.007752874479753702,2.4447717930818773,2.5081473687543276
2020-01-03,2.445445958046287,2.4414713919710773,2.4471485781850757,0.0019518201548656133,0.0019550038105948797,0.0019504595141117687,2.4411397720165215,2.48558244419311
2020-01-10,2.457979341615231,2.4540047755400214,2.4596819617540198,0.005125193434639241,0.005133536936029914,0.005121627546717855,2.4675642790037804,2.5373574680961952
2020-01-17,2.469401240877617,2.465426674802407,2.4711038610164056,0.0046468654430920076,0.004654391619866471,0.004643648829396163,2.526399403349277,2.741746425579539
2020-01-24,2.4667429519445316,2.462768385869322,2.4684455720833203,-0.0010764912923346692,-0.0010782267265354584,-0.0010757495769488923,2.483880821292354,2.6028431321837417
2020-01-31,2.4818990808795642,2.4779245148043545,2.483601701018353,0.006144186577318411,0.006154102440974141,0.0061399486002200465,2.4524503264609017,2.481899080879564
2020-02-07,2.4998604867569654,2.4958859206817556,2.501563106895754,0.0072369606064062175,0.007248568618652751,0.007231999345964635,2.529153521726597,2.499860486756966
2020-02-14,2.5134487113402164,2.5094741452650067,2.515151331479005,0.005435593168192643,0.005444249062288575,0.005431893581175018,2.6004374000597426,2.5134487113402164
2020-02-21,2.4562623644476362,2.4522877983724265,2.457964984586425,-0.022752143950487635,-0.022788179348443238,-0.022736741991167708,2.4745340367884143,2.456262364447636
2020-02-28,2.516679904989402,2.5127053389141922,2.5183825251281906,0.024597348156393917,0.02463721451530465,0.0245803096954742,2.4719376191022904,2.516679904989402
2020-03-06,2.344845690252683,2.340871124177473,2.3465483103914715,-0.06827813676107641,-0.06838613826919049,-0.0682319754930687,2.2999221681380435,2.344845690252683
2020-03-13,2.2246580120945483,2.2206834460193385,2.226360632233337,-0.051256114062321556,-0.051343141840141104,-0.051218923397355454,2.1839842973530095,2.2246580120945483
2020-03-20,2.380714220047946,2.376739653972736,2.3824168401867345,0.07014840353213136,0.07027395472917775,0.07009475719881575,2.345956807344197,2.380714220047946
2020-03-27,2.3710713990274277,2.367096832952218,2.3727740191662163,-0.00405038997932472,-0.004057163351652848,-0.004047495324018269,2.3710713990274277,2.3710713990274277
2020-04-03,2.4253080096721917,2.421333443596982,2.4270106298109804,0.02287430512088795,0.022912713113270033,0.02285789131483429,2.4253080096721917,2.4253080096721917
2020-04-10,2.4263855092506894,2.4224109431754797,2.428088129389478,0.00044427329403129434,0.0004450025589606277,0.00044396162310245124,2.4263855092506894,2.4263855092506894
2020-04-17,2.4326366475596126,2.428662081484403,2.4343392676984013,0.0025763170300392435,0.0025805441172292998,0.002574510469063984,2.4326366475596126,2.4326366475596126
2020-04-24,2.4230477764665026,2.419073210391293,2.4247503966052912,-0.003941760518460291,-0.003948211307869265,-0.003939003581113876,2.4230477764665026,2.4230477764665026
2020-05-01,2.4175561821107934,2.4135816160355836,2.419258802249582,-0.002266399535760466,-0.0022701232571712415,-0.002264808107010796,2.417556182110794,2.417556182110794
2020-05-08,2.429135127805979,2.4251605617307694,2.430837747944768,0.004789524967761416,0.004797412119091682,0.004786154207403914,2.429135127805979,2.429135127805979
2020-05-15,2.4327185853455973,2.4287440192703875,2.434421205484386,0.0014751989292809409,0.001477616614819377,0.001474165662701088,2.4327185853455973,2.4327185853455973
2020-05-22,2.4323089306161116,2.428334364540902,2.4340115507549003,-0.0001683938010558217,-0.0001686693724144428,-0.0001682760274034356,2.4323089306161116,2.4323089306161116
2020-05-29,2.414836451679991,2.410861885604781,2.4165390718187796,-0.0071834949566603745,-0.0071952525118690325,-0.007178470016176219,2.414836451679991,2.414836451679991
2020-06-05,2.432209331277255,2.428234765202045,2.4339119514160434,0.007194226170131657,0.007206086628602337,0.007189157336565888,2.432209331277255,2.432209331277255
2020-06-12,2.4382439296315237,2.434269363556314,2.4399465497703123,0.0024811180010972933,0.0024851791271371937,0.002479382358411941,2.4382439296315237,2.4382439296315237
2020-06-19,2.444755702151606,2.4407811360763962,2.4464583222903946,0.002670681321481405,0.002675041890421337,0.0026688176922133877,2.444755702151606,2.444755702151606
2020-06-26,2.453565890016387,2.4495913239411773,2.4552685101551757,0.003603708892887525,0.0036095771696038614,0.0036012008806807216,2.453565890016387,2.453565890016387
2020-07-03,2.468327104007226,2.464352537932016,2.4700297241460145,0.006016228889919928,0.006025990477092957,0.006012056901224971,2.468327104007226,2.468327104007226
2020-07-10,2.4733251595748293,2.4693505934996196,2.475027779713618,0.0020248756979937,0.0020281414654241825,0.0020234799276885873,2.4733251595748293,2.4733251595748293
2020-07-17,2.4928907920921217,2.488916226016912,2.4945934122309104,0.007910659236028517,0.007923391910730437,0.007905217338431747,2.4928907920921217,2.4928907920921217
2020-07-24,2.510607147675065,2.506632581599855,2.5123097678138535,0.007106751582998561,0.007118100399584382,0.007101901053726989,2.510607147675065,2.510607147675065
2020-07-31,2.542821243484129,2.538846677408919,2.5445238636229175,0.01283119736152094,0.012851542761206591,0.012822501517038676,2.542821243484129,2.542821243484129
2020-08-07,2.4849241604039203,2.4858173943129365,2.4872119404569335,-0.022768837262378328,-0.020887154615458314,-0.022523633590286973,2.4849241604039203,2.4849241604039203
2020-08-14,2.5064945791263664,2.5077253592386684,2.5089037528249136,0.008680513903064124,0.008813183533051605,0.008721336535556734,2.5064945791263664,2.5064945791263664
2020-08-21,2.5079853044462777,2.5168725044623574,2.510961753123545,0.0005947450803707177,0.003647586522977919,0.0008202786959499164,2.5079853044462777,2.5079853044462777
2020-08-28,2.4770899899109953,2.500522098255726,2.481008578424012,-0.01231877813658222,-0.00649631881537216,-0.011928964932369945,2.4770899899109953,2.4770899899109953
2020-09-04,2.454405056011775,2.466384486770734,2.457632814515977,-0.009157896560728185,-0.013652193479435804,-0.009421879517596654,2.454405056011775,2.439832869363117
2020-09-11,2.4542359515434375,2.456677852902933,2.456576433957485,-6.889835397116961e-05,-0.003935572056938286,-0.0004298366103563378,2.445584282112339,2.4203251052943875
2020-09-18,2.423293323941324,2.4230132853386217,2.425400992683608,-0.01260784546109106,-0.01370328939324772,-0.012690605039980096,2.412160364791446,2.385344040865693
2020-09-25,2.4436365790853025,2.4415361172027144,2.4456691867903397,0.008394879374689745,0.007644544079131732,0.008356636353276103,2.429910152555573,2.4025859869680875
2020-10-02,2.4880194995178626,2.4873632278883875,2.490251874011814,0.018162651849471523,0.018769786104240627,0.018229238632222255,2.476157739532476,2.4471123097595755
2020-10-09,2.48563281945283,2.4917284765003176,2.488373809985676,-0.0009592690352688837,0.0017549703087136326,-0.0007541662936738636,2.4822381603760704,2.4531652477973864
2020-10-16,2.4741815015407913,2.480277158588279,2.4769224920736375,-0.004607003022497613,-0.004595732649057438,-0.004601928322057192,2.469634408193248,2.4368388693133167
2020-10-23,2.4169357427407947,2.4208654063429513,2.4196229472699198,-0.023137251153299343,-0.023953674709137562,-0.023133362060008378,2.4090949118527893,2.372897141209904
2020-10-30,2.513701372115136,2.5102829090525898,2.5157032246311655,0.0400364923498584,0.03693617269070559,0.039708780853501935,2.4873544691535696,2.467401593267778
2020-11-06,2.507791826574717,2.51299263027119,2.5106350509728723,-0.0023509338085955234,0.0010794485389789,-0.002014615082045812,2.499049273144529,2.4826035521151986
2020-11-13,2.5201177038211644,2.5306535303099085,2.5232437629723865,0.004915032067587033,0.007027835985660147,0.005022120596391844,2.5179162919453093,2.5201177038211644
2020-11-20,2.5194173479492523,2.5267586025053492,2.5224447347328938,-0.00027790601639365864,-0.0015390995874817737,-0.00031666708195943194,2.5080069544540984,2.5194173479492523
2020-11-27,2.540899406835979,2.5550920349657655,2.5442238743636008,0.008526597986718176,0.0112133515375481,0.008634139464313462,2.536702230825461,2.540899406835979
2020-12-04,2.5404094542193536,2.559430635946708,2.5439540649929473,-0.00019282645165230594,0.001698021410410977,-0.00010604781024659005,2.541423393248585,2.5404094542193536
2020-12-11,2.569515171007349,2.5885363527347036,2.573059781780943,0.011457096705278724,0.011371949831033179,0.011441132993915248,2.569515171007349,2.569515171007349
2020-12-18,2.564828547822968,2.5838497295503227,2.568373158596562,-0.0018239328715633496,-0.0018105301783495342,-0.0018214202474289287,2.564828547822968,2.564828547822968
2020-12-25,2.5927592721077217,2.611780453835076,2.5963038828813154,0.010889899174142181,0.01080973245669914,0.010874870028627637,2.5927592721077217,2.5927592721077217
2021-01-01,2.6152570425468777,2.634278224274232,2.6188016533204714,0.008677153595083587,0.00861395926526698,0.008665307088085772,2.6198166172337674,2.6088099223611976
2021-01-08,2.5999205105940124,2.618941692321367,2.603465121367606,-0.005864254145332426,-0.005821910461675239,-0.005856316736863043,2.6186218185771675,2.6191350761952252
2021-01-15,2.6436198284127475,2.662641010140102,2.647164439186341,0.016807943797001235,0.016685868932042158,0.016785059826643467,2.64641758476995,2.6468758896624265
2021-01-22,2.5913396190169116,2.610360800744266,2.5948842297905053,-0.019775993822540472,-0.01963471951222029,-0.019749513336581814,2.608563577715868,2.623740542487405
2021-01-29,2.6475789450673117,2.666600126794666,2.6511235558409054,0.021702800218728502,0.021544656215479963,0.02167315420269844,2.631798705238108,2.621639273179748
2021-02-05,2.6814711429087454,2.7004923246361,2.685015753682339,0.012801203871400268,0.012709891333491097,0.012784088378967828,2.7059711475423804,2.7358820122098644
2021-02-12,2.6624668645739344,2.681488046301289,2.666011475347528,-0.007087258195960233,-0.00703733839990528,-0.00707790198576963,2.6999623085187405,2.7502855502864603
2021-02-19,2.592114405122697,2.6111355868500516,2.595659015896291,-0.026423787798949938,-0.026236350204237535,-0.026388655901065206,2.616169780691803,2.6443244917498996
2021-02-26,2.5951826282415786,2.614203809968933,2.5987272390151723,0.0011836758103029865,0.001175053158607886,0.0011820593922742262,2.5821639151379743,2.566948827321235
2021-03-05,2.623824377130688,2.6428455588580424,2.6273689879042816,0.011036506093028198,0.01095620348340387,0.011021452524568653,2.6125807810759323,2.623824377130688
2021-03-12,2.620351574511372,2.6393727562387266,2.623896185284966,-0.0013235651934576653,-0.0013140391831357734,-0.0013217795579165692,2.6418020946454317,2.620351574511372
2021-03-19,2.618151801051683,2.6371729827790373,2.6216964118252766,-0.0008394955398682846,-0.0008334455428812282,-0.0008383614687295093,2.6109510287730022,2.618151801051683
2021-03-26,2.633467930155866,2.6524891118832206,2.63701254092946,0.005849977491003688,0.00580778326040754,0.005842068149118695,2.65447506497208,2.633467930155866
2021-04-02,2.6451911211324868,2.6642123028598412,2.6487357319060805,0.004451617140417197,0.004419694287942866,0.004445633380449676,2.648551774544678,2.6451911211324868
2021-04-09,2.6686388952370237,2.687660076964378,2.6721835060106174,0.008864302438191363,0.008801015624530839,0.008852439985646887,2.6927966231474407,2.6686388952370237
2021-04-16,2.6727332495381506,2.691754431265505,2.6762778603117443,0.0015342481549056597,0.0015233899317175226,0.0015322129980659405,2.7089807266374604,2.6727332495381506
2021-04-23,2.664453138646022,2.6834743203733766,2.667997749419616,-0.0030979937461246276,-0.003076101889515792,-0.003093890591451487,2.696920948255632,2.664453138646022
2021-04-30,2.6994628708566557,2.71848405258401,2.7030074816302494,0.013139556370064032,0.013046419689890065,0.013122099603813053,2.730743181035818,2.6994628708566557
2021-05-07,2.6711168896618496,2.690138071389204,2.6746615004354433,-0.010500600508652536,-0.01042712800461798,-0.010486830461050034,2.7140746859321796,2.6711168896618496
2021-05-14,2.6659880911749423,2.6850092729022967,2.669532701948536,-0.0019200951133053756,-0.0019065186807526446,-0.00191755049604303,2.688133020430158,2.6659880911749423
2021-05-21,2.6992529856496565,2.718274167377011,2.7027975964232502,0.012477510527833635,0.01238911716634683,0.012460942864806812,2.7115711485537743,2.6992529856496565
2021-05-28,2.7260241135784495,2.745045295305804,2.7295687243520432,0.009917976592457078,0.009848575338750942,0.009904969563470312,2.7500681613878126,2.7260241135784495
2021-06-04,2.7348356027983947,2.753856784525749,2.7383802135719884,0.003232359235582294,0.00320996132013307,0.0032281617023717235,2.7628058583079,2.7348356027983947
2021-06-11,2.6931185530385977,2.712139734765952,2.6966631638121914,-0.015253951541771005,-0.015148590875970758,-0.01523420654043528,2.7212742182720144,2.6931185530385977
2021-06-18,2.7254582606932862,2.7444794424206407,2.72900287146688,0.012008274800305418,0.01192405658164919,0.011992490604192163,2.705349913895479,2.7254582606932862
2021-06-25,2.748806672845993,2.7678278545733472,2.7523512836195865,0.008566783975171743,0.008507410109114488,0.00855565686530646,2.781449811586786,2.748806672845993
2021-07-02,2.730304700797969,2.7493258825253233,2.7338493115715625,-0.006730910627799069,-0.0066846541837681794,-0.006722242236351539,2.7465837125826176,2.730304700797969
2021-07-09,2.7226733845855002,2.7416945663128547,2.726217995359094,-0.002795041963718603,-0.0027757044957722465,-0.00279141801275129,2.7408405453173095,2.7226733845855
2021-07-16,2.7387789088861507,2.757800090613505,2.7423235196597444,0.00591533468238703,0.0058742955902304494,0.005907643602994117,2.736668734817137,2.7387789088861507
2021-07-23,2.740117976268192,2.7591391579955467,2.743662587041786,0.0004889286162153006,0.00048555636305880334,0.0004882966478760853,2.765685760487174,2.740117976268192
2021-07-30,2.7347747659906205,2.753795947717975,2.738319376764214,-0.001949992782737331,-0.0019365497612137128,-0.0019474735351232564,2.7476762600362643,2.7347747659906205
2021-08-06,2.740829592585394,2.7598507743127483,2.7443742033589875,0.0022140128942502724,0.0021987201338540263,0.002211146970711786,2.765059455891501,2.740829592585394
2021-08-13,2.706627582277078,2.7256487640044322,2.7101721930506715,-0.012478707323082316,-0.012392702760109509,-0.012462589929046253,2.741270658053666,2.706627582277078
2021-08-20,2.748954690118674,2.7679758718460286,2.752499300892268,0.015638319848195303,0.01552918644565593,0.015617866624906718,2.761036255228473,2.748954690118674
2021-08-27,2.77392822382937,2.7929494055567243,2.7774728346029636,0.009084738209933052,0.00902230903264356,0.009073039074923628,2.8170834896340886,2.77392822382937
2021-09-03,2.748425106225589,2.7674462879529433,2.7519697169991826,-0.009193863555912118,-0.009131249407182684,-0.00918213034743387,2.801407958899289,2.748425106225589
2021-09-10,2.7509567516171707,2.769977933344525,2.7545013623907644,0.0009211258425223523,0.0009147947703997961,0.0009199394077425982,2.7389375701342837,2.73289119345266
2021-09-17,2.7543684478173587,2.773389629544713,2.7579130585909524,0.0012401853275891828,0.0012316690898936944,0.0012385894037920675,2.7144896698088377,2.7310788602614706
2021-09-24,2.741309207369879,2.7603303890972333,2.7448538181434725,-0.004741283054497836,-0.0047087651545101306,-0.0047351893152687285,2.6839203830151135,2.716429187296548
2021-10-01,2.7441110564546136,2.763132238181968,2.7476556672282073,0.001022084293593073,0.001015041205140399,0.0010207644087325551,2.707191172109197,2.718151200209012
2021-10-08,2.7859174506462767,2.804938632373631,2.7894620614198704,0.015234949800347009,0.015130073622234619,0.015215295966774844,2.7526796921299765,2.7598767230062875
2021-10-15,2.7991275445813124,2.818148726308667,2.802672155354906,0.004741739182534399,0.0047095839397588435,0.004735713784295603,2.7859413148451235,2.772529312073463
2021-10-22,2.8059800430759574,2.825001224803312,2.809524653849551,0.002448083692331293,0.0024315602759619193,0.002444987538607446,2.8242001794898735,2.779005621881485
2021-10-29,2.824650487942154,2.8436716696695084,2.8281950987157476,0.00665380529425641,0.006609004166890697,0.00664541058239676,2.882445288445343,2.7968151304289375
2021-11-05,2.8215058255215935,2.840527007248948,2.825050436295187,-0.001113292576899072,-0.0011058458169067586,-0.0011118972739851962,2.9809934434937277,2.792763083004938
2021-11-12,2.811973241283345,2.8309944230106994,2.8155178520569386,-0.003378544942924666,-0.003355921001251372,-0.0033743058586769292,2.9386075760482724,2.811973241283345
2021-11-19,2.7718052979888506,2.790826479716205,2.7753499087624443,-0.014284610786752139,-0.0141886338482351,-0.014266627102061835,2.907313349028806,2.7718052979888506
2021-11-26,2.7654091411117196,2.784430322839074,2.7689537518853133,-0.0023075779823972242,-0.0022918504334176193,-0.0023046307987820702,2.767555214414173,2.7654091411117196
2021-12-03,2.8145635062779792,2.8335846880053337,2.818108117051573,0.017774717106235904,0.017653293301353123,0.017751963221773526,2.774657952538839,2.8145635062779792
2021-12-10,2.8042626134616504,2.823283795189005,2.807807224235244,-0.003659854465302481,-0.003635286730597098,-0.0036552511076495264,2.9146233208369785,2.8042626134616504
2021-12-17,2.843952536277483,2.8629737180048376,2.847497147051077,0.014153425797321706,0.014058070564307412,0.014135558336503262,2.808132955414581,2.843952536277483
2021-12-24,2.8636412181434796,2.882662399870834,2.8671858289170733,0.006922999457567469,0.006877004054273161,0.006914381595214847,2.9645445831287303,2.8636412181434796
2021-12-31,2.8367351527934903,2.8557563345208448,2.840279763567084,-0.009395752924464706,-0.00933375526429836,-0.009384137253549252,2.8367351527934903,2.8367351527934903
2022-01-07,2.8411383835027597,2.860159565230114,2.8446829942763534,0.001552217768702624,0.0015418789957821755,0.001550280632827361,2.8411383835027597,2.8411383835027597
2022-01-14,2.8000720041189058,2.8190931858462602,2.8036166148924995,-0.014454198930368256,-0.014358072844285474,-0.014436188308673215,2.8000720041189058,2.8000720041189058
2022-01-21,2.8046114407171054,2.82363262244446,2.808156051490699,0.0016211856664836155,0.0016102470897345622,0.0016191360024357948,2.8046114407171054,2.8046114407171054
2022-01-28,2.798173915340022,2.8171950970673763,2.8017185261136155,-0.0022953359184179067,-0.002279873566381485,-0.0022924386177421985,2.798173915340022,2.798173915340022
2022-02-04,2.786936958713044,2.8059581404403984,2.7904815694866376,-0.004015817803666555,-0.003988703742483168,-0.004010737168007039,2.786936958713044,2.786936958713044
2022-02-11,2.7781984646200986,2.797219646347453,2.7817430753936923,-0.003135519110192053,-0.0031142638826300306,-0.0031315362152894988,2.7781984646200986,2.7781984646200986
2022-02-18,2.786733472033428,2.8057546537607823,2.7902780828070215,0.003072137401996633,0.003051246770868987,0.003068222758897843,2.786733472033428,2.786733472033428
2022-02-25,2.887430966422758,2.9064521481501124,2.8909755771963517,0.03613459823118759,0.03588962928542494,0.03608869489023414,2.887430966422758,2.887430966422758
2022-03-04,2.827553645306356,2.8465748270337103,2.8310982560799496,-0.02073723036592079,-0.020601516235012718,-0.02071180455092969,2.827553645306356,2.827553645306356
2022-03-11,2.844487260182569,2.8635084419099233,2.8480318709561625,0.005988786421195602,0.005948768574567387,0.005981288300343168,2.844487260182569,2.844487260182569
2022-03-18,2.8644942797731976,2.883515461500552,2.8680388905467913,0.007033611952034002,0.006986890381676103,0.007024858041322357,2.8644942797731976,2.8644942797731976
2022-03-25,2.86720363146008,2.8862248131874346,2.870748242233674,0.0009458394474772813,0.0009396001939496745,0.0009446704840065934,2.86720363146008,2.86720363146008
2022-04-01,2.8574959732487164,2.876517154976071,2.86104058402231,-0.0033857582017711163,-0.003363444928824899,-0.0033815776906338524,2.8574959732487164,2.8574959732487164
2022-04-08,2.8583436281318115,2.877364809859166,2.8618882389054052,0.00029664254684202973,0.0002946809761341651,0.0002962750293822314,2.8583436281318115,2.8583436281318115
2022-04-15,2.8423084045676985,2.861329586295053,2.845853015341292,-0.005609970545981335,-0.005572885130578187,-0.005603022279530356,2.8423084045676985,2.8423084045676985
2022-04-22,2.825597393289974,2.8446185750173285,2.8291420040635678,-0.005879380031691528,-0.005840295839306786,-0.005872057055525848,2.825597393289974,2.825597393289974
2022-04-29,2.812931166892949,2.8319523486203035,2.816475777666543,-0.004482672027905976,-0.0044526976334420265,-0.0044770557217814755,2.812931166892949,2.812931166892949
2022-05-06,2.7974389276451226,2.816460109372477,2.8009835384187163,-0.005507507410833168,-0.005470515510394902,-0.005500576064127127,2.7974389276451226,2.7974389276451226
2022-05-13,2.8022604051913316,2.821281586918686,2.8058050159649253,0.0017235327279396806,0.0017118927160246766,0.001721351618128697,2.8022604051913316,2.8022604051913316
2022-05-20,2.8301155708489016,2.849136752576256,2.8336601816224953,0.0099402488098419,0.009873231295566054,0.009927691161386809,2.8301155708489016,2.8301155708489016
2022-05-27,2.82400299713446,2.8430241788618145,2.8275476079080537,-0.0021598318377535897,-0.0021454125390487633,-0.00215713011534846,2.82400299713446,2.82400299713446
2022-06-03,2.8099241257899945,2.828945307517349,2.813468736563588,-0.004985430737414753,-0.004952075838518533,-0.004979181006569022,2.8099241257899945,2.8099241257899945
2022-06-10,2.7756973167242647,2.794718498451619,2.7792419274978584,-0.012180687994949757,-0.012098787832616975,-0.012165341885950753,2.7756973167242647,2.7756973167242647
2022-06-17,2.776126626335544,2.7951478080628984,2.7796712371091377,0.00015466730060675893,0.00015361461682705801,0.00015447003984503382,2.776126626335544,2.776126626335544
