Date,Ticker,signal_name,signal_value_observed,source,frequency,lag_periods,research_only,notes,signal_value_tradable
2005-01-07,BIL,bm_dollar_strength_8w,,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,
2007-11-02,BIL,bm_dollar_strength_8w,-0.009478182768685783,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.009479606471179985
2007-11-09,BIL,bm_dollar_strength_8w,-0.01059497977696816,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.009478182768685783
2007-11-16,BIL,bm_dollar_strength_8w,-0.0060799458278078256,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.01059497977696816
2007-11-23,BIL,bm_dollar_strength_8w,-0.006444933272016812,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0060799458278078256
2007-11-30,BIL,bm_dollar_strength_8w,-0.004230316385826882,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.006444933272016812
2007-12-07,BIL,bm_dollar_strength_8w,-0.002892574766249517,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.004230316385826882
2007-12-14,BIL,bm_dollar_strength_8w,0.0018758333843757469,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.002892574766249517
2007-12-21,BIL,bm_dollar_strength_8w,0.004834039051498484,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0018758333843757469
2007-12-28,BIL,bm_dollar_strength_8w,0.0015518390398676085,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.004834039051498484
2008-01-04,BIL,bm_dollar_strength_8w,-0.000166725036044868,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0015518390398676085
2008-01-11,BIL,bm_dollar_strength_8w,0.0008079078027483089,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.000166725036044868
2008-01-18,BIL,bm_dollar_strength_8w,0.005313675223651726,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0008079078027483089
2008-01-25,BIL,bm_dollar_strength_8w,-0.0006656276997644428,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.005313675223651726
2008-02-01,BIL,bm_dollar_strength_8w,-0.002024167047375347,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0006656276997644428
2008-02-08,BIL,bm_dollar_strength_8w,-0.0007300883767724919,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.002024167047375347
2008-02-15,BIL,bm_dollar_strength_8w,-0.003940295769812696,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0007300883767724919
2008-02-22,BIL,bm_dollar_strength_8w,-0.0030785532378477254,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.003940295769812696
2008-02-29,BIL,bm_dollar_strength_8w,-0.003649673576219231,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0030785532378477254
2008-03-07,BIL,bm_dollar_strength_8w,-0.007961772249573812,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.003649673576219231
2008-03-14,BIL,bm_dollar_strength_8w,-0.013379718261565282,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.007961772249573812
2008-03-21,BIL,bm_dollar_strength_8w,-0.008170609746020324,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.013379718261565282
2008-03-28,BIL,bm_dollar_strength_8w,-0.012430886201973967,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.008170609746020324
2008-04-04,BIL,bm_dollar_strength_8w,-0.015795011904605055,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.012430886201973967
2008-04-11,BIL,bm_dollar_strength_8w,-0.01380106188278607,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.015795011904605055
2008-04-18,BIL,bm_dollar_strength_8w,-0.008168501943844997,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.01380106188278607
2008-04-25,BIL,bm_dollar_strength_8w,-0.0026143584980434786,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.008168501943844997
2008-05-02,BIL,bm_dollar_strength_8w,0.0013157915960314015,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0026143584980434786
2008-05-09,BIL,bm_dollar_strength_8w,0.003005322578334302,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0013157915960314015
2008-05-16,BIL,bm_dollar_strength_8w,-0.0021939399220567146,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.003005322578334302
2008-05-23,BIL,bm_dollar_strength_8w,-0.0003354722624008821,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0021939399220567146
2008-05-30,BIL,bm_dollar_strength_8w,0.003573046894168097,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0003354722624008821
2008-06-06,BIL,bm_dollar_strength_8w,0.0007805371645797088,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.003573046894168097
2008-06-13,BIL,bm_dollar_strength_8w,0.005444461300124603,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0007805371645797088
2008-06-20,BIL,bm_dollar_strength_8w,-0.00022013394669903597,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.005444461300124603
2008-06-27,BIL,bm_dollar_strength_8w,-0.005235610494968179,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.00022013394669903597
2008-07-04,BIL,bm_dollar_strength_8w,-0.0016497545213406406,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.005235610494968179
2008-07-11,BIL,bm_dollar_strength_8w,-0.0028773755766604847,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0016497545213406406
2008-07-18,BIL,bm_dollar_strength_8w,0.001007640434819379,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0028773755766604847
2008-07-25,BIL,bm_dollar_strength_8w,-0.0012109138261121866,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.001007640434819379
2008-08-01,BIL,bm_dollar_strength_8w,0.0033347951492105343,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0012109138261121866
2008-08-08,BIL,bm_dollar_strength_8w,0.005872076933720771,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0033347951492105343
2008-08-15,BIL,bm_dollar_strength_8w,0.01366235911167013,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.005872076933720771
2008-08-22,BIL,bm_dollar_strength_8w,0.015040105993313457,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.01366235911167013
2008-08-29,BIL,bm_dollar_strength_8w,0.015057581143080312,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.015040105993313457
2008-09-05,BIL,bm_dollar_strength_8w,0.023510958234478685,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.015057581143080312
2008-09-12,BIL,bm_dollar_strength_8w,0.021297920481270605,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.023510958234478685
2008-09-19,BIL,bm_dollar_strength_8w,0.013716793638560154,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.021297920481270605
2008-09-26,BIL,bm_dollar_strength_8w,0.009324263579190306,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.013716793638560154
2008-10-03,BIL,bm_dollar_strength_8w,0.013280931458922673,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.009324263579190306
2008-10-10,BIL,bm_dollar_strength_8w,0.011073992174527092,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.013280931458922673
2008-10-17,BIL,bm_dollar_strength_8w,0.017129033694842588,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.011073992174527092
2008-10-24,BIL,bm_dollar_strength_8w,0.030701732488731426,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.017129033694842588
2008-10-31,BIL,bm_dollar_strength_8w,0.021183006965788065,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.030701732488731426
2008-11-07,BIL,bm_dollar_strength_8w,0.02198933317462054,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.021183006965788065
2008-11-14,BIL,bm_dollar_strength_8w,0.03051594238781208,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.02198933317462054
2008-11-21,BIL,bm_dollar_strength_8w,0.035004247464671456,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.03051594238781208
2008-11-28,BIL,bm_dollar_strength_8w,0.017857124637148836,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.035004247464671456
2008-12-05,BIL,bm_dollar_strength_8w,0.01640658061372302,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.017857124637148836
2008-12-12,BIL,bm_dollar_strength_8w,0.0003933992297576183,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.01640658061372302
2008-12-19,BIL,bm_dollar_strength_8w,-0.018356528994819127,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0003933992297576183
2008-12-26,BIL,bm_dollar_strength_8w,-0.01664943657648474,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.018356528994819127
2009-01-02,BIL,bm_dollar_strength_8w,-0.013057131620794638,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.01664943657648474
2009-01-09,BIL,bm_dollar_strength_8w,-0.013655508577322562,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.013057131620794638
2009-01-16,BIL,bm_dollar_strength_8w,-0.012794638955233195,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.013655508577322562
