Date,Ticker,mom_13_4w,mom_26_4w,mom_39_4w,mom_52_4w,multi_mom_equal_observed,multi_mom_equal_score_observed,multi_mom_equal_score_tradable,multi_mom_invvol_observed,multi_mom_invvol_score_observed,multi_mom_invvol_score_tradable,asset_class
2005-04-15,VEA,,,,,,,,,,,Equities
2005-04-15,PDBC,,,,,,,,,,,Commodities
2005-04-22,TIP,-0.012199569481434969,,,,,,,,,,Bonds
2005-04-22,SPY,0.007022108817095196,,,,,,,,,,Equities
2005-04-22,XLV,0.018101926102110255,,,,,,,,,,Equities
2005-04-22,XLU,0.05343971111509882,,,,,,,,,,Equities
2005-04-22,XLP,-0.007113203094634146,,,,,,,,,,Equities
2005-04-22,XLK,-0.01824623089143229,,,,,,,,,,Equities
2005-04-22,XLI,0.03614830729130092,,,,,,,,,,Equities
2005-04-22,XLF,-0.04368332272503794,,,,,,,,,,Equities
2005-04-22,XLE,0.1585150800515216,,,,,,,,,,Equities
2005-04-22,XLB,0.06318715968418798,,,,,,,,,,Equities
2005-04-22,VUG,0.0036649076896073662,,,,,,,,,,Equities
2005-04-22,VTV,0.01688086319519355,,,,,,,,,,Equities
2005-04-22,VNQ,-0.028607073026038377,,,,,,,,,,REITs
2005-04-22,TLT,-0.023384283294191843,,,,,,,,,,Bonds
2005-04-22,XLY,-0.02204080191567681,,,,,,,,,,Equities
2005-04-22,IEF,-0.02518536116594794,,,,,,,,,,Bonds
2005-04-22,EEM,0.03364368428246989,,,,,,,,,,Equities
2005-04-22,QQQ,-0.021052631578947323,,,,,,,,,,Equities
2005-04-22,EFA,0.03186912931597474,,,,,,,,,,Equities
2005-04-22,EWJ,0.011331740999938278,,,,,,,,,,Equities
2005-04-22,GLD,-0.008189103300730527,,,,,,,,,,Commodities
2005-04-22,LQD,-0.025695389615922104,,,,,,,,,,Bonds
2005-04-22,SHY,-0.005361666803850751,,,,,,,,,,Bonds
2005-04-22,IWM,0.008966726763921073,,,,,,,,,,Equities
2005-04-22,IAU,,,,,,,,,,,Commodities
2005-04-22,VWO,,,,,,,,,,,Equities
2005-04-22,USO,,,,,,,,,,,Commodities
2005-04-22,SLV,,,,,,,,,,,Commodities
2005-04-22,DBA,,,,,,,,,,,Commodities
2005-04-22,UUP,,,,,,,,,,,FX
2005-04-22,MBB,,,,,,,,,,,Bonds
2005-04-22,HYG,,,,,,,,,,,Bonds
2005-04-22,BIL,,,,,,,,,,,Bonds
2005-04-22,VEA,,,,,,,,,,,Equities
2005-04-22,PDBC,,,,,,,,,,,Commodities
2005-04-29,TIP,-0.0012375187376147956,,,,,,,,,,Bonds
2005-04-29,SPY,0.003927821207353466,,,,,,,,,,Equities
2005-04-29,XLV,0.017156404624997013,,,,,,,,,,Equities
2005-04-29,XLU,0.04808029954507975,,,,,,,,,,Equities
2005-04-29,XLP,-0.016971677220580017,,,,,,,,,,Equities
2005-04-29,XLK,-0.019717138202612783,,,,,,,,,,Equities
2005-04-29,XLI,0.014612053842296024,,,,,,,,,,Equities
2005-04-29,XLF,-0.046441037964437215,,,,,,,,,,Equities
2005-04-29,XLE,0.18771856534652565,,,,,,,,,,Equities
2005-04-29,XLB,0.05983065176247604,,,,,,,,,,Equities
2005-04-29,VUG,-0.0020312408171210272,,,,,,,,,,Equities
2005-04-29,VTV,0.02599919252100036,,,,,,,,,,Equities
2005-04-29,VNQ,0.01351050725908265,,,,,,,,,,REITs
2005-04-29,TLT,-0.013096637931213517,,,,,,,,,,Bonds
2005-04-29,XLY,-0.014153404735825714,,,,,,,,,,Equities
2005-04-29,IEF,-0.015328160127410118,,,,,,,,,,Bonds
2005-04-29,EEM,0.029419136436039883,,,,,,,,,,Equities
2005-04-29,QQQ,-0.019501561935595824,,,,,,,,,,Equities
2005-04-29,EFA,0.013102918454032775,,,,,,,,,,Equities
2005-04-29,EWJ,-0.012275180779981243,,,,,,,,,,Equities
2005-04-29,GLD,-0.0016397211777005039,,,,,,,,,,Commodities
2005-04-29,LQD,-0.02097084423647455,,,,,,,,,,Bonds
2005-04-29,SHY,-0.0019170432763262468,,,,,,,,,,Bonds
2005-04-29,IWM,-0.00498401297583595,,,,,,,,,,Equities
2005-04-29,IAU,-0.001405491189179764,,,,,,,,,,Commodities
2005-04-29,VWO,,,,,,,,,,,Equities
2005-04-29,USO,,,,,,,,,,,Commodities
2005-04-29,SLV,,,,,,,,,,,Commodities
2005-04-29,DBA,,,,,,,,,,,Commodities
2005-04-29,UUP,,,,,,,,,,,FX
2005-04-29,MBB,,,,,,,,,,,Bonds
2005-04-29,HYG,,,,,,,,,,,Bonds
2005-04-29,BIL,,,,,,,,,,,Bonds
2005-04-29,VEA,,,,,,,,,,,Equities
2005-04-29,PDBC,,,,,,,,,,,Commodities
2005-05-06,TIP,-0.007124845501898069,,,,,,,,,,Bonds
2005-05-06,SPY,-0.01469244818387605,,,,,,,,,,Equities
2005-05-06,XLV,0.024602302102984863,,,,,,,,,,Equities
2005-05-06,XLU,0.0197091577396431,,,,,,,,,,Equities
2005-05-06,XLP,-0.01920683040318083,,,,,,,,,,Equities
2005-05-06,XLK,-0.033069869308125166,,,,,,,,,,Equities
2005-05-06,XLI,-0.004406094374784897,,,,,,,,,,Equities
2005-05-06,XLF,-0.06376939109887014,,,,,,,,,,Equities
2005-05-06,XLE,0.09762419191498717,,,,,,,,,,Equities
2005-05-06,XLB,0.019414153361740905,,,,,,,,,,Equities
2005-05-06,VUG,-0.013708741740227182,,,,,,,,,,Equities
2005-05-06,VTV,-0.003666065801283702,,,,,,,,,,Equities
2005-05-06,VNQ,-0.01734380799382973,,,,,,,,,,REITs
2005-05-06,TLT,-0.033348319996183595,,,,,,,,,,Bonds
2005-05-06,XLY,-0.034054666313309445,,,,,,,,,,Equities
2005-05-06,IEF,-0.018674000840685157,,,,,,,,,,Bonds
2005-05-06,EEM,0.010674746467948637,,,,,,,,,,Equities
2005-05-06,QQQ,-0.029403151605092992,,,,,,,,,,Equities
2005-05-06,EFA,0.013577841445697736,,,,,,,,,,Equities
2005-05-06,EWJ,0.0,,,,,,,,,,Equities
2005-05-06,GLD,0.02941879358799726,,,,,,,,,,Commodities
2005-05-06,LQD,-0.02959999575250105,,,,,,,,,,Bonds
2005-05-06,SHY,-0.0015570725353468706,,,,,,,,,,Bonds
2005-05-06,IWM,-0.0389147242771527,,,,,,,,,,Equities
2005-05-06,IAU,0.028433741639982024,,,,,,,,,,Commodities
2005-05-06,VWO,,,,,,,,,,,Equities
2005-05-06,USO,,,,,,,,,,,Commodities
2005-05-06,SLV,,,,,,,,,,,Commodities
2005-05-06,DBA,,,,,,,,,,,Commodities
2005-05-06,UUP,,,,,,,,,,,FX
2005-05-06,MBB,,,,,,,,,,,Bonds
2005-05-06,HYG,,,,,,,,,,,Bonds
2005-05-06,BIL,,,,,,,,,,,Bonds
2005-05-06,VEA,,,,,,,,,,,Equities
2005-05-06,PDBC,,,,,,,,,,,Commodities
2005-05-13,TIP,-0.0007447765430959041,,,,,,,,,,Bonds
2005-05-13,SPY,-0.051102168104331325,,,,,,,,,,Equities
2005-05-13,XLV,0.03188894569901746,,,,,,,,,,Equities
2005-05-13,XLU,0.00481895282240008,,,,,,,,,,Equities
2005-05-13,XLP,-0.024851490847394797,,,,,,,,,,Equities
2005-05-13,XLK,-0.08473741754165165,,,,,,,,,,Equities
2005-05-13,XLI,-0.05122700568515126,,,,,,,,,,Equities
2005-05-13,XLF,-0.08807240327836408,,,,,,,,,,Equities
2005-05-13,XLE,-0.013797460857537969,,,,,,,,,,Equities
2005-05-13,XLB,-0.07271302250967615,,,,,,,,,,Equities
2005-05-13,VUG,-0.05252737062824031,,,,,,,,,,Equities
2005-05-13,VTV,-0.04203333138956855,,,,,,,,,,Equities
2005-05-13,VNQ,-0.019857326919086593,,,,,,,,,,REITs
2005-05-13,TLT,-0.011584035684043426,,,,,,,,,,Bonds
2005-05-13,XLY,-0.0755370694379841,,,,,,,,,,Equities
2005-05-13,IEF,-0.0012928318058231802,,,,,,,,,,Bonds
2005-05-13,EEM,-0.06778036417402733,,,,,,,,,,Equities
2005-05-13,QQQ,-0.07851453448530188,,,,,,,,,,Equities
2005-05-13,EFA,-0.024486537193032176,,,,,,,,,,Equities
2005-05-13,EWJ,-0.049999857448641105,,,,,,,,,,Equities
2005-05-13,GLD,0.007604555154464343,,,,,,,,,,Commodities
2005-05-13,LQD,-0.02081653651532256,,,,,,,,,,Bonds
2005-05-13,SHY,0.0030168893917543738,,,,,,,,,,Bonds
2005-05-13,IWM,-0.08245707209059483,,,,,,,,,,Equities
2005-05-13,IAU,0.008309668835905892,,,,,,,,,,Commodities
2005-05-13,VWO,,,,,,,,,,,Equities
2005-05-13,USO,,,,,,,,,,,Commodities
2005-05-13,SLV,,,,,,,,,,,Commodities
2005-05-13,DBA,,,,,,,,,,,Commodities
2005-05-13,UUP,,,,,,,,,,,FX
2005-05-13,MBB,,,,,,,,,,,Bonds
2005-05-13,HYG,,,,,,,,,,,Bonds
2005-05-13,BIL,,,,,,,,,,,Bonds
2005-05-13,VEA,,,,,,,,,,,Equities
2005-05-13,PDBC,,,,,,,,,,,Commodities
2005-05-20,TIP,0.011909356302028495,,,,,,,,,,Bonds
2005-05-20,SPY,-0.03626576552988825,,,,,,,,,,Equities
2005-05-20,XLV,0.008704425733446541,,,,,,,,,,Equities
2005-05-20,XLU,0.032250353850697966,,,,,,,,,,Equities
2005-05-20,XLP,-0.0322121111027911,,,,,,,,,,Equities
2005-05-20,XLK,-0.053320095602126916,,,,,,,,,,Equities
2005-05-20,XLI,-0.03630759690968066,,,,,,,,,,Equities
2005-05-20,XLF,-0.06385777449591068,,,,,,,,,,Equities
2005-05-20,XLE,0.0030916048278026853,,,,,,,,,,Equities
2005-05-20,XLB,-0.07859644228854845,,,,,,,,,,Equities
2005-05-20,VUG,-0.04511532079249869,,,,,,,,,,Equities
2005-05-20,VTV,-0.03263750683360955,,,,,,,,,,Equities
2005-05-20,VNQ,-0.0123947857813419,,,,,,,,,,REITs
2005-05-20,TLT,0.013621111890477433,,,,,,,,,,Bonds
2005-05-20,XLY,-0.07719053740073134,,,,,,,,,,Equities
2005-05-20,IEF,0.010020888362602731,,,,,,,,,,Bonds
2005-05-20,EEM,-0.06330650641644642,,,,,,,,,,Equities
2005-05-20,QQQ,-0.060507923172808065,,,,,,,,,,Equities
2005-05-20,EFA,-0.025974104263950304,,,,,,,,,,Equities
2005-05-20,EWJ,-0.04882616537687445,,,,,,,,,,Equities
2005-05-20,GLD,0.01497074595668857,,,,,,,,,,Commodities
2005-05-20,LQD,-0.008104902908986023,,,,,,,,,,Bonds
2005-05-20,SHY,0.0036328324608891904,,,,,,,,,,Bonds
2005-05-20,IWM,-0.06094240490011804,,,,,,,,,,Equities
2005-05-20,IAU,0.014705929821901664,,,,,,,,,,Commodities
2005-05-20,VWO,,,,,,,,,,,Equities
2005-05-20,USO,,,,,,,,,,,Commodities
2005-05-20,SLV,,,,,,,,,,,Commodities
2005-05-20,DBA,,,,,,,,,,,Commodities
2005-05-20,UUP,,,,,,,,,,,FX
2005-05-20,MBB,,,,,,,,,,,Bonds
2005-05-20,HYG,,,,,,,,,,,Bonds
2005-05-20,BIL,,,,,,,,,,,Bonds
2005-05-20,VEA,,,,,,,,,,,Equities
2005-05-20,PDBC,,,,,,,,,,,Commodities
2005-05-27,TIP,0.01469270414522672,,,,,,,,,,Bonds
2005-05-27,SPY,-0.04303175309603269,,,,,,,,,,Equities
2005-05-27,XLV,0.013579916561724747,,,,,,,,,,Equities
2005-05-27,XLU,0.03514850767569522,,,,,,,,,,Equities
2005-05-27,XLP,-0.021195824666853325,,,,,,,,,,Equities
2005-05-27,XLK,-0.05697131488990237,,,,,,,,,,Equities
2005-05-27,XLI,-0.04254107008933916,,,,,,,,,,Equities
2005-05-27,XLF,-0.04568087858087222,,,,,,,,,,Equities
2005-05-27,XLE,-0.07889919171165583,,,,,,,,,,Equities
2005-05-27,XLB,-0.10460968541694315,,,,,,,,,,Equities
2005-05-27,VUG,-0.04604077230492798,,,,,,,,,,Equities
2005-05-27,VTV,-0.03774573199886566,,,,,,,,,,Equities
2005-05-27,VNQ,0.03672469508832754,,,,,,,,,,REITs
2005-05-27,TLT,0.02279470238551684,,,,,,,,,,Bonds
2005-05-27,XLY,-0.07841295105499657,,,,,,,,,,Equities
2005-05-27,IEF,0.01440772909804977,,,,,,,,,,Bonds
2005-05-27,EEM,-0.09211648035569042,,,,,,,,,,Equities
2005-05-27,QQQ,-0.07017561921256765,,,,,,,,,,Equities
2005-05-27,EFA,-0.04421204058411843,,,,,,,,,,Equities
2005-05-27,EWJ,-0.04205604954342301,,,,,,,,,,Equities
2005-05-27,GLD,-0.0034483109397449585,,,,,,,,,,Commodities
2005-05-27,LQD,-0.002251844752882537,,,,,,,,,,Bonds
2005-05-27,SHY,0.004748630460877701,,,,,,,,,,Bonds
2005-05-27,IWM,-0.0890131508644324,,,,,,,,,,Equities
2005-05-27,IAU,-0.0025264483627204237,,,,,,,,,,Commodities
2005-05-27,VWO,,,,,,,,,,,Equities
2005-05-27,USO,,,,,,,,,,,Commodities
2005-05-27,SLV,,,,,,,,,,,Commodities
2005-05-27,DBA,,,,,,,,,,,Commodities
2005-05-27,UUP,,,,,,,,,,,FX
2005-05-27,MBB,,,,,,,,,,,Bonds
2005-05-27,HYG,,,,,,,,,,,Bonds
2005-05-27,BIL,,,,,,,,,,,Bonds
2005-05-27,VEA,,,,,,,,,,,Equities
2005-05-27,PDBC,,,,,,,,,,,Commodities
2005-06-03,TIP,0.008105391320629707,,,,,,,,,,Bonds
2005-06-03,SPY,-0.042207017111171474,,,,,,,,,,Equities
2005-06-03,XLV,0.020435043176086465,,,,,,,,,,Equities
2005-06-03,XLU,0.011320578063614972,,,,,,,,,,Equities
2005-06-03,XLP,-0.023773010845516973,,,,,,,,,,Equities
2005-06-03,XLK,-0.0492047820699838,,,,,,,,,,Equities
2005-06-03,XLI,-0.04982000822317878,,,,,,,,,,Equities
2005-06-03,XLF,-0.042944463632938024,,,,,,,,,,Equities
2005-06-03,XLE,-0.08199359794091532,,,,,,,,,,Equities
2005-06-03,XLB,-0.09759638807478854,,,,,,,,,,Equities
2005-06-03,VUG,-0.03733871496873764,,,,,,,,,,Equities
2005-06-03,VTV,-0.03323251209724942,,,,,,,,,,Equities
2005-06-03,VNQ,0.012868901321643866,,,,,,,,,,REITs
2005-06-03,TLT,0.013425151067229413,,,,,,,,,,Bonds
2005-06-03,XLY,-0.06991447245586524,,,,,,,,,,Equities
2005-06-03,IEF,0.015197994171586515,,,,,,,,,,Bonds
2005-06-03,EEM,-0.05376568920939917,,,,,,,,,,Equities
2005-06-03,QQQ,-0.04424310604877202,,,,,,,,,,Equities
2005-06-03,EFA,-0.046817451519008624,,,,,,,,,,Equities
2005-06-03,EWJ,-0.04644829097577907,,,,,,,,,,Equities
2005-06-03,GLD,-0.019824817638920522,,,,,,,,,,Commodities
2005-06-03,LQD,-0.005293462295680507,,,,,,,,,,Bonds
2005-06-03,SHY,0.004460201634447047,,,,,,,,,,Bonds
2005-06-03,IWM,-0.07347341883700598,,,,,,,,,,Equities
2005-06-03,IAU,-0.01934149479173697,,,,,,,,,,Commodities
2005-06-03,VWO,,,,,,,,,,,Equities
2005-06-03,USO,,,,,,,,,,,Commodities
2005-06-03,SLV,,,,,,,,,,,Commodities
2005-06-03,DBA,,,,,,,,,,,Commodities
2005-06-03,UUP,,,,,,,,,,,FX
2005-06-03,MBB,,,,,,,,,,,Bonds
2005-06-03,HYG,,,,,,,,,,,Bonds
2005-06-03,BIL,,,,,,,,,,,Bonds
2005-06-03,VEA,,,,,,,,,,,Equities
2005-06-03,PDBC,,,,,,,,,,,Commodities
2005-06-10,TIP,0.026235010376102652,,,,,,,,,,Bonds
2005-06-10,SPY,-0.03501509914324996,,,,,,,,,,Equities
2005-06-10,XLV,0.03264956912248396,,,,,,,,,,Equities
2005-06-10,XLU,0.004834453135932781,,,,,,,,,,Equities
2005-06-10,XLP,-0.013120571013816251,,,,,,,,,,Equities
2005-06-10,XLK,-0.026646078414013008,,,,,,,,,,Equities
2005-06-10,XLI,-0.05634361245651798,,,,,,,,,,Equities
2005-06-10,XLF,-0.04411298256131668,,,,,,,,,,Equities
2005-06-10,XLE,-0.09043906022076298,,,,,,,,,,Equities
2005-06-10,XLB,-0.13712636673308165,,,,,,,,,,Equities
2005-06-10,VUG,-0.028618981251850584,,,,,,,,,,Equities
2005-06-10,VTV,-0.040781085356798696,,,,,,,,,,Equities
2005-06-10,VNQ,0.05566228738646184,,,,,,,,,,REITs
2005-06-10,TLT,0.05708236801703581,,,,,,,,,,Bonds
2005-06-10,XLY,-0.06772772512504877,,,,,,,,,,Equities
2005-06-10,IEF,0.03857185997628543,,,,,,,,,,Bonds
2005-06-10,EEM,-0.0749139209893469,,,,,,,,,,Equities
2005-06-10,QQQ,-0.02502090425768666,,,,,,,,,,Equities
2005-06-10,EFA,-0.06807847638416775,,,,,,,,,,Equities
2005-06-10,EWJ,-0.08868784853154477,,,,,,,,,,Equities
2005-06-10,GLD,-0.05581813020936277,,,,,,,,,,Commodities
2005-06-10,LQD,0.0059052253852101,,,,,,,,,,Bonds
2005-06-10,SHY,0.008689651046368096,,,,,,,,,,Bonds
2005-06-10,IWM,-0.06697011374937711,,,,,,,,,,Equities
2005-06-10,IAU,-0.057528101782985286,,,,,,,,,,Commodities
2005-06-10,VWO,-0.07504951724847475,,,,,,,,,,Equities
2005-06-10,USO,,,,,,,,,,,Commodities
2005-06-10,SLV,,,,,,,,,,,Commodities
2005-06-10,DBA,,,,,,,,,,,Commodities
2005-06-10,UUP,,,,,,,,,,,FX
2005-06-10,MBB,,,,,,,,,,,Bonds
2005-06-10,HYG,,,,,,,,,,,Bonds
2005-06-10,BIL,,,,,,,,,,,Bonds
2005-06-10,VEA,,,,,,,,,,,Equities
2005-06-10,PDBC,,,,,,,,,,,Commodities
2005-06-17,TIP,0.022761658102637528,,,,,,,,,,Bonds
2005-06-17,SPY,0.0048930319143039025,,,,,,,,,,Equities
2005-06-17,XLV,0.06389395945072929,,,,,,,,,,Equities
2005-06-17,XLU,0.024348656841377325,,,,,,,,,,Equities
2005-06-17,XLP,0.021276484496260073,,,,,,,,,,Equities
2005-06-17,XLK,0.02982009815968656,,,,,,,,,,Equities
2005-06-17,XLI,-0.010464813603857315,,,,,,,,,,Equities
2005-06-17,XLF,0.00966531193957998,,,,,,,,,,Equities
2005-06-17,XLE,-0.09433559186395901,,,,,,,,,,Equities
2005-06-17,XLB,-0.09536180054256715,,,,,,,,,,Equities
2005-06-17,VUG,0.0182103355461678,,,,,,,,,,Equities
2005-06-17,VTV,-0.003259006855677371,,,,,,,,,,Equities
2005-06-17,VNQ,0.0888702192719073,,,,,,,,,,REITs
2005-06-17,TLT,0.06149226681868547,,,,,,,,,,Bonds
2005-06-17,XLY,-0.016456916495412366,,,,,,,,,,Equities
2005-06-17,IEF,0.03591024682723698,,,,,,,,,,Bonds
2005-06-17,EEM,-0.016932922398831818,,,,,,,,,,Equities
2005-06-17,QQQ,0.031498148790858105,,,,,,,,,,Equities
2005-06-17,EFA,-0.04633675389939895,,,,,,,,,,Equities
2005-06-17,EWJ,-0.07959722681766979,,,,,,,,,,Equities
2005-06-17,GLD,-0.05103663465299202,,,,,,,,,,Commodities
2005-06-17,LQD,0.012802479668333255,,,,,,,,,,Bonds
2005-06-17,SHY,0.007568627826230356,,,,,,,,,,Bonds
2005-06-17,IWM,-0.016591749175618675,,,,,,,,,,Equities
2005-06-17,IAU,-0.05119451777224715,,,,,,,,,,Commodities
2005-06-17,VWO,-0.03199353340115252,,,,,,,,,,Equities
2005-06-17,USO,,,,,,,,,,,Commodities
2005-06-17,SLV,,,,,,,,,,,Commodities
2005-06-17,DBA,,,,,,,,,,,Commodities
2005-06-17,UUP,,,,,,,,,,,FX
2005-06-17,MBB,,,,,,,,,,,Bonds
2005-06-17,HYG,,,,,,,,,,,Bonds
2005-06-17,BIL,,,,,,,,,,,Bonds
2005-06-17,VEA,,,,,,,,,,,Equities
2005-06-17,PDBC,,,,,,,,,,,Commodities
2005-06-24,TIP,0.031098708773977135,,,,,,,,,,Bonds
2005-06-24,SPY,0.026549612029395098,,,,,,,,,,Equities
2005-06-24,XLV,0.05335548153323444,,,,,,,,,,Equities
2005-06-24,XLU,0.045961191491762365,,,,,,,,,,Equities
2005-06-24,XLP,0.020951690840734782,,,,,,,,,,Equities
2005-06-24,XLK,0.048528860556470654,,,,,,,,,,Equities
2005-06-24,XLI,-0.004594973960506121,,,,,,,,,,Equities
2005-06-24,XLF,0.04377221502878692,,,,,,,,,,Equities
2005-06-24,XLE,-0.0007140173395239202,,,,,,,,,,Equities
2005-06-24,XLB,-0.07338900144393823,,,,,,,,,,Equities
2005-06-24,VUG,0.030007827577792412,,,,,,,,,,Equities
2005-06-24,VTV,0.024039605839802913,,,,,,,,,,Equities
2005-06-24,VNQ,0.09029161417491771,,,,,,,,,,REITs
2005-06-24,TLT,0.07086712632832226,,,,,,,,,,Bonds
2005-06-24,XLY,0.005164361057454769,,,,,,,,,,Equities
2005-06-24,IEF,0.046978954372341564,,,,,,,,,,Bonds
2005-06-24,EEM,0.041947414750064915,,,,,,,,,,Equities
2005-06-24,QQQ,0.05348728617532239,,,,,,,,,,Equities
2005-06-24,EFA,-0.01443790061094763,,,,,,,,,,Equities
2005-06-24,EWJ,-0.051353681790360595,,,,,,,,,,Equities
2005-06-24,GLD,-0.012031099997084294,,,,,,,,,,Commodities
2005-06-24,LQD,0.024579289561342144,,,,,,,,,,Bonds
2005-06-24,SHY,0.010183407112460907,,,,,,,,,,Bonds
2005-06-24,IWM,0.006961795837755469,,,,,,,,,,Equities
2005-06-24,IAU,-0.01177306055449856,,,,,,,,,,Commodities
2005-06-24,VWO,0.02264941574367274,,,,,,,,,,Equities
2005-06-24,USO,,,,,,,,,,,Commodities
2005-06-24,SLV,,,,,,,,,,,Commodities
2005-06-24,DBA,,,,,,,,,,,Commodities
2005-06-24,UUP,,,,,,,,,,,FX
2005-06-24,MBB,,,,,,,,,,,Bonds
2005-06-24,HYG,,,,,,,,,,,Bonds
2005-06-24,BIL,,,,,,,,,,,Bonds
2005-06-24,VEA,,,,,,,,,,,Equities
2005-06-24,PDBC,,,,,,,,,,,Commodities
2005-07-01,TIP,0.027743474980668426,,,,,,,,,,Bonds
2005-07-01,SPY,0.023162579726565324,,,,,,,,,,Equities
2005-07-01,XLV,0.056080212628282666,,,,,,,,,,Equities
2005-07-01,XLU,0.042051411190028976,,,,,,,,,,Equities
2005-07-01,XLP,0.023684295821134294,,,,,,,,,,Equities
2005-07-01,XLK,0.04435309985588032,,,,,,,,,,Equities
2005-07-01,XLI,0.0026544208026793026,,,,,,,,,,Equities
2005-07-01,XLF,0.04571495298879613,,,,,,,,,,Equities
2005-07-01,XLE,-0.029591934427178224,,,,,,,,,,Equities
2005-07-01,XLB,-0.06551397144784032,,,,,,,,,,Equities
2005-07-01,VUG,0.03668994689952121,,,,,,,,,,Equities
2005-07-01,VTV,0.016456792358876537,,,,,,,,,,Equities
2005-07-01,VNQ,0.10318166573947973,,,,,,,,,,REITs
2005-07-01,TLT,0.07439859774797264,,,,,,,,,,Bonds
2005-07-01,XLY,0.0042550587854219835,,,,,,,,,,Equities
2005-07-01,IEF,0.04194715035803487,,,,,,,,,,Bonds
2005-07-01,EEM,0.0271568367437498,,,,,,,,,,Equities
2005-07-01,QQQ,0.05248646101690002,,,,,,,,,,Equities
2005-07-01,EFA,-0.017349837199378326,,,,,,,,,,Equities
2005-07-01,EWJ,-0.027725005563286276,,,,,,,,,,Equities
2005-07-01,GLD,-0.010558441441039124,,,,,,,,,,Commodities
2005-07-01,LQD,0.02715189987527289,,,,,,,,,,Bonds
2005-07-01,SHY,0.008928815469062545,,,,,,,,,,Bonds
2005-07-01,IWM,0.015373325272109772,,,,,,,,,,Equities
2005-07-01,IAU,-0.008913935423296215,,,,,,,,,,Commodities
2005-07-01,VWO,0.015872722036524234,,,,,,,,,,Equities
2005-07-01,USO,,,,,,,,,,,Commodities
2005-07-01,SLV,,,,,,,,,,,Commodities
2005-07-01,DBA,,,,,,,,,,,Commodities
2005-07-01,UUP,,,,,,,,,,,FX
2005-07-01,MBB,,,,,,,,,,,Bonds
2005-07-01,HYG,,,,,,,,,,,Bonds
2005-07-01,BIL,,,,,,,,,,,Bonds
2005-07-01,VEA,,,,,,,,,,,Equities
2005-07-01,PDBC,,,,,,,,,,,Commodities
2005-07-08,TIP,0.023864174735294785,0.027548793224816404,,,,,,,,,Bonds
2005-07-08,SPY,0.018644012290604417,0.018846340546997853,,,,,,,,,Equities
2005-07-08,XLV,0.02166776921787905,0.04961851030462672,,,,,,,,,Equities
2005-07-08,XLU,0.04312443452222192,0.14429523786434828,,,,,,,,,Equities
2005-07-08,XLP,0.012126446696935744,0.015892288698092116,,,,,,,,,Equities
2005-07-08,XLK,0.02960647830663876,-0.01369213785136092,,,,,,,,,Equities
2005-07-08,XLI,-0.001985872439571712,0.0028381468450284775,,,,,,,,,Equities
2005-07-08,XLF,0.036370133529673776,-0.018747855496327404,,,,,,,,,Equities
2005-07-08,XLE,0.021770120386604974,0.2523694904452125,,,,,,,,,Equities
2005-07-08,XLB,-0.06202068253265003,-0.01785986272848894,,,,,,,,,Equities
2005-07-08,VUG,0.02668280220261554,0.016246886642809155,,,,,,,,,Equities
2005-07-08,VTV,0.01528801771595778,0.0328677483151425,,,,,,,,,Equities
2005-07-08,VNQ,0.12115391751209259,0.10253204159432361,,,,,,,,,REITs
2005-07-08,TLT,0.07454985090942468,0.09103652824565334,,,,,,,,,Bonds
2005-07-08,XLY,0.005768051073590685,-0.03357680566363519,,,,,,,,,Equities
2005-07-08,IEF,0.03870066363396463,0.03375997085122773,,,,,,,,,Bonds
2005-07-08,EEM,0.015361892586573278,0.10461121333990842,,,,,,,,,Equities
2005-07-08,QQQ,0.02483554965075263,-0.025940890016861173,,,,,,,,,Equities
2005-07-08,EFA,-0.021682090481329075,0.011401042803499184,,,,,,,,,Equities
2005-07-08,EWJ,-0.03780739719107651,-0.03415565624087458,,,,,,,,,Equities
2005-07-08,GLD,-0.0016397211777005039,0.018642418175245368,,,,,,,,,Commodities
2005-07-08,LQD,0.0291121027910044,0.012399934189216255,,,,,,,,,Bonds
2005-07-08,SHY,0.007434772190405559,0.006991783192876744,,,,,,,,,Bonds
2005-07-08,IWM,0.029678137583909248,0.02956331573519244,,,,,,,,,Equities
2005-07-08,IAU,0.0004685695835326964,,,,,,,,,,Commodities
2005-07-08,VWO,0.014271045256976311,,,,,,,,,,Equities
2005-07-08,USO,,,,,,,,,,,Commodities
2005-07-08,SLV,,,,,,,,,,,Commodities
2005-07-08,DBA,,,,,,,,,,,Commodities
2005-07-08,UUP,,,,,,,,,,,FX
2005-07-08,MBB,,,,,,,,,,,Bonds
2005-07-08,HYG,,,,,,,,,,,Bonds
2005-07-08,BIL,,,,,,,,,,,Bonds
2005-07-08,VEA,,,,,,,,,,,Equities
2005-07-08,PDBC,,,,,,,,,,,Commodities
2005-07-15,TIP,0.008365334630498822,0.018998640271215228,,,,,,,,,Bonds
2005-07-15,SPY,0.06745333073399462,0.03457685510092556,,,,,,,,,Equities
2005-07-15,XLV,0.031054068243976607,0.07397394584177208,,,,,,,,,Equities
2005-07-15,XLU,0.07280846577658862,0.1382363157156674,,,,,,,,,Equities
2005-07-15,XLP,0.024159782335670288,0.013780647052495931,,,,,,,,,Equities
2005-07-15,XLK,0.09907939484994222,0.003955930412060438,,,,,,,,,Equities
2005-07-15,XLI,0.05131639943616206,0.01502903608404238,,,,,,,,,Equities
