Date,Ticker,ma_13w_observed,ma_52w_observed,moving_average_distance_observed,moving_average_distance_tradable,moving_average_distance_score_observed,moving_average_distance_score_tradable,asset_class
2005-04-29,XLB,9.433901566725512,,,,,,Equities
2005-04-29,VUG,39.913384657639725,,,,,,Equities
2005-04-29,VTV,31.344424907977764,,,,,,Equities
2005-04-29,VNQ,21.62945996798002,,,,,,REITs
2005-04-29,TLT,45.77704561673678,,,,,,Bonds
2005-04-29,XLY,12.732041065509502,,,,,,Equities
2005-04-29,IEF,48.16369306124174,,,,,,Bonds
2005-04-29,EEM,15.155109112079327,,,,,,Equities
2005-04-29,QQQ,31.165182847243088,,,,,,Equities
2005-04-29,EFA,29.19263062110314,,,,,,Equities
2005-04-29,EWJ,30.08115342947153,,,,,,Equities
2005-04-29,GLD,42.9492307809683,,,,,,Commodities
2005-04-29,LQD,47.39785649226262,,,,,,Bonds
2005-04-29,SHY,54.345342489389274,,,,,,Bonds
2005-04-29,IWM,46.40324137761043,,,,,,Equities
2005-04-29,IAU,8.600461593041054,,,,,,Commodities
2005-04-29,VWO,13.51397955417633,,,,,,Equities
2005-04-29,USO,,,,,,,Commodities
2005-04-29,SLV,,,,,,,Commodities
2005-04-29,DBA,,,,,,,Commodities
2005-04-29,UUP,,,,,,,FX
2005-04-29,MBB,,,,,,,Bonds
2005-04-29,HYG,,,,,,,Bonds
2005-04-29,BIL,,,,,,,Bonds
2005-04-29,VEA,,,,,,,Equities
2005-04-29,PDBC,,,,,,,Commodities
2005-05-06,TIP,55.34890336256761,,,,,,Bonds
2005-05-06,SPY,80.29858046311598,,,,,,Equities
2005-05-06,XLV,21.22375018780048,,,,,,Equities
2005-05-06,XLU,7.09584379196167,,,,,,Equities
2005-05-06,XLP,13.343344028179462,,,,,,Equities
2005-05-06,XLK,7.46192822089562,,,,,,Equities
2005-05-06,XLI,20.207897186279297,,,,,,Equities
2005-05-06,XLF,15.407740446237417,,,,,,Equities
2005-05-06,XLE,11.60761231642503,,,,,,Equities
2005-05-06,XLB,9.417913950406588,,,,,,Equities
2005-05-06,VUG,39.84972029465895,,,,,,Equities
2005-05-06,VTV,31.329351131732647,,,,,,Equities
2005-05-06,VNQ,21.691709371713493,,,,,,REITs
2005-05-06,TLT,45.75235983041617,,,,,,Bonds
2005-05-06,XLY,12.664154126093937,,,,,,Equities
2005-05-06,IEF,48.1718870309683,,,,,,Bonds
2005-05-06,EEM,15.16884921147273,,,,,,Equities
2005-05-06,QQQ,31.04131904015174,,,,,,Equities
2005-05-06,EFA,29.187592579768253,,,,,,Equities
2005-05-06,EWJ,30.05712127685547,,,,,,Equities
2005-05-06,GLD,43.02999995304988,,,,,,Commodities
2005-05-06,LQD,47.34367018479567,,,,,,Bonds
2005-05-06,SHY,54.35537573007437,,,,,,Bonds
2005-05-06,IWM,46.18442124586839,,,,,,Equities
2005-05-06,IAU,8.617230782142052,,,,,,Commodities
2005-05-06,VWO,13.531198289659288,,,,,,Equities
2005-05-06,USO,,,,,,,Commodities
2005-05-06,SLV,,,,,,,Commodities
2005-05-06,DBA,,,,,,,Commodities
2005-05-06,UUP,,,,,,,FX
2005-05-06,MBB,,,,,,,Bonds
2005-05-06,HYG,,,,,,,Bonds
2005-05-06,BIL,,,,,,,Bonds
2005-05-06,VEA,,,,,,,Equities
2005-05-06,PDBC,,,,,,,Commodities
2005-05-13,TIP,55.3714840228741,,,,,,Bonds
2005-05-13,SPY,80.05943826528696,,,,,,Equities
2005-05-13,XLV,21.290104645949143,,,,,,Equities
2005-05-13,XLU,7.101423887106089,,,,,,Equities
2005-05-13,XLP,13.316990265479454,,,,,,Equities
2005-05-13,XLK,7.437759656172532,,,,,,Equities
2005-05-13,XLI,20.138680091271034,,,,,,Equities
2005-05-13,XLF,15.318357467651367,,,,,,Equities
2005-05-13,XLE,11.57622711475079,,,,,,Equities
2005-05-13,XLB,9.353173989516039,,,,,,Equities
2005-05-13,VUG,39.73902746347281,,,,,,Equities
2005-05-13,VTV,31.238068947425255,,,,,,Equities
2005-05-13,VNQ,21.739830603966347,,,,,,REITs
2005-05-13,TLT,45.790415837214546,,,,,,Bonds
2005-05-13,XLY,12.586191030649038,,,,,,Equities
2005-05-13,IEF,48.2101076566256,,,,,,Bonds
2005-05-13,EEM,15.112376359792856,,,,,,Equities
2005-05-13,QQQ,30.945634841918945,,,,,,Equities
2005-05-13,EFA,29.108084752009464,,,,,,Equities
2005-05-13,EWJ,29.941332450279823,,,,,,Equities
2005-05-13,GLD,43.01999987088717,,,,,,Commodities
2005-05-13,LQD,47.28421724759615,,,,,,Bonds
2005-05-13,SHY,54.37578582763672,,,,,,Bonds
2005-05-13,IWM,45.8974110529973,,,,,,Equities
2005-05-13,IAU,8.614461532005897,,,,,,Commodities
2005-05-13,VWO,13.501838684082031,,,,,,Equities
2005-05-13,USO,,,,,,,Commodities
2005-05-13,SLV,,,,,,,Commodities
2005-05-13,DBA,,,,,,,Commodities
2005-05-13,UUP,,,,,,,FX
2005-05-13,MBB,,,,,,,Bonds
2005-05-13,HYG,,,,,,,Bonds
2005-05-13,BIL,,,,,,,Bonds
2005-05-13,VEA,,,,,,,Equities
2005-05-13,PDBC,,,,,,,Commodities
2005-05-20,TIP,55.43395643967848,,,,,,Bonds
2005-05-20,SPY,80.01769784780649,,,,,,Equities
2005-05-20,XLV,21.35706608112042,,,,,,Equities
2005-05-20,XLU,7.12154300396259,,,,,,Equities
2005-05-20,XLP,13.323533351604755,,,,,,Equities
2005-05-20,XLK,7.44218111038208,,,,,,Equities
2005-05-20,XLI,20.13179852412297,,,,,,Equities
2005-05-20,XLF,15.302671652573805,,,,,,Equities
2005-05-20,XLE,11.528480162987343,,,,,,Equities
2005-05-20,XLB,9.290441586421085,,,,,,Equities
2005-05-20,VUG,39.746004838209885,,,,,,Equities
2005-05-20,VTV,31.227948115422176,,,,,,Equities
2005-05-20,VNQ,21.854546620295597,,,,,,REITs
2005-05-20,TLT,45.92837817852314,,,,,,Bonds
2005-05-20,XLY,12.553851934579702,,,,,,Equities
2005-05-20,IEF,48.29561644334059,,,,,,Bonds
2005-05-20,EEM,15.073176310612606,,,,,,Equities
2005-05-20,QQQ,30.96595133267916,,,,,,Equities
2005-05-20,EFA,29.025496996366062,,,,,,Equities
2005-05-20,EWJ,29.81243500342736,,,,,,Equities
2005-05-20,GLD,42.93538460364709,,,,,,Commodities
2005-05-20,LQD,47.259253575251655,,,,,,Bonds
2005-05-20,SHY,54.400286160982574,,,,,,Bonds
2005-05-20,IWM,45.787090888390175,,,,,,Equities
2005-05-20,IAU,8.596923094529371,,,,,,Commodities
2005-05-20,VWO,13.500150507146662,,,,,,Equities
2005-05-20,USO,,,,,,,Commodities
2005-05-20,SLV,,,,,,,Commodities
2005-05-20,DBA,,,,,,,Commodities
2005-05-20,UUP,,,,,,,FX
2005-05-20,MBB,,,,,,,Bonds
2005-05-20,HYG,,,,,,,Bonds
2005-05-20,BIL,,,,,,,Bonds
2005-05-20,VEA,,,,,,,Equities
2005-05-20,PDBC,,,,,,,Commodities
2005-05-27,TIP,55.51010278555063,,,,,,Bonds
2005-05-27,SPY,79.98086958665114,,,,,,Equities
2005-05-27,XLV,21.405761131873497,,,,,,Equities
2005-05-27,XLU,7.140390102679913,,,,,,Equities
2005-05-27,XLP,13.328723247234638,,,,,,Equities
2005-05-27,XLK,7.45102361532358,,,,,,Equities
2005-05-27,XLI,20.116711836594803,,,,,,Equities
2005-05-27,XLF,15.283329230088453,,,,,,Equities
2005-05-27,XLE,11.485739707946777,,,,,,Equities
2005-05-27,XLB,9.211518874535194,,,,,,Equities
2005-05-27,VUG,39.762312375582184,,,,,,Equities
2005-05-27,VTV,31.204242412860577,,,,,,Equities
2005-05-27,VNQ,21.95760154724121,,,,,,REITs
2005-05-27,TLT,46.07658532949594,,,,,,Bonds
2005-05-27,XLY,12.53601939861591,,,,,,Equities
2005-05-27,IEF,48.398364727313705,,,,,,Bonds
2005-05-27,EEM,15.00481422130878,,,,,,Equities
2005-05-27,QQQ,31.004616517287033,,,,,,Equities
2005-05-27,EFA,28.934090247521034,,,,,,Equities
2005-05-27,EWJ,29.69446167579064,,,,,,Equities
2005-05-27,GLD,42.81076930119441,,,,,,Commodities
2005-05-27,LQD,47.25787558922401,,,,,,Bonds
2005-05-27,SHY,54.43358846811148,,,,,,Bonds
2005-05-27,IWM,45.68367121769832,,,,,,Equities
2005-05-27,IAU,8.572769238398624,,,,,,Commodities
2005-05-27,VWO,13.514455159505209,,,,,,Equities
2005-05-27,USO,,,,,,,Commodities
2005-05-27,SLV,,,,,,,Commodities
2005-05-27,DBA,,,,,,,Commodities
2005-05-27,UUP,,,,,,,FX
2005-05-27,MBB,,,,,,,Bonds
2005-05-27,HYG,,,,,,,Bonds
2005-05-27,BIL,,,,,,,Bonds
2005-05-27,VEA,,,,,,,Equities
2005-05-27,PDBC,,,,,,,Commodities
2005-06-03,TIP,55.612381568321815,,,,,,Bonds
2005-06-03,SPY,79.8711676964393,,,,,,Equities
2005-06-03,XLV,21.444231766920822,,,,,,Equities
2005-06-03,XLU,7.158929017873911,,,,,,Equities
2005-06-03,XLP,13.315746307373047,,,,,,Equities
2005-06-03,XLK,7.454855552086463,,,,,,Equities
2005-06-03,XLI,20.069765384380634,,,,,,Equities
2005-06-03,XLF,15.252139458289513,,,,,,Equities
2005-06-03,XLE,11.440516985379732,,,,,,Equities
2005-06-03,XLB,9.120027028597319,,,,,,Equities
2005-06-03,VUG,39.75143197866586,,,,,,Equities
2005-06-03,VTV,31.158039239736702,,,,,,Equities
2005-06-03,VNQ,22.05173551119291,,,,,,REITs
2005-06-03,TLT,46.30176573533278,,,,,,Bonds
2005-06-03,XLY,12.501616698044996,,,,,,Equities
2005-06-03,IEF,48.53112881000225,,,,,,Bonds
2005-06-03,EEM,14.94391081883357,,,,,,Equities
2005-06-03,QQQ,31.042628801785984,,,,,,Equities
2005-06-03,EFA,28.79411139855018,,,,,,Equities
2005-06-03,EWJ,29.517500510582558,,,,,,Equities
2005-06-03,GLD,42.717692155104416,,,,,,Commodities
2005-06-03,LQD,47.30098401583158,,,,,,Bonds
2005-06-03,SHY,54.470886523907,,,,,,Bonds
2005-06-03,IWM,45.549583435058594,,,,,,Equities
2005-06-03,IAU,8.554615387549767,,,,,,Commodities
2005-06-03,VWO,13.529635356022762,,,,,,Equities
2005-06-03,USO,,,,,,,Commodities
2005-06-03,SLV,,,,,,,Commodities
2005-06-03,DBA,,,,,,,Commodities
2005-06-03,UUP,,,,,,,FX
2005-06-03,MBB,,,,,,,Bonds
2005-06-03,HYG,,,,,,,Bonds
2005-06-03,BIL,,,,,,,Bonds
2005-06-03,VEA,,,,,,,Equities
2005-06-03,PDBC,,,,,,,Commodities
2005-06-10,TIP,55.735151731050934,,,,,,Bonds
2005-06-10,SPY,79.88584958589993,,,,,,Equities
2005-06-10,XLV,21.499318929818962,,,,,,Equities
2005-06-10,XLU,7.190461012033316,,,,,,Equities
2005-06-10,XLP,13.325361618628868,,,,,,Equities
2005-06-10,XLK,7.46310831950261,,,,,,Equities
2005-06-10,XLI,20.0305112692026,,,,,,Equities
2005-06-10,XLF,15.244639103229229,,,,,,Equities
2005-06-10,XLE,11.46147214449369,,,,,,Equities
2005-06-10,XLB,9.043047318091759,,,,,,Equities
2005-06-10,VUG,39.786284520075874,,,,,,Equities
2005-06-10,VTV,31.15952521104079,,,,,,Equities
2005-06-10,VNQ,22.23751625647912,,,,,,REITs
2005-06-10,TLT,46.59368837796725,,,,,,Bonds
2005-06-10,XLY,12.484969212458683,,,,,,Equities
2005-06-10,IEF,48.70500095073994,,,,,,Bonds
2005-06-10,EEM,14.921029897836538,,,,,,Equities
2005-06-10,QQQ,31.067531145535984,,,,,,Equities
2005-06-10,EFA,28.678908861600437,,,,,,Equities
2005-06-10,EWJ,29.32743087181678,,,,,,Equities
2005-06-10,GLD,42.57846128023588,,,,,,Commodities
2005-06-10,LQD,47.37291688185472,,,,,,Bonds
2005-06-10,SHY,54.51125247661884,,,,,,Bonds
2005-06-10,IWM,45.560679802527794,,,,,,Equities
2005-06-10,IAU,8.526923106266903,,,,,,Commodities
2005-06-10,VWO,13.490741949815016,,,,,,Equities
2005-06-10,USO,,,,,,,Commodities
2005-06-10,SLV,,,,,,,Commodities
2005-06-10,DBA,,,,,,,Commodities
2005-06-10,UUP,,,,,,,FX
2005-06-10,MBB,,,,,,,Bonds
2005-06-10,HYG,,,,,,,Bonds
2005-06-10,BIL,,,,,,,Bonds
2005-06-10,VEA,,,,,,,Equities
2005-06-10,PDBC,,,,,,,Commodities
2005-06-17,TIP,55.828936943641075,,,,,,Bonds
2005-06-17,SPY,80.0587651179387,,,,,,Equities
2005-06-17,XLV,21.616558368389423,,,,,,Equities
2005-06-17,XLU,7.227064059330867,,,,,,Equities
2005-06-17,XLP,13.342362623948317,,,,,,Equities
2005-06-17,XLK,7.488160976996789,,,,,,Equities
2005-06-17,XLI,20.02306967515212,,,,,,Equities
2005-06-17,XLF,15.27894188807561,,,,,,Equities
2005-06-17,XLE,11.508011671213003,,,,,,Equities
2005-06-17,XLB,8.997210869422325,,,,,,Equities
2005-06-17,VUG,39.9065308204064,,,,,,Equities
2005-06-17,VTV,31.22836215679462,,,,,,Equities
2005-06-17,VNQ,22.46144382770245,,,,,,REITs
2005-06-17,TLT,46.85425303532527,,,,,,Bonds
2005-06-17,XLY,12.494426800654484,,,,,,Equities
2005-06-17,IEF,48.855552379901596,,,,,,Bonds
2005-06-17,EEM,14.975316267747145,,,,,,Equities
2005-06-17,QQQ,31.158955353956955,,,,,,Equities
2005-06-17,EFA,28.63327539884127,,,,,,Equities
2005-06-17,EWJ,29.200718512901894,,,,,,Equities
2005-06-17,GLD,42.55846140934871,,,,,,Commodities
2005-06-17,LQD,47.44993033775916,,,,,,Bonds
2005-06-17,SHY,54.55319331242488,,,,,,Bonds
2005-06-17,IWM,45.70036873450646,,,,,,Equities
2005-06-17,IAU,8.523230772752028,,,,,,Commodities
2005-06-17,VWO,13.519528168898363,,,,,,Equities
2005-06-17,USO,,,,,,,Commodities
2005-06-17,SLV,,,,,,,Commodities
2005-06-17,DBA,,,,,,,Commodities
2005-06-17,UUP,,,,,,,FX
2005-06-17,MBB,,,,,,,Bonds
2005-06-17,HYG,,,,,,,Bonds
2005-06-17,BIL,,,,,,,Bonds
2005-06-17,VEA,,,,,,,Equities
2005-06-17,PDBC,,,,,,,Commodities
2005-06-24,TIP,55.99150613638071,,,,,,Bonds
2005-06-24,SPY,80.1799815251277,,,,,,Equities
2005-06-24,XLV,21.691690151508038,,,,,,Equities
2005-06-24,XLU,7.276576665731577,,,,,,Equities
2005-06-24,XLP,13.339676270118126,,,,,,Equities
2005-06-24,XLK,7.506434550652137,,,,,,Equities
2005-06-24,XLI,19.96601676940918,,,,,,Equities
2005-06-24,XLF,15.335736934955303,,,,,,Equities
2005-06-24,XLE,11.572446529681866,,,,,,Equities
2005-06-24,XLB,8.929847203768217,,,,,,Equities
2005-06-24,VUG,39.975301889272835,,,,,,Equities
2005-06-24,VTV,31.300233840942383,,,,,,Equities
2005-06-24,VNQ,22.694776681753304,,,,,,REITs
2005-06-24,TLT,47.21138205895057,,,,,,Bonds
2005-06-24,XLY,12.493478188147911,,,,,,Equities
2005-06-24,IEF,49.06612425584059,,,,,,Bonds
2005-06-24,EEM,15.052370364849384,,,,,,Equities
2005-06-24,QQQ,31.20706895681528,,,,,,Equities
2005-06-24,EFA,28.608079763559196,,,,,,Equities
2005-06-24,EWJ,29.093667690570538,,,,,,Equities
2005-06-24,GLD,42.67461541982797,,,,,,Commodities
2005-06-24,LQD,47.59007057776818,,,,,,Bonds
2005-06-24,SHY,54.60861323429988,,,,,,Bonds
2005-06-24,IWM,45.77623748779297,,,,,,Equities
2005-06-24,IAU,8.545384553762583,,,,,,Commodities
2005-06-24,VWO,13.567871240469126,,,,,,Equities
2005-06-24,USO,,,,,,,Commodities
2005-06-24,SLV,,,,,,,Commodities
2005-06-24,DBA,,,,,,,Commodities
2005-06-24,UUP,,,,,,,FX
2005-06-24,MBB,,,,,,,Bonds
2005-06-24,HYG,,,,,,,Bonds
2005-06-24,BIL,,,,,,,Bonds
2005-06-24,VEA,,,,,,,Equities
2005-06-24,PDBC,,,,,,,Commodities
2005-07-01,TIP,56.08768697885367,55.604184517493614,0.008695433006628006,,0.4782608695652173,,Bonds
2005-07-01,SPY,80.31489621675931,80.52216925987831,-0.002574111515178501,,-0.21739130434782605,,Equities
2005-07-01,XLV,21.77165148808406,21.32256581233098,0.02106152138094819,,0.6521739130434783,,Equities
2005-07-01,XLU,7.3299312224754924,7.121394927685078,0.0292830684027523,,0.9565217391304348,,Equities
2005-07-01,XLP,13.345903763404259,13.377720099229078,-0.002378307782553546,,-0.13043478260869568,,Equities
2005-07-01,XLK,7.5235293828524075,7.574666830209585,-0.006751115065976143,,-0.30434782608695654,,Equities
2005-07-01,XLI,19.93578734764686,20.12740443303035,-0.009520208431298527,,-0.5652173913043479,,Equities
2005-07-01,XLF,15.404479833749624,15.560190861041729,-0.010007012682727523,,-0.6521739130434783,,Equities
2005-07-01,XLE,11.60734301346999,11.367093306321363,0.021135544564855557,,0.826086956521739,,Equities
2005-07-01,XLB,8.861486434936523,9.156030434828539,-0.032169399390766795,,-0.9565217391304348,,Equities
2005-07-01,VUG,40.07079403217022,40.13785963792067,-0.001670881465913765,,-0.04347826086956519,,Equities
2005-07-01,VTV,31.361548350407528,31.326622009277344,0.001114909265347519,,0.13043478260869557,,Equities
2005-07-01,VNQ,22.946137501643253,22.24015375284048,0.03174365414234637,,0.9565217391304348,,REITs
2005-07-01,TLT,47.48167390089769,46.500711294320915,0.021095647341131674,,0.7391304347826086,,Bonds
2005-07-01,XLY,12.493714772737944,12.74585015957172,-0.019781762979884987,,-0.8260869565217391,,Equities
2005-07-01,IEF,49.20542526245117,48.66356116074782,0.011134904408525381,,0.5652173913043479,,Bonds
2005-07-01,EEM,15.117311184222881,15.068969799922062,0.003208008572760601,,0.3913043478260869,,Equities
2005-07-01,QQQ,31.24402926518367,31.515902592585636,-0.0086265442217075,,-0.3913043478260869,,Equities
2005-07-01,EFA,28.586523202749397,28.835755274846004,-0.008643160885541845,,-0.4782608695652174,,Equities
2005-07-01,EWJ,29.023756907536434,29.720676055321327,-0.02344896685686637,,-0.9565217391304348,,Equities
2005-07-01,GLD,42.680769406832184,42.7288463299091,-0.0011251631440202248,,0.04347826086956519,,Commodities
2005-07-01,LQD,47.69600970928486,47.62718992966872,0.001444968298943694,,0.21739130434782616,,Bonds
2005-07-01,SHY,54.64306992750902,54.47998751126803,0.0029934371076583144,,0.30434782608695654,,Bonds
2005-07-01,IWM,45.96886678842398,46.439011353712814,-0.010123914174396953,,-0.7391304347826086,,Equities
2005-07-01,IAU,8.547076885516827,,,,,,Commodities
2005-07-01,VWO,13.617972227243277,,,,,,Equities
2005-07-01,USO,,,,,,,Commodities
2005-07-01,SLV,,,,,,,Commodities
2005-07-01,DBA,,,,,,,Commodities
2005-07-01,UUP,,,,,,,FX
2005-07-01,MBB,,,,,,,Bonds
2005-07-01,HYG,,,,,,,Bonds
2005-07-01,BIL,,,,,,,Bonds
2005-07-01,VEA,,,,,,,Equities
2005-07-01,PDBC,,,,,,,Commodities
2005-07-08,TIP,56.16802215576172,55.61728569313332,0.009902253512821035,0.008695433006628006,0.4782608695652173,0.4782608695652173,Bonds
2005-07-08,SPY,80.51392540564903,80.60389285617404,-0.0011161675613551303,-0.002574111515178501,-0.04347826086956519,-0.21739130434782605,Equities
2005-07-08,XLV,21.81987586388221,21.346066722163446,0.022196554891623643,0.02106152138094819,0.6521739130434783,0.6521739130434783,Equities
2005-07-08,XLU,7.382188356839693,7.147310433564363,0.0328624208306838,0.0292830684027523,0.9565217391304348,0.9565217391304348,Equities
2005-07-08,XLP,13.346831468435434,13.377116980376067,-0.0022639790012347616,-0.002378307782553546,-0.21739130434782605,-0.13043478260869568,Equities
2005-07-08,XLK,7.548876872429481,7.584333225532815,-0.004674946636570421,-0.006751115065976143,-0.30434782608695654,-0.30434782608695654,Equities
2005-07-08,XLI,19.919515756460335,20.12373083609122,-0.010147973121595877,-0.009520208431298527,-0.7391304347826086,-0.5652173913043479,Equities
2005-07-08,XLF,15.475776965801533,15.577770798294633,-0.0065473958895496676,-0.010007012682727523,-0.4782608695652174,-0.6521739130434783,Equities
2005-07-08,XLE,11.68474894303542,11.41783293971309,0.023377115844281704,0.021135544564855557,0.7391304347826086,0.826086956521739,Equities
2005-07-08,XLB,8.808966196500338,9.142016446148908,-0.03643072090390609,-0.032169399390766795,-0.9565217391304348,-0.9565217391304348,Equities
2005-07-08,VUG,40.19612326988807,40.18731816609701,0.00021910155225257633,-0.001670881465913765,0.04347826086956519,-0.04347826086956519,Equities
2005-07-08,VTV,31.44389093839205,31.365718417697483,0.0024922917324432525,0.001114909265347519,0.13043478260869557,0.13043478260869557,Equities
2005-07-08,VNQ,23.246129549466648,22.347149813616717,0.04022793704556271,0.03174365414234637,0.9565217391304348,0.9565217391304348,REITs
2005-07-08,TLT,47.743140294001655,46.576285750777636,0.025052546041727686,0.021095647341131674,0.826086956521739,0.7391304347826086,Bonds
2005-07-08,XLY,12.51116261115441,12.752083460489908,-0.018892665663767794,-0.019781762979884987,-0.8260869565217391,-0.8260869565217391,Equities
2005-07-08,IEF,49.33272933959961,48.69309460675275,0.013136046045390426,0.011134904408525381,0.5652173913043479,0.5652173913043479,Bonds
2005-07-08,EEM,15.173783669104942,15.100495197154858,0.004853382024444741,0.003208008572760601,0.3913043478260869,0.3913043478260869,Equities
2005-07-08,QQQ,31.320373681875374,31.541565082691335,-0.0070126957947733715,-0.0086265442217075,-0.5652173913043479,-0.3913043478260869,Equities
2005-07-08,EFA,28.550828346839317,28.832304848564995,-0.009762539040984342,-0.008643160885541845,-0.6521739130434783,-0.4782608695652174,Equities
2005-07-08,EWJ,28.947292034442608,29.695996955589013,-0.025212318086714203,-0.02344896685686637,-0.9565217391304348,-0.9565217391304348,Equities
2005-07-08,GLD,42.6476924602802,42.71148158885814,-0.0014934890152483726,-0.0011251631440202248,-0.13043478260869568,0.04347826086956519,Commodities
2005-07-08,LQD,47.820121178260216,47.65310683073821,0.0035047945166561956,0.001444968298943694,0.30434782608695654,0.21739130434782616,Bonds
2005-07-08,SHY,54.6780650799091,54.49084232471608,0.0034358572414305844,0.0029934371076583144,0.21739130434782616,0.30434782608695654,Bonds
2005-07-08,IWM,46.2876102740948,46.57389520715784,-0.006146896921325973,-0.010123914174396953,-0.3913043478260869,-0.7391304347826086,Equities
2005-07-08,IAU,8.541384550241323,,,,,,Commodities
2005-07-08,VWO,13.658624062171349,,,,,,Equities
2005-07-08,USO,,,,,,,Commodities
2005-07-08,SLV,,,,,,,Commodities
2005-07-08,DBA,,,,,,,Commodities
2005-07-08,UUP,,,,,,,FX
2005-07-08,MBB,,,,,,,Bonds
2005-07-08,HYG,,,,,,,Bonds
2005-07-08,BIL,,,,,,,Bonds
2005-07-08,VEA,,,,,,,Equities
2005-07-08,PDBC,,,,,,,Commodities
2005-07-15,TIP,56.14118840144231,55.6087132862636,0.009575389965195136,0.009902253512821035,0.3913043478260869,0.4782608695652173,Bonds
2005-07-15,SPY,80.99382077730618,80.71679605756488,0.003432057926874732,-0.0011161675613551303,-0.04347826086956519,-0.04347826086956519,Equities
2005-07-15,XLV,21.863293427687424,21.374160834721156,0.022884294581132725,0.022196554891623643,0.6521739130434783,0.6521739130434783,Equities
2005-07-15,XLU,7.44321687404926,7.171636564391,0.03786866598995342,0.0328624208306838,0.9565217391304348,0.9565217391304348,Equities
2005-07-15,XLP,13.374074715834398,13.384025846208845,-0.0007435080063944444,-0.0022639790012347616,-0.3913043478260869,-0.21739130434782605,Equities
2005-07-15,XLK,7.62433019051185,7.601246033396039,0.003036891190522084,-0.004674946636570421,-0.13043478260869568,-0.30434782608695654,Equities
2005-07-15,XLI,19.979028995220478,20.125356878553117,-0.007270821790423709,-0.010147973121595877,-0.6521739130434783,-0.7391304347826086,Equities
2005-07-15,XLF,15.591512019817646,15.603486129215785,-0.0007673996246081449,-0.0065473958895496676,-0.4782608695652174,-0.4782608695652174,Equities
2005-07-15,XLE,11.80687720959003,11.456389325005668,0.0305932239767166,0.023377115844281704,0.826086956521739,0.7391304347826086,Equities
2005-07-15,XLB,8.82150253882775,9.131380932671684,-0.03393554557944278,-0.03643072090390609,-0.9565217391304348,-0.9565217391304348,Equities
2005-07-15,VUG,40.46465477576623,40.25514507293701,0.005204544722161808,0.00021910155225257633,0.21739130434782616,0.04347826086956519,Equities
2005-07-15,VTV,31.62664618858924,31.413625172206334,0.0067811663001371425,0.0024922917324432525,0.30434782608695654,0.13043478260869557,Equities
2005-07-15,VNQ,23.51143763615535,22.440606389726913,0.047718463032204506,0.04022793704556271,0.9565217391304348,0.9565217391304348,REITs
2005-07-15,TLT,47.89501424936148,46.634370122637065,0.02703251107303961,0.025052546041727686,0.7391304347826086,0.826086956521739,Bonds
2005-07-15,XLY,12.590856258685772,12.766550404684883,-0.01376206887763809,-0.018892665663767794,-0.8260869565217391,-0.8260869565217391,Equities
2005-07-15,IEF,49.37492928138146,48.711651120867046,0.013616417125107194,0.013136046045390426,0.5652173913043479,0.5652173913043479,Bonds
2005-07-15,EEM,15.336136231055626,15.145078761237007,0.012615151946757663,0.004853382024444741,0.4782608695652173,0.3913043478260869,Equities
2005-07-15,QQQ,31.594706168541542,31.599504743303573,-0.0001518560117005352,-0.0070126957947733715,-0.30434782608695654,-0.5652173913043479,Equities
2005-07-15,EFA,28.60276075509878,28.839044639042445,-0.008193193876602334,-0.009762539040984342,-0.7391304347826086,-0.6521739130434783,Equities
2005-07-15,EWJ,28.980062044583836,29.67206621170044,-0.023321738438414785,-0.025212318086714203,-0.9565217391304348,-0.9565217391304348,Equities
2005-07-15,GLD,42.620769207294174,42.68785721915109,-0.0015715947397523244,-0.0014934890152483726,-0.5652173913043479,-0.13043478260869568,Commodities
2005-07-15,LQD,47.89246221689078,47.670025961739675,0.004666166016557893,0.0035047945166561956,0.13043478260869557,0.30434782608695654,Bonds
2005-07-15,SHY,54.69183408297025,54.49995381491525,0.003520741846986475,0.0034358572414305844,0.04347826086956519,0.21739130434782616,Bonds
2005-07-15,IWM,46.772987365722656,46.699957438877654,0.0015638114218965438,-0.006146896921325973,-0.21739130434782605,-0.3913043478260869,Equities
2005-07-15,IAU,8.53523063659668,,,,,,Commodities
2005-07-15,VWO,13.778163029597355,,,,,,Equities
2005-07-15,USO,,,,,,,Commodities
2005-07-15,SLV,,,,,,,Commodities
2005-07-15,DBA,,,,,,,Commodities
2005-07-15,UUP,,,,,,,FX
2005-07-15,MBB,,,,,,,Bonds
2005-07-15,HYG,,,,,,,Bonds
2005-07-15,BIL,,,,,,,Bonds
2005-07-15,VEA,,,,,,,Equities
2005-07-15,PDBC,,,,,,,Commodities
2005-07-22,TIP,56.10003045889047,55.606242607379784,0.008880079436353716,0.009575389965195136,0.08333333333333326,0.3913043478260869,Bonds
2005-07-22,SPY,81.43624819242038,80.83837285535088,0.007395934825894068,0.003432057926874732,0.0,-0.04347826086956519,Equities
2005-07-22,XLV,21.917466383713943,21.397653053546772,0.024293006754823043,0.022884294581132725,0.6666666666666667,0.6521739130434783,Equities
2005-07-22,XLU,7.486863466409536,7.192430348231874,0.0409365268653652,0.03786866598995342,0.9583333333333333,0.9565217391304348,Equities
