Date,Ticker,raw_tsmom_52_4w,realized_vol_ann_26w,tsmom_vol_scaled_observed,tsmom_score_observed,tsmom_bucket_observed,tsmom_vol_scaled_tradable,tsmom_score_tradable,asset_class
2005-04-29,LQD,,0.0442817126227493,,,,,,Bonds
2005-04-29,SHY,,0.011603327476899681,,,,,,Bonds
2005-04-29,IWM,,0.13663451228365173,,,,,,Equities
2005-04-29,IAU,,0.13256760771097764,,,,,,Commodities
2005-04-29,VWO,,,,,,,,Equities
2005-04-29,USO,,,,,,,,Commodities
2005-04-29,SLV,,,,,,,,Commodities
2005-04-29,DBA,,,,,,,,Commodities
2005-04-29,UUP,,,,,,,,FX
2005-04-29,MBB,,,,,,,,Bonds
2005-04-29,HYG,,,,,,,,Bonds
2005-04-29,BIL,,,,,,,,Bonds
2005-04-29,VEA,,,,,,,,Equities
2005-04-29,PDBC,,,,,,,,Commodities
2005-05-06,TIP,,0.052709542570869766,,,,,,Bonds
2005-05-06,SPY,,0.09907868260833855,,,,,,Equities
2005-05-06,XLV,,0.0923458342278688,,,,,,Equities
2005-05-06,XLU,,0.10819620506047066,,,,,,Equities
2005-05-06,XLP,,0.07258529295709577,,,,,,Equities
2005-05-06,XLK,,0.1411494499952153,,,,,,Equities
2005-05-06,XLI,,0.10863544561199426,,,,,,Equities
2005-05-06,XLF,,0.12310845007642864,,,,,,Equities
2005-05-06,XLE,,0.29025757876172337,,,,,,Equities
2005-05-06,XLB,,0.20387322043552708,,,,,,Equities
2005-05-06,VUG,,0.09747986714317718,,,,,,Equities
2005-05-06,VTV,,0.10815476945943053,,,,,,Equities
2005-05-06,VNQ,,0.14762883672678487,,,,,,REITs
2005-05-06,TLT,,0.09392133822902209,,,,,,Bonds
2005-05-06,XLY,,0.11930152401850039,,,,,,Equities
2005-05-06,IEF,,0.05391905845119089,,,,,,Bonds
2005-05-06,EEM,,0.2198146454889619,,,,,,Equities
2005-05-06,QQQ,,0.13798894496358047,,,,,,Equities
2005-05-06,EFA,,0.10181855246176161,,,,,,Equities
2005-05-06,EWJ,,0.14499313888091342,,,,,,Equities
2005-05-06,GLD,,0.12416599875488513,,,,,,Commodities
2005-05-06,LQD,,0.043996142900149096,,,,,,Bonds
2005-05-06,SHY,,0.011251778498336614,,,,,,Bonds
2005-05-06,IWM,,0.14419252912090372,,,,,,Equities
2005-05-06,IAU,,0.1335569336254148,,,,,,Commodities
2005-05-06,VWO,,,,,,,,Equities
2005-05-06,USO,,,,,,,,Commodities
2005-05-06,SLV,,,,,,,,Commodities
2005-05-06,DBA,,,,,,,,Commodities
2005-05-06,UUP,,,,,,,,FX
2005-05-06,MBB,,,,,,,,Bonds
2005-05-06,HYG,,,,,,,,Bonds
2005-05-06,BIL,,,,,,,,Bonds
2005-05-06,VEA,,,,,,,,Equities
2005-05-06,PDBC,,,,,,,,Commodities
2005-05-13,TIP,,0.05155352493309048,,,,,,Bonds
2005-05-13,SPY,,0.09802909020083575,,,,,,Equities
2005-05-13,XLV,,0.09013583189662462,,,,,,Equities
2005-05-13,XLU,,0.11540379077761671,,,,,,Equities
2005-05-13,XLP,,0.07234147443967982,,,,,,Equities
2005-05-13,XLK,,0.13956874816765974,,,,,,Equities
2005-05-13,XLI,,0.1076835751147558,,,,,,Equities
2005-05-13,XLF,,0.12246131431146641,,,,,,Equities
2005-05-13,XLE,,0.3039281176127685,,,,,,Equities
2005-05-13,XLB,,0.22492881986463395,,,,,,Equities
2005-05-13,VUG,,0.09510641378801984,,,,,,Equities
2005-05-13,VTV,,0.11342590949664008,,,,,,Equities
2005-05-13,VNQ,,0.1434782420754203,,,,,,REITs
2005-05-13,TLT,,0.09530670595436799,,,,,,Bonds
2005-05-13,XLY,,0.11658653970902344,,,,,,Equities
2005-05-13,IEF,,0.05373598872410357,,,,,,Bonds
2005-05-13,EEM,,0.22939946533939126,,,,,,Equities
2005-05-13,QQQ,,0.13621063206906966,,,,,,Equities
2005-05-13,EFA,,0.10863940329727477,,,,,,Equities
2005-05-13,EWJ,,0.15518388278956505,,,,,,Equities
2005-05-13,GLD,,0.1229351269018452,,,,,,Commodities
2005-05-13,LQD,,0.042685619406708154,,,,,,Bonds
2005-05-13,SHY,,0.01157423025456899,,,,,,Bonds
2005-05-13,IWM,,0.1440298515470396,,,,,,Equities
2005-05-13,IAU,,0.1317784106677477,,,,,,Commodities
2005-05-13,VWO,,,,,,,,Equities
2005-05-13,USO,,,,,,,,Commodities
2005-05-13,SLV,,,,,,,,Commodities
2005-05-13,DBA,,,,,,,,Commodities
2005-05-13,UUP,,,,,,,,FX
2005-05-13,MBB,,,,,,,,Bonds
2005-05-13,HYG,,,,,,,,Bonds
2005-05-13,BIL,,,,,,,,Bonds
2005-05-13,VEA,,,,,,,,Equities
2005-05-13,PDBC,,,,,,,,Commodities
2005-05-20,TIP,,0.05016722718402567,,,,,,Bonds
2005-05-20,SPY,,0.10744334508444613,,,,,,Equities
2005-05-20,XLV,,0.08909927465164096,,,,,,Equities
2005-05-20,XLU,,0.11651922863211445,,,,,,Equities
2005-05-20,XLP,,0.08536995656251507,,,,,,Equities
2005-05-20,XLK,,0.14885284929519202,,,,,,Equities
2005-05-20,XLI,,0.12239084149569127,,,,,,Equities
2005-05-20,XLF,,0.13514515040201885,,,,,,Equities
2005-05-20,XLE,,0.2965065246155046,,,,,,Equities
2005-05-20,XLB,,0.2262659440115061,,,,,,Equities
2005-05-20,VUG,,0.10752027276461089,,,,,,Equities
2005-05-20,VTV,,0.12270385188371527,,,,,,Equities
2005-05-20,VNQ,,0.15162327660175903,,,,,,REITs
2005-05-20,TLT,,0.09279967376760702,,,,,,Bonds
2005-05-20,XLY,,0.1405699133429189,,,,,,Equities
2005-05-20,IEF,,0.05222262739882795,,,,,,Bonds
2005-05-20,EEM,,0.2286243919355921,,,,,,Equities
2005-05-20,QQQ,,0.1493992056563173,,,,,,Equities
2005-05-20,EFA,,0.10745000417363496,,,,,,Equities
2005-05-20,EWJ,,0.15083316248673675,,,,,,Equities
2005-05-20,GLD,,0.12008411694235571,,,,,,Commodities
2005-05-20,LQD,,0.04150962840646624,,,,,,Bonds
2005-05-20,SHY,,0.01138742473050225,,,,,,Bonds
2005-05-20,IWM,,0.15830787724170103,,,,,,Equities
2005-05-20,IAU,,0.1275748472881479,,,,,,Commodities
2005-05-20,VWO,,,,,,,,Equities
2005-05-20,USO,,,,,,,,Commodities
2005-05-20,SLV,,,,,,,,Commodities
2005-05-20,DBA,,,,,,,,Commodities
2005-05-20,UUP,,,,,,,,FX
2005-05-20,MBB,,,,,,,,Bonds
2005-05-20,HYG,,,,,,,,Bonds
2005-05-20,BIL,,,,,,,,Bonds
2005-05-20,VEA,,,,,,,,Equities
2005-05-20,PDBC,,,,,,,,Commodities
2005-05-27,TIP,,0.04889097069778896,,,,,,Bonds
2005-05-27,SPY,,0.10556511526223253,,,,,,Equities
2005-05-27,XLV,,0.08720554643411661,,,,,,Equities
2005-05-27,XLU,,0.11341152778784196,,,,,,Equities
2005-05-27,XLP,,0.08379439188540923,,,,,,Equities
2005-05-27,XLK,,0.1468809587536881,,,,,,Equities
2005-05-27,XLI,,0.11916882088734107,,,,,,Equities
2005-05-27,XLF,,0.13169137541521328,,,,,,Equities
2005-05-27,XLE,,0.29999468145347025,,,,,,Equities
2005-05-27,XLB,,0.2204732359884025,,,,,,Equities
2005-05-27,VUG,,0.10546226007418413,,,,,,Equities
2005-05-27,VTV,,0.11981687391421325,,,,,,Equities
2005-05-27,VNQ,,0.1541522452992317,,,,,,REITs
2005-05-27,TLT,,0.09033143136431665,,,,,,Bonds
2005-05-27,XLY,,0.1375683645243651,,,,,,Equities
2005-05-27,IEF,,0.051208840168365605,,,,,,Bonds
2005-05-27,EEM,,0.22283117485065185,,,,,,Equities
2005-05-27,QQQ,,0.14760949218056654,,,,,,Equities
2005-05-27,EFA,,0.10527853605597438,,,,,,Equities
2005-05-27,EWJ,,0.14815349149898527,,,,,,Equities
2005-05-27,GLD,,0.11724801497528285,,,,,,Commodities
2005-05-27,LQD,,0.04187634710695276,,,,,,Bonds
2005-05-27,SHY,,0.011288034170830682,,,,,,Bonds
2005-05-27,IWM,,0.15582173838225957,,,,,,Equities
2005-05-27,IAU,,0.12429811598022698,,,,,,Commodities
2005-05-27,VWO,,,,,,,,Equities
2005-05-27,USO,,,,,,,,Commodities
2005-05-27,SLV,,,,,,,,Commodities
2005-05-27,DBA,,,,,,,,Commodities
2005-05-27,UUP,,,,,,,,FX
2005-05-27,MBB,,,,,,,,Bonds
2005-05-27,HYG,,,,,,,,Bonds
2005-05-27,BIL,,,,,,,,Bonds
2005-05-27,VEA,,,,,,,,Equities
2005-05-27,PDBC,,,,,,,,Commodities
2005-06-03,TIP,,0.0487439595773374,,,,,,Bonds
2005-06-03,SPY,,0.10293053459073657,,,,,,Equities
2005-06-03,XLV,,0.0857090148279016,,,,,,Equities
2005-06-03,XLU,,0.1114276583263883,,,,,,Equities
2005-06-03,XLP,,0.08180637464220782,,,,,,Equities
2005-06-03,XLK,,0.1432209873215595,,,,,,Equities
2005-06-03,XLI,,0.11632802309503189,,,,,,Equities
2005-06-03,XLF,,0.1283619528990582,,,,,,Equities
2005-06-03,XLE,,0.292529701024619,,,,,,Equities
2005-06-03,XLB,,0.21496430103611994,,,,,,Equities
2005-06-03,VUG,,0.1027935017844943,,,,,,Equities
2005-06-03,VTV,,0.1167958414861942,,,,,,Equities
2005-06-03,VNQ,,0.15222234093850495,,,,,,REITs
2005-06-03,TLT,,0.09114442231190367,,,,,,Bonds
2005-06-03,XLY,,0.13408566101349767,,,,,,Equities
2005-06-03,IEF,,0.05024764381284685,,,,,,Bonds
2005-06-03,EEM,,0.217197435697154,,,,,,Equities
2005-06-03,QQQ,,0.14392315516277251,,,,,,Equities
2005-06-03,EFA,,0.10349188629612767,,,,,,Equities
2005-06-03,EWJ,,0.14447030051103968,,,,,,Equities
2005-06-03,GLD,,0.11478687796505725,,,,,,Commodities
2005-06-03,LQD,,0.04342973256432092,,,,,,Bonds
2005-06-03,SHY,,0.011068254465160469,,,,,,Bonds
2005-06-03,IWM,,0.15199854401956403,,,,,,Equities
2005-06-03,IAU,,0.12128583434025882,,,,,,Commodities
2005-06-03,VWO,,,,,,,,Equities
2005-06-03,USO,,,,,,,,Commodities
2005-06-03,SLV,,,,,,,,Commodities
2005-06-03,DBA,,,,,,,,Commodities
2005-06-03,UUP,,,,,,,,FX
2005-06-03,MBB,,,,,,,,Bonds
2005-06-03,HYG,,,,,,,,Bonds
2005-06-03,BIL,,,,,,,,Bonds
2005-06-03,VEA,,,,,,,,Equities
2005-06-03,PDBC,,,,,,,,Commodities
2005-06-10,TIP,,0.04973769756029749,,,,,,Bonds
2005-06-10,SPY,,0.10045233074979294,,,,,,Equities
2005-06-10,XLV,,0.0843344868648045,,,,,,Equities
2005-06-10,XLU,,0.10877738932600368,,,,,,Equities
2005-06-10,XLP,,0.07984008400495411,,,,,,Equities
2005-06-10,XLK,,0.13987237121081678,,,,,,Equities
2005-06-10,XLI,,0.11359295052422175,,,,,,Equities
2005-06-10,XLF,,0.12537761827222996,,,,,,Equities
2005-06-10,XLE,,0.2862963655879928,,,,,,Equities
2005-06-10,XLB,,0.20980567450532442,,,,,,Equities
2005-06-10,VUG,,0.100373722112079,,,,,,Equities
2005-06-10,VTV,,0.11399900031260633,,,,,,Equities
2005-06-10,VNQ,,0.1504063690781887,,,,,,REITs
2005-06-10,TLT,,0.0898188384378355,,,,,,Bonds
2005-06-10,XLY,,0.13103502067619846,,,,,,Equities
2005-06-10,IEF,,0.049629732222936804,,,,,,Bonds
2005-06-10,EEM,,0.21210320723152826,,,,,,Equities
2005-06-10,QQQ,,0.1420900661485921,,,,,,Equities
2005-06-10,EFA,,0.10173789896249326,,,,,,Equities
2005-06-10,EWJ,,0.14104896689825192,,,,,,Equities
2005-06-10,GLD,,0.11312146386362687,,,,,,Commodities
2005-06-10,LQD,,0.04290948665852415,,,,,,Bonds
2005-06-10,SHY,,0.011003635828840331,,,,,,Bonds
2005-06-10,IWM,,0.14918419754876008,,,,,,Equities
2005-06-10,IAU,,0.11930842360026003,,,,,,Commodities
2005-06-10,VWO,,0.18460923802325618,,,,,,Equities
2005-06-10,USO,,,,,,,,Commodities
2005-06-10,SLV,,,,,,,,Commodities
2005-06-10,DBA,,,,,,,,Commodities
2005-06-10,UUP,,,,,,,,FX
2005-06-10,MBB,,,,,,,,Bonds
2005-06-10,HYG,,,,,,,,Bonds
2005-06-10,BIL,,,,,,,,Bonds
2005-06-10,VEA,,,,,,,,Equities
2005-06-10,PDBC,,,,,,,,Commodities
2005-06-17,TIP,,0.048669491083523996,,,,,,Bonds
2005-06-17,SPY,,0.10000733019096848,,,,,,Equities
2005-06-17,XLV,,0.08674787226544761,,,,,,Equities
2005-06-17,XLU,,0.10677868929182723,,,,,,Equities
2005-06-17,XLP,,0.07802169566595818,,,,,,Equities
2005-06-17,XLK,,0.13706714938008507,,,,,,Equities
2005-06-17,XLI,,0.11185864639902904,,,,,,Equities
2005-06-17,XLF,,0.12491532633448489,,,,,,Equities
2005-06-17,XLE,,0.28670325568593147,,,,,,Equities
2005-06-17,XLB,,0.2096449856572074,,,,,,Equities
2005-06-17,VUG,,0.09955296364404805,,,,,,Equities
2005-06-17,VTV,,0.11518588297296173,,,,,,Equities
2005-06-17,VNQ,,0.15089570196131258,,,,,,REITs
2005-06-17,TLT,,0.08900239045234438,,,,,,Bonds
2005-06-17,XLY,,0.1314295453298862,,,,,,Equities
2005-06-17,IEF,,0.048809249659956436,,,,,,Bonds
2005-06-17,EEM,,0.21268183567939472,,,,,,Equities
2005-06-17,QQQ,,0.13973596662487478,,,,,,Equities
2005-06-17,EFA,,0.10341150594869232,,,,,,Equities
2005-06-17,EWJ,,0.14047975971806792,,,,,,Equities
2005-06-17,GLD,,0.1156188291145451,,,,,,Commodities
2005-06-17,LQD,,0.04261190248753505,,,,,,Bonds
2005-06-17,SHY,,0.01076959794899415,,,,,,Bonds
2005-06-17,IWM,,0.14997798036092388,,,,,,Equities
2005-06-17,IAU,,0.12208518305988257,,,,,,Commodities
2005-06-17,VWO,,0.19199200375272324,,,,,,Equities
2005-06-17,USO,,,,,,,,Commodities
2005-06-17,SLV,,,,,,,,Commodities
2005-06-17,DBA,,,,,,,,Commodities
2005-06-17,UUP,,,,,,,,FX
2005-06-17,MBB,,,,,,,,Bonds
2005-06-17,HYG,,,,,,,,Bonds
2005-06-17,BIL,,,,,,,,Bonds
2005-06-17,VEA,,,,,,,,Equities
2005-06-17,PDBC,,,,,,,,Commodities
2005-06-24,TIP,,0.048617918998622035,,,,,,Bonds
2005-06-24,SPY,,0.1026711738477741,,,,,,Equities
2005-06-24,XLV,,0.09021230383548655,,,,,,Equities
2005-06-24,XLU,,0.10445952488972869,,,,,,Equities
2005-06-24,XLP,,0.08477547631847326,,,,,,Equities
2005-06-24,XLK,,0.13587694368138642,,,,,,Equities
2005-06-24,XLI,,0.1218242074185745,,,,,,Equities
2005-06-24,XLF,,0.12318177885962156,,,,,,Equities
2005-06-24,XLE,,0.2843000614990829,,,,,,Equities
2005-06-24,XLB,,0.2191041974757299,,,,,,Equities
2005-06-24,VUG,,0.10192238844667932,,,,,,Equities
2005-06-24,VTV,,0.11659668558680077,,,,,,Equities
2005-06-24,VNQ,,0.15106523598041643,,,,,,REITs
2005-06-24,TLT,,0.09102048993118061,,,,,,Bonds
2005-06-24,XLY,,0.13364815634306787,,,,,,Equities
2005-06-24,IEF,,0.049607282646725016,,,,,,Bonds
2005-06-24,EEM,,0.2131689401517371,,,,,,Equities
2005-06-24,QQQ,,0.14090912013146373,,,,,,Equities
2005-06-24,EFA,,0.10446826344226041,,,,,,Equities
2005-06-24,EWJ,,0.13849455291349827,,,,,,Equities
2005-06-24,GLD,,0.11325841559575361,,,,,,Commodities
2005-06-24,LQD,,0.04530897362355282,,,,,,Bonds
2005-06-24,SHY,,0.010891306568820959,,,,,,Bonds
2005-06-24,IWM,,0.15266109395184865,,,,,,Equities
2005-06-24,IAU,,0.11911304615427652,,,,,,Commodities
2005-06-24,VWO,,0.18931262486465233,,,,,,Equities
2005-06-24,USO,,,,,,,,Commodities
2005-06-24,SLV,,,,,,,,Commodities
2005-06-24,DBA,,,,,,,,Commodities
2005-06-24,UUP,,,,,,,,FX
2005-06-24,MBB,,,,,,,,Bonds
2005-06-24,HYG,,,,,,,,Bonds
2005-06-24,BIL,,,,,,,,Bonds
2005-06-24,VEA,,,,,,,,Equities
2005-06-24,PDBC,,,,,,,,Commodities
2005-07-01,TIP,,0.04835154724573225,,,,,,Bonds
2005-07-01,SPY,,0.10068249574505644,,,,,,Equities
2005-07-01,XLV,,0.0886895070693212,,,,,,Equities
2005-07-01,XLU,,0.10505568538701894,,,,,,Equities
2005-07-01,XLP,,0.08321460430832228,,,,,,Equities
2005-07-01,XLK,,0.13301607793291312,,,,,,Equities
2005-07-01,XLI,,0.11974226602037456,,,,,,Equities
2005-07-01,XLF,,0.12101738049676321,,,,,,Equities
2005-07-01,XLE,,0.27831457060499365,,,,,,Equities
2005-07-01,XLB,,0.21468611820635672,,,,,,Equities
2005-07-01,VUG,,0.09987116666695384,,,,,,Equities
2005-07-01,VTV,,0.11417188458196847,,,,,,Equities
2005-07-01,VNQ,,0.14873998931821247,,,,,,REITs
2005-07-01,TLT,,0.0911354400026863,,,,,,Bonds
2005-07-01,XLY,,0.1308776136175414,,,,,,Equities
2005-07-01,IEF,,0.050962382055227066,,,,,,Bonds
2005-07-01,EEM,,0.20875795353981674,,,,,,Equities
2005-07-01,QQQ,,0.13811639691856092,,,,,,Equities
2005-07-01,EFA,,0.1024340355696761,,,,,,Equities
2005-07-01,EWJ,,0.13590962443526525,,,,,,Equities
2005-07-01,GLD,,0.11886950931853954,,,,,,Commodities
2005-07-01,LQD,,0.04457061764455889,,,,,,Bonds
2005-07-01,SHY,,0.011538417042121217,,,,,,Bonds
2005-07-01,IWM,,0.15440246235362529,,,,,,Equities
2005-07-01,IAU,,0.12414432247190589,,,,,,Commodities
2005-07-01,VWO,,0.18421931532085314,,,,,,Equities
2005-07-01,USO,,,,,,,,Commodities
2005-07-01,SLV,,,,,,,,Commodities
2005-07-01,DBA,,,,,,,,Commodities
2005-07-01,UUP,,,,,,,,FX
2005-07-01,MBB,,,,,,,,Bonds
2005-07-01,HYG,,,,,,,,Bonds
2005-07-01,BIL,,,,,,,,Bonds
2005-07-01,VEA,,,,,,,,Equities
2005-07-01,PDBC,,,,,,,,Commodities
2005-07-08,TIP,,0.04897778413831343,,,,,,Bonds
2005-07-08,SPY,,0.1006659509072885,,,,,,Equities
2005-07-08,XLV,,0.0874254925670459,,,,,,Equities
2005-07-08,XLU,,0.10300794436413849,,,,,,Equities
2005-07-08,XLP,,0.08222607130144693,,,,,,Equities
2005-07-08,XLK,,0.13492936706072436,,,,,,Equities
2005-07-08,XLI,,0.11857520597719069,,,,,,Equities
2005-07-08,XLF,,0.12001425739823915,,,,,,Equities
2005-07-08,XLE,,0.2728569474973375,,,,,,Equities
2005-07-08,XLB,,0.21280300275885808,,,,,,Equities
2005-07-08,VUG,,0.10075370304524173,,,,,,Equities
2005-07-08,VTV,,0.11288700775584394,,,,,,Equities
2005-07-08,VNQ,,0.14932869536923482,,,,,,REITs
2005-07-08,TLT,,0.09035431334139452,,,,,,Bonds
2005-07-08,XLY,,0.1314159754319704,,,,,,Equities
2005-07-08,IEF,,0.05034826043423233,,,,,,Bonds
2005-07-08,EEM,,0.2048618775156593,,,,,,Equities
2005-07-08,QQQ,,0.14174431929973222,,,,,,Equities
2005-07-08,EFA,,0.10070476266401637,,,,,,Equities
2005-07-08,EWJ,,0.13397097181378015,,,,,,Equities
2005-07-08,GLD,,0.11753459287789919,,,,,,Commodities
2005-07-08,LQD,,0.04370146164954589,,,,,,Bonds
2005-07-08,SHY,,0.011314785649025863,,,,,,Bonds
2005-07-08,IWM,,0.15652548445860687,,,,,,Equities
2005-07-08,IAU,,0.12224928345507494,,,,,,Commodities
2005-07-08,VWO,,0.17836968666287525,,,,,,Equities
2005-07-08,USO,,,,,,,,Commodities
2005-07-08,SLV,,,,,,,,Commodities
2005-07-08,DBA,,,,,,,,Commodities
2005-07-08,UUP,,,,,,,,FX
2005-07-08,MBB,,,,,,,,Bonds
2005-07-08,HYG,,,,,,,,Bonds
2005-07-08,BIL,,,,,,,,Bonds
2005-07-08,VEA,,,,,,,,Equities
2005-07-08,PDBC,,,,,,,,Commodities
2005-07-15,TIP,,0.050375862613727486,,,,,,Bonds
2005-07-15,SPY,,0.10179296895495953,,,,,,Equities
2005-07-15,XLV,,0.08749631723136826,,,,,,Equities
2005-07-15,XLU,,0.1019833830616727,,,,,,Equities
2005-07-15,XLP,,0.08492299932403005,,,,,,Equities
2005-07-15,XLK,,0.1394392511274011,,,,,,Equities
2005-07-15,XLI,,0.11895024791095495,,,,,,Equities
2005-07-15,XLF,,0.1209108924948139,,,,,,Equities
2005-07-15,XLE,,0.27214283850503584,,,,,,Equities
2005-07-15,XLB,,0.21290540056485716,,,,,,Equities
2005-07-15,VUG,,0.10254939137545865,,,,,,Equities
2005-07-15,VTV,,0.1132492265037972,,,,,,Equities
2005-07-15,VNQ,,0.14945967862453155,,,,,,REITs
2005-07-15,TLT,,0.08875425991062566,,,,,,Bonds
2005-07-15,XLY,,0.1340498688668986,,,,,,Equities
2005-07-15,IEF,,0.05034998928469905,,,,,,Bonds
2005-07-15,EEM,,0.20515777135756952,,,,,,Equities
2005-07-15,QQQ,,0.14786712068044963,,,,,,Equities
2005-07-15,EFA,,0.10115123342481201,,,,,,Equities
2005-07-15,EWJ,,0.12644154109869415,,,,,,Equities
2005-07-15,GLD,,0.11661927626048302,,,,,,Commodities
2005-07-15,LQD,,0.043630317212426314,,,,,,Bonds
2005-07-15,SHY,,0.011366619310481354,,,,,,Bonds
2005-07-15,IWM,,0.15639089401423242,,,,,,Equities
2005-07-15,IAU,,0.11981639274298461,,,,,,Commodities
2005-07-15,VWO,,0.18029359394464436,,,,,,Equities
2005-07-15,USO,,,,,,,,Commodities
2005-07-15,SLV,,,,,,,,Commodities
2005-07-15,DBA,,,,,,,,Commodities
2005-07-15,UUP,,,,,,,,FX
2005-07-15,MBB,,,,,,,,Bonds
2005-07-15,HYG,,,,,,,,Bonds
2005-07-15,BIL,,,,,,,,Bonds
2005-07-15,VEA,,,,,,,,Equities
2005-07-15,PDBC,,,,,,,,Commodities
2005-07-22,TIP,,0.05051266818944725,,,,,,Bonds
2005-07-22,SPY,,0.09973988194871236,,,,,,Equities
2005-07-22,XLV,,0.08597466291083822,,,,,,Equities
2005-07-22,XLU,,0.10289090250910156,,,,,,Equities
2005-07-22,XLP,,0.08509404350656079,,,,,,Equities
2005-07-22,XLK,,0.13433339704723474,,,,,,Equities
2005-07-22,XLI,,0.11722836685403053,,,,,,Equities
2005-07-22,XLF,,0.12098497820026177,,,,,,Equities
2005-07-22,XLE,,0.27606402160458443,,,,,,Equities
2005-07-22,XLB,,0.216761401902818,,,,,,Equities
2005-07-22,VUG,,0.09888416978029944,,,,,,Equities
2005-07-22,VTV,,0.11203904398977266,,,,,,Equities
2005-07-22,VNQ,,0.14973270822157878,,,,,,REITs
2005-07-22,TLT,,0.08867243886242293,,,,,,Bonds
2005-07-22,XLY,,0.13092520975548466,,,,,,Equities
2005-07-22,IEF,,0.05016499141102542,,,,,,Bonds
2005-07-22,EEM,,0.20368412707040318,,,,,,Equities
2005-07-22,QQQ,,0.13842143778124408,,,,,,Equities
2005-07-22,EFA,,0.09965232468505823,,,,,,Equities
2005-07-22,EWJ,,0.12248104936406351,,,,,,Equities
2005-07-22,GLD,,0.11654703501882956,,,,,,Commodities
2005-07-22,LQD,,0.043514484799162104,,,,,,Bonds
2005-07-22,SHY,,0.011200833932647312,,,,,,Bonds
2005-07-22,IWM,,0.15674120186843452,,,,,,Equities
2005-07-22,IAU,,0.11823205540488524,,,,,,Commodities
2005-07-22,VWO,,0.17953635067368107,,,,,,Equities
2005-07-22,USO,,,,,,,,Commodities
2005-07-22,SLV,,,,,,,,Commodities
2005-07-22,DBA,,,,,,,,Commodities
2005-07-22,UUP,,,,,,,,FX
2005-07-22,MBB,,,,,,,,Bonds
2005-07-22,HYG,,,,,,,,Bonds
2005-07-22,BIL,,,,,,,,Bonds
2005-07-22,VEA,,,,,,,,Equities
2005-07-22,PDBC,,,,,,,,Commodities
2005-07-29,TIP,,0.05075536187917288,,,,,,Bonds
2005-07-29,SPY,,0.09964226753198642,,,,,,Equities
2005-07-29,XLV,,0.08565688785431427,,,,,,Equities
2005-07-29,XLU,,0.10058113524059945,,,,,,Equities
2005-07-29,XLP,,0.0856116332468505,,,,,,Equities
2005-07-29,XLK,,0.13436185324233124,,,,,,Equities
2005-07-29,XLI,,0.11655297442376104,,,,,,Equities
2005-07-29,XLF,,0.12156529435426082,,,,,,Equities
2005-07-29,XLE,,0.275866331268402,,,,,,Equities
2005-07-29,XLB,,0.21683162275396128,,,,,,Equities
2005-07-29,VUG,,0.09882885785562347,,,,,,Equities
2005-07-29,VTV,,0.11191980576300682,,,,,,Equities
2005-07-29,VNQ,,0.1391897322411141,,,,,,REITs
2005-07-29,TLT,,0.08903878616455357,,,,,,Bonds
2005-07-29,XLY,,0.13014476775917241,,,,,,Equities
2005-07-29,IEF,,0.05058281733135424,,,,,,Bonds
2005-07-29,EEM,,0.2024024237204614,,,,,,Equities
2005-07-29,QQQ,,0.1381599051456324,,,,,,Equities
2005-07-29,EFA,,0.09857094944573827,,,,,,Equities
2005-07-29,EWJ,,0.12246864853845815,,,,,,Equities
2005-07-29,GLD,,0.11721767001262715,,,,,,Commodities
2005-07-29,LQD,,0.043399249664431934,,,,,,Bonds
2005-07-29,SHY,,0.011202772443925759,,,,,,Bonds
2005-07-29,IWM,,0.15662421375482008,,,,,,Equities
2005-07-29,IAU,,0.11666981634413075,,,,,,Commodities
2005-07-29,VWO,,0.17481323577408148,,,,,,Equities
2005-07-29,USO,,,,,,,,Commodities
2005-07-29,SLV,,,,,,,,Commodities
2005-07-29,DBA,,,,,,,,Commodities
2005-07-29,UUP,,,,,,,,FX
2005-07-29,MBB,,,,,,,,Bonds
2005-07-29,HYG,,,,,,,,Bonds
2005-07-29,BIL,,,,,,,,Bonds
2005-07-29,VEA,,,,,,,,Equities
2005-07-29,PDBC,,,,,,,,Commodities
2005-08-05,TIP,,0.05104570349672784,,,,,,Bonds
2005-08-05,SPY,,0.09536666576729827,,,,,,Equities
2005-08-05,XLV,,0.0823742156995501,,,,,,Equities
2005-08-05,XLU,,0.0942750170918918,,,,,,Equities
2005-08-05,XLP,,0.08555777061869678,,,,,,Equities
2005-08-05,XLK,,0.13066172689730884,,,,,,Equities
2005-08-05,XLI,,0.11502460841536594,,,,,,Equities
2005-08-05,XLF,,0.1147762001100779,,,,,,Equities
2005-08-05,XLE,,0.2694056371834222,,,,,,Equities
2005-08-05,XLB,,0.21039349288653175,,,,,,Equities
2005-08-05,VUG,,0.09623389307755689,,,,,,Equities
2005-08-05,VTV,,0.10373064991897882,,,,,,Equities
2005-08-05,VNQ,,0.15539118513313127,,,,,,REITs
2005-08-05,TLT,,0.08805537728463007,,,,,,Bonds
2005-08-05,XLY,,0.12876653452274167,,,,,,Equities
2005-08-05,IEF,,0.0512812209736997,,,,,,Bonds
2005-08-05,EEM,,0.19639360901937267,,,,,,Equities
2005-08-05,QQQ,,0.13529101387289083,,,,,,Equities
2005-08-05,EFA,,0.09867575588448058,,,,,,Equities
2005-08-05,EWJ,,0.12281954149724293,,,,,,Equities
2005-08-05,GLD,,0.1116657233003378,,,,,,Commodities
2005-08-05,LQD,,0.04344171707770418,,,,,,Bonds
