Date,Ticker,xsmom_raw_return_52_4w,xsmom_raw_rank,xsmom_score_observed,xsmom_score_tradable,xsmom_bucket_observed,xsmom_asset_class_neutral_observed,xsmom_asset_class_neutral_tradable,asset_class
2005-05-06,EWJ,,,,,,,,Equities
2005-05-06,GLD,,,,,,,,Commodities
2005-05-06,LQD,,,,,,,,Bonds
2005-05-06,SHY,,,,,,,,Bonds
2005-05-06,IWM,,,,,,,,Equities
2005-05-06,IAU,,,,,,,,Commodities
2005-05-06,VWO,,,,,,,,Equities
2005-05-06,USO,,,,,,,,Commodities
2005-05-06,SLV,,,,,,,,Commodities
2005-05-06,DBA,,,,,,,,Commodities
2005-05-06,UUP,,,,,,,,FX
2005-05-06,MBB,,,,,,,,Bonds
2005-05-06,HYG,,,,,,,,Bonds
2005-05-06,BIL,,,,,,,,Bonds
2005-05-06,VEA,,,,,,,,Equities
2005-05-06,PDBC,,,,,,,,Commodities
2005-05-13,TIP,,,,,,,,Bonds
2005-05-13,SPY,,,,,,,,Equities
2005-05-13,XLV,,,,,,,,Equities
2005-05-13,XLU,,,,,,,,Equities
2005-05-13,XLP,,,,,,,,Equities
2005-05-13,XLK,,,,,,,,Equities
2005-05-13,XLI,,,,,,,,Equities
2005-05-13,XLF,,,,,,,,Equities
2005-05-13,XLE,,,,,,,,Equities
2005-05-13,XLB,,,,,,,,Equities
2005-05-13,VUG,,,,,,,,Equities
2005-05-13,VTV,,,,,,,,Equities
2005-05-13,VNQ,,,,,,,,REITs
2005-05-13,TLT,,,,,,,,Bonds
2005-05-13,XLY,,,,,,,,Equities
2005-05-13,IEF,,,,,,,,Bonds
2005-05-13,EEM,,,,,,,,Equities
2005-05-13,QQQ,,,,,,,,Equities
2005-05-13,EFA,,,,,,,,Equities
2005-05-13,EWJ,,,,,,,,Equities
2005-05-13,GLD,,,,,,,,Commodities
2005-05-13,LQD,,,,,,,,Bonds
2005-05-13,SHY,,,,,,,,Bonds
2005-05-13,IWM,,,,,,,,Equities
2005-05-13,IAU,,,,,,,,Commodities
2005-05-13,VWO,,,,,,,,Equities
2005-05-13,USO,,,,,,,,Commodities
2005-05-13,SLV,,,,,,,,Commodities
2005-05-13,DBA,,,,,,,,Commodities
2005-05-13,UUP,,,,,,,,FX
2005-05-13,MBB,,,,,,,,Bonds
2005-05-13,HYG,,,,,,,,Bonds
2005-05-13,BIL,,,,,,,,Bonds
2005-05-13,VEA,,,,,,,,Equities
2005-05-13,PDBC,,,,,,,,Commodities
2005-05-20,TIP,,,,,,,,Bonds
2005-05-20,SPY,,,,,,,,Equities
2005-05-20,XLV,,,,,,,,Equities
2005-05-20,XLU,,,,,,,,Equities
2005-05-20,XLP,,,,,,,,Equities
2005-05-20,XLK,,,,,,,,Equities
2005-05-20,XLI,,,,,,,,Equities
2005-05-20,XLF,,,,,,,,Equities
2005-05-20,XLE,,,,,,,,Equities
2005-05-20,XLB,,,,,,,,Equities
2005-05-20,VUG,,,,,,,,Equities
2005-05-20,VTV,,,,,,,,Equities
2005-05-20,VNQ,,,,,,,,REITs
2005-05-20,TLT,,,,,,,,Bonds
2005-05-20,XLY,,,,,,,,Equities
2005-05-20,IEF,,,,,,,,Bonds
2005-05-20,EEM,,,,,,,,Equities
2005-05-20,QQQ,,,,,,,,Equities
2005-05-20,EFA,,,,,,,,Equities
2005-05-20,EWJ,,,,,,,,Equities
2005-05-20,GLD,,,,,,,,Commodities
2005-05-20,LQD,,,,,,,,Bonds
2005-05-20,SHY,,,,,,,,Bonds
2005-05-20,IWM,,,,,,,,Equities
2005-05-20,IAU,,,,,,,,Commodities
2005-05-20,VWO,,,,,,,,Equities
2005-05-20,USO,,,,,,,,Commodities
2005-05-20,SLV,,,,,,,,Commodities
2005-05-20,DBA,,,,,,,,Commodities
2005-05-20,UUP,,,,,,,,FX
2005-05-20,MBB,,,,,,,,Bonds
2005-05-20,HYG,,,,,,,,Bonds
2005-05-20,BIL,,,,,,,,Bonds
2005-05-20,VEA,,,,,,,,Equities
2005-05-20,PDBC,,,,,,,,Commodities
2005-05-27,TIP,,,,,,,,Bonds
2005-05-27,SPY,,,,,,,,Equities
2005-05-27,XLV,,,,,,,,Equities
2005-05-27,XLU,,,,,,,,Equities
2005-05-27,XLP,,,,,,,,Equities
2005-05-27,XLK,,,,,,,,Equities
2005-05-27,XLI,,,,,,,,Equities
2005-05-27,XLF,,,,,,,,Equities
2005-05-27,XLE,,,,,,,,Equities
2005-05-27,XLB,,,,,,,,Equities
2005-05-27,VUG,,,,,,,,Equities
2005-05-27,VTV,,,,,,,,Equities
2005-05-27,VNQ,,,,,,,,REITs
2005-05-27,TLT,,,,,,,,Bonds
2005-05-27,XLY,,,,,,,,Equities
2005-05-27,IEF,,,,,,,,Bonds
2005-05-27,EEM,,,,,,,,Equities
2005-05-27,QQQ,,,,,,,,Equities
2005-05-27,EFA,,,,,,,,Equities
2005-05-27,EWJ,,,,,,,,Equities
2005-05-27,GLD,,,,,,,,Commodities
2005-05-27,LQD,,,,,,,,Bonds
2005-05-27,SHY,,,,,,,,Bonds
2005-05-27,IWM,,,,,,,,Equities
2005-05-27,IAU,,,,,,,,Commodities
2005-05-27,VWO,,,,,,,,Equities
2005-05-27,USO,,,,,,,,Commodities
2005-05-27,SLV,,,,,,,,Commodities
2005-05-27,DBA,,,,,,,,Commodities
2005-05-27,UUP,,,,,,,,FX
2005-05-27,MBB,,,,,,,,Bonds
2005-05-27,HYG,,,,,,,,Bonds
2005-05-27,BIL,,,,,,,,Bonds
2005-05-27,VEA,,,,,,,,Equities
2005-05-27,PDBC,,,,,,,,Commodities
2005-06-03,TIP,,,,,,,,Bonds
2005-06-03,SPY,,,,,,,,Equities
2005-06-03,XLV,,,,,,,,Equities
2005-06-03,XLU,,,,,,,,Equities
2005-06-03,XLP,,,,,,,,Equities
2005-06-03,XLK,,,,,,,,Equities
2005-06-03,XLI,,,,,,,,Equities
2005-06-03,XLF,,,,,,,,Equities
2005-06-03,XLE,,,,,,,,Equities
2005-06-03,XLB,,,,,,,,Equities
2005-06-03,VUG,,,,,,,,Equities
2005-06-03,VTV,,,,,,,,Equities
2005-06-03,VNQ,,,,,,,,REITs
2005-06-03,TLT,,,,,,,,Bonds
2005-06-03,XLY,,,,,,,,Equities
2005-06-03,IEF,,,,,,,,Bonds
2005-06-03,EEM,,,,,,,,Equities
2005-06-03,QQQ,,,,,,,,Equities
2005-06-03,EFA,,,,,,,,Equities
2005-06-03,EWJ,,,,,,,,Equities
2005-06-03,GLD,,,,,,,,Commodities
2005-06-03,LQD,,,,,,,,Bonds
2005-06-03,SHY,,,,,,,,Bonds
2005-06-03,IWM,,,,,,,,Equities
2005-06-03,IAU,,,,,,,,Commodities
2005-06-03,VWO,,,,,,,,Equities
2005-06-03,USO,,,,,,,,Commodities
2005-06-03,SLV,,,,,,,,Commodities
2005-06-03,DBA,,,,,,,,Commodities
2005-06-03,UUP,,,,,,,,FX
2005-06-03,MBB,,,,,,,,Bonds
2005-06-03,HYG,,,,,,,,Bonds
2005-06-03,BIL,,,,,,,,Bonds
2005-06-03,VEA,,,,,,,,Equities
2005-06-03,PDBC,,,,,,,,Commodities
2005-06-10,TIP,,,,,,,,Bonds
2005-06-10,SPY,,,,,,,,Equities
2005-06-10,XLV,,,,,,,,Equities
2005-06-10,XLU,,,,,,,,Equities
2005-06-10,XLP,,,,,,,,Equities
2005-06-10,XLK,,,,,,,,Equities
2005-06-10,XLI,,,,,,,,Equities
2005-06-10,XLF,,,,,,,,Equities
2005-06-10,XLE,,,,,,,,Equities
2005-06-10,XLB,,,,,,,,Equities
2005-06-10,VUG,,,,,,,,Equities
2005-06-10,VTV,,,,,,,,Equities
2005-06-10,VNQ,,,,,,,,REITs
2005-06-10,TLT,,,,,,,,Bonds
2005-06-10,XLY,,,,,,,,Equities
2005-06-10,IEF,,,,,,,,Bonds
2005-06-10,EEM,,,,,,,,Equities
2005-06-10,QQQ,,,,,,,,Equities
2005-06-10,EFA,,,,,,,,Equities
2005-06-10,EWJ,,,,,,,,Equities
2005-06-10,GLD,,,,,,,,Commodities
2005-06-10,LQD,,,,,,,,Bonds
2005-06-10,SHY,,,,,,,,Bonds
2005-06-10,IWM,,,,,,,,Equities
2005-06-10,IAU,,,,,,,,Commodities
2005-06-10,VWO,,,,,,,,Equities
2005-06-10,USO,,,,,,,,Commodities
2005-06-10,SLV,,,,,,,,Commodities
2005-06-10,DBA,,,,,,,,Commodities
2005-06-10,UUP,,,,,,,,FX
2005-06-10,MBB,,,,,,,,Bonds
2005-06-10,HYG,,,,,,,,Bonds
2005-06-10,BIL,,,,,,,,Bonds
2005-06-10,VEA,,,,,,,,Equities
2005-06-10,PDBC,,,,,,,,Commodities
2005-06-17,TIP,,,,,,,,Bonds
2005-06-17,SPY,,,,,,,,Equities
2005-06-17,XLV,,,,,,,,Equities
2005-06-17,XLU,,,,,,,,Equities
2005-06-17,XLP,,,,,,,,Equities
2005-06-17,XLK,,,,,,,,Equities
2005-06-17,XLI,,,,,,,,Equities
2005-06-17,XLF,,,,,,,,Equities
2005-06-17,XLE,,,,,,,,Equities
2005-06-17,XLB,,,,,,,,Equities
2005-06-17,VUG,,,,,,,,Equities
2005-06-17,VTV,,,,,,,,Equities
2005-06-17,VNQ,,,,,,,,REITs
2005-06-17,TLT,,,,,,,,Bonds
2005-06-17,XLY,,,,,,,,Equities
2005-06-17,IEF,,,,,,,,Bonds
2005-06-17,EEM,,,,,,,,Equities
2005-06-17,QQQ,,,,,,,,Equities
2005-06-17,EFA,,,,,,,,Equities
2005-06-17,EWJ,,,,,,,,Equities
2005-06-17,GLD,,,,,,,,Commodities
2005-06-17,LQD,,,,,,,,Bonds
2005-06-17,SHY,,,,,,,,Bonds
2005-06-17,IWM,,,,,,,,Equities
2005-06-17,IAU,,,,,,,,Commodities
2005-06-17,VWO,,,,,,,,Equities
2005-06-17,USO,,,,,,,,Commodities
2005-06-17,SLV,,,,,,,,Commodities
2005-06-17,DBA,,,,,,,,Commodities
2005-06-17,UUP,,,,,,,,FX
2005-06-17,MBB,,,,,,,,Bonds
2005-06-17,HYG,,,,,,,,Bonds
2005-06-17,BIL,,,,,,,,Bonds
2005-06-17,VEA,,,,,,,,Equities
2005-06-17,PDBC,,,,,,,,Commodities
2005-06-24,TIP,,,,,,,,Bonds
2005-06-24,SPY,,,,,,,,Equities
2005-06-24,XLV,,,,,,,,Equities
2005-06-24,XLU,,,,,,,,Equities
2005-06-24,XLP,,,,,,,,Equities
2005-06-24,XLK,,,,,,,,Equities
2005-06-24,XLI,,,,,,,,Equities
2005-06-24,XLF,,,,,,,,Equities
2005-06-24,XLE,,,,,,,,Equities
2005-06-24,XLB,,,,,,,,Equities
2005-06-24,VUG,,,,,,,,Equities
2005-06-24,VTV,,,,,,,,Equities
2005-06-24,VNQ,,,,,,,,REITs
2005-06-24,TLT,,,,,,,,Bonds
2005-06-24,XLY,,,,,,,,Equities
2005-06-24,IEF,,,,,,,,Bonds
2005-06-24,EEM,,,,,,,,Equities
2005-06-24,QQQ,,,,,,,,Equities
2005-06-24,EFA,,,,,,,,Equities
2005-06-24,EWJ,,,,,,,,Equities
2005-06-24,GLD,,,,,,,,Commodities
2005-06-24,LQD,,,,,,,,Bonds
2005-06-24,SHY,,,,,,,,Bonds
2005-06-24,IWM,,,,,,,,Equities
2005-06-24,IAU,,,,,,,,Commodities
2005-06-24,VWO,,,,,,,,Equities
2005-06-24,USO,,,,,,,,Commodities
2005-06-24,SLV,,,,,,,,Commodities
2005-06-24,DBA,,,,,,,,Commodities
2005-06-24,UUP,,,,,,,,FX
2005-06-24,MBB,,,,,,,,Bonds
2005-06-24,HYG,,,,,,,,Bonds
2005-06-24,BIL,,,,,,,,Bonds
2005-06-24,VEA,,,,,,,,Equities
2005-06-24,PDBC,,,,,,,,Commodities
2005-07-01,TIP,,,,,,,,Bonds
2005-07-01,SPY,,,,,,,,Equities
2005-07-01,XLV,,,,,,,,Equities
2005-07-01,XLU,,,,,,,,Equities
2005-07-01,XLP,,,,,,,,Equities
2005-07-01,XLK,,,,,,,,Equities
2005-07-01,XLI,,,,,,,,Equities
2005-07-01,XLF,,,,,,,,Equities
2005-07-01,XLE,,,,,,,,Equities
2005-07-01,XLB,,,,,,,,Equities
2005-07-01,VUG,,,,,,,,Equities
2005-07-01,VTV,,,,,,,,Equities
2005-07-01,VNQ,,,,,,,,REITs
2005-07-01,TLT,,,,,,,,Bonds
2005-07-01,XLY,,,,,,,,Equities
2005-07-01,IEF,,,,,,,,Bonds
2005-07-01,EEM,,,,,,,,Equities
2005-07-01,QQQ,,,,,,,,Equities
2005-07-01,EFA,,,,,,,,Equities
2005-07-01,EWJ,,,,,,,,Equities
2005-07-01,GLD,,,,,,,,Commodities
2005-07-01,LQD,,,,,,,,Bonds
2005-07-01,SHY,,,,,,,,Bonds
2005-07-01,IWM,,,,,,,,Equities
2005-07-01,IAU,,,,,,,,Commodities
2005-07-01,VWO,,,,,,,,Equities
2005-07-01,USO,,,,,,,,Commodities
2005-07-01,SLV,,,,,,,,Commodities
2005-07-01,DBA,,,,,,,,Commodities
2005-07-01,UUP,,,,,,,,FX
2005-07-01,MBB,,,,,,,,Bonds
2005-07-01,HYG,,,,,,,,Bonds
2005-07-01,BIL,,,,,,,,Bonds
2005-07-01,VEA,,,,,,,,Equities
2005-07-01,PDBC,,,,,,,,Commodities
2005-07-08,TIP,,,,,,,,Bonds
2005-07-08,SPY,,,,,,,,Equities
2005-07-08,XLV,,,,,,,,Equities
2005-07-08,XLU,,,,,,,,Equities
2005-07-08,XLP,,,,,,,,Equities
2005-07-08,XLK,,,,,,,,Equities
2005-07-08,XLI,,,,,,,,Equities
2005-07-08,XLF,,,,,,,,Equities
2005-07-08,XLE,,,,,,,,Equities
2005-07-08,XLB,,,,,,,,Equities
2005-07-08,VUG,,,,,,,,Equities
2005-07-08,VTV,,,,,,,,Equities
2005-07-08,VNQ,,,,,,,,REITs
2005-07-08,TLT,,,,,,,,Bonds
2005-07-08,XLY,,,,,,,,Equities
2005-07-08,IEF,,,,,,,,Bonds
2005-07-08,EEM,,,,,,,,Equities
2005-07-08,QQQ,,,,,,,,Equities
2005-07-08,EFA,,,,,,,,Equities
2005-07-08,EWJ,,,,,,,,Equities
2005-07-08,GLD,,,,,,,,Commodities
2005-07-08,LQD,,,,,,,,Bonds
2005-07-08,SHY,,,,,,,,Bonds
2005-07-08,IWM,,,,,,,,Equities
2005-07-08,IAU,,,,,,,,Commodities
2005-07-08,VWO,,,,,,,,Equities
2005-07-08,USO,,,,,,,,Commodities
2005-07-08,SLV,,,,,,,,Commodities
2005-07-08,DBA,,,,,,,,Commodities
2005-07-08,UUP,,,,,,,,FX
2005-07-08,MBB,,,,,,,,Bonds
2005-07-08,HYG,,,,,,,,Bonds
2005-07-08,BIL,,,,,,,,Bonds
2005-07-08,VEA,,,,,,,,Equities
2005-07-08,PDBC,,,,,,,,Commodities
2005-07-15,TIP,,,,,,,,Bonds
2005-07-15,SPY,,,,,,,,Equities
2005-07-15,XLV,,,,,,,,Equities
2005-07-15,XLU,,,,,,,,Equities
2005-07-15,XLP,,,,,,,,Equities
2005-07-15,XLK,,,,,,,,Equities
2005-07-15,XLI,,,,,,,,Equities
2005-07-15,XLF,,,,,,,,Equities
2005-07-15,XLE,,,,,,,,Equities
2005-07-15,XLB,,,,,,,,Equities
2005-07-15,VUG,,,,,,,,Equities
2005-07-15,VTV,,,,,,,,Equities
2005-07-15,VNQ,,,,,,,,REITs
2005-07-15,TLT,,,,,,,,Bonds
2005-07-15,XLY,,,,,,,,Equities
2005-07-15,IEF,,,,,,,,Bonds
2005-07-15,EEM,,,,,,,,Equities
2005-07-15,QQQ,,,,,,,,Equities
2005-07-15,EFA,,,,,,,,Equities
2005-07-15,EWJ,,,,,,,,Equities
2005-07-15,GLD,,,,,,,,Commodities
2005-07-15,LQD,,,,,,,,Bonds
2005-07-15,SHY,,,,,,,,Bonds
2005-07-15,IWM,,,,,,,,Equities
2005-07-15,IAU,,,,,,,,Commodities
2005-07-15,VWO,,,,,,,,Equities
2005-07-15,USO,,,,,,,,Commodities
2005-07-15,SLV,,,,,,,,Commodities
2005-07-15,DBA,,,,,,,,Commodities
2005-07-15,UUP,,,,,,,,FX
2005-07-15,MBB,,,,,,,,Bonds
2005-07-15,HYG,,,,,,,,Bonds
2005-07-15,BIL,,,,,,,,Bonds
2005-07-15,VEA,,,,,,,,Equities
2005-07-15,PDBC,,,,,,,,Commodities
2005-07-22,TIP,,,,,,,,Bonds
2005-07-22,SPY,,,,,,,,Equities
2005-07-22,XLV,,,,,,,,Equities
2005-07-22,XLU,,,,,,,,Equities
2005-07-22,XLP,,,,,,,,Equities
2005-07-22,XLK,,,,,,,,Equities
2005-07-22,XLI,,,,,,,,Equities
2005-07-22,XLF,,,,,,,,Equities
2005-07-22,XLE,,,,,,,,Equities
2005-07-22,XLB,,,,,,,,Equities
2005-07-22,VUG,,,,,,,,Equities
2005-07-22,VTV,,,,,,,,Equities
2005-07-22,VNQ,,,,,,,,REITs
2005-07-22,TLT,,,,,,,,Bonds
2005-07-22,XLY,,,,,,,,Equities
2005-07-22,IEF,,,,,,,,Bonds
2005-07-22,EEM,,,,,,,,Equities
2005-07-22,QQQ,,,,,,,,Equities
2005-07-22,EFA,,,,,,,,Equities
2005-07-22,EWJ,,,,,,,,Equities
2005-07-22,GLD,,,,,,,,Commodities
2005-07-22,LQD,,,,,,,,Bonds
2005-07-22,SHY,,,,,,,,Bonds
2005-07-22,IWM,,,,,,,,Equities
2005-07-22,IAU,,,,,,,,Commodities
2005-07-22,VWO,,,,,,,,Equities
2005-07-22,USO,,,,,,,,Commodities
2005-07-22,SLV,,,,,,,,Commodities
2005-07-22,DBA,,,,,,,,Commodities
2005-07-22,UUP,,,,,,,,FX
2005-07-22,MBB,,,,,,,,Bonds
2005-07-22,HYG,,,,,,,,Bonds
2005-07-22,BIL,,,,,,,,Bonds
2005-07-22,VEA,,,,,,,,Equities
2005-07-22,PDBC,,,,,,,,Commodities
2005-07-29,TIP,,,,,,,,Bonds
2005-07-29,SPY,,,,,,,,Equities
2005-07-29,XLV,,,,,,,,Equities
2005-07-29,XLU,,,,,,,,Equities
2005-07-29,XLP,,,,,,,,Equities
2005-07-29,XLK,,,,,,,,Equities
2005-07-29,XLI,,,,,,,,Equities
2005-07-29,XLF,,,,,,,,Equities
2005-07-29,XLE,,,,,,,,Equities
2005-07-29,XLB,,,,,,,,Equities
2005-07-29,VUG,,,,,,,,Equities
2005-07-29,VTV,,,,,,,,Equities
2005-07-29,VNQ,,,,,,,,REITs
2005-07-29,TLT,,,,,,,,Bonds
2005-07-29,XLY,,,,,,,,Equities
2005-07-29,IEF,,,,,,,,Bonds
2005-07-29,EEM,,,,,,,,Equities
2005-07-29,QQQ,,,,,,,,Equities
2005-07-29,EFA,,,,,,,,Equities
2005-07-29,EWJ,,,,,,,,Equities
2005-07-29,GLD,,,,,,,,Commodities
2005-07-29,LQD,,,,,,,,Bonds
2005-07-29,SHY,,,,,,,,Bonds
2005-07-29,IWM,,,,,,,,Equities
2005-07-29,IAU,,,,,,,,Commodities
2005-07-29,VWO,,,,,,,,Equities
2005-07-29,USO,,,,,,,,Commodities
2005-07-29,SLV,,,,,,,,Commodities
2005-07-29,DBA,,,,,,,,Commodities
2005-07-29,UUP,,,,,,,,FX
2005-07-29,MBB,,,,,,,,Bonds
2005-07-29,HYG,,,,,,,,Bonds
2005-07-29,BIL,,,,,,,,Bonds
2005-07-29,VEA,,,,,,,,Equities
2005-07-29,PDBC,,,,,,,,Commodities
2005-08-05,TIP,,,,,,,,Bonds
2005-08-05,SPY,,,,,,,,Equities
2005-08-05,XLV,,,,,,,,Equities
2005-08-05,XLU,,,,,,,,Equities
2005-08-05,XLP,,,,,,,,Equities
2005-08-05,XLK,,,,,,,,Equities
2005-08-05,XLI,,,,,,,,Equities
2005-08-05,XLF,,,,,,,,Equities
2005-08-05,XLE,,,,,,,,Equities
2005-08-05,XLB,,,,,,,,Equities
2005-08-05,VUG,,,,,,,,Equities
2005-08-05,VTV,,,,,,,,Equities
2005-08-05,VNQ,,,,,,,,REITs
2005-08-05,TLT,,,,,,,,Bonds
2005-08-05,XLY,,,,,,,,Equities
2005-08-05,IEF,,,,,,,,Bonds
2005-08-05,EEM,,,,,,,,Equities
2005-08-05,QQQ,,,,,,,,Equities
2005-08-05,EFA,,,,,,,,Equities
2005-08-05,EWJ,,,,,,,,Equities
2005-08-05,GLD,,,,,,,,Commodities
2005-08-05,LQD,,,,,,,,Bonds
2005-08-05,SHY,,,,,,,,Bonds
2005-08-05,IWM,,,,,,,,Equities
2005-08-05,IAU,,,,,,,,Commodities
2005-08-05,VWO,,,,,,,,Equities
2005-08-05,USO,,,,,,,,Commodities
2005-08-05,SLV,,,,,,,,Commodities
2005-08-05,DBA,,,,,,,,Commodities
2005-08-05,UUP,,,,,,,,FX
2005-08-05,MBB,,,,,,,,Bonds
2005-08-05,HYG,,,,,,,,Bonds
2005-08-05,BIL,,,,,,,,Bonds
2005-08-05,VEA,,,,,,,,Equities
2005-08-05,PDBC,,,,,,,,Commodities
2005-08-12,TIP,,,,,,,,Bonds
2005-08-12,SPY,,,,,,,,Equities
2005-08-12,XLV,,,,,,,,Equities
2005-08-12,XLU,,,,,,,,Equities
2005-08-12,XLP,,,,,,,,Equities
2005-08-12,XLK,,,,,,,,Equities
2005-08-12,XLI,,,,,,,,Equities
2005-08-12,XLF,,,,,,,,Equities
2005-08-12,XLE,,,,,,,,Equities
2005-08-12,XLB,,,,,,,,Equities
2005-08-12,VUG,,,,,,,,Equities
2005-08-12,VTV,,,,,,,,Equities
2005-08-12,VNQ,,,,,,,,REITs
2005-08-12,TLT,,,,,,,,Bonds
2005-08-12,XLY,,,,,,,,Equities
2005-08-12,IEF,,,,,,,,Bonds
2005-08-12,EEM,,,,,,,,Equities
2005-08-12,QQQ,,,,,,,,Equities
2005-08-12,EFA,,,,,,,,Equities
2005-08-12,EWJ,,,,,,,,Equities
2005-08-12,GLD,,,,,,,,Commodities
2005-08-12,LQD,,,,,,,,Bonds
2005-08-12,SHY,,,,,,,,Bonds
2005-08-12,IWM,,,,,,,,Equities
2005-08-12,IAU,,,,,,,,Commodities
2005-08-12,VWO,,,,,,,,Equities
2005-08-12,USO,,,,,,,,Commodities
2005-08-12,SLV,,,,,,,,Commodities
2005-08-12,DBA,,,,,,,,Commodities
2005-08-12,UUP,,,,,,,,FX
2005-08-12,MBB,,,,,,,,Bonds
2005-08-12,HYG,,,,,,,,Bonds
2005-08-12,BIL,,,,,,,,Bonds
2005-08-12,VEA,,,,,,,,Equities
2005-08-12,PDBC,,,,,,,,Commodities
2005-08-19,TIP,,,,,,,,Bonds
2005-08-19,SPY,,,,,,,,Equities
2005-08-19,XLV,,,,,,,,Equities
2005-08-19,XLU,,,,,,,,Equities
2005-08-19,XLP,,,,,,,,Equities
2005-08-19,XLK,,,,,,,,Equities
2005-08-19,XLI,,,,,,,,Equities
2005-08-19,XLF,,,,,,,,Equities
2005-08-19,XLE,,,,,,,,Equities
2005-08-19,XLB,,,,,,,,Equities
2005-08-19,VUG,,,,,,,,Equities
2005-08-19,VTV,,,,,,,,Equities
2005-08-19,VNQ,,,,,,,,REITs
2005-08-19,TLT,,,,,,,,Bonds
2005-08-19,XLY,,,,,,,,Equities
2005-08-19,IEF,,,,,,,,Bonds
2005-08-19,EEM,,,,,,,,Equities
2005-08-19,QQQ,,,,,,,,Equities
2005-08-19,EFA,,,,,,,,Equities
2005-08-19,EWJ,,,,,,,,Equities
2005-08-19,GLD,,,,,,,,Commodities
2005-08-19,LQD,,,,,,,,Bonds
2005-08-19,SHY,,,,,,,,Bonds
2005-08-19,IWM,,,,,,,,Equities
2005-08-19,IAU,,,,,,,,Commodities
2005-08-19,VWO,,,,,,,,Equities
2005-08-19,USO,,,,,,,,Commodities
2005-08-19,SLV,,,,,,,,Commodities
2005-08-19,DBA,,,,,,,,Commodities
2005-08-19,UUP,,,,,,,,FX
2005-08-19,MBB,,,,,,,,Bonds
2005-08-19,HYG,,,,,,,,Bonds
2005-08-19,BIL,,,,,,,,Bonds
2005-08-19,VEA,,,,,,,,Equities
2005-08-19,PDBC,,,,,,,,Commodities
2005-08-26,TIP,,,,,,,,Bonds
2005-08-26,SPY,,,,,,,,Equities
2005-08-26,XLV,,,,,,,,Equities
2005-08-26,XLU,,,,,,,,Equities
2005-08-26,XLP,,,,,,,,Equities
2005-08-26,XLK,,,,,,,,Equities
2005-08-26,XLI,,,,,,,,Equities
2005-08-26,XLF,,,,,,,,Equities
2005-08-26,XLE,,,,,,,,Equities
2005-08-26,XLB,,,,,,,,Equities
2005-08-26,VUG,,,,,,,,Equities
2005-08-26,VTV,,,,,,,,Equities
2005-08-26,VNQ,,,,,,,,REITs
2005-08-26,TLT,,,,,,,,Bonds
2005-08-26,XLY,,,,,,,,Equities
2005-08-26,IEF,,,,,,,,Bonds
2005-08-26,EEM,,,,,,,,Equities
2005-08-26,QQQ,,,,,,,,Equities
2005-08-26,EFA,,,,,,,,Equities
2005-08-26,EWJ,,,,,,,,Equities
2005-08-26,GLD,,,,,,,,Commodities
2005-08-26,LQD,,,,,,,,Bonds
2005-08-26,SHY,,,,,,,,Bonds
2005-08-26,IWM,,,,,,,,Equities
2005-08-26,IAU,,,,,,,,Commodities
2005-08-26,VWO,,,,,,,,Equities
2005-08-26,USO,,,,,,,,Commodities
2005-08-26,SLV,,,,,,,,Commodities
2005-08-26,DBA,,,,,,,,Commodities
2005-08-26,UUP,,,,,,,,FX
2005-08-26,MBB,,,,,,,,Bonds
2005-08-26,HYG,,,,,,,,Bonds
2005-08-26,BIL,,,,,,,,Bonds
2005-08-26,VEA,,,,,,,,Equities
2005-08-26,PDBC,,,,,,,,Commodities
2005-09-02,TIP,,,,,,,,Bonds
2005-09-02,SPY,,,,,,,,Equities
2005-09-02,XLV,,,,,,,,Equities
2005-09-02,XLU,,,,,,,,Equities
2005-09-02,XLP,,,,,,,,Equities
2005-09-02,XLK,,,,,,,,Equities
2005-09-02,XLI,,,,,,,,Equities
2005-09-02,XLF,,,,,,,,Equities
2005-09-02,XLE,,,,,,,,Equities
2005-09-02,XLB,,,,,,,,Equities
2005-09-02,VUG,,,,,,,,Equities
2005-09-02,VTV,,,,,,,,Equities
2005-09-02,VNQ,,,,,,,,REITs
2005-09-02,TLT,,,,,,,,Bonds
2005-09-02,XLY,,,,,,,,Equities
2005-09-02,IEF,,,,,,,,Bonds
2005-09-02,EEM,,,,,,,,Equities
2005-09-02,QQQ,,,,,,,,Equities
2005-09-02,EFA,,,,,,,,Equities
2005-09-02,EWJ,,,,,,,,Equities
2005-09-02,GLD,,,,,,,,Commodities
2005-09-02,LQD,,,,,,,,Bonds
2005-09-02,SHY,,,,,,,,Bonds
2005-09-02,IWM,,,,,,,,Equities
2005-09-02,IAU,,,,,,,,Commodities
2005-09-02,VWO,,,,,,,,Equities
2005-09-02,USO,,,,,,,,Commodities
2005-09-02,SLV,,,,,,,,Commodities
2005-09-02,DBA,,,,,,,,Commodities
2005-09-02,UUP,,,,,,,,FX
2005-09-02,MBB,,,,,,,,Bonds
2005-09-02,HYG,,,,,,,,Bonds
2005-09-02,BIL,,,,,,,,Bonds
2005-09-02,VEA,,,,,,,,Equities
2005-09-02,PDBC,,,,,,,,Commodities
2005-09-09,TIP,,,,,,,,Bonds
2005-09-09,SPY,,,,,,,,Equities
2005-09-09,XLV,,,,,,,,Equities
2005-09-09,XLU,,,,,,,,Equities
2005-09-09,XLP,,,,,,,,Equities
2005-09-09,XLK,,,,,,,,Equities
2005-09-09,XLI,,,,,,,,Equities
