cik10,sec_company_name,sector,last_eligible_accession,last_eligible_available_at,recovered_symbols,recovery_status,primary_document,source_sha256,symbol_count,recovered_symbol,symbol_unique_across_recovered_ciks,first_eligible_decision,last_eligible_decision,recent_decision_rows,tiingo_symbol,ticker,exchange,assetType,priceCurrency,startDate,endDate,inventory_interval_overlap
0001313275,BRIGHTCOVE INC,technology,0000950170-24-125653,2024-11-13 00:00:00+00:00,BCOV,xbrl_symbol_recovered,bcov-20240930.htm,d28b1f96205188eabaea6caa0e19b834f8ca4813f4b7ba1ac26b1f32d16366d1,1,BCOV,True,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,BCOV,BCOV,NASDAQ,Stock,USD,2012-02-17 00:00:00+00:00,2025-02-04 00:00:00+00:00,True
0001366561,SMARTSHEET INC,technology,0001366561-24-000222,2024-12-06 00:00:00+00:00,SMAR,xbrl_symbol_recovered,smar-20241031.htm,cf77ca0524492b2296f84651f4e45d21612a041d2bada5b5e1922fbc55e0447f,1,SMAR,True,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,SMAR,SMAR,NYSE,Stock,USD,2018-04-27 00:00:00+00:00,2025-01-22 00:00:00+00:00,True
0001407623,RETAIL OPPORTUNITY INVESTMENTS CORP,finance_insurance_real_estate,0001407623-24-000089,2024-10-24 00:00:00+00:00,ROIC,xbrl_symbol_recovered,roic-20240930.htm,89714ec944aa6bb729e2285adc21562ba81159c1f2c9a5899b4924c36027adc1,1,ROIC,True,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,ROIC,ROIC,NASDAQ,Stock,USD,2009-11-03 00:00:00+00:00,2025-02-12 00:00:00+00:00,True
0001423774,ZUORA INC,technology,0001423774-24-000282,2024-12-10 00:00:00+00:00,ZUO,xbrl_symbol_recovered,zuo-20241031.htm,812fa4601642fdea2bd4415daa41c688aefbde3754f9888a978b612b8261183c,1,ZUO,True,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,ZUO,ZUO,NYSE,Stock,USD,2018-04-11 00:00:00+00:00,2025-02-14 00:00:00+00:00,True
0001458412,"CROSSFIRST BANKSHARES, INC.",finance_insurance_real_estate,0001558370-24-014105,2024-11-02 00:00:00+00:00,CFB,xbrl_symbol_recovered,cfb-20240930x10q.htm,7051a7416a4ce87385239531af0c0cfb396a47e3f1d9346fec3da351b1dce142,1,CFB,True,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,CFB,CFB,NASDAQ,Stock,USD,2019-08-15 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001468666,SECUREWORKS CORP,technology,0001468666-24-000050,2024-12-05 00:00:00+00:00,SCWX,xbrl_symbol_recovered,scwx-20241101.htm,50805310c0544104a1b6e5d8d3734951683e8918e65b76f27860d8b9b9aa5149,1,SCWX,True,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,SCWX,SCWX,NASDAQ,Stock,USD,2016-04-22 00:00:00+00:00,2025-02-03 00:00:00+00:00,True
0001479290,"REVANCE THERAPEUTICS, INC.",manufacturing,0001479290-24-000128,2024-11-08 00:00:00+00:00,RVNC,xbrl_symbol_recovered,rvnc-20240930.htm,a818401d950dd264799cd6fea877e06b2f093d2c56ebaa8cfaf4a1850817f33b,1,RVNC,True,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,RVNC,RVNC,NASDAQ,Stock,USD,2014-02-06 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001531048,"INARI MEDICAL, INC.",manufacturing,0001531048-24-000060,2024-10-29 00:00:00+00:00,NARI,xbrl_symbol_recovered,nari-20240930.htm,37b45d5b39c8ee3bc0c6785e239f7e3325e8b73a43b415435ab39bf8e6a585db,1,NARI,True,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,NARI,NARI,NASDAQ,Stock,USD,2020-05-22 00:00:00+00:00,2025-02-19 00:00:00+00:00,True
0001564618,"INDEPENDENT BANK GROUP, INC.",finance_insurance_real_estate,0001564618-24-000148,2024-10-23 00:00:00+00:00,IBTX,xbrl_symbol_recovered,ibtx-20240930.htm,f4b29ebb7116f80afe1d42640b1ab205b5b1006d6ad79672ecca86c318736c63,1,IBTX,True,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,IBTX,IBTX,NASDAQ,Stock,USD,2013-04-04 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001592000,"ENLINK MIDSTREAM, LLC",transport_communications_utilities,0001592000-24-000019,2024-11-09 00:00:00+00:00,ENLC,xbrl_symbol_recovered,enlc-20240930.htm,338d9932d2f65367fa4862d83616bc4dad5292e9db6ae4c2255468bb975e1887,1,ENLC,True,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,ENLC,ENLC,NYSE,Stock,USD,2004-01-13 00:00:00+00:00,2025-01-31 00:00:00+00:00,True
0001621563,"SUMMIT MATERIALS, INC.",materials_and_mining,0001628280-24-044485,2024-11-01 00:00:00+00:00,SUM,xbrl_symbol_recovered,sum-20240928.htm,08096720f484e86291f6fdf35519512ebf58f7e20b94a660b86043c95d7ec2f1,1,SUM,True,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,SUM,SUM,NYSE,Stock,USD,2015-03-12 00:00:00+00:00,2025-02-10 00:00:00+00:00,True
0001701732,ALTAIR ENGINEERING INC.,technology,0000950170-25-024197,2025-02-21 00:00:00+00:00,ALTR,xbrl_symbol_recovered,altr-20241231.htm,b307682647682389d6da54c88912ff75a95638aa9ba7b81c8d079c15f710637e,1,ALTR,True,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,ALTR,ALTR,NASDAQ,Stock,USD,2017-11-01 00:00:00+00:00,2025-03-26 00:00:00+00:00,True
0001733294,GENERATION BIO CO.,manufacturing,0001558370-23-018594,2023-11-10 00:00:00+00:00,GBIO,xbrl_symbol_recovered,gbio-20230930x10q.htm,8aafa87a9eb2f7989e268a62121ec131a69512e580ed32fbd6f9abc70355fc70,1,GBIO,True,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,GBIO,GBIO,NASDAQ,Stock,USD,2020-06-12 00:00:00+00:00,2026-02-09 00:00:00+00:00,True
0001815849,"ATI PHYSICAL THERAPY, INC.",services,0001815849-23-000014,2023-11-07 00:00:00+00:00,ATIP,xbrl_symbol_recovered,ati-20230930.htm,5a09a460190116008ac19b1addd7dcada432c8a16bc3b3e485c3056fc1524e1e,1,ATIP,True,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,ATIP,ATIP,EXPM,Stock,USD,2020-10-02 00:00:00+00:00,2025-07-31 00:00:00+00:00,True
0001828811,LI-CYCLE HOLDINGS CORP.,transport_communications_utilities,0001628280-24-046320,2024-11-08 00:00:00+00:00,LICY,xbrl_symbol_recovered,licy-20240930.htm,8885d6bb390cc423ef42e5593f520db95dd132061a0e8c4d3f8c85428e90be72,1,LICY,True,2024-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,8,LICY,LICY,PINK,Stock,USD,2020-11-16 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001851194,"VENTYX BIOSCIENCES, INC.",manufacturing,0000950170-24-123485,2024-11-08 00:00:00+00:00,VTYX,xbrl_symbol_recovered,vtyx-20240930.htm,b08d4f9ec7f074a2d2c9b9dbd324d594b7e50f3f936e652b0a17078bcfafd324,1,VTYX,True,2024-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,8,VTYX,VTYX,NASDAQ,Stock,USD,2021-10-21 00:00:00+00:00,2026-03-04 00:00:00+00:00,True
0001799332,GAN LTD,technology,0001641172-25-009454,2025-05-10 00:00:00+00:00,GAN,xbrl_symbol_recovered,form10-q.htm,578758310969b3201cf6268854ed120f03cccff1c08e2299db17ae398dc3c57a,1,GAN,True,2023-07-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,8,GAN,GAN,NASDAQ,Stock,USD,2020-05-05 00:00:00+00:00,2025-05-27 00:00:00+00:00,True
0000002178,"ADAMS RESOURCES & ENERGY, INC.",energy,0000002178-24-000096,2024-11-13 00:00:00+00:00,AE,xbrl_symbol_recovered,ae-20240930.htm,819d91c162cadc8b9e5745500d8ca52b4746f2f22dd4902cd04466d499394ab5,1,AE,True,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,AE,AE,NYSE MKT,Stock,USD,1984-09-07 00:00:00+00:00,2025-02-04 00:00:00+00:00,True
0001661460,"POSEIDA THERAPEUTICS, INC.",manufacturing,0000950170-23-062054,2023-11-10 00:00:00+00:00,PSTX,xbrl_symbol_recovered,pstx-20230930.htm,002220a117dcf86d87e784dc4fecc57be152e8a8f7e213602db0400c882ba2f5,1,PSTX,True,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,PSTX,PSTX,NASDAQ,Stock,USD,2020-07-10 00:00:00+00:00,2025-01-08 00:00:00+00:00,True
0001720671,"HASHICORP, INC.",technology,0001720671-24-000023,2024-12-06 00:00:00+00:00,HCP,xbrl_symbol_recovered,hcp-20241031.htm,8f37045eda317888202b34997ef7ca9779d8dc2932e6395896ca2814763b1e1e,1,HCP,True,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,HCP,HCP,NASDAQ,Stock,USD,2021-12-09 00:00:00+00:00,2025-02-27 00:00:00+00:00,True
0001766363,"ENDEAVOR GROUP HOLDINGS, INC.",services,0000950170-25-028394,2025-02-28 00:00:00+00:00,EDR,xbrl_symbol_recovered,edr-20241231.htm,997ed1e075d53f9594ba4f90ca596d5dfeb5d71b3fc135742cafb21604bd28db,1,EDR,True,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,EDR,EDR,NYSE,Stock,USD,2021-04-28 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001819394,"MATTERPORT, INC./DE",technology,0001819394-25-000007,2025-02-27 00:00:00+00:00,MTTR,xbrl_symbol_recovered,mttr-20241231.htm,fc9adb7098559974f361ff94dab05687fa83b80bfeb446c2d5a17e5de6f616f5,1,MTTR,True,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,MTTR,MTTR,NASDAQ,Stock,USD,2021-02-02 00:00:00+00:00,2025-02-28 00:00:00+00:00,True
0001827821,"FORGE GLOBAL HOLDINGS, INC.",finance_insurance_real_estate,0001628280-23-037408,2023-11-08 00:00:00+00:00,FRGE,xbrl_symbol_recovered,forge-20230930.htm,8906e62f9c65a9c25c692c81b74dd8c6044628bbf32ae2dae314cff2e99a8da7,1,FRGE,True,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,FRGE,FRGE,NYSE,Stock,USD,2021-02-01 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0000007332,SOUTHWESTERN ENERGY CO,energy,0000007332-24-000028,2024-08-02 00:00:00+00:00,SWN,xbrl_symbol_recovered,swn-20240630.htm,1051756b0efbbce3bb1992fc8cd6d7983f030c0b24197d6b9166a3abbab5083a,1,SWN,True,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,SWN,SWN,NYSE,Stock,USD,1987-12-30 00:00:00+00:00,2024-10-01 00:00:00+00:00,True
0000059440,VECTOR GROUP LTD,manufacturing,0000059440-24-000025,2024-08-03 00:00:00+00:00,VGR,xbrl_symbol_recovered,vgr-20240630.htm,fd1722ba8a7bbf009a1eca234b6179e3ff74a7ab1da73d11485acf3b4ba6a719,1,VGR,True,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,VGR,VGR,NYSE,Stock,USD,1987-10-09 00:00:00+00:00,2024-10-07 00:00:00+00:00,True
0000101778,MARATHON OIL CORP,energy,0000101778-24-000136,2024-11-07 00:00:00+00:00,MRO,xbrl_symbol_recovered,mro-20240930.htm,4a1341743b5ac5ce32608fec360e9f29798d2e109b4e73b338ee014a4c748749,1,MRO,True,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,MRO,MRO,NYSE,Stock,USD,1970-01-02 00:00:00+00:00,2024-11-22 00:00:00+00:00,True
0000350868,"ITERIS, INC.",technology,0000350868-24-000025,2024-08-09 00:00:00+00:00,ITI,xbrl_symbol_recovered,iti-20240630.htm,1ebc001c32d6cb7baad67a749ea7107a02689f47fcefc2b334ee4347f6dcb4ee,1,ITI,True,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,ITI,ITI,NASDAQ,Stock,USD,1994-01-04 00:00:00+00:00,2024-11-01 00:00:00+00:00,True
0000858655,HAYNES INTERNATIONAL INC,manufacturing,0001558370-24-010597,2024-08-02 00:00:00+00:00,HAYN,xbrl_symbol_recovered,hayn-20240630x10q.htm,5cf7a9740c621c62faa8c5ac38d3fea5a6ebccfcf77f2f9ce6c0e6ef0d9b17fa,1,HAYN,True,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,HAYN,HAYN,NASDAQ,Stock,USD,2007-03-21 00:00:00+00:00,2024-11-21 00:00:00+00:00,True
0000861878,STERICYCLE INC,transport_communications_utilities,0001628280-24-044648,2024-11-02 00:00:00+00:00,SRCL,xbrl_symbol_recovered,scl-20240930.htm,7a713812565b922ec2d4865bf21e88143ea0b62dd158954d8d3dd3ec524a7398,1,SRCL,True,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,SRCL,SRCL,NASDAQ,Stock,USD,1996-08-23 00:00:00+00:00,2024-11-04 00:00:00+00:00,True
0000884713,PRIMO WATER CORP /CN/,manufacturing,0000884713-24-000054,2024-11-08 00:00:00+00:00,PRMW,xbrl_symbol_recovered,prmw-20240928.htm,1155d599a28f4398fb5812cd0181ab8520ad9d242444b5d771071eb675cc5550,1,PRMW,True,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,PRMW,PRMW,NYSE,Stock,USD,1992-06-16 00:00:00+00:00,2024-11-08 00:00:00+00:00,True
0001085869,PERFICIENT INC,technology,0001085869-24-000110,2024-08-09 00:00:00+00:00,PRFT,xbrl_symbol_recovered,prft-20240630.htm,e7dfe60645bd500f7a6307634f84693ed63cb71223a237d196bec29320a22fdc,1,PRFT,True,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,PRFT,PRFT,NASDAQ,Stock,USD,1999-07-29 00:00:00+00:00,2024-10-10 00:00:00+00:00,True
0001304421,"CONSOLIDATED COMMUNICATIONS HOLDINGS, INC.",transport_communications_utilities,0001558370-24-014370,2024-11-06 00:00:00+00:00,CNSL,xbrl_symbol_recovered,cnsl-20240930x10q.htm,e538da16c2d076c656f2a3c632ccb3c0e7d0fc29265f33126f50ee8f6528b6c3,1,CNSL,True,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,CNSL,CNSL,NASDAQ,Stock,USD,2005-07-22 00:00:00+00:00,2024-12-27 00:00:00+00:00,True
0001305168,"ARC DOCUMENT SOLUTIONS, INC.",services,0001305168-24-000076,2024-11-05 00:00:00+00:00,ARC,xbrl_symbol_recovered,arc-20240930.htm,cf462be9061851afbe262ff861cf4c72612ff6a43faf979efea5bc4a6f7c5906,1,ARC,True,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,ARC,ARC,NYSE,Stock,USD,2005-02-04 00:00:00+00:00,2024-11-22 00:00:00+00:00,True
0001337619,"ENVESTNET, INC.",services,0001337619-24-000030,2024-11-09 00:00:00+00:00,ENV,xbrl_symbol_recovered,env-20240930.htm,96d7f61a92d1fa53f7d393552af7d1ef925f839509ba153dce060248f23f7093,1,ENV,True,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,ENV,ENV,NYSE,Stock,USD,2010-07-29 00:00:00+00:00,2024-11-25 00:00:00+00:00,True
0001524931,"CHUY'S HOLDINGS, INC.",retail_trade,0001524931-24-000086,2024-08-10 00:00:00+00:00,CHUY,xbrl_symbol_recovered,chuy-20240630.htm,a8088760ea560be9f7c367202afbd40d2eb664413106dc3fe86451fde05be4c7,1,CHUY,True,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,CHUY,CHUY,NASDAQ,Stock,USD,2012-07-24 00:00:00+00:00,2024-10-11 00:00:00+00:00,True
0001596783,"CATALENT, INC.",manufacturing,0001596783-24-000120,2024-11-06 00:00:00+00:00,CTLT,xbrl_symbol_recovered,ctlt-20240930.htm,43b1aef0c9c6767b6d42fe96d7c55c19e66253e85055c35c568b3274529f1852,1,CTLT,True,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,CTLT,CTLT,NYSE,Stock,USD,2014-07-31 00:00:00+00:00,2024-12-18 00:00:00+00:00,True
0001603756,"AXONICS, INC.",manufacturing,0001603756-24-000077,2024-11-08 00:00:00+00:00,AXNX,xbrl_symbol_recovered,axnx-20240930.htm,70a3e95750d3ba5a2c04ba0133fd805a42fac79f5f75b953904aadcc833f421e,1,AXNX,True,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,AXNX,AXNX,NASDAQ,Stock,USD,2018-10-31 00:00:00+00:00,2024-11-15 00:00:00+00:00,True
0001616318,VISTA OUTDOOR INC.,manufacturing,0001616318-24-000105,2024-11-08 00:00:00+00:00,VSTO,xbrl_symbol_recovered,vsto-20240930.htm,b685e7a2129204588419a41cd8dcfd488431137de878ab4f54b1beb4dad122f7,1,VSTO,True,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,VSTO,VSTO,NYSE,Stock,USD,2015-02-10 00:00:00+00:00,2024-11-27 00:00:00+00:00,True
0001634997,"AVANGRID, INC.",transport_communications_utilities,0001634997-24-000079,2024-10-24 00:00:00+00:00,AGR,xbrl_symbol_recovered,agr-20240930.htm,ee109db48c30929e5d2fbc1ba39286e7596f4524a6d5b7d5822a7bbf00a62344,1,AGR,True,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,AGR,AGR,NYSE,Stock,USD,2015-12-17 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001668673,"PETIQ, INC.",wholesale_trade,0001628280-24-035782,2024-08-09 00:00:00+00:00,PETQ,xbrl_symbol_recovered,petq-20240630.htm,ab4ac4dad161e8f3d1c2bd35e5661e33a2ef2b99e37f8f64a58c714bba39593b,1,PETQ,True,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,PETQ,PETQ,NASDAQ,Stock,USD,2017-07-21 00:00:00+00:00,2024-10-25 00:00:00+00:00,True
0001821393,"AARON'S COMPANY, INC.",services,0001821393-24-000115,2024-08-06 00:00:00+00:00,AAN,xbrl_symbol_recovered,aan-20240630.htm,c087a07ddced36bf4d898198a9e43354699fb975298c74dc3a546451915a41a0,1,AAN,True,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,AAN,AAN,NYSE,Stock,USD,2020-11-25 00:00:00+00:00,2024-10-03 00:00:00+00:00,True
0001835256,"DUCKHORN PORTFOLIO, INC.",manufacturing,0001835256-24-000045,2024-12-06 00:00:00+00:00,NAPA,xbrl_symbol_recovered,napa-20241031.htm,dc8977645b329fcaee67586dd202789a20d93f28849851eed4b58b2e9eb28b7b,1,NAPA,True,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,NAPA,NAPA,NYSE,Stock,USD,2021-03-18 00:00:00+00:00,2024-12-24 00:00:00+00:00,True
0001657312,VERONA PHARMA PLC,manufacturing,0001657312-25-000026,2025-08-07 00:00:00+00:00,VRNA,xbrl_symbol_recovered,vrna-20250630.htm,211a17a63f2c1c32cd970e42a4b67fc192d377d54ec78806f75c94263f43c047,1,VRNA,True,2024-04-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,7,VRNA,VRNA,NASDAQ,Stock,USD,2017-04-27 00:00:00+00:00,2025-10-07 00:00:00+00:00,True
0001785173,"89BIO, INC.",manufacturing,0000950170-25-105939,2025-08-09 00:00:00+00:00,ETNB,xbrl_symbol_recovered,etnb-20250630.htm,0325ab91b137357b6f83e253ea98451463c37760365606288d0c03cdf8240c40,1,ETNB,True,2024-04-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,7,ETNB,ETNB,NASDAQ,Stock,USD,2019-11-11 00:00:00+00:00,2025-10-30 00:00:00+00:00,True
0001876588,ZIMVIE INC.,manufacturing,0000950170-25-100255,2025-07-31 00:00:00+00:00,ZIMV,xbrl_symbol_recovered,zimv-20250630.htm,cd837ca50b2efa4ed315f2e63d6df7a6c1c3851b7245678740f57c62508cd078,1,ZIMV,True,2024-04-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,7,ZIMV,ZIMV,NASDAQ,Stock,USD,2022-03-01 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001839439,"PAYCOR HCM, INC.",technology,0001839439-25-000020,2025-02-07 00:00:00+00:00,PYCR,xbrl_symbol_recovered,pycr-20241231.htm,ce9340752f3af2c52422f4fc577290a353231ccc1b01c1aef8e7ad94618f404d,1,PYCR,True,2023-10-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,7,PYCR,PYCR,NASDAQ,Stock,USD,2021-07-21 00:00:00+00:00,2025-04-14 00:00:00+00:00,True
0001496963,"SQUARESPACE, INC.",technology,0001496963-24-000072,2024-08-03 00:00:00+00:00,SQSP,xbrl_symbol_recovered,sqsp-20240630.htm,8ade4aacbcce4d4ea79901a5a7041d7792d1df18fc825829819473195165b221,1,SQSP,True,2023-04-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,7,SQSP,SQSP,NYSE,Stock,USD,2021-05-19 00:00:00+00:00,2024-10-18 00:00:00+00:00,True
0001645070,STERLING CHECK CORP.,technology,0001645070-24-000140,2024-08-09 00:00:00+00:00,STER,xbrl_symbol_recovered,ster-20240630.htm,1e9433d695c76f23a375321b9523944f8dafce1ac4de5e0e749d5a2ab1434d0d,1,STER,True,2023-04-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,7,STER,STER,NASDAQ,Stock,USD,2021-09-23 00:00:00+00:00,2024-10-31 00:00:00+00:00,True
0001835591,VIZIO HOLDING CORP.,technology,0001835591-24-000089,2024-11-07 00:00:00+00:00,VZIO,xbrl_symbol_recovered,vzio-20240930.htm,a7f24ba2fd6f7f164cf0f036c0a9123a0ef4421d9f29b576f9b0370cfd79f3ed,1,VZIO,True,2023-04-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,7,VZIO,VZIO,NYSE,Stock,USD,2021-03-25 00:00:00+00:00,2024-12-03 00:00:00+00:00,True
0001835681,"POWERSCHOOL HOLDINGS, INC.",technology,0001835681-24-000100,2024-08-10 00:00:00+00:00,PWSC,xbrl_symbol_recovered,pwsc-20240630.htm,91c77b5fc5f69159d54542d2b5295f300e92cd5fb9ceb543aa27825642a4f58d,1,PWSC,True,2023-04-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,7,PWSC,PWSC,NYSE,Stock,USD,2021-07-28 00:00:00+00:00,2024-10-01 00:00:00+00:00,True
0001841804,"INSTRUCTURE HOLDINGS, INC.",technology,0000950170-24-124075,2024-11-09 00:00:00+00:00,INST,xbrl_symbol_recovered,inst-20240930.htm,6aa977707437f0197d97a58ba7ca9e78eb22d4702c1b69f310887abede23a64b,1,INST,True,2023-04-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,7,INST,INST,NYSE,Stock,USD,2021-07-22 00:00:00+00:00,2024-11-13 00:00:00+00:00,True
0001866550,"THOUGHTWORKS HOLDING, INC.",technology,0001866550-24-000060,2024-11-13 00:00:00+00:00,TWKS,xbrl_symbol_recovered,twks-20240930.htm,b487ebaff6e42748539bf38bc52dad09222de20c36274987b619fd1b7d4e511c,1,TWKS,True,2023-04-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,7,TWKS,TWKS,NASDAQ,Stock,USD,2021-09-15 00:00:00+00:00,2024-11-13 00:00:00+00:00,True
0000316253,ENZO BIOCHEM INC,services,0001213900-23-048981,2023-06-15 00:00:00+00:00,ENZ,xbrl_symbol_recovered,f10q0423_enzobio.htm,42302cd0cbeffadc4f3078d8d2177717a4130d2224d2b15bdbc3cf2a032d0767,1,ENZ,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,ENZ,ENZ,OTCQX,Stock,USD,1980-06-12 00:00:00+00:00,2025-04-17 00:00:00+00:00,True
0000351817,"SILVERBOW RESOURCES, INC.",energy,0000351817-24-000084,2024-05-03 00:00:00+00:00,SBOW,xbrl_symbol_recovered,sbow-20240331.htm,9577aac87379bfa9389184d36ff52de709dbaf79dd81da4c5cb9205af5c46c2d,1,SBOW,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,SBOW,SBOW,NYSE,Stock,USD,2016-05-03 00:00:00+00:00,2024-07-30 00:00:00+00:00,True
0000701288,ATRION CORP,manufacturing,0001654954-24-005963,2024-05-11 00:00:00+00:00,ATRI,xbrl_symbol_recovered,atri_10q.htm,49b3ebcbbd9e1f0c1e3244dd2f6027dd323cf2a4047165d9cea0d8612401a51e,1,ATRI,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,ATRI,ATRI,NASDAQ,Stock,USD,1984-09-07 00:00:00+00:00,2024-08-21 00:00:00+00:00,True
0000701374,SIX FLAGS ENTERTAINMENT CORP,services,0000701374-24-000029,2024-05-10 00:00:00+00:00,SIX,xbrl_symbol_recovered,six-20240331.htm,6082e16c5103c72f56a0daa7328330d68a416e66388058c2bf15a7312cd1f9d6,1,SIX,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,SIX,SIX,NYSE,Stock,USD,2010-05-11 00:00:00+00:00,2024-07-01 00:00:00+00:00,True
0000711772,CAMBRIDGE BANCORP,finance_insurance_real_estate,0000950170-24-056243,2024-05-10 00:00:00+00:00,CATC,xbrl_symbol_recovered,catc-20240331.htm,e03d14465b3d41191f1b2b027054731bdc80f30c043e9f77dd4b5a641abdb4bd,1,CATC,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,CATC,CATC,NASDAQ,Stock,USD,2017-02-01 00:00:00+00:00,2024-07-15 00:00:00+00:00,True
0000850460,ENCORE WIRE CORP,manufacturing,0000850460-24-000027,2024-04-26 00:00:00+00:00,WIRE,xbrl_symbol_recovered,wire-20240331.htm,2c82d55714fd00554a579702eb7186bd93db6cb43e23b81186ee90096e494f95,1,WIRE,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,WIRE,WIRE,NASDAQ,Stock,USD,1992-07-20 00:00:00+00:00,2024-07-03 00:00:00+00:00,True
0001017480,HIBBETT INC,retail_trade,0001017480-24-000070,2024-06-12 00:00:00+00:00,HIBB,xbrl_symbol_recovered,hibb-20240504.htm,fbd10240f1f0a134ea2616e5f86a09a327b9774bd09e29bec81cb8d4dc44782a,1,HIBB,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,HIBB,HIBB,NASDAQ,Stock,USD,1996-10-11 00:00:00+00:00,2024-07-25 00:00:00+00:00,True
0001172222,HAWAIIAN HOLDINGS INC,transport_communications_utilities,0001172222-24-000072,2024-08-01 00:00:00+00:00,HA,xbrl_symbol_recovered,ha-20240630.htm,b882cd6a46f300f36f98aa503557479ae01591be83cb14fc375d9ca5433f33a9,1,HA,True,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,HA,HA,NASDAQ,Stock,USD,1995-06-21 00:00:00+00:00,2024-09-18 00:00:00+00:00,True
