,SPY,QQQ,EFA,VEA,LQD,HYG,GLD,TLT,PDBC,DBA,VNQ,BIL
2021-12-03,0.45,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2021-12-10,0.45,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2021-12-17,0.21397810377446502,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.236021896225535,0.0,0.0
2021-12-24,0.202548455662545,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.24745154433745498,0.0,0.0
2021-12-31,0.21786121460136967,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.23213878539863034,0.0,0.0
2022-01-07,0.26973913357080026,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.18026086642919975,0.0,0.0
2022-01-14,0.2431444791709156,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.20685552082908437,0.0,0.0
2022-01-21,0.25093576825991776,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.19906423174008223,0.0,0.0
2022-01-28,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.45,0.0,0.0
2022-02-04,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.45,0.0,0.0
2022-02-11,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.45,0.0,0.0
2022-02-18,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.45,0.0,0.0
2022-02-25,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.45,0.0,0.0
2022-03-04,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.45,0.0,0.0
2022-03-11,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.45,0.0,0.0
2022-03-18,0.03493601534216181,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.4150639846578382,0.0,0.0
2022-03-25,0.04477929391465846,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.40522070608534155,0.0,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.1,0.0,0.37177136931497956,0.2,0.0,0.32822863068502045,0.0,0.0
2022-04-08,0.0,0.0,0.0,0.0,0.1,0.0,0.38630093402186094,0.2,0.0,0.31369906597813907,0.0,0.0
2022-04-15,0.0,0.0,0.0,0.0,0.1,0.0,0.419646298446935,0.2,0.0,0.280353701553065,0.0,0.0
2022-04-22,0.0,0.0,0.0,0.0,0.1,0.0,0.40784500782131294,0.2,0.0,0.2921549921786871,0.0,0.0
2022-04-29,0.0,0.0,0.0,0.0,0.1,0.0,0.39962615626366754,0.2,0.0,0.3003738437363324,0.0,0.0
2022-05-06,0.0,0.0,0.0,0.0,0.1,0.0,0.4179674569684596,0.2,0.0,0.2820325430315404,0.0,0.0
2022-05-13,0.0,0.0,0.0,0.0,0.1,0.0,0.4262464526713479,0.2,0.0,0.27375354732865215,0.0,0.0
2022-05-20,0.0,0.0,0.0,0.0,0.1,0.0,0.38185278538018663,0.2,0.0,0.3181472146198134,0.0,0.0
2022-05-27,0.0,0.0,0.0,0.0,0.1,0.0,0.38449014375132984,0.2,0.0,0.3155098562486702,0.0,0.0
2022-06-03,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.45,0.0,0.0
2022-06-10,0.0,0.0,0.0,0.0,0.1,0.0,0.3285129862318043,0.2,0.0,0.37148701376819565,0.0,0.0
2022-06-17,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.2044048702631486,0.2455951297368514,0.0,0.0
2022-06-24,0.0,0.0,0.0,0.0,0.1,0.0,0.4196666887149396,0.2,0.0,0.28033331128506045,0.0,0.0
2022-07-01,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.22952445157678963,0.22047554842321038,0.0,0.0
2022-07-08,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.2373663914454176,0.21263360855458244,0.0,0.0
2022-07-15,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.21433275069302823,0.2356672493069718,0.0,0.0
2022-07-22,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.20697235466458422,0.24302764533541577,0.0,0.0
2022-07-29,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.21914289989451838,0.23085710010548166,0.0,0.0
2022-08-05,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.23246390310300397,0.21753609689699602,0.0,0.0
2022-08-12,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.19150061431301105,0.25849938568698894,0.0,0.0
2022-08-19,0.0,0.0,0.0,0.0,0.1,0.0,0.47731287269679956,0.2,0.0,0.2226871273032004,0.0,0.0
2022-08-26,0.0,0.0,0.0,0.0,0.1,0.0,0.4583982914102279,0.2,0.0,0.24160170858977206,0.0,0.0
2022-09-02,0.0,0.0,0.0,0.0,0.1,0.0,0.4661654910339668,0.2,0.0,0.2338345089660332,0.0,0.0
2022-09-09,0.0,0.0,0.0,0.0,0.1,0.0,0.45995135502217394,0.2,0.0,0.24004864497782608,0.0,0.0
2022-09-16,0.0,0.0,0.0,0.0,0.1,0.0,0.4347476588367267,0.2,0.0,0.26525234116327334,0.0,0.0
2022-09-23,0.0,0.0,0.0,0.0,0.1,0.0,0.3983473077398634,0.2,0.0,0.30165269226013663,0.0,0.0
2022-09-30,0.0,0.0,0.0,0.0,0.1,0.0,0.35876163020152485,0.2,0.0,0.3412383697984752,0.0,0.0
2022-10-07,0.0,0.0,0.0,0.0,0.1,0.0,0.3396661720068671,0.2,0.0,0.36033382799313285,0.0,0.0
2022-10-14,0.0,0.0,0.0,0.0,0.1,0.0,0.39386476807683546,0.2,0.0,0.3061352319231646,0.0,0.0
2022-10-21,0.0,0.0,0.0,0.0,0.1,0.0,0.39401927752857197,0.2,0.0,0.30598072247142805,0.0,0.0
2022-10-28,0.0,0.0,0.0,0.0,0.1,0.16095762413908732,0.25,0.2,0.0,0.2890423758609127,0.0,0.0
2022-11-04,0.0,0.0,0.0,0.0,0.1,0.1899681257267044,0.25,0.2,0.0,0.2600318742732956,0.0,0.0
2022-11-11,0.0,0.0,0.0,0.0,0.1,0.0,0.41851890569307454,0.2,0.0,0.2814810943069255,0.0,0.0
2022-11-18,0.0,0.0,0.0,0.0,0.1,0.16016485538740227,0.25,0.2,0.0,0.2898351446125977,0.0,0.0
2022-11-25,0.0,0.0,0.0,0.0,0.1,0.0,0.4208080571788297,0.2,0.0,0.27919194282117027,0.0,0.0
2022-12-02,0.0,0.0,0.0,0.0,0.1,0.18145131702796602,0.25,0.2,0.0,0.268548682972034,0.0,0.0
2022-12-09,0.0,0.0,0.0,0.0,0.1,0.0,0.439126305950977,0.2,0.0,0.260873694049023,0.0,0.0
2022-12-16,0.0,0.0,0.0,0.0,0.1,0.0,0.46983444756954623,0.2,0.0,0.23016555243045375,0.0,0.0
2022-12-23,0.0,0.0,0.0,0.0,0.1,0.0,0.428388485665977,0.2,0.0,0.27161151433402303,0.0,0.0
2022-12-30,0.0,0.0,0.0,0.0,0.1,0.0,0.4582371950538357,0.2,0.0,0.24176280494616428,0.0,0.0
2023-01-06,0.0,0.0,0.0,0.0,0.1,0.0,0.42232143364898994,0.2,0.0,0.2776785663510101,0.0,0.0
2023-01-13,0.0,0.0,0.0,0.0,0.1,0.1904334059121689,0.5095665940878311,0.2,0.0,0.0,0.0,0.0
2023-01-20,0.0,0.0,0.0,0.0,0.1,0.0,0.5602623965650739,0.2,0.0,0.139737603434926,0.0,0.0
2023-01-27,0.0,0.0,0.0,0.0,0.1,0.0,0.526333825517875,0.2,0.0,0.173666174482125,0.0,0.0
2023-02-03,0.0,0.0,0.0,0.0,0.1,0.0,0.586919328171769,0.2,0.0,0.11308067182823103,0.0,0.0
2023-02-10,0.0,0.0,0.0,0.0,0.1,0.13841781020794755,0.5615821897920524,0.2,0.0,0.0,0.0,0.0
2023-02-17,0.0,0.0,0.15835975139474093,0.0,0.1,0.0,0.5416402486052591,0.2,0.0,0.0,0.0,0.0
2023-02-24,0.0,0.0,0.19893230058292052,0.0,0.1,0.0,0.5010676994170795,0.2,0.0,0.0,0.0,0.0
2023-03-03,0.0,0.0,0.1783117345175395,0.0,0.1,0.0,0.5216882654824606,0.2,0.0,0.0,0.0,0.0
2023-03-10,0.0,0.0,0.21351007134327643,0.23648992865672355,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2023-03-17,0.0,0.0,0.25179646817042367,0.19820353182957637,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2023-03-24,0.0,0.0,0.3655935641218501,0.33440643587814983,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0
2023-03-31,0.0,0.0,0.0,0.2697190591030079,0.15,0.0,0.580280940896992,0.0,0.0,0.0,0.0,0.0
2023-04-07,0.0,0.0,0.0,0.0,0.15,0.3817086607809643,0.46829133921903565,0.0,0.0,0.0,0.0,0.0
2023-04-14,0.3719473384565463,0.0,0.0,0.0,0.15,0.0,0.4780526615434537,0.0,0.0,0.0,0.0,0.0
2023-04-21,0.0,0.0,0.0,0.0,0.2939711293696573,0.0,0.5060288706303426,0.2,0.0,0.0,0.0,0.0
2023-04-28,0.0,0.0,0.228255784249739,0.0,0.1,0.0,0.471744215750261,0.2,0.0,0.0,0.0,0.0
2023-05-05,0.0,0.0,0.39120532322111357,0.30879467677888645,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0
2023-05-12,0.0,0.0,0.35141901408246856,0.0,0.15,0.0,0.4985809859175314,0.0,0.0,0.0,0.0,0.0
2023-05-19,0.0,0.0,0.3544438818467949,0.0,0.15,0.0,0.495556118153205,0.0,0.0,0.0,0.0,0.0
2023-05-26,0.0,0.0,0.34087270805451164,0.0,0.15,0.0,0.5091272919454883,0.0,0.0,0.0,0.0,0.0
2023-06-02,0.0,0.0,0.22231065969738398,0.0,0.1,0.0,0.477689340302616,0.2,0.0,0.0,0.0,0.0
2023-06-09,0.0,0.0,0.3467487006861147,0.0,0.15,0.0,0.5032512993138852,0.0,0.0,0.0,0.0,0.0
2023-06-16,0.0,0.0,0.39688124564620997,0.30311875435379,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0
2023-06-23,0.30914220952993116,0.0,0.3908577904700688,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0
2023-06-30,0.30356032772129565,0.39643967227870425,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0
2023-07-07,0.30740107196337224,0.0,0.3925989280366278,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0
2023-07-14,0.40977487313251165,0.0,0.0,0.0,0.15,0.0,0.44022512686748827,0.0,0.0,0.0,0.0,0.0
2023-07-21,0.43120228230680674,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.2687977176931932,0.0,0.0
2023-07-28,0.2669784821490261,0.4330215178509739,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0
2023-08-04,0.42736010971430627,0.0,0.0,0.0,0.15,0.0,0.4226398902856937,0.0,0.0,0.0,0.0,0.0
2023-08-11,0.4130179004777483,0.0,0.0,0.0,0.15,0.0,0.43698209952225175,0.0,0.0,0.0,0.0,0.0
2023-08-18,0.45899603687451085,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.24100396312548908,0.0,0.0
2023-08-25,0.4089944184895786,0.0,0.0,0.0,0.15,0.2910055815104214,0.15,0.0,0.0,0.0,0.0,0.0
2023-09-01,0.45566387995663604,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.24433612004336394,0.0,0.0
2023-09-08,0.4318279210806854,0.0,0.0,0.0,0.15,0.26817207891931455,0.15,0.0,0.0,0.0,0.0,0.0
2023-09-15,0.4344906875349148,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.2655093124650851,0.0,0.0
2023-09-22,0.270335029425322,0.0,0.0,0.0,0.1,0.17966497057467795,0.25,0.2,0.0,0.0,0.0,0.0
2023-09-29,0.26053437632638576,0.0,0.0,0.0,0.1,0.18946562367361425,0.25,0.2,0.0,0.0,0.0,0.0
2023-10-06,0.22737368050730927,0.0,0.0,0.0,0.1,0.2226263194926908,0.25,0.2,0.0,0.0,0.0,0.0
2023-10-13,0.22920697618148916,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.22079302381851085,0.0,0.0
2023-10-20,0.22214909893949494,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.22785090106050504,0.0,0.0
2023-10-27,0.2105228156396329,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.23947718436036713,0.0,0.0
2023-11-03,0.0,0.0,0.0,0.0,0.1,0.18034210383023808,0.25,0.2,0.0,0.2696578961697619,0.0,0.0
2023-11-10,0.0,0.0,0.0,0.0,0.1,0.19041751745902213,0.25,0.2,0.0,0.2595824825409779,0.0,0.0
2023-11-17,0.0,0.0,0.0,0.0,0.1,0.16341509344729813,0.25,0.2,0.0,0.2865849065527019,0.0,0.0
2023-11-24,0.17175233347244395,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.27824766652755606,0.0,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.1,0.18329790364692294,0.25,0.2,0.0,0.26670209635307707,0.0,0.0
2023-12-08,0.0,0.0,0.0,0.0,0.1,0.19382315820432974,0.25,0.2,0.0,0.2561768417956703,0.0,0.0
2023-12-15,0.0,0.0,0.0,0.0,0.1,0.2218071142748403,0.25,0.2,0.0,0.2281928857251597,0.0,0.0
2023-12-22,0.210180472151958,0.0,0.0,0.0,0.1,0.239819527848042,0.25,0.2,0.0,0.0,0.0,0.0
2023-12-29,0.0,0.24646312762323386,0.0,0.0,0.1,0.20353687237676615,0.25,0.2,0.0,0.0,0.0,0.0
2024-01-05,0.22846598417381317,0.0,0.0,0.0,0.1,0.22153401582618687,0.25,0.2,0.0,0.0,0.0,0.0
2024-01-12,0.21510307053763644,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.2348969294623635,0.0,0.0
2024-01-19,0.2170227493906761,0.0,0.0,0.0,0.1,0.2329772506093239,0.25,0.2,0.0,0.0,0.0,0.0
2024-01-26,0.21881128183933288,0.0,0.0,0.0,0.1,0.2311887181606671,0.25,0.2,0.0,0.0,0.0,0.0
2024-02-02,0.24176433553486162,0.0,0.0,0.0,0.1,0.20823566446513844,0.25,0.2,0.0,0.0,0.0,0.0
2024-02-09,0.26556653869925084,0.0,0.0,0.0,0.1,0.18443346130074917,0.25,0.2,0.0,0.0,0.0,0.0
2024-02-16,0.0,0.0,0.0,0.0,0.1,0.3069962652480131,0.25,0.2,0.0,0.1430037347519869,0.0,0.0
2024-02-23,0.0,0.0,0.0,0.0,0.15,0.5101234030121421,0.15,0.0,0.0,0.18987659698785792,0.0,0.0
2024-03-01,0.0,0.0,0.0,0.0,0.15,0.4267667653723413,0.15,0.0,0.0,0.27323323462765864,0.0,0.0
2024-03-08,0.4238865723844036,0.0,0.0,0.0,0.15,0.2761134276155963,0.15,0.0,0.0,0.0,0.0,0.0
2024-03-15,0.44945974682477785,0.0,0.0,0.0,0.15,0.25054025317522205,0.15,0.0,0.0,0.0,0.0,0.0
2024-03-22,0.46788584150577334,0.0,0.0,0.0,0.15,0.2321141584942266,0.15,0.0,0.0,0.0,0.0,0.0
2024-03-29,0.4367121016269071,0.0,0.0,0.0,0.15,0.26328789837309285,0.15,0.0,0.0,0.0,0.0,0.0
2024-04-05,0.46020852523884237,0.0,0.0,0.0,0.15,0.23979147476115764,0.15,0.0,0.0,0.0,0.0,0.0
2024-04-12,0.0,0.0,0.25068823442312543,0.0,0.15,0.4493117655768744,0.15,0.0,0.0,0.0,0.0,0.0
2024-04-19,0.30131390878293884,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.14868609121706117,0.0,0.0
2024-04-26,0.23889715931505787,0.0,0.0,0.0,0.1,0.21110284068494214,0.25,0.2,0.0,0.0,0.0,0.0
2024-05-03,0.3930105698384775,0.0,0.0,0.0,0.15,0.3069894301615225,0.15,0.0,0.0,0.0,0.0,0.0
2024-05-10,0.42912763538435295,0.0,0.0,0.0,0.15,0.270872364615647,0.15,0.0,0.0,0.0,0.0,0.0
2024-05-17,0.45726099850867413,0.0,0.0,0.0,0.15,0.24273900149132582,0.15,0.0,0.0,0.0,0.0,0.0
2024-05-24,0.39416855191287814,0.0,0.0,0.0,0.15,0.30583144808712187,0.15,0.0,0.0,0.0,0.0,0.0
2024-05-31,0.40930809570640475,0.0,0.0,0.0,0.15,0.2906919042935952,0.15,0.0,0.0,0.0,0.0,0.0
2024-06-07,0.4018885966812689,0.0,0.0,0.0,0.15,0.29811140331873104,0.15,0.0,0.0,0.0,0.0,0.0
2024-06-14,0.4683146348376638,0.0,0.23168536516233623,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0
2024-06-21,0.46520079767956746,0.0,0.0,0.0,0.15,0.23479920232043247,0.15,0.0,0.0,0.0,0.0,0.0
2024-06-28,0.46169589407743317,0.0,0.0,0.0,0.15,0.2383041059225668,0.15,0.0,0.0,0.0,0.0,0.0
2024-07-05,0.4457105578762283,0.0,0.0,0.0,0.15,0.2542894421237717,0.15,0.0,0.0,0.0,0.0,0.0
2024-07-12,0.4548532543247834,0.0,0.0,0.0,0.15,0.24514674567521663,0.15,0.0,0.0,0.0,0.0,0.0
2024-07-19,0.5005367340268083,0.0,0.0,0.0,0.15,0.19946326597319164,0.15,0.0,0.0,0.0,0.0,0.0
2024-07-26,0.496209839661378,0.0,0.0,0.0,0.15,0.20379016033862188,0.15,0.0,0.0,0.0,0.0,0.0
2024-08-02,0.32734908169447835,0.0,0.0,0.0,0.1,0.12265091830552168,0.25,0.2,0.0,0.0,0.0,0.0
2024-08-09,0.2738729201300751,0.0,0.0,0.0,0.1,0.0,0.42612707986992493,0.2,0.0,0.0,0.0,0.0
2024-08-16,0.2799432769516262,0.0,0.0,0.0,0.1,0.0,0.4200567230483738,0.2,0.0,0.0,0.0,0.0
2024-08-23,0.2912845188204834,0.0,0.0,0.0,0.1,0.0,0.40871548117951667,0.2,0.0,0.0,0.0,0.0
2024-08-30,0.21971528885821945,0.0,0.0,0.0,0.1,0.0,0.4802847111417806,0.2,0.0,0.0,0.0,0.0
2024-09-06,0.19443718644532135,0.0,0.0,0.0,0.1,0.0,0.5055628135546786,0.2,0.0,0.0,0.0,0.0
2024-09-13,0.14908683335653644,0.0,0.0,0.0,0.1,0.0,0.5509131666434636,0.2,0.0,0.0,0.0,0.0
2024-09-20,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.2,0.0,0.0,0.0,0.0
2024-09-27,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.2,0.0,0.0,0.0,0.0
2024-10-04,0.1316346155784193,0.0,0.0,0.0,0.1,0.0,0.5683653844215808,0.2,0.0,0.0,0.0,0.0
2024-10-11,0.0,0.0,0.0,0.0,0.1,0.0,0.514023410057149,0.2,0.0,0.0,0.18597658994285107,0.0
2024-10-18,0.0,0.0,0.0,0.0,0.1,0.0,0.5181378925015332,0.2,0.0,0.0,0.18186210749846674,0.0
2024-10-25,0.19765117428840404,0.0,0.0,0.0,0.1,0.0,0.502348825711596,0.2,0.0,0.0,0.0,0.0
2024-11-01,0.22176752132793148,0.0,0.0,0.0,0.1,0.0,0.47823247867206853,0.2,0.0,0.0,0.0,0.0
2024-11-08,0.18773334479618464,0.0,0.0,0.0,0.1,0.0,0.5122666552038153,0.2,0.0,0.0,0.0,0.0
2024-11-15,0.1614994004016458,0.0,0.0,0.0,0.1,0.0,0.5385005995983543,0.2,0.0,0.0,0.0,0.0
2024-11-22,0.19024161800455078,0.0,0.0,0.0,0.1,0.0,0.5097583819954492,0.2,0.0,0.0,0.0,0.0
2024-11-29,0.18428339850765788,0.0,0.0,0.0,0.1,0.0,0.5157166014923422,0.2,0.0,0.0,0.0,0.0
2024-12-06,0.20044392658334656,0.0,0.0,0.0,0.1,0.0,0.4995560734166534,0.2,0.0,0.0,0.0,0.0
2024-12-13,0.7,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0
2024-12-20,0.4910691631850569,0.0,0.0,0.0,0.15,0.2089308368149431,0.15,0.0,0.0,0.0,0.0,0.0
2024-12-27,0.30088177842946207,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.14911822157053795,0.0,0.0
2025-01-03,0.31614105007644017,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.1338589499235599,0.0,0.0
2025-01-10,0.2964769894118036,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.15352301058819637,0.0,0.0
2025-01-17,0.2550894822030786,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.19491051779692142,0.0,0.0
2025-01-24,0.2199852788333222,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.23001472116667776,0.0,0.0
2025-01-31,0.21940123010317536,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.23059876989682465,0.0,0.0
2025-02-07,0.21940123010317536,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.23059876989682465,0.0,0.0
2025-02-14,0.19246970672969188,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.2575302932703081,0.0,0.0
2025-02-21,0.2087730740246156,0.0,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.24122692597538445,0.0,0.0
2025-02-28,0.0,0.0,0.0,0.0,0.1,0.0,0.5213323671829896,0.2,0.0,0.17866763281701042,0.0,0.0
2025-03-07,0.0,0.0,0.0,0.0,0.1,0.16943968173453886,0.5305603182654611,0.2,0.0,0.0,0.0,0.0
2025-03-14,0.0,0.0,0.0,0.0,0.1,0.0,0.5400072433122489,0.2,0.0,0.159992756687751,0.0,0.0
2025-03-21,0.0,0.0,0.0,0.0,0.1,0.1364611568277759,0.5635388431722241,0.2,0.0,0.0,0.0,0.0
2025-03-28,0.0,0.0,0.0,0.0,0.1,0.14070595906029307,0.5592940409397069,0.2,0.0,0.0,0.0,0.0
2025-04-04,0.0,0.0,0.0,0.0,0.1,0.1416142833266234,0.5583857166733766,0.2,0.0,0.0,0.0,0.0
2025-04-11,0.0,0.0,0.0,0.0,0.1,0.1796533145783401,0.5203466854216598,0.2,0.0,0.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0.1,0.19122453756422125,0.5087754624357788,0.2,0.0,0.0,0.0,0.0
2025-04-25,0.0,0.0,0.0,0.0,0.1,0.20128518616757546,0.49871481383242455,0.2,0.0,0.0,0.0,0.0
2025-05-02,0.0,0.0,0.0,0.0,0.1,0.19506542065515892,0.5049345793448411,0.2,0.0,0.0,0.0,0.0
2025-05-09,0.0,0.0,0.0,0.0,0.1,0.18915971130955983,0.5108402886904402,0.2,0.0,0.0,0.0,0.0
2025-05-16,0.0,0.0,0.0,0.0,0.1,0.19163425426695047,0.5083657457330496,0.2,0.0,0.0,0.0,0.0
2025-05-23,0.0,0.0,0.0,0.0,0.1,0.20174675256234653,0.4982532474376535,0.2,0.0,0.0,0.0,0.0
2025-05-30,0.0,0.0,0.0,0.0,0.1,0.20882628396978947,0.49117371603021054,0.2,0.0,0.0,0.0,0.0
2025-06-06,0.0,0.0,0.0,0.0,0.15,0.3409317023044535,0.15,0.0,0.0,0.3590682976955463,0.0,0.0
2025-06-13,0.0,0.0,0.0,0.0,0.15,0.0,0.5408761559664544,0.0,0.0,0.3091238440335454,0.0,0.0
2025-06-20,0.0,0.0,0.0,0.0,0.15,0.35868192194090914,0.15,0.0,0.0,0.3413180780590908,0.0,0.0
2025-06-27,0.0,0.0,0.0,0.0,0.15,0.39136362311785344,0.15,0.0,0.0,0.30863637688214646,0.0,0.0
2025-07-04,0.0,0.0,0.0,0.0,0.15,0.3924298920910016,0.15,0.0,0.0,0.3075701079089984,0.0,0.0
2025-07-11,0.0,0.0,0.0,0.33559592791534393,0.15,0.364404072084656,0.15,0.0,0.0,0.0,0.0,0.0
2025-07-18,0.0,0.0,0.0,0.3483977472335015,0.15,0.3516022527664984,0.15,0.0,0.0,0.0,0.0,0.0
2025-07-25,0.0,0.0,0.0,0.35897379841806565,0.15,0.3410262015819343,0.15,0.0,0.0,0.0,0.0,0.0
2025-08-01,0.0,0.0,0.19763269965012703,0.252367300349873,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2025-08-08,0.0,0.0,0.0,0.2611527734025986,0.1,0.18884722659740136,0.25,0.2,0.0,0.0,0.0,0.0
2025-08-15,0.0,0.0,0.0,0.3908479669409999,0.15,0.309152033059,0.15,0.0,0.0,0.0,0.0,0.0
2025-08-22,0.0,0.0,0.0,0.403759084101346,0.15,0.29624091589865403,0.15,0.0,0.0,0.0,0.0,0.0
2025-08-29,0.0,0.0,0.0,0.0,0.15,0.2937611864060994,0.5562388135939006,0.0,0.0,0.0,0.0,0.0
2025-09-05,0.0,0.0,0.0,0.0,0.15,0.25378465627288627,0.5962153437271136,0.0,0.0,0.0,0.0,0.0
2025-09-12,0.0,0.0,0.0,0.0,0.15,0.7,0.15,0.0,0.0,0.0,0.0,0.0
2025-09-19,0.0,0.0,0.0,0.0,0.1,0.45,0.25,0.2,0.0,0.0,0.0,0.0
2025-09-26,0.0,0.0,0.0,0.0,0.15,0.7,0.15,0.0,0.0,0.0,0.0,0.0
2025-10-03,0.19491197761733023,0.2550880223826698,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2025-10-10,0.0,0.2400758367810684,0.0,0.0,0.1,0.20992416321893168,0.25,0.2,0.0,0.0,0.0,0.0
2025-10-17,0.0,0.2524214316885848,0.0,0.0,0.1,0.19757856831141526,0.25,0.2,0.0,0.0,0.0,0.0
2025-10-24,0.0,0.2614648411663153,0.0,0.0,0.1,0.1885351588336847,0.25,0.2,0.0,0.0,0.0,0.0
2025-10-31,0.15958647534353412,0.29041352465646586,0.0,0.0,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2025-11-07,0.0,0.3564230279477903,0.0,0.3435769720522097,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0
2025-11-14,0.0,0.0,0.29606979440988185,0.4039302055901181,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0
2025-11-21,0.20037956543759503,0.0,0.0,0.24962043456240493,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2025-11-28,0.21062148589337626,0.0,0.0,0.2393785141066238,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2025-12-05,0.0,0.0,0.186854204685831,0.263145795314169,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2025-12-12,0.0,0.0,0.1900624808631839,0.2599375191368162,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2025-12-19,0.0,0.0,0.18851475884298072,0.26148524115701927,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2025-12-26,0.0,0.0,0.19853970465013063,0.2514602953498694,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2026-01-02,0.0,0.0,0.19853970465013063,0.2514602953498694,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2026-01-09,0.0,0.0,0.20001320758053973,0.24998679241946029,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2026-01-16,0.0,0.0,0.19425247808587684,0.25574752191412314,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
2026-01-23,0.0,0.0,0.18685383830138827,0.2631461616986117,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
