decision_at,adsh,cik10,company_name_as_filed,sic,sector,form,afs,filing_date,available_at,period,fy,fp,source_quarter,filing_age_days,current_tickers,current_exchanges,identity_status
2014-07-01 00:00:00+00:00,0001445305-14-002574,0001326380,GAMESTOP CORP.,5734,technology,10-Q,1-LAF,2014-06-12,2014-06-13 00:00:00+00:00,20140430,2014,Q1,2014Q2,18.0,GME|GME-WT,NYSE,current_ticker_available
2014-07-01 00:00:00+00:00,0001326801-14-000023,0001326801,FACEBOOK INC,7370,technology,10-Q,1-LAF,2014-04-25,2014-04-26 00:00:00+00:00,20140331,2014,Q1,2014Q2,66.0,META,Nasdaq,current_ticker_available
2014-07-01 00:00:00+00:00,0001047469-14-005374,0001327471,REALD INC.,3663,technology,10-K,2-ACC,2014-06-05,2014-06-06 00:00:00+00:00,20140331,2013,FY,2014Q2,25.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001327567-14-000013,0001327567,PALO ALTO NETWORKS INC,3577,technology,10-Q,1-LAF,2014-06-03,2014-06-04 00:00:00+00:00,20140430,2014,Q3,2014Q2,27.0,PANW,Nasdaq,current_ticker_available
2014-07-01 00:00:00+00:00,0001193125-14-228909,0001327811,"WORKDAY, INC.",7374,technology,10-Q,1-LAF,2014-06-06,2014-06-07 00:00:00+00:00,20140430,2014,Q1,2014Q2,24.0,WDAY,Nasdaq,current_ticker_available
2014-07-01 00:00:00+00:00,0001193125-14-167701,0001329919,"VOCUS, INC.",7372,technology,10-Q,2-ACC,2014-04-29,2014-04-30 00:00:00+00:00,20140331,2014,Q1,2014Q2,62.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001193125-14-251125,0001330421,BAZAARVOICE INC,7372,technology,10-K,2-ACC,2014-06-26,2014-06-27 00:00:00+00:00,20140430,2014,FY,2014Q2,4.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001144204-14-029559,0001333513,"DEALERTRACK TECHNOLOGIES, INC",7373,technology,10-Q,1-LAF,2014-05-12,2014-05-13 00:00:00+00:00,20140331,2014,Q1,2014Q2,49.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001336920-14-000014,0001336920,"LEIDOS HOLDINGS, INC.",7373,technology,10-Q,1-LAF,2014-06-04,2014-06-05 00:00:00+00:00,20140430,2014,Q1,2014Q2,26.0,LDOS,NYSE,current_ticker_available
2014-07-01 00:00:00+00:00,0001193125-14-185139,0001340127,CARBONITE INC,7374,technology,10-Q,2-ACC,2014-05-06,2014-05-07 00:00:00+00:00,20140331,2014,Q1,2014Q2,55.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001193125-14-251351,0001341439,ORACLE CORP,7372,technology,10-K,1-LAF,2014-06-26,2014-06-27 00:00:00+00:00,20140531,2014,FY,2014Q2,4.0,ORCL|ORCL-PD,NYSE,current_ticker_available
2014-07-01 00:00:00+00:00,0001193125-14-177805,0001349454,"TRULIA, INC.",7374,technology,10-Q,2-ACC,2014-05-02,2014-05-03 00:00:00+00:00,20140331,2014,Q1,2014Q2,59.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001351285-14-000016,0001351285,ROSETTA STONE INC,7372,technology,10-Q,2-ACC,2014-05-08,2014-05-09 00:00:00+00:00,20140331,2014,Q1,2014Q2,53.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001352010-14-000024,0001352010,"EPAM SYSTEMS, INC.",7371,technology,10-Q,2-ACC,2014-05-07,2014-05-08 00:00:00+00:00,20140331,2014,Q1,2014Q2,54.0,EPAM,NYSE,current_ticker_available
2014-07-01 00:00:00+00:00,0001353283-14-000013,0001353283,SPLUNK INC,7372,technology,10-Q,1-LAF,2014-06-09,2014-06-10 00:00:00+00:00,20140430,2014,Q1,2014Q2,21.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001193125-13-399962,0001355128,OCZ TECHNOLOGY GROUP INC,3572,technology,10-Q/A,2-ACC,2013-10-15,2013-10-16 00:00:00+00:00,20130831,2013,Q2,2013Q4,258.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001104659-14-034129,0001356104,"MELLANOX TECHNOLOGIES, LTD.",3674,technology,10-Q,1-LAF,2014-05-02,2014-05-03 00:00:00+00:00,20140331,2014,Q1,2014Q2,59.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001357326-14-000011,0001357326,"RIVERBED TECHNOLOGY, INC.",3576,technology,10-Q,1-LAF,2014-05-01,2014-05-02 00:00:00+00:00,20140331,2014,Q1,2014Q2,60.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001193125-14-192242,0001364962,IMPERVA INC,7372,technology,10-Q,1-LAF,2014-05-09,2014-05-10 00:00:00+00:00,20140331,2014,Q1,2014Q2,52.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001564590-14-002027,0001365038,DEMAND MEDIA INC.,7374,technology,10-Q,2-ACC,2014-05-12,2014-05-13 00:00:00+00:00,20140331,2014,Q1,2014Q2,49.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001193125-14-194750,0001366246,GLU MOBILE INC,7371,technology,10-Q,2-ACC,2014-05-12,2014-05-13 00:00:00+00:00,20140331,2014,Q1,2014Q2,49.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001193125-14-170862,0001366684,HOMEAWAY INC,7374,technology,10-Q,1-LAF,2014-04-30,2014-05-01 00:00:00+00:00,20140331,2014,Q1,2014Q2,61.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001373715-14-000084,0001373715,"SERVICENOW, INC.",7372,technology,10-Q,1-LAF,2014-05-07,2014-05-08 00:00:00+00:00,20140331,2014,Q1,2014Q2,54.0,NOW,NYSE,current_ticker_available
2014-07-01 00:00:00+00:00,0001445305-14-001932,0001375365,"SUPER MICRO COMPUTER, INC.",3571,technology,10-Q,2-ACC,2014-05-07,2014-05-08 00:00:00+00:00,20140331,2014,Q3,2014Q2,54.0,SMCI|SMCIP,Nasdaq,current_ticker_available
2014-07-01 00:00:00+00:00,0001387131-13-004162,0001377149,CAREVIEW COMMUNICATIONS INC,3663,technology,10-Q,2-ACC,2013-11-08,2013-11-09 00:00:00+00:00,20130930,2013,Q3,2013Q4,234.0,CRVW,OTC,current_ticker_available
2014-07-01 00:00:00+00:00,0001377789-14-000036,0001377789,"AVIAT NETWORKS, INC.",3663,technology,10-Q,2-ACC,2014-05-07,2014-05-08 00:00:00+00:00,20140331,2014,Q3,2014Q2,54.0,AVNW,Nasdaq,current_ticker_available
2014-07-01 00:00:00+00:00,0001193125-14-190067,0001383729,"FUSION-IO, INC.",3572,technology,10-Q,1-LAF,2014-05-08,2014-05-09 00:00:00+00:00,20140331,2014,Q3,2014Q2,53.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001564590-14-001751,0001383871,"LIFELOCK, INC.",7374,technology,10-Q,1-LAF,2014-05-02,2014-05-03 00:00:00+00:00,20140331,2014,Q1,2014Q2,59.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001193125-14-177092,0001385292,MONOTYPE IMAGING HOLDINGS INC.,7371,technology,10-Q,2-ACC,2014-05-01,2014-05-02 00:00:00+00:00,20140331,2014,Q1,2014Q2,60.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001387467-14-000070,0001387467,ALPHA & OMEGA SEMICONDUCTOR LTD,3674,technology,10-Q,2-ACC,2014-05-09,2014-05-10 00:00:00+00:00,20140331,2014,Q3,2014Q2,52.0,AOSL,Nasdaq,current_ticker_available
2014-07-01 00:00:00+00:00,0001140361-14-019899,0001388133,SHORETEL INC,3661,technology,10-Q,2-ACC,2014-05-09,2014-05-10 00:00:00+00:00,20140331,2014,Q3,2014Q2,52.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001392522-14-000007,0001392522,"FREESCALE SEMICONDUCTOR, LTD.",3674,technology,10-Q,2-ACC,2014-04-25,2014-04-26 00:00:00+00:00,20140331,2014,Q1,2014Q2,66.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001392972-14-000064,0001392972,"PROS HOLDINGS, INC.",7371,technology,10-Q,1-LAF,2014-05-12,2014-05-13 00:00:00+00:00,20140331,2014,Q1,2014Q2,49.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001104659-14-036553,0001394954,GT ADVANCED TECHNOLOGIES INC.,3674,technology,10-Q,1-LAF,2014-05-08,2014-05-09 00:00:00+00:00,20140331,2014,Q1,2014Q2,53.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001401680-14-000014,0001401680,CORNERSTONE ONDEMAND INC,7372,technology,10-Q,1-LAF,2014-05-09,2014-05-10 00:00:00+00:00,20140331,2014,Q1,2014Q2,52.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001193125-14-187749,0001402436,SS&C TECHNOLOGIES HOLDINGS INC,7372,technology,10-Q,1-LAF,2014-05-07,2014-05-08 00:00:00+00:00,20140331,2014,Q1,2014Q2,54.0,SSNC,Nasdaq,current_ticker_available
2014-07-01 00:00:00+00:00,0001193125-14-184830,0001408710,FABRINET,3661,technology,10-Q,2-ACC,2014-05-06,2014-05-07 00:00:00+00:00,20140331,2014,Q3,2014Q2,55.0,FN,NYSE,current_ticker_available
2014-07-01 00:00:00+00:00,0001193125-14-189489,0001410172,"RUBICON TECHNOLOGY, INC.",3674,technology,10-Q,2-ACC,2014-05-08,2014-05-09 00:00:00+00:00,20140331,2014,Q1,2014Q2,53.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001104659-14-036637,0001415404,ECHOSTAR CORP,3663,technology,10-Q,1-LAF,2014-05-09,2014-05-10 00:00:00+00:00,20140331,2014,Q1,2014Q2,52.0,ECHO,Nasdaq,current_ticker_available
2014-07-01 00:00:00+00:00,0001144204-14-026591,0001418819,IRIDIUM COMMUNICATIONS INC.,3669,technology,10-Q,2-ACC,2014-05-01,2014-05-02 00:00:00+00:00,20140331,2014,Q1,2014Q2,60.0,IRDM,Nasdaq,current_ticker_available
2014-07-01 00:00:00+00:00,0001193125-14-169257,0001420302,"LOGMEIN, INC.",7372,technology,10-Q,2-ACC,2014-04-30,2014-05-01 00:00:00+00:00,20140331,2014,Q1,2014Q2,61.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001423542-14-000024,0001423542,"SKULLCANDY, INC.",3651,technology,10-Q,2-ACC,2014-05-09,2014-05-10 00:00:00+00:00,20140331,2014,Q1,2014Q2,52.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001428669-14-000032,0001428669,"SOLARWINDS, INC.",7372,technology,10-Q,1-LAF,2014-05-07,2014-05-08 00:00:00+00:00,20140331,2014,Q1,2014Q2,54.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001104659-14-047187,0001433269,"DILIGENT BOARD MEMBER SERVICES, INC.",7372,technology,10-Q,2-ACC,2014-06-19,2014-06-20 00:00:00+00:00,20140331,2014,Q1,2014Q2,11.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001214659-14-003468,0001437283,"VIRTUAL PIGGY, INC.",7372,technology,10-Q,2-ACC,2014-05-12,2014-05-13 00:00:00+00:00,20140331,2014,Q1,2014Q2,49.0,RPMT,OTC,current_ticker_available
2014-07-01 00:00:00+00:00,0001193125-14-159677,0001438231,DIGIMARC CORP,7373,technology,10-Q,2-ACC,2014-04-25,2014-04-26 00:00:00+00:00,20140331,2014,Q1,2014Q2,66.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001193125-14-177264,0001439404,ZYNGA INC,7374,technology,10-Q,1-LAF,2014-05-01,2014-05-02 00:00:00+00:00,20140331,2014,Q1,2014Q2,60.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001441634-14-000045,0001441634,AVAGO TECHNOLOGIES LTD,3674,technology,10-Q,1-LAF,2014-06-10,2014-06-11 00:00:00+00:00,20140430,2014,Q2,2014Q2,20.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001442145-14-000017,0001442145,"VERISK ANALYTICS, INC.",7374,technology,10-Q,1-LAF,2014-04-29,2014-04-30 00:00:00+00:00,20140331,2014,Q1,2014Q2,62.0,VRSK,Nasdaq,current_ticker_available
2014-07-01 00:00:00+00:00,0001445305-14-001552,0001453814,"MEDIDATA SOLUTIONS, INC.",7372,technology,10-Q,1-LAF,2014-04-30,2014-05-01 00:00:00+00:00,20140331,2014,Q1,2014Q2,61.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001019687-14-002390,0001462047,PRIME GLOBAL CAPITAL GROUP INC,7370,technology,10-Q,1-LAF,2014-06-11,2014-06-12 00:00:00+00:00,20140430,2014,Q2,2014Q2,19.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001193125-14-187297,0001462633,"JIVE SOFTWARE, INC.",7374,technology,10-Q,1-LAF,2014-05-07,2014-05-08 00:00:00+00:00,20140331,2014,Q1,2014Q2,54.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001463101-14-000011,0001463101,"ENPHASE ENERGY, INC.",3674,technology,10-Q,2-ACC,2014-05-07,2014-05-08 00:00:00+00:00,20140331,2014,Q1,2014Q2,54.0,ENPH,Nasdaq,current_ticker_available
2014-07-01 00:00:00+00:00,0001466258-14-000021,0001466258,INGERSOLL-RAND PLC,3822,technology,10-Q,1-LAF,2014-04-23,2014-04-24 00:00:00+00:00,20140331,2014,Q1,2014Q2,68.0,TT,NYSE,current_ticker_available
2014-07-01 00:00:00+00:00,0001193125-14-186129,0001468516,AOL INC.,7374,technology,10-Q,1-LAF,2014-05-07,2014-05-08 00:00:00+00:00,20140331,2014,Q1,2014Q2,54.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001474439-14-000038,0001474439,"TELENAV, INC.",3812,technology,10-Q,2-ACC,2014-05-08,2014-05-09 00:00:00+00:00,20140331,2014,Q3,2014Q2,53.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001477294-14-000027,0001477294,SENSATA TECHNOLOGIES HOLDING N.V.,3823,technology,10-Q,1-LAF,2014-04-29,2014-04-30 00:00:00+00:00,20140331,2014,Q1,2014Q2,62.0,ST,NYSE,current_ticker_available
2014-07-01 00:00:00+00:00,0001487101-14-000020,0001487101,KEYW HOLDING CORP,7373,technology,10-Q,2-ACC,2014-05-01,2014-05-02 00:00:00+00:00,20140331,2014,Q1,2014Q2,60.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001487952-14-000017,0001487952,"VISHAY PRECISION GROUP, INC.",3670,technology,10-Q,2-ACC,2014-05-07,2014-05-08 00:00:00+00:00,20140331,2014,Q1,2014Q2,54.0,VPG,NYSE,current_ticker_available
2014-07-01 00:00:00+00:00,0001144204-14-028165,0001487990,AEROFLEX HOLDING CORP.,3674,technology,10-Q,2-ACC,2014-05-07,2014-05-08 00:00:00+00:00,20140331,2014,Q3,2014Q2,54.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001488075-14-000019,0001488075,"INTRALINKS HOLDINGS, INC.",7372,technology,10-Q,2-ACC,2014-05-09,2014-05-10 00:00:00+00:00,20140331,2014,Q1,2014Q2,52.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001193125-14-195180,0001493594,"M/A-COM TECHNOLOGY SOLUTIONS HOLDINGS, INC.",3674,technology,10-Q,2-ACC,2014-05-12,2014-05-13 00:00:00+00:00,20140331,2014,Q2,2014Q2,49.0,MTSI,Nasdaq,current_ticker_available
2014-07-01 00:00:00+00:00,0001445305-14-002097,0001493761,PARAMETRIC SOUND CORP,3669,technology,10-Q,2-ACC,2014-05-13,2014-05-14 00:00:00+00:00,20140331,2014,Q1,2014Q2,48.0,TBCH,Nasdaq,current_ticker_available
2014-07-01 00:00:00+00:00,0001511737-14-000018,0001511737,"UBIQUITI NETWORKS, INC.",3663,technology,10-Q,2-ACC,2014-05-09,2014-05-10 00:00:00+00:00,20140331,2014,Q3,2014Q2,52.0,UI,NYSE,current_ticker_available
2014-07-01 00:00:00+00:00,0001517650-14-000037,0001517650,"INTERACTIVE INTELLIGENCE GROUP, INC.",7372,technology,10-Q,1-LAF,2014-05-08,2014-05-09 00:00:00+00:00,20140331,2014,Q1,2014Q2,53.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001524471-14-000007,0001524471,EXELIS INC.,3669,technology,10-Q,1-LAF,2014-05-02,2014-05-03 00:00:00+00:00,20140331,2014,Q1,2014Q2,59.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001193125-14-184544,0001526160,FLEETMATICS GROUP PLC,7372,technology,10-Q,2-ACC,2014-05-06,2014-05-07 00:00:00+00:00,20140331,2014,Q1,2014Q2,55.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001564590-14-001822,0001526520,"TRIPADVISOR, INC.",7370,technology,10-Q,1-LAF,2014-05-06,2014-05-07 00:00:00+00:00,20140331,2014,Q1,2014Q2,55.0,TRIP,Nasdaq,current_ticker_available
2014-07-01 00:00:00+00:00,0001528396-14-000015,0001528396,"GUIDEWIRE SOFTWARE, INC.",7372,technology,10-Q,1-LAF,2014-06-03,2014-06-04 00:00:00+00:00,20140430,2014,Q3,2014Q2,27.0,GWRE,NYSE,current_ticker_available
2014-07-01 00:00:00+00:00,0001193125-14-180553,0001540400,E2OPEN INC,7372,technology,10-K,2-ACC,2014-05-05,2014-05-06 00:00:00+00:00,20140228,2013,FY,2014Q2,56.0,,,former_or_unmapped
2014-07-01 00:00:00+00:00,0001104659-14-037047,0001549346,"SHUTTERSTOCK, INC.",7374,technology,10-Q,2-ACC,2014-05-09,2014-05-10 00:00:00+00:00,20140331,2014,Q1,2014Q2,52.0,SSTK,NYSE,current_ticker_available
2014-10-01 00:00:00+00:00,0000002178-14-000056,0000002178,"ADAMS RESOURCES & ENERGY, INC.",5172,energy,10-Q,2-ACC,2014-08-11,2014-08-12 00:00:00+00:00,20140630,2014,Q2,2014Q3,50.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0001193125-14-300920,0000004447,HESS CORP,2911,energy,10-Q,1-LAF,2014-08-07,2014-08-08 00:00:00+00:00,20140630,2014,Q2,2014Q3,54.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0001193125-14-302538,0000006769,APACHE CORP,1311,energy,10-Q,1-LAF,2014-08-08,2014-08-09 00:00:00+00:00,20140630,2014,Q2,2014Q3,53.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0000007039-14-000017,0000007039,TRECORA RESOURCES,2911,energy,10-Q,2-ACC,2014-08-06,2014-08-07 00:00:00+00:00,20140630,2014,Q2,2014Q3,55.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0000007332-14-000025,0000007332,SOUTHWESTERN ENERGY CO,1311,energy,10-Q,1-LAF,2014-07-31,2014-08-01 00:00:00+00:00,20140630,2014,Q2,2014Q3,61.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0000008411-14-000090,0000008411,ATWOOD OCEANICS INC,1381,energy,10-Q,1-LAF,2014-08-01,2014-08-02 00:00:00+00:00,20140630,2014,Q3,2014Q3,60.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0001564590-14-003205,0000023194,COMSTOCK RESOURCES INC,1311,energy,10-Q,1-LAF,2014-08-06,2014-08-07 00:00:00+00:00,20140630,2014,Q2,2014Q3,55.0,CRK,NYSE,current_ticker_available
2014-10-01 00:00:00+00:00,0001104659-14-053274,0000033213,EQT CORP,1311,energy,10-Q,1-LAF,2014-07-24,2014-07-25 00:00:00+00:00,20140630,2014,Q2,2014Q3,68.0,EQT,NYSE,current_ticker_available
2014-10-01 00:00:00+00:00,0000034088-14-000036,0000034088,EXXON MOBIL CORP,2911,energy,10-Q,1-LAF,2014-08-06,2014-08-07 00:00:00+00:00,20140630,2014,Q2,2014Q3,55.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0000038079-14-000069,0000038079,FOREST OIL CORP,1311,energy,10-Q,2-ACC,2014-08-18,2014-08-19 00:00:00+00:00,20140630,2014,Q2,2014Q3,43.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0000045012-14-000282,0000045012,HALLIBURTON CO,1389,energy,10-Q,1-LAF,2014-07-25,2014-07-26 00:00:00+00:00,20140630,2014,Q2,2014Q3,67.0,HAL,NYSE,current_ticker_available
2014-10-01 00:00:00+00:00,0001104659-14-058760,0000046765,HELMERICH & PAYNE INC,1381,energy,10-Q,1-LAF,2014-08-08,2014-08-09 00:00:00+00:00,20140630,2014,Q3,2014Q3,53.0,HP,NYSE,current_ticker_available
2014-10-01 00:00:00+00:00,0000048039-14-000052,0000048039,HOLLYFRONTIER CORP,2911,energy,10-Q,1-LAF,2014-08-06,2014-08-07 00:00:00+00:00,20140630,2014,Q2,2014Q3,55.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0001193125-14-297639,0000049938,IMPERIAL OIL LTD,2911,energy,10-Q,1-LAF,2014-08-06,2014-08-07 00:00:00+00:00,20140630,2014,Q2,2014Q3,55.0,IMO,NYSE,current_ticker_available
2014-10-01 00:00:00+00:00,0000050104-14-000046,0000050104,TESORO CORP /NEW/,2911,energy,10-Q,1-LAF,2014-08-01,2014-08-02 00:00:00+00:00,20140630,2014,Q2,2014Q3,60.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0000072207-14-000038,0000072207,NOBLE ENERGY INC,1311,energy,10-Q,1-LAF,2014-07-24,2014-07-25 00:00:00+00:00,20140630,2014,Q2,2014Q3,68.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0000073756-14-000022,0000073756,OCEANEERING INTERNATIONAL INC,1389,energy,10-Q,1-LAF,2014-07-31,2014-08-01 00:00:00+00:00,20140630,2014,Q2,2014Q3,61.0,OII,NYSE,current_ticker_available
2014-10-01 00:00:00+00:00,0000076321-14-000013,0000076321,PARKER DRILLING CO /DE/,1381,energy,10-Q,2-ACC,2014-08-07,2014-08-08 00:00:00+00:00,20140630,2014,Q2,2014Q3,54.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0000077159-14-000049,0000077159,PENN VIRGINIA CORP,1311,energy,10-Q,2-ACC,2014-07-30,2014-07-31 00:00:00+00:00,20140630,2014,Q2,2014Q3,62.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0000077877-14-000080,0000077877,"PDC ENERGY, INC.",1311,energy,10-Q,1-LAF,2014-08-08,2014-08-09 00:00:00+00:00,20140630,2014,Q2,2014Q3,53.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0000085408-14-000009,0000085408,ROWAN COMPANIES PLC,1381,energy,10-Q,1-LAF,2014-08-08,2014-08-09 00:00:00+00:00,20140630,2014,Q2,2014Q3,53.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0001564590-14-002860,0000087347,SCHLUMBERGER LTD /NV/,1389,energy,10-Q,1-LAF,2014-07-23,2014-07-24 00:00:00+00:00,20140630,2014,Q2,2014Q3,69.0,SLB,NYSE,current_ticker_available
2014-10-01 00:00:00+00:00,0000093410-14-000042,0000093410,CHEVRON CORP,2911,energy,10-Q,1-LAF,2014-08-06,2014-08-07 00:00:00+00:00,20140630,2014,Q2,2014Q3,55.0,CVX,NYSE,current_ticker_available
2014-10-01 00:00:00+00:00,0000101594-14-000035,0000101594,US ENERGY CORP,1311,energy,10-Q,2-ACC,2014-08-11,2014-08-12 00:00:00+00:00,20140630,2014,Q2,2014Q3,50.0,BSIN,Nasdaq,current_ticker_available
2014-10-01 00:00:00+00:00,0000101778-14-000060,0000101778,MARATHON OIL CORP,1311,energy,10-Q/A,1-LAF,2014-08-07,2014-08-08 00:00:00+00:00,20140630,2014,Q2,2014Q3,54.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0000106455-14-000130,0000106455,WESTMORELAND COAL CO,1221,energy,10-Q,2-ACC,2014-07-31,2014-08-01 00:00:00+00:00,20140630,2014,Q2,2014Q3,61.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0000277595-14-000035,0000277595,ENERGEN CORP,1311,energy,10-Q,1-LAF,2014-08-11,2014-08-12 00:00:00+00:00,20140630,2014,Q2,2014Q3,50.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0000311471-14-000009,0000311471,APCO OIL & GAS INTERNATIONAL INC,1311,energy,10-Q,2-ACC,2014-08-06,2014-08-07 00:00:00+00:00,20140630,2014,Q2,2014Q3,55.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0000314808-14-000170,0000314808,ENSCO PLC,1381,energy,10-Q,1-LAF,2014-08-01,2014-08-02 00:00:00+00:00,20140630,2014,Q2,2014Q3,60.0,VAL|VAL-WT,NYSE,current_ticker_available
2014-10-01 00:00:00+00:00,0000315131-14-000026,0000315131,PANHANDLE OIL & GAS INC,1311,energy,10-Q,2-ACC,2014-08-07,2014-08-08 00:00:00+00:00,20140630,2014,Q3,2014Q3,54.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0001564590-14-002920,0000315852,RANGE RESOURCES CORP,1311,energy,10-Q,1-LAF,2014-07-28,2014-07-29 00:00:00+00:00,20140630,2014,Q2,2014Q3,64.0,RRC,NYSE,current_ticker_available
2014-10-01 00:00:00+00:00,0000316300-14-000039,0000316300,EXCO RESOURCES INC,1311,energy,10-Q,1-LAF,2014-07-30,2014-07-31 00:00:00+00:00,20140630,2014,Q2,2014Q3,62.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0000318996-14-000011,0000318996,KEY ENERGY SERVICES INC,1389,energy,10-Q,1-LAF,2014-08-07,2014-08-08 00:00:00+00:00,20140630,2014,Q2,2014Q3,54.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0000320575-14-000043,0000320575,PIONEER ENERGY SERVICES CORP,1381,energy,10-Q,2-ACC,2014-07-31,2014-08-01 00:00:00+00:00,20140630,2014,Q2,2014Q3,61.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0001193125-14-304888,0000351231,DAWSON GEOPHYSICAL CO,1382,energy,10-Q,2-ACC,2014-08-11,2014-08-12 00:00:00+00:00,20140630,2014,Q3,2014Q3,50.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0000351817-14-000033,0000351817,SWIFT ENERGY CO,1311,energy,10-Q,1-LAF,2014-08-01,2014-08-02 00:00:00+00:00,20140630,2014,Q2,2014Q3,60.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0000709804-14-000023,0000709804,STEEL EXCEL INC.,1389,energy,10-Q,2-ACC,2014-08-07,2014-08-08 00:00:00+00:00,20140630,2014,Q2,2014Q3,54.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0001193125-14-295011,0000717423,MURPHY OIL CORP /DE,2911,energy,10-Q,1-LAF,2014-08-05,2014-08-06 00:00:00+00:00,20140630,2014,Q2,2014Q3,56.0,MUR,NYSE,current_ticker_available
2014-10-01 00:00:00+00:00,0001185185-14-002041,0000719209,ISRAMCO INC,1311,energy,10-Q,2-ACC,2014-08-08,2014-08-09 00:00:00+00:00,20140630,2014,Q2,2014Q3,53.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0000732834-14-000010,0000732834,"CONTINENTAL RESOURCES, INC",1311,energy,10-Q,1-LAF,2014-08-06,2014-08-07 00:00:00+00:00,20140630,2014,Q2,2014Q3,55.0,,,former_or_unmapped
2014-10-01 00:00:00+00:00,0001571049-14-003523,0000742278,RPC INC,1389,energy,10-Q,1-LAF,2014-07-31,2014-08-01 00:00:00+00:00,20140630,2014,Q2,2014Q3,61.0,RES,NYSE,current_ticker_available
2014-10-01 00:00:00+00:00,0000750199-14-000026,0000750199,"EPL OIL & GAS, INC.",1311,energy,10-Q,1-LAF,2014-05-08,2014-05-09 00:00:00+00:00,20140331,2014,Q1,2014Q2,145.0,,,former_or_unmapped
