Date,Ticker,recovery_momentum_13w_observed,recovery_vol_13w_observed,recovery_drawdown_26w_observed,contained_recovery_multiplier_observed,contained_recovery_quality_observed,contained_recovery_quality_tradable,contained_recovery_quality_score_observed,contained_recovery_quality_score_tradable,asset_class
2005-04-08,IWM,-0.00011151236927919861,0.10838429552501305,-0.053178680094646213,0.9468213199053538,-0.0009741474828550014,,-0.21739130434782605,,Equities
2005-04-08,IAU,,0.14243785687054397,,,,,,,Commodities
2005-04-08,VWO,,,,,,,,,Equities
2005-04-08,USO,,,,,,,,,Commodities
2005-04-08,SLV,,,,,,,,,Commodities
2005-04-08,DBA,,,,,,,,,Commodities
2005-04-08,UUP,,,,,,,,,FX
2005-04-08,MBB,,,,,,,,,Bonds
2005-04-08,HYG,,,,,,,,,Bonds
2005-04-08,BIL,,,,,,,,,Bonds
2005-04-08,VEA,,,,,,,,,Equities
2005-04-08,PDBC,,,,,,,,,Commodities
2005-04-15,TIP,0.010545092413964063,0.0569170619835888,-0.0007447765430959041,0.9992552234569041,0.18513321505469876,0.06949560320153415,0.6521739130434783,0.21739130434782616,Bonds
2005-04-15,SPY,-0.03079898173202844,0.10732090118484064,-0.0662561458210622,0.9337438541789378,-0.2679660680235988,0.0022771895674918528,-0.3913043478260869,-0.13043478260869568,Equities
2005-04-15,XLV,0.0416271841794813,0.09938783989161556,0.0,1.0,0.4188357874049439,0.2771833786036169,0.9565217391304348,0.5652173913043479,Equities
2005-04-15,XLU,0.06098744745802942,0.11172318017063304,-0.016149533712430886,0.9838504662875691,0.5370642737490103,0.9126532864271102,0.9565217391304348,0.9565217391304348,Equities
2005-04-15,XLP,-0.010134292970872205,0.07439992745964848,-0.03265919266735384,0.9673408073326462,-0.13176511696877666,0.05043072193460313,-0.04347826086956519,0.04347826086956519,Equities
2005-04-15,XLK,-0.08654831023455667,0.14847313008225227,-0.09682156210632675,0.9031784378936732,-0.5264829238575323,-0.4091153261996861,-0.8260869565217391,-0.7391304347826086,Equities
2005-04-15,XLI,-0.03451612033406992,0.12011658787349118,-0.0700570574481224,0.9299429425518776,-0.26722389536027996,0.05607540996183863,-0.30434782608695654,0.13043478260869557,Equities
2005-04-15,XLF,-0.06262113927023183,0.12443520067339754,-0.08807240327836408,0.9119275967216359,-0.4589211471483712,-0.4114846240132869,-0.6521739130434783,-0.8260869565217391,Equities
2005-04-15,XLE,0.09331583981503377,0.29797962336766,-0.11259409060391357,0.8874059093960864,0.27790164560999614,0.8622863464963427,0.826086956521739,0.9565217391304348,Equities
2005-04-15,XLB,-0.04513745931741897,0.22300752149012362,-0.13650373440708607,0.8634962655929139,-0.17477449773221887,0.3311898970187312,-0.13043478260869568,0.6521739130434783,Equities
2005-04-15,VUG,-0.04194340440924427,0.1023782278524611,-0.06104788021542751,0.9389521197845725,-0.38467991981456,-0.12064256746288929,-0.5652173913043479,-0.5652173913043479,Equities
2005-04-15,VTV,-0.012147622898465826,0.11922898689338196,-0.06108417191614901,0.938915828083851,-0.0956612625012289,0.16947536172720043,0.04347826086956519,0.4782608695652173,Equities
2005-04-15,VNQ,0.002435879536914598,0.1576267253547044,-0.027719682402755907,0.9722803175972441,0.015025102655977172,-0.10258850796047249,0.3913043478260869,-0.4782608695652174,REITs
2005-04-15,TLT,0.02097604337438841,0.09748828865482556,-0.011584035684043426,0.9884159643159566,0.21267227505488873,0.16003285679149967,0.7391304347826086,0.3913043478260869,Bonds
2005-04-15,XLY,-0.08678804231030401,0.12064436433182167,-0.08678804231030401,0.913211957689696,-0.6569380879181609,-0.42180163551396793,-0.9565217391304348,-0.9565217391304348,Equities
2005-04-15,IEF,0.006220395384714861,0.060027679440756626,-0.0012928318058231802,0.9987071681941768,0.10349148122322287,-0.09449847377635776,0.4782608695652173,-0.3913043478260869,Bonds
2005-04-15,EEM,-0.005347645241309262,0.2330563771263886,-0.11464695558447846,0.8853530444155215,-0.020315058756275695,0.43321894596112687,0.21739130434782616,0.826086956521739,Equities
2005-04-15,QQQ,-0.09601836946100406,0.1418790355629332,-0.09883286930498658,0.9011671306950134,-0.6098758576830422,-0.46130651713959914,-0.9565217391304348,-0.9565217391304348,Equities
2005-04-15,EFA,-0.003391098513933266,0.1114302493448595,-0.060211265401251324,0.9397887345987487,-0.028600099165586767,0.3578924009112984,0.13043478260869557,0.7391304347826086,Equities
2005-04-15,EWJ,-0.07188931449497693,0.14084535228929487,-0.08868784853154477,0.9113121514684552,-0.46514567073143864,0.02991803971050724,-0.7391304347826086,-0.04347826086956519,Equities
2005-04-15,GLD,0.0018904024487615967,0.1269876621343439,-0.045689821412411624,0.9543101785875884,0.014206343105770056,0.15263511612483335,0.30434782608695654,0.30434782608695654,Commodities
2005-04-15,LQD,-0.011675438672886118,0.04505993511435505,-0.02081653651532256,0.9791834634846774,-0.25371533377502536,-0.3845472276083307,-0.21739130434782605,-0.6521739130434783,Bonds
2005-04-15,SHY,0.003645338681467214,0.03,0.0,1.0,0.12151128938224047,-0.014620308016838682,0.5652173913043479,-0.30434782608695654,Bonds
2005-04-15,IWM,-0.05475696164073274,0.14239989937041792,-0.09735827712002298,0.902641722879977,-0.3470923674355596,-0.0009741474828550014,-0.4782608695652174,-0.21739130434782605,Equities
2005-04-15,IAU,,0.13554928815220885,,,,,,,Commodities
2005-04-15,VWO,,,,,,,,,Equities
2005-04-15,USO,,,,,,,,,Commodities
2005-04-15,SLV,,,,,,,,,Commodities
2005-04-15,DBA,,,,,,,,,Commodities
2005-04-15,UUP,,,,,,,,,FX
2005-04-15,MBB,,,,,,,,,Bonds
2005-04-15,HYG,,,,,,,,,Bonds
2005-04-15,BIL,,,,,,,,,Bonds
2005-04-15,VEA,,,,,,,,,Equities
2005-04-15,PDBC,,,,,,,,,Commodities
2005-04-22,TIP,0.015856910872069196,0.05792994726961395,0.0,1.0,0.27372562240163884,0.18513321505469876,0.7391304347826086,0.6521739130434783,Bonds
2005-04-22,SPY,-0.006474258013682066,0.1087350593631745,-0.0546404452319198,0.9453595547680802,-0.05628820832134474,-0.2679660680235988,-0.21739130434782605,-0.3913043478260869,Equities
2005-04-22,XLV,0.04167530916411821,0.09936108919742034,-0.010065098235433112,0.9899349017645669,0.4152112604303096,0.4188357874049439,0.826086956521739,0.9565217391304348,Equities
2005-04-22,XLU,0.09011959170226191,0.11689879372894628,0.0,1.0,0.7709197745121527,0.5370642737490103,0.9565217391304348,0.9565217391304348,Equities
2005-04-22,XLP,-0.01968142749899504,0.07692668526635199,-0.04281520795896332,0.9571847920410367,-0.24489243261254168,-0.13176511696877666,-0.5652173913043479,-0.04347826086956519,Equities
2005-04-22,XLK,-0.04612320892362021,0.15149798298183198,-0.07970713526290385,0.9202928647370962,-0.2801810244317007,-0.5264829238575323,-0.6521739130434783,-0.8260869565217391,Equities
2005-04-22,XLI,-0.003977775650084281,0.11740132123022996,-0.05913528226573439,0.9408647177342656,-0.031878250815316235,-0.26722389536027996,-0.04347826086956519,-0.30434782608695654,Equities
2005-04-22,XLF,-0.05593502198904399,0.1248077545831933,-0.08774394842359301,0.912256051576407,-0.4088452874981544,-0.4589211471483712,-0.9565217391304348,-0.6521739130434783,Equities
2005-04-22,XLE,0.15879078142672598,0.31310316465389554,-0.06099821079010315,0.9390017892098969,0.47621629131265386,0.27790164560999614,0.9565217391304348,0.826086956521739,Equities
2005-04-22,XLB,-0.013081621604678184,0.2267722387463234,-0.11893301136941414,0.8810669886305859,-0.050825378879518976,-0.17477449773221887,-0.13043478260869568,-0.13043478260869568,Equities
2005-04-22,VUG,-0.0234007016181631,0.09775737834992244,-0.05967642440738452,0.9403235755926155,-0.22509023654667684,-0.38467991981456,-0.4782608695652174,-0.5652173913043479,Equities
2005-04-22,VTV,0.004372943240165572,0.11909352436685429,-0.0537642998356016,0.9462357001643984,0.034744416462906116,-0.0956612625012289,0.21739130434782616,0.04347826086956519,Equities
2005-04-22,VNQ,0.002516173196044802,0.1576449399122213,-0.019417215469712423,0.9805827845302876,0.015651096193204286,0.015025102655977172,0.04347826086956519,0.3913043478260869,REITs
2005-04-22,TLT,0.015772381679382885,0.0962731915244535,-0.007461771116237248,0.9925382288837628,0.16260696804008087,0.21267227505488873,0.5652173913043479,0.7391304347826086,Bonds
2005-04-22,XLY,-0.06897775280163321,0.11528266958713547,-0.09056075443896139,0.9094392455610386,-0.544150093791837,-0.6569380879181609,-0.9565217391304348,-0.9565217391304348,Equities
2005-04-22,IEF,0.0023437652215503313,0.05954669601115213,-0.0011753229926622089,0.9988246770073378,0.03931386117472593,0.10349148122322287,0.30434782608695654,0.4782608695652173,Bonds
2005-04-22,EEM,0.03152440400354628,0.2348034008016767,-0.09515392211349638,0.9048460778865036,0.1214834760609428,-0.020315058756275695,0.4782608695652173,0.21739130434782616,Equities
2005-04-22,QQQ,-0.052901315600645926,0.13108044361021767,-0.08975339228899526,0.9102466077110047,-0.3673564243658364,-0.6098758576830422,-0.8260869565217391,-0.9565217391304348,Equities
2005-04-22,EFA,0.02020986232482369,0.11024373184006776,-0.049773899870421356,0.9502261001295786,0.17419528839002255,-0.028600099165586767,0.6521739130434783,0.13043478260869557,Equities
2005-04-22,EWJ,-0.04343678680784924,0.1365243266743966,-0.08325787482629454,0.9167421251737055,-0.29167206474428764,-0.46514567073143864,-0.7391304347826086,-0.7391304347826086,Equities
2005-04-22,GLD,0.015208181695255396,0.13392882213763538,-0.023407627917711116,0.9765923720822889,0.11089617604166395,0.014206343105770056,0.3913043478260869,0.30434782608695654,Commodities
2005-04-22,LQD,-0.00982046725425656,0.045821413393806694,-0.016533333080020474,0.9834666669199795,-0.21077704686093138,-0.25371533377502536,-0.3913043478260869,-0.21739130434782605,Bonds
2005-04-22,SHY,0.0009330851177478117,0.03,-0.001108609705696928,0.9988913902943031,0.03106835635100117,0.12151128938224047,0.13043478260869557,0.5652173913043479,Bonds
2005-04-22,IWM,-0.030119711732948473,0.14651062252696112,-0.08385505292361894,0.916144947076381,-0.18834144061097027,-0.3470923674355596,-0.30434782608695654,-0.4782608695652174,Equities
2005-04-22,IAU,,0.1383693107338838,-0.02314599811451079,0.9768540018854892,,,,,Commodities
2005-04-22,VWO,,,,,,,,,Equities
2005-04-22,USO,,,,,,,,,Commodities
2005-04-22,SLV,,,,,,,,,Commodities
2005-04-22,DBA,,,,,,,,,Commodities
2005-04-22,UUP,,,,,,,,,FX
2005-04-22,MBB,,,,,,,,,Bonds
2005-04-22,HYG,,,,,,,,,Bonds
2005-04-22,BIL,,,,,,,,,Bonds
2005-04-22,VEA,,,,,,,,,Equities
2005-04-22,PDBC,,,,,,,,,Commodities
2005-04-29,TIP,0.015191254277898025,0.057999451996496615,-0.0005609917266986564,0.9994390082733013,0.26177371660075416,0.27372562240163884,0.6666666666666667,0.7391304347826086,Bonds
2005-04-29,SPY,-0.01043462260254191,0.10806340346168726,-0.05316809460388039,0.9468319053961196,-0.09142626721318253,-0.05628820832134474,-0.16666666666666663,-0.21739130434782605,Equities
2005-04-29,XLV,0.0618287991097064,0.09927627228537522,0.0,1.0,0.6227953335312193,0.4152112604303096,0.9583333333333333,0.826086956521739,Equities
2005-04-29,XLU,0.07674609687868661,0.11172734128036307,0.0,1.0,0.6869052462825884,0.7709197745121527,0.9583333333333333,0.9565217391304348,Equities
2005-04-29,XLP,-0.017833727731576654,0.07772487112168264,-0.036044298425384036,0.963955701574616,-0.2211766102547704,-0.24489243261254168,-0.6666666666666667,-0.5652173913043479,Equities
2005-04-29,XLK,-0.046006173449636645,0.15151980925900452,-0.07726162598191433,0.9227383740180857,-0.28017235430349463,-0.2801810244317007,-0.75,-0.6521739130434783,Equities
2005-04-29,XLI,-0.012991644271989178,0.11529345571910304,-0.05817176567159377,0.9418282343284062,-0.10612829071167261,-0.031878250815316235,-0.25,-0.04347826086956519,Equities
2005-04-29,XLF,-0.031456338388991645,0.13794962279118264,-0.06472400738673623,0.9352759926132638,-0.21326885507528437,-0.4088452874981544,-0.5833333333333333,-0.9565217391304348,Equities
2005-04-29,XLE,0.09633518678719066,0.32631202292176315,-0.09427875603174718,0.9057212439682528,0.26739077657499655,0.47621629131265386,0.75,0.9565217391304348,Equities
2005-04-29,XLB,-0.01277517277181417,0.22676244984892346,-0.12112918574596321,0.8788708142540368,-0.04951316456353597,-0.050825378879518976,-0.08333333333333337,-0.13043478260869568,Equities
2005-04-29,VUG,-0.019321307555275724,0.09852142438860721,-0.0553653127476994,0.9446346872523006,-0.18525490707271955,-0.22509023654667684,-0.41666666666666663,-0.4782608695652174,Equities
2005-04-29,VTV,0.012909060736286504,0.1198423715490798,-0.046800868257653616,0.9531991317423464,0.10267575087495832,0.034744416462906116,0.25,0.21739130434782616,Equities
2005-04-29,VNQ,0.07136883314045916,0.14783372712096476,0.0,1.0,0.4827642144343808,0.015651096193204286,0.8333333333333333,0.04347826086956519,REITs
2005-04-29,TLT,0.02160546105138117,0.09787384229043194,0.0,1.0,0.220748062462582,0.16260696804008087,0.5833333333333333,0.5652173913043479,Bonds
2005-04-29,XLY,-0.06958890258751105,0.11536766994214771,-0.09897614133918331,0.9010238586608167,-0.5434907505786767,-0.544150093791837,-0.9583333333333334,-0.9565217391304348,Equities
2005-04-29,IEF,0.00740973286748714,0.0603291269574115,0.0,1.0,0.12282181495379399,0.03931386117472593,0.41666666666666674,0.30434782608695654,Bonds
2005-04-29,EEM,0.01059693296497266,0.23021933304576214,-0.09211648035569042,0.9078835196443096,0.04178963022085467,0.1214834760609428,0.08333333333333326,0.4782608695652173,Equities
2005-04-29,QQQ,-0.05254557876449162,0.1310908556303175,-0.09260707660747758,0.9073929233925224,-0.36371328951366777,-0.3673564243658364,-0.9583333333333334,-0.8260869565217391,Equities
2005-04-29,EFA,-0.0009587779095586724,0.10849654055169851,-0.05701350530041638,0.9429864946995836,-0.008333119337563736,0.17419528839002255,0.0,0.6521739130434783,Equities
2005-04-29,EWJ,-0.03210548971988647,0.1397936067543479,-0.07239829207197945,0.9276017079280205,-0.21303625959350916,-0.29167206474428764,-0.5,-0.7391304347826086,Equities
2005-04-29,GLD,0.015460292074106041,0.13391100907532133,-0.02430794111268275,0.9756920588873172,0.11264558686358028,0.11089617604166395,0.33333333333333326,0.3913043478260869,Commodities
2005-04-29,LQD,-0.006004675347516364,0.04758029721481951,-0.010377039534455346,0.9896229604655447,-0.12489128782055588,-0.21077704686093138,-0.33333333333333337,-0.3913043478260869,Bonds
2005-04-29,SHY,0.0026578848468234995,0.03,-0.0004924357905744525,0.9995075642094255,0.08855253363992327,0.03106835635100117,0.16666666666666674,0.13043478260869557,Bonds
2005-04-29,IWM,-0.057336171625782084,0.14704472058133555,-0.10048088936148059,0.8995191106385194,-0.3507435146555506,-0.18834144061097027,-0.8333333333333334,-0.30434782608695654,Equities
2005-04-29,IAU,0.017334242403053812,0.13256760771097764,-0.024044916562066088,0.9759550834379339,0.12761369298968545,,0.5,,Commodities
2005-04-29,VWO,,,,,,,,,Equities
2005-04-29,USO,,,,,,,,,Commodities
2005-04-29,SLV,,,,,,,,,Commodities
2005-04-29,DBA,,,,,,,,,Commodities
2005-04-29,UUP,,,,,,,,,FX
2005-04-29,MBB,,,,,,,,,Bonds
2005-04-29,HYG,,,,,,,,,Bonds
2005-04-29,BIL,,,,,,,,,Bonds
2005-04-29,VEA,,,,,,,,,Equities
2005-04-29,PDBC,,,,,,,,,Commodities
2005-05-06,TIP,0.008581472918689936,0.05909426716419746,-0.005169750340993318,0.9948302496590067,0.1444659398587916,0.26177371660075416,0.5,0.6666666666666667,Bonds
2005-05-06,SPY,-0.022291042639007053,0.09855431493319716,-0.042207017111171474,0.9577929828888285,-0.2166338859479505,-0.09142626721318253,-0.33333333333333337,-0.16666666666666663,Equities
2005-05-06,XLV,0.04848538598975738,0.09306853538126662,0.0,1.0,0.5209643172220458,0.6227953335312193,0.9583333333333333,0.9583333333333333,Equities
2005-05-06,XLU,0.03252045749516275,0.0955760691922255,-0.007654686562757584,0.9923453134372424,0.3376527603500237,0.6869052462825884,0.9583333333333333,0.9583333333333333,Equities
2005-05-06,XLP,-0.02005646879186962,0.07577355904803501,-0.023773010845516973,0.976226989154483,-0.2583970766022172,-0.2211766102547704,-0.5,-0.6666666666666667,Equities
2005-05-06,XLK,-0.055775298305056675,0.14463728409860988,-0.06454803262959063,0.9354519673704094,-0.36073072621140423,-0.28017235430349463,-0.75,-0.75,Equities
2005-05-06,XLI,-0.02516827308065106,0.10730992701795877,-0.04982000822317878,0.9501799917768212,-0.22285346913718093,-0.10612829071167261,-0.41666666666666663,-0.25,Equities
2005-05-06,XLF,-0.04955390100814916,0.12327049402670967,-0.05452909085906665,0.9454709091409333,-0.38007288124847605,-0.21326885507528437,-0.8333333333333334,-0.5833333333333333,Equities
2005-05-06,XLE,0.0560014391535979,0.31280093753695937,-0.08199359794091532,0.9180064020590847,0.16435270326339987,0.26739077657499655,0.5833333333333333,0.75,Equities
2005-05-06,XLB,-0.0223958475168905,0.22056078220996925,-0.09759638807478854,0.9024036119252115,-0.09163049518081905,-0.04951316456353597,-0.16666666666666663,-0.08333333333333337,Equities
2005-05-06,VUG,-0.020487192152695344,0.09741411691324954,-0.03733871496873764,0.9626612850312624,-0.20245758365760663,-0.18525490707271955,-0.25,-0.41666666666666663,Equities
2005-05-06,VTV,-0.0062353767793741355,0.10241504288243794,-0.03323251209724942,0.9667674879027506,-0.05886009882398224,0.10267575087495832,0.08333333333333326,0.25,Equities
2005-05-06,VNQ,0.03745825327131547,0.13434256888299825,0.0,1.0,0.27882638826073547,0.4827642144343808,0.8333333333333333,0.8333333333333333,REITs
2005-05-06,TLT,-0.006871918598895133,0.09519140961138013,-0.011399439309985548,0.9886005606900145,-0.07136760142137547,0.220748062462582,-0.08333333333333337,0.5833333333333333,Bonds
2005-05-06,XLY,-0.06719113605587901,0.11807605367960822,-0.07692207101978976,0.9230779289802102,-0.5252771648736061,-0.5434907505786767,-0.9583333333333334,-0.9583333333333334,Equities
2005-05-06,IEF,0.0021865957701383554,0.06021059975728348,-0.001912192017768155,0.9980878079822318,0.03624635177125289,0.12282181495379399,0.25,0.41666666666666674,Bonds
2005-05-06,EEM,0.011887782954311588,0.2311548340802917,-0.05458055301946163,0.9454194469805384,0.04862083560227896,0.04178963022085467,0.33333333333333326,0.08333333333333326,Equities
2005-05-06,QQQ,-0.05006624901302548,0.13345305415019168,-0.0697802153768281,0.9302197846231719,-0.34898126288943954,-0.36371328951366777,-0.6666666666666667,-0.9583333333333334,Equities
2005-05-06,EFA,-0.0022729023807688264,0.1078883250008635,-0.046817451519008624,0.9531825484809914,-0.0200808649474575,-0.008333119337563736,0.16666666666666674,0.0,Equities
2005-05-06,EWJ,-0.010397164353170507,0.1476860077286137,-0.0524889152116631,0.9475110847883369,-0.06670522567783196,-0.21303625959350916,0.0,-0.5,Equities
2005-05-06,GLD,0.025319488935446444,0.12561366762469314,-0.04298896768608862,0.9570110323139114,0.19290122406241184,0.11264558686358028,0.6666666666666667,0.33333333333333326,Commodities
2005-05-06,LQD,-0.014633267695211227,0.04775016292239603,-0.015679273017488615,0.9843207269825114,-0.30164983351552616,-0.12489128782055588,-0.5833333333333333,-0.33333333333333337,Bonds
2005-05-06,SHY,0.0023975242785094775,0.03,-0.0006175021774763589,0.9993824978225236,0.0798681267348982,0.08855253363992327,0.41666666666666674,0.16666666666666674,Bonds
2005-05-06,IWM,-0.05951520524422027,0.14461234444768523,-0.07347341883700598,0.926526581162994,-0.38131198171736685,-0.3507435146555506,-0.9583333333333334,-0.8333333333333334,Equities
2005-05-06,IAU,0.026264994373896178,0.12505231094550853,-0.042921346725350196,0.9570786532746498,0.20101720035056794,0.12761369298968545,0.75,0.5,Commodities
2005-05-06,VWO,,0.21262232109541754,,,,,,,Equities
2005-05-06,USO,,,,,,,,,Commodities
2005-05-06,SLV,,,,,,,,,Commodities
2005-05-06,DBA,,,,,,,,,Commodities
2005-05-06,UUP,,,,,,,,,FX
2005-05-06,MBB,,,,,,,,,Bonds
2005-05-06,HYG,,,,,,,,,Bonds
2005-05-06,BIL,,,,,,,,,Bonds
2005-05-06,VEA,,,,,,,,,Equities
2005-05-06,PDBC,,,,,,,,,Commodities
2005-05-13,TIP,0.005263780725965672,0.05760035578964458,-0.00019504769348110962,0.9998049523065189,0.09136669323529115,0.1444659398587916,0.5,0.5,Bonds
2005-05-13,SPY,-0.03805122178932807,0.09946817621706171,-0.053413624209954325,0.9465863757900457,-0.3621134869241224,-0.2166338859479505,-0.6666666666666667,-0.33333333333333337,Equities
2005-05-13,XLV,0.04126967382763258,0.09396934653185421,-0.0028874077024394484,0.9971125922975606,0.4379142025809033,0.5209643172220458,0.9583333333333333,0.9583333333333333,Equities
2005-05-13,XLU,0.010361061858665366,0.10744687651522827,-0.029284739643617996,0.970715260356382,0.0936057071726741,0.3376527603500237,0.5833333333333333,0.9583333333333333,Equities
2005-05-13,XLP,-0.025278044344394623,0.07733000964975989,-0.03308233088710766,0.9669176691128923,-0.31607118410970314,-0.2583970766022172,-0.33333333333333337,-0.5,Equities
2005-05-13,XLK,-0.0406341148662237,0.14830853733077917,-0.05330055209261564,0.9466994479073844,-0.2593801732685264,-0.36073072621140423,0.08333333333333326,-0.75,Equities
2005-05-13,XLI,-0.04401655880837341,0.10847308496243564,-0.06298971444206758,0.9370102855579324,-0.380223060426412,-0.22285346913718093,-0.75,-0.41666666666666663,Equities
2005-05-13,XLF,-0.07163002497126969,0.12465787560659382,-0.07163002497126969,0.9283699750287303,-0.533453375250424,-0.38007288124847605,-0.9583333333333334,-0.8333333333333334,Equities
2005-05-13,XLE,-0.03688245506818544,0.32799739848820764,-0.1333664567942462,0.8666335432057538,-0.09745068974691191,0.16435270326339987,0.25,0.5833333333333333,Equities
2005-05-13,XLB,-0.08989751808031066,0.25021026212241676,-0.1525060595896326,0.8474939404103674,-0.30449431284205086,-0.09163049518081905,-0.25,-0.16666666666666663,Equities
2005-05-13,VUG,-0.03532581187130146,0.09544739512036922,-0.044001013047205384,0.9559989869527946,-0.35382254612249875,-0.20245758365760663,-0.5833333333333333,-0.25,Equities
2005-05-13,VTV,-0.037479078424162426,0.1112360587847433,-0.05662048822606802,0.943379511773932,-0.31785551458582134,-0.05886009882398224,-0.41666666666666663,0.08333333333333326,Equities
2005-05-13,VNQ,0.028498990489503884,0.13177179894713728,0.0,1.0,0.21627533901192914,0.27882638826073547,0.9583333333333333,0.8333333333333333,REITs
2005-05-13,TLT,0.010577877204621666,0.10287343742814467,0.0,1.0,0.102824183473116,-0.07136760142137547,0.6666666666666667,-0.08333333333333337,Bonds
2005-05-13,XLY,-0.0772998129608018,0.11864920934846504,-0.08852933275058006,0.9114706672494199,-0.5938220109896489,-0.5252771648736061,-0.9583333333333334,-0.9583333333333334,Equities
2005-05-13,IEF,0.010196962307149615,0.062316187674708506,0.0,1.0,0.1636326400513767,0.03624635177125289,0.8333333333333333,0.25,Bonds
2005-05-13,EEM,-0.048066738181078095,0.24530509262909692,-0.09592441626158366,0.9040755837384163,-0.17715068168260792,0.04862083560227896,0.16666666666666674,0.33333333333333326,Equities
2005-05-13,QQQ,-0.038727213819251705,0.1365393239751743,-0.05992284093829936,0.9400771590617006,-0.2666379771456658,-0.34898126288943954,0.0,-0.6666666666666667,Equities
2005-05-13,EFA,-0.0355710178763885,0.11720247642231822,-0.0708898162078403,0.9291101837921597,-0.28198546622613946,-0.0200808649474575,-0.16666666666666663,0.16666666666666674,Equities
2005-05-13,EWJ,-0.049999857448641105,0.16592255609236667,-0.08868784853154477,0.9113121514684552,-0.27461894716274476,-0.06670522567783196,-0.08333333333333337,0.0,Equities
2005-05-13,GLD,-0.0030893788607037065,0.12589406833294564,-0.05581813020936277,0.9441818697906372,-0.023169761274825302,0.19290122406241184,0.41666666666666674,0.6666666666666667,Commodities
2005-05-13,LQD,-0.016038502284683842,0.047550637186330125,-0.016038502284683842,0.9839614977153162,-0.3318834333871942,-0.30164983351552616,-0.5,-0.5833333333333333,Bonds
2005-05-13,SHY,0.004877158434479556,0.03,0.0,1.0,0.16257194781598522,0.0798681267348982,0.75,0.41666666666666674,Bonds
2005-05-13,IWM,-0.07817269309816632,0.1481412641176143,-0.09314347788004851,0.9068565221199515,-0.47853929835154085,-0.38131198171736685,-0.8333333333333334,-0.9583333333333334,Equities
2005-05-13,IAU,-0.004273534269105483,0.12620638080676072,-0.057528101782985286,0.9424718982170147,-0.03191348907204816,0.20101720035056794,0.33333333333333326,0.75,Commodities
2005-05-13,VWO,,0.2087108077118708,,,,,,,Equities
2005-05-13,USO,,,,,,,,,Commodities
2005-05-13,SLV,,,,,,,,,Commodities
2005-05-13,DBA,,,,,,,,,Commodities
2005-05-13,UUP,,,,,,,,,FX
2005-05-13,MBB,,,,,,,,,Bonds
