,dual_momentum_topn,composite_calm_trend_specialist,composite_healthier_recovery_specialist,composite_anti_chop_clarity,composite_regime_conditioned,taa_10m_sma
2023-02-17,0.01869163433987647,0.019536489276022487,0.020647169437844445,0.023372512478823524,0.021787184472880437,0.01855447319696376
2023-02-24,0.014238259257887145,0.013351976555814365,0.018077232331978107,0.021181599627726377,0.01638442828216255,0.018215817905837733
2023-03-03,0.010337453944680192,0.012590210687656395,0.015941713218364396,0.015345280258117898,0.015318506751715463,0.013057256967249405
2023-03-10,0.005448532499591669,0.005919928976325215,0.01025729649447514,0.006369995965614538,0.007291717126785447,0.011415780003542712
2023-03-17,0.00988585720850942,0.008972689933341908,0.014559813094898389,0.010148985992339179,0.0109865193002241,0.01520936175803781
2023-03-24,0.012751373396023278,0.012322972263487119,0.01384379246681407,0.012513648569619331,0.01595149153099903,0.01687504788451031
2023-03-31,0.010333096766568114,0.009078123993012461,0.007836686431133255,0.008140484204915928,0.009822034247514558,0.013061774305775594
2023-04-07,0.008251708666714184,0.0014105467443556387,0.005391197378329485,0.005254886094882803,0.00336993329097896,0.005542760677886578
2023-04-14,0.008033506919393458,0.0072388020498640685,0.005217816243224846,0.005989381540673402,0.0034398132285107658,0.0013016316059871044
2023-04-21,0.0017053769490406718,0.004977296025271123,-0.00016986913543491546,0.001918306797215212,-0.0017221661964679424,-0.0015219540666764854
2023-04-28,0.001162497544990742,0.002873840775502104,0.002101707287918285,0.0035950092243192656,-0.0018153873858203972,0.00012439981369205978
2023-05-05,-0.005063963147539014,-0.0032980703319186342,-0.006442482870606837,-0.0029500912443001957,-0.0064772168439137115,-0.003990492048005411
2023-05-12,-0.005209659994621763,-0.0012709605227940821,-0.0033860094823958834,-5.759570394210482e-05,-0.0028289271148405253,-0.003519245974402229
2023-05-19,-0.008845750283340968,-0.006570886362235648,-0.008885013585608083,-0.002603748962551322,-0.005474070764084534,-0.009457965741272445
2023-05-26,0.004168837912183034,0.007851650439949013,-0.0002524404973648338,0.010193289818456408,0.006080622249705138,0.00725770420247082
2023-06-02,0.008822545322663876,0.014009757474793227,0.004662372590437356,0.016346278974738622,0.012739389598272125,0.011461900249741305
2023-06-09,0.0014817837397311548,0.005921833271671845,-0.00189404851443412,0.01092746611021473,0.005942135843495946,0.004053657338251411
2023-06-16,-0.0019419854859627998,0.0001468223735534395,-0.0059173540578582465,0.0034270550231910377,0.0025809143819905634,-0.0010154170138800519
2023-06-23,0.0011827584717108673,0.0009579477853346088,9.734708188904092e-05,0.0048474848127577855,0.003595330011096375,0.0018638196377208697
2023-06-30,0.0003275414343535815,0.001646645552418632,-0.0010137459933288262,0.0034399204551916474,0.0013408457352519815,0.002962953075003859
2023-07-07,0.006977729693854516,0.002402381288506188,0.0014485982067476626,0.0056009361372437935,0.007212219359786539,0.006802459915459259
2023-07-14,0.0068500604498078115,-0.00244029925794008,-0.003849407475336771,0.003987413657384945,0.0030275419417181565,0.004378796011490368
2023-07-21,0.005347242526110456,0.0012653903954272612,-0.003587247447626089,0.001513815195108099,0.0005166930771433598,0.003033887812857109
2023-07-28,0.005616903654666529,-0.00168448942855894,-0.005503918460528489,-0.0003348907481503403,-0.0008635826778551001,0.00027071133324410405
2023-08-04,0.0076271019339078094,0.0033466015672459167,-0.0004466403075081664,0.005406473001795156,0.0027434883116866267,0.0048422549176355845
2023-08-11,0.017040605238351835,0.012539553688551,0.012295044534677661,0.01383527097715412,0.013074861359319173,0.01327993053573975
2023-08-18,0.016377748909393648,0.015743977940726246,0.014772597558804291,0.013681273451370742,0.015068766122365152,0.013796561952194896
2023-08-25,0.011611869681423144,0.011898044607305298,0.013395752458864896,0.009810079626576778,0.009164380673350778,0.008979029885422261
2023-09-01,0.005279626092918552,0.0037932282406768166,0.006090077615985788,0.003298992821122465,0.00194394972198156,0.004037850997227059
2023-09-08,0.000644795110651024,-0.002291455717332647,-0.0015034641863672302,-0.0035719686861126285,-0.0029123144559563916,-0.0035612756430410068
2023-09-15,0.0011863783120699542,0.004014565633239927,0.004748753269644331,0.0014696621968422327,-0.0017730354901103248,3.891616711488438e-05
2023-09-22,0.009724636675024666,0.0068243091335543375,0.006926997441506551,0.007654338974625683,0.00752754191139882,0.007405448964651913
2023-09-29,0.018441004247596406,0.021050097844858902,0.018281411232545168,0.016804561634399487,0.018082241218793607,0.017431275044119454
2023-10-06,0.01511014338076572,0.021887481669184493,0.019326813823552225,0.018723141320987388,0.016919655852831977,0.017498956043539633
2023-10-13,0.02079994161774428,0.018146710122612413,0.015392932154090537,0.018897324244867907,0.01599448237159207,0.01866659061511263
2023-10-20,0.015292431741688609,0.011836625583817133,0.009894121266913365,0.01293015933148235,0.013541561524364039,0.012165378207137516
2023-10-27,0.009078614596308592,0.008112668760720714,0.0066783979926265495,0.009218921016182397,0.006744869208026798,0.006893708924816033
2023-11-03,0.012868705423667448,0.014249105193878134,0.011854803060696247,0.01046832434554722,0.011049281424983105,0.010323103702088839
2023-11-10,0.013242203906276085,0.00772552639394165,0.004978815371553522,0.009160785802352966,0.009951612087175397,0.009732987480846413
2023-11-17,0.004010428633108869,0.0007405853353677399,-0.0006750161643502058,0.003836541637306663,0.003230176073031129,0.0029805973912623712
2023-11-24,-0.0019971672173149753,-0.006127005708823671,-0.004919482515422589,0.00014596379397446325,-0.0013960270144397552,-0.00189372295396478
2023-12-01,0.002964947315973397,-0.0038811936014029186,-0.0020535665545937934,0.003610501414574063,0.0031911048373533756,0.0020519016444336714
2023-12-08,0.003918183704647896,-0.00023918271278600134,0.00038984964102288956,0.004071137788381656,0.0035614569500223444,0.0027031160393430897
2023-12-15,0.008878403287824433,0.0026007884089843435,0.004318979800469273,0.00517589763730741,0.006939239369530505,0.002756812449865036
2023-12-22,0.00142621611398393,-0.0032656495681190906,-0.0025527868093458478,0.0028593720455723152,0.0018773023239407106,-0.005135746041302526
2023-12-29,0.00023097144904586035,-0.00222003080787867,-0.00036983484036367045,0.002936308642655873,0.001094408545966371,-0.0016529295590610466
2024-01-05,-5.867496787464229e-05,-0.002652069409193934,0.0027348142100704323,0.004932057034240129,0.00274260731284539,-1.924572712169899e-05
2024-01-12,0.005936179572578548,0.005361985174606384,0.006654918276349206,0.006582251163343848,0.007296738547230104,0.003521088554036904
2024-01-19,0.006170649370242362,0.0020134681310678268,0.0014570301055810107,0.0069249912054354015,0.004359366239079407,0.006676508977332312
2024-01-26,0.0037635589932643364,0.00041779563306295654,-0.0014755660347806647,0.0072651470609342746,0.0015431498115605056,0.005958088997148538
2024-02-02,0.003402081358408533,-0.0019975989651791967,-0.005453736575807438,0.0042352586494055254,-0.0017506173074744846,0.003938709415641334
2024-02-09,-0.002173274961401573,-0.003252384478100356,-0.005601712818792313,0.00119988845063323,-0.006052993133761664,-0.0014837021742057192
2024-02-16,-0.0028794802708043904,-0.004211930849096097,-0.001863917549236844,0.0013364389696199344,-0.0023268162061154465,-0.004335327924570379
2024-02-23,-0.0023212660843896843,-0.0015965078581405999,-0.0021328020312879423,-0.0008125497196290587,-0.0035765429450087234,-0.0038122037206406506
2024-03-01,-0.003499346034838635,-0.0027290444067778813,-0.0017231033114178942,-0.0005883158594244776,-0.0022201287112875983,-0.0042238272349899185
2024-03-08,-0.005608934413895925,-0.002962459527933636,-0.0014889388523682866,-0.0040620558067578005,-0.00394494934469366,-0.008142441413019837
2024-03-15,-0.0008635765088724949,-0.0021488710859270677,0.0025117725311696055,-0.0025235248839079894,-0.002873744909604123,-0.0025813912628307656
2024-03-22,-0.005152489882815471,-0.002455960351751059,-0.0028739838242887806,-0.003002791696879686,-0.0045583851582440766,-0.007398185117088657
2024-03-29,-0.0036136307917517445,-0.0037107422760557967,-0.0031621290837056957,-0.005821466451526087,-0.006204594617718996,-0.006158304807686859
2024-04-05,-0.0005860474570344157,-0.004309778012904304,-0.001609012824161155,-0.0065828160346554565,-0.005665947986064281,-0.010723551386919172
2024-04-12,0.002500332988738611,0.00220450802399542,0.0038652863507547767,0.0009382453443996892,0.0011445313938587102,-0.00177796775546813
2024-04-19,0.013201816874026301,0.010334621005980076,0.011318564155977782,0.005613125765091124,0.008975401876514213,0.008045532860772395
2024-04-26,0.011737646057074478,0.009808790109232295,0.009007208089107474,0.009110498482129109,0.004981710835127585,0.009418633765181227
2024-05-03,0.008321855041333787,0.004265693169785464,0.005199960161691507,0.0049239563814435176,0.0019575876630928764,0.00531026956570819
2024-05-10,-0.0030718807966827128,-0.004001183440504823,-0.0028704366163716357,-0.00211190534493836,-0.006249493793971926,-0.003185665785662828
2024-05-17,-0.00605702234741646,-0.008337457229946263,-0.006532269670825143,-0.0026851487362965906,-0.005938066207713967,-0.005777390804304444
2024-05-24,-0.0029722493064939038,-0.00229664148387106,-0.0021379504457774865,-0.002901102877203676,-0.00551234863074204,-0.0031320374327566585
2024-05-31,-0.003743271533758739,-0.0010018102822073778,-0.0018127078698881296,-0.0015227626014671534,-0.004985729093058362,-0.0034486360383503807
2024-06-07,-0.0019896049457602738,0.00033918483219290765,0.0034639478620576494,2.9744788591083877e-05,-0.0025975852906714985,-0.0019813818588728773
2024-06-14,-0.0010257419126314905,0.003960546935205676,0.0027885777122707775,-0.0005130190679269444,-0.005254539814337826,-0.0020145697539425663
2024-06-21,0.00012335414451267613,0.0015700405826523972,-0.00020182399434653855,-0.0007017782275207341,-0.004520902181354623,-0.002012288307676053
2024-06-28,-0.00019307717418356758,0.002634968323158566,-0.00029338557462302035,-0.00032644660726226325,-0.002931360577080715,-0.00030844518997594477
2024-07-05,0.0010418335907205261,0.0029877926654449474,0.0011550214519404998,-0.0012222363536914483,-0.0036963410441424637,-0.0030181809850586194
2024-07-12,0.002319046597841135,-0.00041417060683043676,0.004793286685084894,-0.0011403408075879914,-0.0025408902995098922,-0.003755550665967577
2024-07-19,0.004161270577201992,0.002442955510831438,0.004836061606953555,-0.0009134656600975326,0.0006301720858050098,0.001509508191639215
2024-07-26,0.00988112510668066,0.007700241148311145,0.01195123385355323,0.009000200941220511,0.006247511949098477,0.010722610686139385
2024-08-02,0.012873685826345198,0.01634405566154932,0.01454524684536454,0.010579698790127975,0.008588315856146677,0.011981802218603404
2024-08-09,0.020656077614171695,0.025408364272257854,0.02148531417971879,0.017289860648314177,0.014835847286979686,0.019951547595691413
2024-08-16,0.008033378007155754,0.011954534296175766,0.0077228767338764345,0.00897025962857504,0.0036697295940740704,0.006005402391279687
2024-08-23,-0.0027327567690835332,0.0030451461657812293,-0.0025643002030295526,-0.0016998084168316444,-0.005295075652106205,-0.0031405164981650286
2024-08-30,0.0005159883961018243,0.0001417422172129909,-0.0006859320544544958,0.0008447898750081478,-0.0019122010879319843,-2.7433810237293375e-05
2024-09-06,0.004226562078501132,0.003548186118327167,0.0014831146721117792,0.0037312990981906644,0.0024231538515146187,0.0025456781233279815
2024-09-13,0.01124876249263384,0.012211617405908922,0.010312522052712225,0.01021345212035778,0.006806149896259175,0.0070607454228240815
2024-09-20,0.011515923480603976,0.011352025112140203,0.010359279396083136,0.006245156595146451,0.004817976273108796,0.010144653591891185
2024-09-27,0.007538329694205903,0.007620386270963755,0.007946928737973959,0.003664416684408826,0.001184876307910459,0.006390995546936917
2024-10-04,0.008585251177692767,0.010410249344169006,0.007816568836219787,0.007755353576664889,0.005900133513260854,0.008171694026461637
2024-10-11,0.018688623501280865,0.01721287962461618,0.015353047339520722,0.0145177164414153,0.011746795953550425,0.016527690194688718
2024-10-18,0.017380469124530302,0.016811080267323298,0.016287478265945263,0.018448337764512417,0.015422376159029808,0.018061662795251985
2024-10-25,0.017322294854821573,0.01511214511187818,0.012861415918722455,0.015246781832286702,0.014266131999477731,0.015059144566314
2024-11-01,0.022530302355440655,0.02239926163111741,0.01863657523740373,0.01895682799745037,0.019328258030265773,0.02003514524416696
2024-11-08,0.019343081589328844,0.02032863900456495,0.016175054726796468,0.015432233900036146,0.015450980530339917,0.018450887773848013
2024-11-15,0.01903049724591765,0.0158812691413778,0.010366772102253997,0.016381549912243876,0.011599666025288034,0.011939893091780215
2024-11-22,0.012910424940936218,0.010600613018447553,0.006777697352255472,0.011423962656389515,0.009257177080211931,0.010276101086826094
2024-11-29,0.010867486130101557,0.006533965127544042,0.0036490403083271833,0.010367565008658928,0.0031362029920145576,0.0031974711849576684
2024-12-06,0.011992521515531554,0.009527277815331732,0.004258258207426055,0.009611846048539801,0.00283399149919973,0.002903090338855831
2024-12-13,0.002379910904570269,0.0015924224344315368,-0.0009302914556809866,-0.002558323430625499,-0.0035741345215268604,-0.005563455732124595
2024-12-20,0.014929009054978005,0.013964174142336087,0.00746223574358374,0.011386129684588095,0.0037100693617646355,0.004298000449885157
2024-12-27,0.020944558510470158,0.01901440604540687,0.01817069959031595,0.01668555516924204,0.011430031330802821,0.008822933705683439
2025-01-03,0.018181149188763897,0.020462335087297723,0.015979159044063784,0.017268144204031555,0.014947331189308154,0.0096942495036285
2025-01-10,0.019764458881777823,0.0204056934909857,0.017573269621678794,0.02216905175287031,0.01686976235153726,0.01359804536595544
2025-01-17,0.013186577857376616,0.01802858140218422,0.011139290561202112,0.011012888603966108,0.0127261257567993,0.00756688488372375
2025-01-24,0.00896788914807629,0.010303702280848641,0.00597190627908422,0.00850998161811813,0.0066818295809242395,0.002321390331642712
2025-01-31,0.011858122908408826,0.01386597643089395,0.008011216494141604,0.008792203125178307,0.007679752176948319,0.005077645640322709
2025-02-07,0.007576352244340848,0.004537985683751401,0.0019083919255138506,0.008745000194566874,0.004849103364201713,0.003760761035003472
2025-02-14,0.007416143806029182,0.010867925252974812,0.00815479392324267,0.00997568588562183,0.0071770112350782725,0.0034428148044088596
2025-02-21,0.007932962356004918,0.010599108034148663,0.010116435461370372,0.007422189536810951,0.006824815476126322,0.0061086876951889565
2025-02-28,0.017187992207755652,0.016192829614323043,0.014615250844708279,0.016996436877894688,0.014400819342908698,0.012816394095897903
2025-03-07,0.02032496995869444,0.01902284259482814,0.019607229578274626,0.018641853792997112,0.015826761314024874,0.015291521838111454
2025-03-14,0.002764703112528873,0.0004299958948563191,0.001116176296541863,-0.0020911429726248086,-0.00048439024110434256,-0.0035624253281413866
2025-03-21,-0.004906041041839454,-0.008321308830405582,-0.007468554652719724,-0.011421316781260923,-0.007366197044084494,-0.012326335221727094
2025-03-28,-0.009946503048941464,-0.009537099775203126,-0.0076991996814038295,-0.015349728536097217,-0.011064500972700243,-0.012673345749883715
2025-04-04,0.0025677502985526116,-0.004339081580023673,-0.005004561240209969,-0.008996974747624268,-0.004932769778396752,0.002371564327416562
2025-04-11,0.023623650092111162,0.024099917756230244,0.026688389721471265,0.017586104833422517,0.025298866136484077,0.025143358624682234
2025-04-18,0.005900970162949514,0.003310456457215092,0.008059043260447318,-0.002627183508686454,0.007488661507689088,0.00629039870230279
2025-04-25,-0.006463452328742424,-0.006629643899621677,-0.0030494540292099175,-0.00921169473275473,-0.0018258884453551637,-0.004720845983452255
2025-05-02,-0.01615756190751158,-0.009774949860571105,-0.004975230951440977,-0.008976936039939694,-0.010043410311667727,-0.01683681437836624
2025-05-09,-0.01275875944056406,-0.010104703731033024,-0.006010606326947792,-0.00908998294847131,-0.006885195810873964,-0.013537028442279586
2025-05-16,-0.0019448365425086033,0.0004265180843409976,0.0015534659396604484,0.0056495485226370394,-0.0011939054507192747,-0.003187119776394201
2025-05-23,-0.00487527215873435,-0.001798978260155461,0.002669497421265631,-0.00041075534703768207,-0.0026210016921281946,-0.0029487524343865534
2025-05-30,0.0021822703172810947,-1.9571405232770428e-05,0.004261409329426068,0.0013121330377510315,0.0008672450934914576,-0.0003396956754300618
2025-06-06,0.014644129433479985,0.013516573163846798,0.016619897117159714,0.015098206404316729,0.013619979550357843,0.010518623637971812
2025-06-13,0.011611394099003181,0.01417937052471155,0.015423011203043901,0.013568586357446481,0.012102958122511318,0.008714645839427037
2025-06-20,0.018200175587848103,0.019138152473491606,0.018837312611698548,0.0222907976158453,0.015666340498404235,0.01637417915528993
2025-06-27,0.013890836996998418,0.013104319341444123,0.01128366637611463,0.01739059158409275,0.01269903402553849,0.009216615303657031
2025-07-04,0.012907346942580146,0.017856681342829583,0.016618217071768394,0.022662908427917162,0.019335526129486344,0.01069137341745216
2025-07-11,0.019525265168641604,0.01965207648829187,0.017334112828641023,0.02431631778682885,0.01890039431938767,0.015965181805267334
2025-07-18,0.016108107124217303,0.01769915282942998,0.011359136875606248,0.020150894911454546,0.014769934519027965,0.011339536166982373
2025-07-25,0.013433385580387092,0.015622521867884988,0.01264907299775661,0.01714724192682939,0.012526401126702927,0.013156409767502188
2025-08-01,0.0020810966194177625,0.004202627621456377,0.0033373845382087463,0.004353712020902255,0.0018371050509837466,0.004326943414892022
2025-08-08,0.003485441713463227,0.003560391951170425,0.004190569156122577,0.005721741560120543,0.002636109284641255,0.006265934271954904
2025-08-15,0.0010200023751597313,-0.0006319657414315064,0.002581491215406014,-0.0003503692992826331,-0.0019394162272330338,0.0008390902701754877
2025-08-22,0.001031957130244972,0.00019759957187433664,0.0016054577367690015,0.0005163961026356063,-0.002286039240294359,0.0015138697867842317
2025-08-29,-0.0005582104941108763,0.0003105130839971765,-0.0004243083488761207,-0.002431292382987728,-0.004107499874066443,-0.0018850672284973858
2025-09-05,0.01399897298090755,0.009658111321373217,0.011797049825241,0.010157257293610205,0.009936953994545363,0.010259814733561598
2025-09-12,0.007907588523727579,0.002255631685861566,0.008293011650170962,0.007568927774692315,0.005977920020014278,0.005953596008614845
2025-09-19,-0.005576932624049881,-0.009496750521383348,-0.008988333724391845,-0.008299817381835276,-0.007350619401459419,-0.005471254924120017
2025-09-26,0.009830165871331648,0.0063871370966724385,0.007999097171941996,0.0075266285227488985,0.010065254614141643,0.00846110588554812
2025-10-03,-0.008260372157183822,-0.008005847642316792,-0.010077190438475167,-0.004314947129094913,-0.005365600810038772,-0.006639610950844995
2025-10-10,-0.0041146244530706165,-0.006646141076252086,-0.004965968616521389,-0.005784140896959271,-0.005880035762339588,-0.003888084252586573
2025-10-17,-0.010640506971777127,-0.004710785027035664,-0.004770269152669036,-0.0063892388488593615,-0.006188810855704708,-0.003967634535683308
2025-10-24,-0.005019330968066227,-0.003733546667066181,-0.004992673883583328,-0.006210343007360106,-0.003550979417899348,-0.004305305122252336
2025-10-31,-0.004971706698812004,-0.008594999722922832,-0.00758018551895006,-0.007832456354337011,-0.008709907751355028,-0.008223968973014263
2025-11-07,0.010023414911660566,0.006427447117981015,0.009624056128950804,0.0077064006285553245,0.00641008097954773,0.005449760916914875
2025-11-14,0.01715473828455151,0.01402103998479923,0.01573526195984433,0.014951854016874249,0.01424264115471101,0.012994866006157242
2025-11-21,0.00459549928342376,0.0024022105933471406,0.00181813382019825,0.003912349387360768,0.0016416965364174636,-5.05183102407691e-05
2025-11-28,0.007412870549275991,0.008926143790131633,0.010635889804199954,0.008699106239338294,0.00782240557357847,0.00609261932470689
2025-12-05,0.004026137590169021,0.003163056826544891,0.007589896476658342,0.003787230658529455,0.005866143725443768,0.0019087629778781917
2025-12-12,0.003977182993770014,0.004617026013556648,0.007289781108733708,0.003559379034610461,0.005717437004597892,0.0016496788350761102
2025-12-19,0.0020703269451891027,0.0010787625847306472,0.0032908113780836454,0.0014525153064191632,0.005358119175057878,0.0013582486510711755
2025-12-26,-0.002239677919267479,0.00029968238919850666,-0.0016556077477099009,0.00234494573723208,0.003788376955860386,-0.0008304810679818407
2026-01-02,0.0022484718366681156,0.0004037891315462434,0.001616545810953478,0.00487128210707107,0.00566384952047995,0.0015662695251019276
2026-01-09,0.0012825592166858307,0.001477143492871394,0.0010160435524480312,0.005965426029047588,0.004190805155547603,0.001552618403842452
2026-01-16,0.00186739688309474,0.0033659406632986,0.0005649382064315664,0.005563633767300902,0.003911894622662639,0.0014306762342605715
2026-01-23,-0.002066911448693866,0.008246835500410974,0.002091304526201122,0.003183140647669364,0.0024044484551845394,-0.00022282745123888923
2026-01-30,-0.00203952269411602,0.006676671535641065,0.003174857628482133,0.003283131757150249,0.0017176029889594876,-0.0006200368139990054
2026-02-06,-0.0021375723733123055,0.0071295559432917825,0.006074536639789283,0.003391554693946091,0.003285326013737099,0.0016613032345988328
2026-02-13,0.0032543695758344535,0.013943369440564313,0.008944212315411704,0.0054575537936402355,0.006033065580821282,0.00686282282298473
2026-02-20,-0.002064223647721906,0.008242450230488316,0.0002806019909434047,0.00240930007171182,0.00431213040081383,0.004346753732083715
2026-02-27,-0.0025115708375505925,0.007775766540785682,0.0007200166162711864,1.2158354674267347e-05,0.0038694324955714367,0.001589800862096362
2026-03-06,0.008166438935197636,0.009287707229611626,0.010002581381564676,0.007558690992745658,0.006046824695201161,0.002801546039693893
2026-03-13,0.0012868806961429339,-0.0029650063795599903,0.0008016327947762874,0.0003534561293297182,-0.0018989101762472817,-0.005425780520278672
2026-03-20,0.012351531225398038,0.0034582466964289803,0.006197311698368753,0.011673748989358804,0.005602502670949994,0.0031116850458656584
2026-03-27,0.014656279169160532,0.003093466108060259,0.009306072017164605,0.014904833119652362,0.00799287528702885,0.006006174320744509
2026-04-03,-0.002862284818246479,-0.007317131590194358,-0.008785087963163657,-0.002405983617896691,-0.004629998761369807,-0.009148415482903977
2026-04-10,0.012805951296620658,0.01516165864846862,0.015088643406681533,0.018720649408155512,0.014096319943945291,0.014145734175061056
