,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4b_sector_blend_spy_qqq_sleeve,cash::BIL
2019-05-31,0.042800627173968354,0.1113983251612522,0.11116871631783364,0.15540696706633225,0.23442430255381685,0.08755845341915365,0.05724260830764314,0.19999999999999984
2019-06-07,0.042800627173968354,0.1113983251612522,0.11116871631783364,0.15540696706633225,0.23442430255381685,0.08755845341915365,0.05724260830764314,0.19999999999999984
2019-06-14,0.042800627173968354,0.1113983251612522,0.11116871631783364,0.15540696706633225,0.23442430255381685,0.08755845341915365,0.05724260830764314,0.19999999999999984
2019-06-21,0.042800627173968354,0.1113983251612522,0.11116871631783364,0.15540696706633225,0.23442430255381685,0.08755845341915365,0.05724260830764314,0.19999999999999984
2019-06-28,0.02253405850826744,0.18636394135336412,0.07406167320742404,0.2612512905173821,0.1802844906333171,0.07161564856570704,0.1407558396070097,0.06313305760752852
2019-07-05,0.02253405850826744,0.18636394135336412,0.07406167320742404,0.2612512905173821,0.1802844906333171,0.07161564856570704,0.1407558396070097,0.06313305760752852
2019-07-12,0.02253405850826744,0.18636394135336412,0.07406167320742404,0.2612512905173821,0.1802844906333171,0.07161564856570704,0.1407558396070097,0.06313305760752852
2019-07-19,0.02253405850826744,0.18636394135336412,0.07406167320742404,0.2612512905173821,0.1802844906333171,0.07161564856570704,0.1407558396070097,0.06313305760752852
2019-07-26,0.06922621418484592,0.15385957008599763,0.11304416984730357,0.20746951634801755,0.19051192872506548,0.0677419459399624,0.1466509274181483,0.05149572745065911
2019-08-02,0.06922621418484592,0.15385957008599763,0.11304416984730357,0.20746951634801755,0.19051192872506548,0.0677419459399624,0.1466509274181483,0.05149572745065911
2019-08-09,0.06922621418484592,0.15385957008599763,0.11304416984730357,0.20746951634801755,0.19051192872506548,0.0677419459399624,0.1466509274181483,0.05149572745065911
2019-08-16,0.06922621418484592,0.15385957008599763,0.11304416984730357,0.20746951634801755,0.19051192872506548,0.0677419459399624,0.1466509274181483,0.05149572745065911
2019-08-23,0.06922621418484592,0.15385957008599763,0.11304416984730357,0.20746951634801755,0.19051192872506548,0.0677419459399624,0.1466509274181483,0.05149572745065911
2019-08-30,0.09308238459823281,0.13776137948145747,0.1532955017986367,0.20117181214106927,0.22051548045360977,0.07690498153797164,0.07372646813943114,0.043541991849591066
2019-09-06,0.09308238459823281,0.13776137948145747,0.1532955017986367,0.20117181214106927,0.22051548045360977,0.07690498153797164,0.07372646813943114,0.043541991849591066
2019-09-13,0.09308238459823281,0.13776137948145747,0.1532955017986367,0.20117181214106927,0.22051548045360977,0.07690498153797164,0.07372646813943114,0.043541991849591066
2019-09-20,0.09308238459823281,0.13776137948145747,0.1532955017986367,0.20117181214106927,0.22051548045360977,0.07690498153797164,0.07372646813943114,0.043541991849591066
2019-09-27,0.10513476079364224,0.12875005401817533,0.15250176504419283,0.1768242506081597,0.2091812815745636,0.07144679792971852,0.1131176470041018,0.043043443027446004
2019-10-04,0.10513476079364224,0.12875005401817533,0.15250176504419283,0.1768242506081597,0.2091812815745636,0.07144679792971852,0.1131176470041018,0.043043443027446004
2019-10-11,0.10513476079364224,0.12875005401817533,0.15250176504419283,0.1768242506081597,0.2091812815745636,0.07144679792971852,0.1131176470041018,0.043043443027446004
2019-10-18,0.10513476079364224,0.12875005401817533,0.15250176504419283,0.1768242506081597,0.2091812815745636,0.07144679792971852,0.1131176470041018,0.043043443027446004
2019-10-25,0.08010683190482533,0.08545830130180247,0.16182288812629134,0.09950116187364219,0.3112128341384366,0.10607742025016703,0.15582056240483508,0.0
2019-11-01,0.08010683190482533,0.08545830130180247,0.16182288812629134,0.09950116187364219,0.3112128341384366,0.10607742025016703,0.15582056240483508,0.0
2019-11-08,0.08010683190482533,0.08545830130180247,0.16182288812629134,0.09950116187364219,0.3112128341384366,0.10607742025016703,0.15582056240483508,0.0
2019-11-15,0.08010683190482533,0.08545830130180247,0.16182288812629134,0.09950116187364219,0.3112128341384366,0.10607742025016703,0.15582056240483508,0.0
2019-11-22,0.08010683190482533,0.08545830130180247,0.16182288812629134,0.09950116187364219,0.3112128341384366,0.10607742025016703,0.15582056240483508,0.0
2019-11-29,0.07282319244969522,0.0741657189165516,0.16356444532565087,0.0893505675530374,0.3336727758328949,0.10684124368168658,0.15958205624048352,0.0
2019-12-06,0.07282319244969522,0.0741657189165516,0.16356444532565087,0.0893505675530374,0.3336727758328949,0.10684124368168658,0.15958205624048352,0.0
2019-12-13,0.07282319244969522,0.0741657189165516,0.16356444532565087,0.0893505675530374,0.3336727758328949,0.10684124368168658,0.15958205624048352,0.0
2019-12-20,0.07282319244969522,0.0741657189165516,0.16356444532565087,0.0893505675530374,0.3336727758328949,0.10684124368168658,0.15958205624048352,0.0
2019-12-27,0.07137899629089907,0.07275398882380416,0.1644963486614815,0.09119705836959793,0.3341391138252371,0.10607628840493197,0.15995820562404836,0.0
2020-01-03,0.07137899629089907,0.07275398882380416,0.1644963486614815,0.09119705836959793,0.3341391138252371,0.10607628840493197,0.15995820562404836,0.0
2020-01-10,0.07137899629089907,0.07275398882380416,0.1644963486614815,0.09119705836959793,0.3341391138252371,0.10607628840493197,0.15995820562404836,0.0
2020-01-17,0.07137899629089907,0.07275398882380416,0.1644963486614815,0.09119705836959793,0.3341391138252371,0.10607628840493197,0.15995820562404836,0.0
2020-01-24,0.07137899629089907,0.07275398882380416,0.1644963486614815,0.09119705836959793,0.3341391138252371,0.10607628840493197,0.15995820562404836,0.0
2020-01-31,0.0694679741018373,0.06920347620126861,0.16411266040626019,0.09537931222246548,0.3376266903164084,0.10421406618935528,0.15999582056240486,0.0
2020-02-07,0.0694679741018373,0.06920347620126861,0.16411266040626019,0.09537931222246548,0.3376266903164084,0.10421406618935528,0.15999582056240486,0.0
2020-02-14,0.0694679741018373,0.06920347620126861,0.16411266040626019,0.09537931222246548,0.3376266903164084,0.10421406618935528,0.15999582056240486,0.0
2020-02-21,0.0694679741018373,0.06920347620126861,0.16411266040626019,0.09537931222246548,0.3376266903164084,0.10421406618935528,0.15999582056240486,0.0
2020-02-28,0.05292806122464908,0.050484768520585525,0.13146420490240743,0.09930738716677388,0.3150506761265634,0.08676657383405884,0.06399832822496195,0.19999999999999984
2020-03-06,0.05292806122464908,0.050484768520585525,0.13146420490240743,0.09930738716677388,0.3150506761265634,0.08676657383405884,0.06399832822496195,0.19999999999999984
2020-03-13,0.05292806122464908,0.050484768520585525,0.13146420490240743,0.09930738716677388,0.3150506761265634,0.08676657383405884,0.06399832822496195,0.19999999999999984
2020-03-20,0.05292806122464908,0.050484768520585525,0.13146420490240743,0.09930738716677388,0.3150506761265634,0.08676657383405884,0.06399832822496195,0.19999999999999984
2020-03-27,0.036034606493433444,0.029072853365237645,0.05847473017218792,0.05218840401223478,0.1617713398140083,0.046458484086657446,0.015999582056240483,0.6000000000000001
2020-04-03,0.036034606493433444,0.029072853365237645,0.05847473017218792,0.05218840401223478,0.1617713398140083,0.046458484086657446,0.015999582056240483,0.6000000000000001
2020-04-10,0.036034606493433444,0.029072853365237645,0.05847473017218792,0.05218840401223478,0.1617713398140083,0.046458484086657446,0.015999582056240483,0.6000000000000001
2020-04-17,0.036034606493433444,0.029072853365237645,0.05847473017218792,0.05218840401223478,0.1617713398140083,0.046458484086657446,0.015999582056240483,0.6000000000000001
2020-04-24,0.04120215103089586,0.03261214243322593,0.052901838535838464,0.05267914089130994,0.15881066548733846,0.05379427059327111,0.00799979102812024,0.5999999999999999
2020-05-01,0.04120215103089586,0.03261214243322593,0.052901838535838464,0.05267914089130994,0.15881066548733846,0.05379427059327111,0.00799979102812024,0.5999999999999999
2020-05-08,0.04120215103089586,0.03261214243322593,0.052901838535838464,0.05267914089130994,0.15881066548733846,0.05379427059327111,0.00799979102812024,0.5999999999999999
2020-05-15,0.04120215103089586,0.03261214243322593,0.052901838535838464,0.05267914089130994,0.15881066548733846,0.05379427059327111,0.00799979102812024,0.5999999999999999
2020-05-22,0.04120215103089586,0.03261214243322593,0.052901838535838464,0.05267914089130994,0.15881066548733846,0.05379427059327111,0.00799979102812024,0.5999999999999999
2020-05-29,0.04363427340661569,0.03440940609669258,0.05030304695659921,0.05349233419521815,0.15738246951471555,0.0567785743160987,0.00399989551406012,0.6000000000000001
2020-06-05,0.04363427340661569,0.03440940609669258,0.05030304695659921,0.05349233419521815,0.15738246951471555,0.0567785743160987,0.00399989551406012,0.6000000000000001
2020-06-12,0.04363427340661569,0.03440940609669258,0.05030304695659921,0.05349233419521815,0.15738246951471555,0.0567785743160987,0.00399989551406012,0.6000000000000001
2020-06-19,0.04363427340661569,0.03440940609669258,0.05030304695659921,0.05349233419521815,0.15738246951471555,0.0567785743160987,0.00399989551406012,0.6000000000000001
2020-06-26,0.04475703336989055,0.03525943184642413,0.04913445816755019,0.05386356962915906,0.15727758767711997,0.05770797155282603,0.00199994775703006,0.6000000000000001
2020-07-03,0.04475703336989055,0.03525943184642413,0.04913445816755019,0.05386356962915906,0.15727758767711997,0.05770797155282603,0.00199994775703006,0.6000000000000001
2020-07-10,0.04475703336989055,0.03525943184642413,0.04913445816755019,0.05386356962915906,0.15727758767711997,0.05770797155282603,0.00199994775703006,0.6000000000000001
2020-07-17,0.04475703336989055,0.03525943184642413,0.04913445816755019,0.05386356962915906,0.15727758767711997,0.05770797155282603,0.00199994775703006,0.6000000000000001
2020-07-24,0.04475703336989055,0.03525943184642413,0.04913445816755019,0.05386356962915906,0.15727758767711997,0.05770797155282603,0.00199994775703006,0.6000000000000001
2020-07-31,0.12333418488102915,0.1095677898833226,0.11226938616243125,0.1929746918891335,0.30949214585226525,0.11646581953317742,0.0014471621969869514,0.03444881960165391
2020-08-07,0.12333418488102915,0.1095677898833226,0.11226938616243125,0.1929746918891335,0.30949214585226525,0.11646581953317742,0.0014471621969869514,0.03444881960165391
2020-08-14,0.12333418488102915,0.1095677898833226,0.11226938616243125,0.1929746918891335,0.30949214585226525,0.11646581953317742,0.0014471621969869514,0.03444881960165391
2020-08-21,0.12333418488102915,0.1095677898833226,0.11226938616243125,0.1929746918891335,0.30949214585226525,0.11646581953317742,0.0014471621969869514,0.03444881960165391
2020-08-28,0.02763930159117871,0.17918628566295336,0.0619982549546386,0.3239700386668972,0.20906119352853578,0.08578057686167448,0.00013305823058712876,0.11223129050353464
2020-09-04,0.02763930159117871,0.17918628566295336,0.0619982549546386,0.3239700386668972,0.20906119352853578,0.08578057686167448,0.00013305823058712876,0.11223129050353464
2020-09-11,0.02763930159117871,0.17918628566295336,0.0619982549546386,0.3239700386668972,0.20906119352853578,0.08578057686167448,0.00013305823058712876,0.11223129050353464
2020-09-18,0.02763930159117871,0.17918628566295336,0.0619982549546386,0.3239700386668972,0.20906119352853578,0.08578057686167448,0.00013305823058712876,0.11223129050353464
2020-09-25,0.08446035750386201,0.15270583870909865,0.09417406042408409,0.266596128535255,0.22085633880550445,0.08866098887902095,6.800940002231552e-05,0.09247827774315254
2020-10-02,0.08446035750386201,0.15270583870909865,0.09417406042408409,0.266596128535255,0.22085633880550445,0.08866098887902095,6.800940002231552e-05,0.09247827774315254
2020-10-09,0.08446035750386201,0.15270583870909865,0.09417406042408409,0.266596128535255,0.22085633880550445,0.08866098887902095,6.800940002231552e-05,0.09247827774315254
2020-10-16,0.08446035750386201,0.15270583870909865,0.09417406042408409,0.266596128535255,0.22085633880550445,0.08866098887902095,6.800940002231552e-05,0.09247827774315254
2020-10-23,0.08446035750386201,0.15270583870909865,0.09417406042408409,0.266596128535255,0.22085633880550445,0.08866098887902095,6.800940002231552e-05,0.09247827774315254
2020-10-30,0.11775687006429779,0.14274301998510064,0.10111029342532168,0.21662552841244842,0.20607135736507903,0.08210581423358708,0.07537860811074906,0.05820850840341629
2020-11-06,0.11775687006429779,0.14274301998510064,0.10111029342532168,0.21662552841244842,0.20607135736507903,0.08210581423358708,0.07537860811074906,0.05820850840341629
2020-11-13,0.11775687006429779,0.14274301998510064,0.10111029342532168,0.21662552841244842,0.20607135736507903,0.08210581423358708,0.07537860811074906,0.05820850840341629
2020-11-20,0.11775687006429779,0.14274301998510064,0.10111029342532168,0.21662552841244842,0.20607135736507903,0.08210581423358708,0.07537860811074906,0.05820850840341629
2020-11-27,0.029063677698605933,0.19387830614035217,0.054346123366458624,0.2743322075427729,0.1702633416298081,0.07145496730034778,0.1416613763216545,0.06499999999999995
2020-12-04,0.029063677698605933,0.19387830614035217,0.054346123366458624,0.2743322075427729,0.1702633416298081,0.07145496730034778,0.1416613763216545,0.06499999999999995
2020-12-11,0.029063677698605933,0.19387830614035217,0.054346123366458624,0.2743322075427729,0.1702633416298081,0.07145496730034778,0.1416613763216545,0.06499999999999995
2020-12-18,0.029063677698605933,0.19387830614035217,0.054346123366458624,0.2743322075427729,0.1702633416298081,0.07145496730034778,0.1416613763216545,0.06499999999999995
2020-12-25,0.020259439103899195,0.1995912444834868,0.04953812015775555,0.2801578452930512,0.16680159480776285,0.07049189575355397,0.14820136402467646,0.06495849637581397
2021-01-01,0.020259439103899195,0.1995912444834868,0.04953812015775555,0.2801578452930512,0.16680159480776285,0.07049189575355397,0.14820136402467646,0.06495849637581397
2021-01-08,0.020259439103899195,0.1995912444834868,0.04953812015775555,0.2801578452930512,0.16680159480776285,0.07049189575355397,0.14820136402467646,0.06495849637581397
2021-01-15,0.020259439103899195,0.1995912444834868,0.04953812015775555,0.2801578452930512,0.16680159480776285,0.07049189575355397,0.14820136402467646,0.06495849637581397
2021-01-22,0.020259439103899195,0.1995912444834868,0.04953812015775555,0.2801578452930512,0.16680159480776285,0.07049189575355397,0.14820136402467646,0.06495849637581397
2021-01-29,0.087769837337544,0.1656395354396488,0.07683303730519986,0.22358723246324042,0.17863808729059252,0.07220285656949764,0.15185877494234196,0.04347063865193479
2021-02-05,0.087769837337544,0.1656395354396488,0.07683303730519986,0.22358723246324042,0.17863808729059252,0.07220285656949764,0.15185877494234196,0.04347063865193479
2021-02-12,0.087769837337544,0.1656395354396488,0.07683303730519986,0.22358723246324042,0.17863808729059252,0.07220285656949764,0.15185877494234196,0.04347063865193479
2021-02-19,0.087769837337544,0.1656395354396488,0.07683303730519986,0.22358723246324042,0.17863808729059252,0.07220285656949764,0.15185877494234196,0.04347063865193479
2021-02-26,0.12289106302622224,0.14701789877795882,0.08992352206538975,0.19165564647396005,0.18227328452804675,0.0731718900721212,0.15244501638460065,0.04062167867170052
2021-03-05,0.12289106302622224,0.14701789877795882,0.08992352206538975,0.19165564647396005,0.18227328452804675,0.0731718900721212,0.15244501638460065,0.04062167867170052
2021-03-12,0.12289106302622224,0.14701789877795882,0.08992352206538975,0.19165564647396005,0.18227328452804675,0.0731718900721212,0.15244501638460065,0.04062167867170052
2021-03-19,0.12289106302622224,0.14701789877795882,0.08992352206538975,0.19165564647396005,0.18227328452804675,0.0731718900721212,0.15244501638460065,0.04062167867170052
2021-03-26,0.1514738689717787,0.1061549635490524,0.09841606244377438,0.11861396581005339,0.2691528346079775,0.09629832534687786,0.15988997927048573,0.0
2021-04-02,0.1514738689717787,0.1061549635490524,0.09841606244377438,0.11861396581005339,0.2691528346079775,0.09629832534687786,0.15988997927048573,0.0
2021-04-09,0.1514738689717787,0.1061549635490524,0.09841606244377438,0.11861396581005339,0.2691528346079775,0.09629832534687786,0.15988997927048573,0.0
2021-04-16,0.1514738689717787,0.1061549635490524,0.09841606244377438,0.11861396581005339,0.2691528346079775,0.09629832534687786,0.15988997927048573,0.0
2021-04-23,0.1514738689717787,0.1061549635490524,0.09841606244377438,0.11861396581005339,0.2691528346079775,0.09629832534687786,0.15988997927048573,0.0
2021-04-30,0.15261035491326858,0.10103061795776172,0.09845219108275248,0.1113711904751569,0.27852845158223655,0.09801819606177523,0.1599889979270486,0.0
2021-05-07,0.15261035491326858,0.10103061795776172,0.09845219108275248,0.1113711904751569,0.27852845158223655,0.09801819606177523,0.1599889979270486,0.0
2021-05-14,0.15261035491326858,0.10103061795776172,0.09845219108275248,0.1113711904751569,0.27852845158223655,0.09801819606177523,0.1599889979270486,0.0
2021-05-21,0.15261035491326858,0.10103061795776172,0.09845219108275248,0.1113711904751569,0.27852845158223655,0.09801819606177523,0.1599889979270486,0.0
2021-05-28,0.1505027780879472,0.09994991245337143,0.09861816085896821,0.11088865117502998,0.28216430585837926,0.09787729177359913,0.15999889979270487,0.0
2021-06-04,0.1505027780879472,0.09994991245337143,0.09861816085896821,0.11088865117502998,0.28216430585837926,0.09787729177359913,0.15999889979270487,0.0
2021-06-11,0.1505027780879472,0.09994991245337143,0.09861816085896821,0.11088865117502998,0.28216430585837926,0.09787729177359913,0.15999889979270487,0.0
2021-06-18,0.1505027780879472,0.09994991245337143,0.09861816085896821,0.11088865117502998,0.28216430585837926,0.09787729177359913,0.15999889979270487,0.0
2021-06-25,0.15011637078533646,0.0988194777829233,0.0989516203528436,0.10875822730903469,0.2857629816459727,0.0975914321446188,0.1599998899792705,0.0
2021-07-02,0.15011637078533646,0.0988194777829233,0.0989516203528436,0.10875822730903469,0.2857629816459727,0.0975914321446188,0.1599998899792705,0.0
2021-07-09,0.15011637078533646,0.0988194777829233,0.0989516203528436,0.10875822730903469,0.2857629816459727,0.0975914321446188,0.1599998899792705,0.0
2021-07-16,0.15011637078533646,0.0988194777829233,0.0989516203528436,0.10875822730903469,0.2857629816459727,0.0975914321446188,0.1599998899792705,0.0
2021-07-23,0.15011637078533646,0.0988194777829233,0.0989516203528436,0.10875822730903469,0.2857629816459727,0.0975914321446188,0.1599998899792705,0.0
2021-07-30,0.13912342314701795,0.09508816689482634,0.10349659725358792,0.10599250122410087,0.28923001273715915,0.10706930974538081,0.15999998899792706,0.0
2021-08-06,0.13912342314701795,0.09508816689482634,0.10349659725358792,0.10599250122410087,0.28923001273715915,0.10706930974538081,0.15999998899792706,0.0
2021-08-13,0.13912342314701795,0.09508816689482634,0.10349659725358792,0.10599250122410087,0.28923001273715915,0.10706930974538081,0.15999998899792706,0.0
2021-08-20,0.13912342314701795,0.09508816689482634,0.10349659725358792,0.10599250122410087,0.28923001273715915,0.10706930974538081,0.15999998899792706,0.0
2021-08-27,0.13576316349508177,0.09432140589298506,0.10313071216325154,0.10687943847648768,0.29290085566519997,0.10700442540720138,0.15999999889979274,0.0
2021-09-03,0.13576316349508177,0.09432140589298506,0.10313071216325154,0.10687943847648768,0.29290085566519997,0.10700442540720138,0.15999999889979274,0.0
2021-09-10,0.13576316349508177,0.09432140589298506,0.10313071216325154,0.10687943847648768,0.29290085566519997,0.10700442540720138,0.15999999889979274,0.0
2021-09-17,0.13576316349508177,0.09432140589298506,0.10313071216325154,0.10687943847648768,0.29290085566519997,0.10700442540720138,0.15999999889979274,0.0
2021-09-24,0.13521890389707641,0.09399613301903563,0.10286589780472612,0.10680683140470554,0.2943409706188713,0.10677126336560579,0.1599999998899793,0.0
2021-10-01,0.13521890389707641,0.09399613301903563,0.10286589780472612,0.10680683140470554,0.2943409706188713,0.10677126336560579,0.1599999998899793,0.0
2021-10-08,0.13521890389707641,0.09399613301903563,0.10286589780472612,0.10680683140470554,0.2943409706188713,0.10677126336560579,0.1599999998899793,0.0
2021-10-15,0.13521890389707641,0.09399613301903563,0.10286589780472612,0.10680683140470554,0.2943409706188713,0.10677126336560579,0.1599999998899793,0.0
2021-10-22,0.13521890389707641,0.09399613301903563,0.10286589780472612,0.10680683140470554,0.2943409706188713,0.10677126336560579,0.1599999998899793,0.0
2021-10-29,0.14684397074062572,0.09939197891178889,0.09699963846908104,0.10699731880245214,0.2921412493565956,0.09762584373045864,0.15999999998899797,0.0
2021-11-05,0.14684397074062572,0.09939197891178889,0.09699963846908104,0.10699731880245214,0.2921412493565956,0.09762584373045864,0.15999999998899797,0.0
2021-11-12,0.14684397074062572,0.09939197891178889,0.09699963846908104,0.10699731880245214,0.2921412493565956,0.09762584373045864,0.15999999998899797,0.0
2021-11-19,0.14684397074062572,0.09939197891178889,0.09699963846908104,0.10699731880245214,0.2921412493565956,0.09762584373045864,0.15999999998899797,0.0
2021-11-26,0.14153773231110242,0.09765552093505736,0.1115524945224084,0.12197914216130266,0.331629292564572,0.11564581751105812,0.07999999999449899,0.0
2021-12-03,0.14153773231110242,0.09765552093505736,0.1115524945224084,0.12197914216130266,0.331629292564572,0.11564581751105812,0.07999999999449899,0.0
2021-12-10,0.14153773231110242,0.09765552093505736,0.1115524945224084,0.12197914216130266,0.331629292564572,0.11564581751105812,0.07999999999449899,0.0
2021-12-17,0.14153773231110242,0.09765552093505736,0.1115524945224084,0.12197914216130266,0.331629292564572,0.11564581751105812,0.07999999999449899,0.0
2021-12-24,0.14153773231110242,0.09765552093505736,0.1115524945224084,0.12197914216130266,0.331629292564572,0.11564581751105812,0.07999999999449899,0.0
2021-12-31,0.15027102413146784,0.11134748189432174,0.10006075793806855,0.13739723668327766,0.25250301833687805,0.08947096604111439,0.11424213276236994,0.04470738221250181
2022-01-07,0.15027102413146784,0.11134748189432174,0.10006075793806855,0.13739723668327766,0.25250301833687805,0.08947096604111439,0.11424213276236994,0.04470738221250181
2022-01-14,0.15027102413146784,0.11134748189432174,0.10006075793806855,0.13739723668327766,0.25250301833687805,0.08947096604111439,0.11424213276236994,0.04470738221250181
2022-01-21,0.15027102413146784,0.11134748189432174,0.10006075793806855,0.13739723668327766,0.25250301833687805,0.08947096604111439,0.11424213276236994,0.04470738221250181
2022-01-28,0.1254154932045004,0.08881153810118037,0.09302923609063,0.11813972675886505,0.258895745368719,0.09232227098257186,0.04939036465499251,0.17399562483854092
2022-02-04,0.1254154932045004,0.08881153810118037,0.09302923609063,0.11813972675886505,0.258895745368719,0.09232227098257186,0.04939036465499251,0.17399562483854092
2022-02-11,0.1254154932045004,0.08881153810118037,0.09302923609063,0.11813972675886505,0.258895745368719,0.09232227098257186,0.04939036465499251,0.17399562483854092
2022-02-18,0.1254154932045004,0.08881153810118037,0.09302923609063,0.11813972675886505,0.258895745368719,0.09232227098257186,0.04939036465499251,0.17399562483854092
2022-02-25,0.11885974084701899,0.08166941586389416,0.0940124362582363,0.11329654002235419,0.27652130000844494,0.09172284155442624,0.023917725445625232,0.20000000000000007
2022-03-04,0.11885974084701899,0.08166941586389416,0.0940124362582363,0.11329654002235419,0.27652130000844494,0.09172284155442624,0.023917725445625232,0.20000000000000007
2022-03-11,0.11885974084701899,0.08166941586389416,0.0940124362582363,0.11329654002235419,0.27652130000844494,0.09172284155442624,0.023917725445625232,0.20000000000000007
2022-03-18,0.11885974084701899,0.08166941586389416,0.0940124362582363,0.11329654002235419,0.27652130000844494,0.09172284155442624,0.023917725445625232,0.20000000000000007
2022-03-25,0.056605300476185075,0.038580423003935174,0.046589889191933236,0.05486432937299074,0.1495762074573382,0.04780441913621125,0.005979431361406308,0.6
2022-04-01,0.056605300476185075,0.038580423003935174,0.046589889191933236,0.05486432937299074,0.1495762074573382,0.04780441913621125,0.005979431361406308,0.6
2022-04-08,0.056605300476185075,0.038580423003935174,0.046589889191933236,0.05486432937299074,0.1495762074573382,0.04780441913621125,0.005979431361406308,0.6
2022-04-15,0.056605300476185075,0.038580423003935174,0.046589889191933236,0.05486432937299074,0.1495762074573382,0.04780441913621125,0.005979431361406308,0.6
2022-04-22,0.056605300476185075,0.038580423003935174,0.046589889191933236,0.05486432937299074,0.1495762074573382,0.04780441913621125,0.005979431361406308,0.6
2022-04-29,0.05524475829031068,0.03753985923574965,0.04662149703194653,0.055167743738087464,0.1535788698775331,0.04885755614566948,0.0029897156807031544,0.5999999999999999
2022-05-06,0.05524475829031068,0.03753985923574965,0.04662149703194653,0.055167743738087464,0.1535788698775331,0.04885755614566948,0.0029897156807031544,0.5999999999999999
2022-05-13,0.05524475829031068,0.03753985923574965,0.04662149703194653,0.055167743738087464,0.1535788698775331,0.04885755614566948,0.0029897156807031544,0.5999999999999999
2022-05-20,0.05524475829031068,0.03753985923574965,0.04662149703194653,0.055167743738087464,0.1535788698775331,0.04885755614566948,0.0029897156807031544,0.5999999999999999
2022-05-27,0.053747243350081235,0.03724497085612643,0.046902055497023504,0.05553747426564845,0.15572185188411225,0.04935154630665663,0.0014948578403515772,0.5999999999999999
2022-06-03,0.053747243350081235,0.03724497085612643,0.046902055497023504,0.05553747426564845,0.15572185188411225,0.04935154630665663,0.0014948578403515772,0.5999999999999999
2022-06-10,0.053747243350081235,0.03724497085612643,0.046902055497023504,0.05553747426564845,0.15572185188411225,0.04935154630665663,0.0014948578403515772,0.5999999999999999
2022-06-17,0.053747243350081235,0.03724497085612643,0.046902055497023504,0.05553747426564845,0.15572185188411225,0.04935154630665663,0.0014948578403515772,0.5999999999999999
2022-06-24,0.05216221454027817,0.037095957330429266,0.04771819511753005,0.05566086593520075,0.15715946198323746,0.04945587617314854,0.0007474289201757885,0.6
2022-07-01,0.05216221454027817,0.037095957330429266,0.04771819511753005,0.05566086593520075,0.15715946198323746,0.04945587617314854,0.0007474289201757885,0.6
2022-07-08,0.05216221454027817,0.037095957330429266,0.04771819511753005,0.05566086593520075,0.15715946198323746,0.04945587617314854,0.0007474289201757885,0.6
2022-07-15,0.05216221454027817,0.037095957330429266,0.04771819511753005,0.05566086593520075,0.15715946198323746,0.04945587617314854,0.0007474289201757885,0.6
2022-07-22,0.05216221454027817,0.037095957330429266,0.04771819511753005,0.05566086593520075,0.15715946198323746,0.04945587617314854,0.0007474289201757885,0.6
2022-07-29,0.05173597485176515,0.036993032354845405,0.04832488250233167,0.05514676939864256,0.1594725368247476,0.04795308960757976,0.00037371446008789425,0.6
2022-08-05,0.05173597485176515,0.036993032354845405,0.04832488250233167,0.05514676939864256,0.1594725368247476,0.04795308960757976,0.00037371446008789425,0.6
2022-08-12,0.05173597485176515,0.036993032354845405,0.04832488250233167,0.05514676939864256,0.1594725368247476,0.04795308960757976,0.00037371446008789425,0.6
2022-08-19,0.05173597485176515,0.036993032354845405,0.04832488250233167,0.05514676939864256,0.1594725368247476,0.04795308960757976,0.00037371446008789425,0.6
2022-08-26,0.051996384162359105,0.03695131038395242,0.04873010860922203,0.05461557773195705,0.16113480855091933,0.04638495333154613,0.0001868572300439471,0.6
2022-09-02,0.051996384162359105,0.03695131038395242,0.04873010860922203,0.05461557773195705,0.16113480855091933,0.04638495333154613,0.0001868572300439471,0.6
2022-09-09,0.051996384162359105,0.03695131038395242,0.04873010860922203,0.05461557773195705,0.16113480855091933,0.04638495333154613,0.0001868572300439471,0.6
2022-09-16,0.051996384162359105,0.03695131038395242,0.04873010860922203,0.05461557773195705,0.16113480855091933,0.04638495333154613,0.0001868572300439471,0.6
2022-09-23,0.051996384162359105,0.03695131038395242,0.04873010860922203,0.05461557773195705,0.16113480855091933,0.04638495333154613,0.0001868572300439471,0.6
2022-09-30,0.05289013485416693,0.03666885386529547,0.049396564728386716,0.052636039194666175,0.16247123173057537,0.04584374701188736,9.342861502197355e-05,0.6
2022-10-07,0.05289013485416693,0.03666885386529547,0.049396564728386716,0.052636039194666175,0.16247123173057537,0.04584374701188736,9.342861502197355e-05,0.6
2022-10-14,0.05289013485416693,0.03666885386529547,0.049396564728386716,0.052636039194666175,0.16247123173057537,0.04584374701188736,9.342861502197355e-05,0.6
2022-10-21,0.05289013485416693,0.03666885386529547,0.049396564728386716,0.052636039194666175,0.16247123173057537,0.04584374701188736,9.342861502197355e-05,0.6
2022-10-28,0.053808364954983104,0.03613612795803687,0.06570874858766927,0.04063618872185062,0.15851551316587453,0.04514834230407466,4.6714307510986774e-05,0.6
2022-11-04,0.053808364954983104,0.03613612795803687,0.06570874858766927,0.04063618872185062,0.15851551316587453,0.04514834230407466,4.6714307510986774e-05,0.6
