,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_conditioned,taa_10m_sma,composite_confirmation_aware_momentum,cash::BIL
2021-05-07,0.1107551191629598,0.07633494955708836,0.17121679897828876,0.39553159343547095,0.19334974472349764,0.052811794142694574,0.0
2021-05-14,0.1107551191629598,0.07633494955708836,0.17121679897828876,0.39553159343547095,0.19334974472349764,0.052811794142694574,0.0
2021-05-21,0.1107551191629598,0.07633494955708836,0.17121679897828876,0.39553159343547095,0.19334974472349764,0.052811794142694574,0.0
2021-05-28,0.11705958993955387,0.07715095950823952,0.1745093483334255,0.384770429032325,0.1958048031177575,0.050704870068698615,0.0
2021-06-04,0.11705958993955387,0.07715095950823952,0.1745093483334255,0.384770429032325,0.1958048031177575,0.050704870068698615,0.0
2021-06-11,0.11705958993955387,0.07715095950823952,0.1745093483334255,0.384770429032325,0.1958048031177575,0.050704870068698615,0.0
2021-06-18,0.11705958993955387,0.07715095950823952,0.1745093483334255,0.384770429032325,0.1958048031177575,0.050704870068698615,0.0
2021-06-25,0.1231609355010831,0.07980106201836702,0.18316008634826947,0.3511625763629652,0.20408513986147037,0.058630199907844745,0.0
2021-07-02,0.1231609355010831,0.07980106201836702,0.18316008634826947,0.3511625763629652,0.20408513986147037,0.058630199907844745,0.0
2021-07-09,0.1231609355010831,0.07980106201836702,0.18316008634826947,0.3511625763629652,0.20408513986147037,0.058630199907844745,0.0
2021-07-16,0.1231609355010831,0.07980106201836702,0.18316008634826947,0.3511625763629652,0.20408513986147037,0.058630199907844745,0.0
2021-07-23,0.1231609355010831,0.07980106201836702,0.18316008634826947,0.3511625763629652,0.20408513986147037,0.058630199907844745,0.0
2021-07-30,0.20101354197342813,0.07422597206489935,0.1828648425271398,0.3617474368893373,0.12840220618871806,0.051746000356477334,0.0
2021-08-06,0.20101354197342813,0.07422597206489935,0.1828648425271398,0.3617474368893373,0.12840220618871806,0.051746000356477334,0.0
2021-08-13,0.20101354197342813,0.07422597206489935,0.1828648425271398,0.3617474368893373,0.12840220618871806,0.051746000356477334,0.0
2021-08-20,0.20101354197342813,0.07422597206489935,0.1828648425271398,0.3617474368893373,0.12840220618871806,0.051746000356477334,0.0
2021-08-27,0.226933434732998,0.08877916727532408,0.09682757060560376,0.4122650940707857,0.11636538434418367,0.05882934897110477,0.0
2021-09-03,0.226933434732998,0.08877916727532408,0.09682757060560376,0.4122650940707857,0.11636538434418367,0.05882934897110477,0.0
2021-09-10,0.226933434732998,0.08877916727532408,0.09682757060560376,0.4122650940707857,0.11636538434418367,0.05882934897110477,0.0
2021-09-17,0.226933434732998,0.08877916727532408,0.09682757060560376,0.4122650940707857,0.11636538434418367,0.05882934897110477,0.0
2021-09-24,0.22604693328074654,0.08452761883108299,0.10152340915991756,0.4108043073744869,0.12118973835835042,0.05590799299541558,0.0
2021-10-01,0.22604693328074654,0.08452761883108299,0.10152340915991756,0.4108043073744869,0.12118973835835042,0.05590799299541558,0.0
2021-10-08,0.22604693328074654,0.08452761883108299,0.10152340915991756,0.4108043073744869,0.12118973835835042,0.05590799299541558,0.0
2021-10-15,0.22604693328074654,0.08452761883108299,0.10152340915991756,0.4108043073744869,0.12118973835835042,0.05590799299541558,0.0
2021-10-22,0.22604693328074654,0.08452761883108299,0.10152340915991756,0.4108043073744869,0.12118973835835042,0.05590799299541558,0.0
2021-10-29,0.11387442895311495,0.09554052209150633,0.09879020143616633,0.4185995341967763,0.19715258301915015,0.07604273030328601,0.0
2021-11-05,0.11387442895311495,0.09554052209150633,0.09879020143616633,0.4185995341967763,0.19715258301915015,0.07604273030328601,0.0
2021-11-12,0.11387442895311495,0.09554052209150633,0.09879020143616633,0.4185995341967763,0.19715258301915015,0.07604273030328601,0.0
2021-11-19,0.11387442895311495,0.09554052209150633,0.09879020143616633,0.4185995341967763,0.19715258301915015,0.07604273030328601,0.0
2021-11-26,0.15330280959300838,0.08803078985012114,0.09850726788015299,0.43115972051806584,0.15987685620127715,0.0691225559573746,0.0
2021-12-03,0.15330280959300838,0.08803078985012114,0.09850726788015299,0.43115972051806584,0.15987685620127715,0.0691225559573746,0.0
2021-12-10,0.15330280959300838,0.08803078985012114,0.09850726788015299,0.43115972051806584,0.15987685620127715,0.0691225559573746,0.0
2021-12-17,0.15330280959300838,0.08803078985012114,0.09850726788015299,0.43115972051806584,0.15987685620127715,0.0691225559573746,0.0
2021-12-24,0.15330280959300838,0.08803078985012114,0.09850726788015299,0.43115972051806584,0.15987685620127715,0.0691225559573746,0.0
2021-12-31,0.1373129501697976,0.0835279709495451,0.0935613708935747,0.40780965720177814,0.17057654199516,0.06823498122083167,0.03897652756931269
2022-01-07,0.1373129501697976,0.0835279709495451,0.0935613708935747,0.40780965720177814,0.17057654199516,0.06823498122083167,0.03897652756931269
2022-01-14,0.1373129501697976,0.0835279709495451,0.0935613708935747,0.40780965720177814,0.17057654199516,0.06823498122083167,0.03897652756931269
2022-01-21,0.1373129501697976,0.0835279709495451,0.0935613708935747,0.40780965720177814,0.17057654199516,0.06823498122083167,0.03897652756931269
2022-01-28,0.10718357275746303,0.06964414700114431,0.07819550461135581,0.35898942456772276,0.1562898534567619,0.055701872767011336,0.1739956248385408
2022-02-04,0.10718357275746303,0.06964414700114431,0.07819550461135581,0.35898942456772276,0.1562898534567619,0.055701872767011336,0.1739956248385408
2022-02-11,0.10718357275746303,0.06964414700114431,0.07819550461135581,0.35898942456772276,0.1562898534567619,0.055701872767011336,0.1739956248385408
2022-02-18,0.10718357275746303,0.06964414700114431,0.07819550461135581,0.35898942456772276,0.1562898534567619,0.055701872767011336,0.1739956248385408
2022-02-25,0.09806829184991588,0.06689284731080701,0.07558162732467028,0.35261260421147833,0.15335703887357746,0.053487590429551035,0.19999999999999996
2022-03-04,0.09806829184991588,0.06689284731080701,0.07558162732467028,0.35261260421147833,0.15335703887357746,0.053487590429551035,0.19999999999999996
2022-03-11,0.09806829184991588,0.06689284731080701,0.07558162732467028,0.35261260421147833,0.15335703887357746,0.053487590429551035,0.19999999999999996
2022-03-18,0.09806829184991588,0.06689284731080701,0.07558162732467028,0.35261260421147833,0.15335703887357746,0.053487590429551035,0.19999999999999996
2022-03-25,0.04610693114223544,0.032626252647486795,0.03700066972817031,0.17778378126344352,0.07947924930794548,0.02700311591071849,0.6
2022-04-01,0.04610693114223544,0.032626252647486795,0.03700066972817031,0.17778378126344352,0.07947924930794548,0.02700311591071849,0.6
2022-04-08,0.04610693114223544,0.032626252647486795,0.03700066972817031,0.17778378126344352,0.07947924930794548,0.02700311591071849,0.6
2022-04-15,0.04610693114223544,0.032626252647486795,0.03700066972817031,0.17778378126344352,0.07947924930794548,0.02700311591071849,0.6
2022-04-22,0.04610693114223544,0.032626252647486795,0.03700066972817031,0.17778378126344352,0.07947924930794548,0.02700311591071849,0.6
2022-04-29,0.04430630543102032,0.03213069057459161,0.036609218992484566,0.17867026875806613,0.08108721931553427,0.02719629692830315,0.5999999999999999
2022-05-06,0.04430630543102032,0.03213069057459161,0.036609218992484566,0.17867026875806613,0.08108721931553427,0.02719629692830315,0.5999999999999999
2022-05-13,0.04430630543102032,0.03213069057459161,0.036609218992484566,0.17867026875806613,0.08108721931553427,0.02719629692830315,0.5999999999999999
2022-05-20,0.04430630543102032,0.03213069057459161,0.036609218992484566,0.17867026875806613,0.08108721931553427,0.02719629692830315,0.5999999999999999
2022-05-27,0.042699528982682776,0.032006699501988284,0.03651839190503594,0.17920216125483968,0.08207317601268593,0.027500042342767417,0.5999999999999999
2022-06-03,0.042699528982682776,0.032006699501988284,0.03651839190503594,0.17920216125483968,0.08207317601268593,0.027500042342767417,0.5999999999999999
2022-06-10,0.042699528982682776,0.032006699501988284,0.03651839190503594,0.17920216125483968,0.08207317601268593,0.027500042342767417,0.5999999999999999
2022-06-17,0.042699528982682776,0.032006699501988284,0.03651839190503594,0.17920216125483968,0.08207317601268593,0.027500042342767417,0.5999999999999999
2022-06-24,0.04112629138458682,0.032006571961773284,0.03679128682256247,0.1795212967529038,0.08255247346112404,0.028002079617049605,0.6
2022-07-01,0.04112629138458682,0.032006571961773284,0.03679128682256247,0.1795212967529038,0.08255247346112404,0.028002079617049605,0.6
2022-07-08,0.04112629138458682,0.032006571961773284,0.03679128682256247,0.1795212967529038,0.08255247346112404,0.028002079617049605,0.6
2022-07-15,0.04112629138458682,0.032006571961773284,0.03679128682256247,0.1795212967529038,0.08255247346112404,0.028002079617049605,0.6
2022-07-22,0.04112629138458682,0.032006571961773284,0.03679128682256247,0.1795212967529038,0.08255247346112404,0.028002079617049605,0.6
2022-07-29,0.040580045973140154,0.03231019978574217,0.03724189296117816,0.1797127780517423,0.08155665741535507,0.028598425812842172,0.6
2022-08-05,0.040580045973140154,0.03231019978574217,0.03724189296117816,0.1797127780517423,0.08155665741535507,0.028598425812842172,0.6
2022-08-12,0.040580045973140154,0.03231019978574217,0.03724189296117816,0.1797127780517423,0.08155665741535507,0.028598425812842172,0.6
2022-08-19,0.040580045973140154,0.03231019978574217,0.03724189296117816,0.1797127780517423,0.08155665741535507,0.028598425812842172,0.6
2022-08-26,0.040552943929588636,0.03263211009503746,0.03758208270313679,0.17982766683104534,0.08013539668525792,0.029269799755933835,0.6
2022-09-02,0.040552943929588636,0.03263211009503746,0.03758208270313679,0.17982766683104534,0.08013539668525792,0.029269799755933835,0.6
2022-09-09,0.040552943929588636,0.03263211009503746,0.03758208270313679,0.17982766683104534,0.08013539668525792,0.029269799755933835,0.6
2022-09-16,0.040552943929588636,0.03263211009503746,0.03758208270313679,0.17982766683104534,0.08013539668525792,0.029269799755933835,0.6
2022-09-23,0.040552943929588636,0.03263211009503746,0.03758208270313679,0.17982766683104534,0.08013539668525792,0.029269799755933835,0.6
2022-09-30,0.0408532317220019,0.032458573235347864,0.03792773067742909,0.17989660009862718,0.07909824309010292,0.029765621176490998,0.6000000000000001
2022-10-07,0.0408532317220019,0.032458573235347864,0.03792773067742909,0.17989660009862718,0.07909824309010292,0.029765621176490998,0.6000000000000001
2022-10-14,0.0408532317220019,0.032458573235347864,0.03792773067742909,0.17989660009862718,0.07909824309010292,0.029765621176490998,0.6000000000000001
2022-10-21,0.0408532317220019,0.032458573235347864,0.03792773067742909,0.17989660009862718,0.07909824309010292,0.029765621176490998,0.6000000000000001
2022-10-28,0.04119703897960357,0.032303117861891176,0.03806898723045625,0.17993796005917637,0.07841279888420578,0.030080096984666932,0.6
2022-11-04,0.04119703897960357,0.032303117861891176,0.03806898723045625,0.17993796005917637,0.07841279888420578,0.030080096984666932,0.6
2022-11-11,0.04119703897960357,0.032303117861891176,0.03806898723045625,0.17993796005917637,0.07841279888420578,0.030080096984666932,0.6
2022-11-18,0.04119703897960357,0.032303117861891176,0.03806898723045625,0.17993796005917637,0.07841279888420578,0.030080096984666932,0.6
2022-11-25,0.041481797705078954,0.032180790938557156,0.03809198937961146,0.1799627760355058,0.07802169576952994,0.03026095017171673,0.6
2022-12-02,0.041481797705078954,0.032180790938557156,0.03809198937961146,0.1799627760355058,0.07802169576952994,0.03026095017171673,0.6
2022-12-09,0.041481797705078954,0.032180790938557156,0.03809198937961146,0.1799627760355058,0.07802169576952994,0.03026095017171673,0.6
2022-12-16,0.041481797705078954,0.032180790938557156,0.03809198937961146,0.1799627760355058,0.07802169576952994,0.03026095017171673,0.6
2022-12-23,0.041481797705078954,0.032180790938557156,0.03809198937961146,0.1799627760355058,0.07802169576952994,0.03026095017171673,0.6
2022-12-30,0.08350297715931097,0.06368259346681622,0.10952523991916129,0.3599553312426069,0.12288323431236972,0.06045062389973485,0.20000000000000007
2023-01-06,0.08350297715931097,0.06368259346681622,0.10952523991916129,0.3599553312426069,0.12288323431236972,0.06045062389973485,0.20000000000000007
2023-01-13,0.08350297715931097,0.06368259346681622,0.10952523991916129,0.3599553312426069,0.12288323431236972,0.06045062389973485,0.20000000000000007
2023-01-20,0.08350297715931097,0.06368259346681622,0.10952523991916129,0.3599553312426069,0.12288323431236972,0.06045062389973485,0.20000000000000007
2023-01-27,0.1747686520796682,0.07098127310851582,0.1663052881594117,0.37793893607664936,0.10535879088515304,0.06888350703935125,0.03576355265125075
2023-02-03,0.1747686520796682,0.07098127310851582,0.1663052881594117,0.37793893607664936,0.10535879088515304,0.06888350703935125,0.03576355265125075
2023-02-10,0.1747686520796682,0.07098127310851582,0.1663052881594117,0.37793893607664936,0.10535879088515304,0.06888350703935125,0.03576355265125075
2023-02-17,0.1747686520796682,0.07098127310851582,0.1663052881594117,0.37793893607664936,0.10535879088515304,0.06888350703935125,0.03576355265125075
2023-02-24,0.12472475642000894,0.06274907081172222,0.1481144884905791,0.3355255367371832,0.07899736175884753,0.0580451744200538,0.1918436113616051
2023-03-03,0.12472475642000894,0.06274907081172222,0.1481144884905791,0.3355255367371832,0.07899736175884753,0.0580451744200538,0.1918436113616051
2023-03-10,0.12472475642000894,0.06274907081172222,0.1481144884905791,0.3355255367371832,0.07899736175884753,0.0580451744200538,0.1918436113616051
2023-03-17,0.12472475642000894,0.06274907081172222,0.1481144884905791,0.3355255367371832,0.07899736175884753,0.0580451744200538,0.1918436113616051
2023-03-24,0.12472475642000894,0.06274907081172222,0.1481144884905791,0.3355255367371832,0.07899736175884753,0.0580451744200538,0.1918436113616051
2023-03-31,0.11265801388229486,0.06082141551589498,0.2777458135536106,0.36814435116605193,0.0863447695178664,0.06388619611119745,0.03039944025308383
2023-04-07,0.11265801388229486,0.06082141551589498,0.2777458135536106,0.36814435116605193,0.0863447695178664,0.06388619611119745,0.03039944025308383
2023-04-14,0.11265801388229486,0.06082141551589498,0.2777458135536106,0.36814435116605193,0.0863447695178664,0.06388619611119745,0.03039944025308383
2023-04-21,0.11265801388229486,0.06082141551589498,0.2777458135536106,0.36814435116605193,0.0863447695178664,0.06388619611119745,0.03039944025308383
2023-04-28,0.1032283644382978,0.057646047452947956,0.2900499194538218,0.3594908348478892,0.08351495675925807,0.060358643247425695,0.04571123380035935
2023-05-05,0.1032283644382978,0.057646047452947956,0.2900499194538218,0.3594908348478892,0.08351495675925807,0.060358643247425695,0.04571123380035935
2023-05-12,0.1032283644382978,0.057646047452947956,0.2900499194538218,0.3594908348478892,0.08351495675925807,0.060358643247425695,0.04571123380035935
2023-05-19,0.1032283644382978,0.057646047452947956,0.2900499194538218,0.3594908348478892,0.08351495675925807,0.060358643247425695,0.04571123380035935
2023-05-26,0.10557260127216381,0.061495770118938226,0.2838831731019012,0.38909438356872345,0.09472679655342729,0.06522727538484602,0.0
2023-06-02,0.10557260127216381,0.061495770118938226,0.2838831731019012,0.38909438356872345,0.09472679655342729,0.06522727538484602,0.0
2023-06-09,0.10557260127216381,0.061495770118938226,0.2838831731019012,0.38909438356872345,0.09472679655342729,0.06522727538484602,0.0
2023-06-16,0.10557260127216381,0.061495770118938226,0.2838831731019012,0.38909438356872345,0.09472679655342729,0.06522727538484602,0.0
2023-06-23,0.10557260127216381,0.061495770118938226,0.2838831731019012,0.38909438356872345,0.09472679655342729,0.06522727538484602,0.0
2023-06-30,0.12579136232176302,0.06965711225091244,0.2917880581884298,0.3603233601184788,0.08539054425183375,0.06704956286858223,0.0
2023-07-07,0.12579136232176302,0.06965711225091244,0.2917880581884298,0.3603233601184788,0.08539054425183375,0.06704956286858223,0.0
2023-07-14,0.12579136232176302,0.06965711225091244,0.2917880581884298,0.3603233601184788,0.08539054425183375,0.06704956286858223,0.0
2023-07-21,0.12579136232176302,0.06965711225091244,0.2917880581884298,0.3603233601184788,0.08539054425183375,0.06704956286858223,0.0
2023-07-28,0.13236857702782134,0.06717427535194702,0.3130420658660253,0.3355575117843076,0.08162419379880738,0.07023337617109149,0.0
2023-08-04,0.13236857702782134,0.06717427535194702,0.3130420658660253,0.3355575117843076,0.08162419379880738,0.07023337617109149,0.0
2023-08-11,0.13236857702782134,0.06717427535194702,0.3130420658660253,0.3355575117843076,0.08162419379880738,0.07023337617109149,0.0
2023-08-18,0.13236857702782134,0.06717427535194702,0.3130420658660253,0.3355575117843076,0.08162419379880738,0.07023337617109149,0.0
2023-08-25,0.1225974751256816,0.07109514705998529,0.33777848409383177,0.31362445211020507,0.08091103607811155,0.07399340553218464,0.0
2023-09-01,0.1225974751256816,0.07109514705998529,0.33777848409383177,0.31362445211020507,0.08091103607811155,0.07399340553218464,0.0
2023-09-08,0.1225974751256816,0.07109514705998529,0.33777848409383177,0.31362445211020507,0.08091103607811155,0.07399340553218464,0.0
2023-09-15,0.1225974751256816,0.07109514705998529,0.33777848409383177,0.31362445211020507,0.08091103607811155,0.07399340553218464,0.0
2023-09-22,0.1225974751256816,0.07109514705998529,0.33777848409383177,0.31362445211020507,0.08091103607811155,0.07399340553218464,0.0
2023-09-29,0.11056562278313256,0.06236126809627033,0.311165636019837,0.2953728839967717,0.07822671027542064,0.06564466898085984,0.07666320984770802
2023-10-06,0.11056562278313256,0.06236126809627033,0.311165636019837,0.2953728839967717,0.07822671027542064,0.06564466898085984,0.07666320984770802
2023-10-13,0.11056562278313256,0.06236126809627033,0.311165636019837,0.2953728839967717,0.07822671027542064,0.06564466898085984,0.07666320984770802
2023-10-20,0.11056562278313256,0.06236126809627033,0.311165636019837,0.2953728839967717,0.07822671027542064,0.06564466898085984,0.07666320984770802
2023-10-27,0.0949426686727729,0.05237445863113646,0.26551839439167263,0.2602391201586212,0.07117061842539366,0.055754739720403124,0.19999999999999996
2023-11-03,0.0949426686727729,0.05237445863113646,0.26551839439167263,0.2602391201586212,0.07117061842539366,0.055754739720403124,0.19999999999999996
2023-11-10,0.0949426686727729,0.05237445863113646,0.26551839439167263,0.2602391201586212,0.07117061842539366,0.055754739720403124,0.19999999999999996
2023-11-17,0.0949426686727729,0.05237445863113646,0.26551839439167263,0.2602391201586212,0.07117061842539366,0.055754739720403124,0.19999999999999996
2023-11-24,0.1277092321998385,0.05871268423923092,0.33764893036851856,0.31876430019418417,0.09695188421591806,0.060212968782309535,3.3306690738754696e-16
2023-12-01,0.1277092321998385,0.05871268423923092,0.33764893036851856,0.31876430019418417,0.09695188421591806,0.060212968782309535,3.3306690738754696e-16
2023-12-08,0.1277092321998385,0.05871268423923092,0.33764893036851856,0.31876430019418417,0.09695188421591806,0.060212968782309535,3.3306690738754696e-16
2023-12-15,0.1277092321998385,0.05871268423923092,0.33764893036851856,0.31876430019418417,0.09695188421591806,0.060212968782309535,3.3306690738754696e-16
2023-12-22,0.1277092321998385,0.05871268423923092,0.33764893036851856,0.31876430019418417,0.09695188421591806,0.060212968782309535,3.3306690738754696e-16
2023-12-29,0.20279784419878302,0.06407324380137264,0.3594609436255355,0.20731159404131885,0.09396202006083133,0.07239435427215872,0.0
2024-01-05,0.20279784419878302,0.06407324380137264,0.3594609436255355,0.20731159404131885,0.09396202006083133,0.07239435427215872,0.0
2024-01-12,0.20279784419878302,0.06407324380137264,0.3594609436255355,0.20731159404131885,0.09396202006083133,0.07239435427215872,0.0
2024-01-19,0.20279784419878302,0.06407324380137264,0.3594609436255355,0.20731159404131885,0.09396202006083133,0.07239435427215872,0.0
2024-01-26,0.19781708768215456,0.06547531894715161,0.29121233518921213,0.21495358909471712,0.1175962444097714,0.07338677877889312,0.0395586458981001
2024-02-02,0.19781708768215456,0.06547531894715161,0.29121233518921213,0.21495358909471712,0.1175962444097714,0.07338677877889312,0.0395586458981001
2024-02-09,0.19781708768215456,0.06547531894715161,0.29121233518921213,0.21495358909471712,0.1175962444097714,0.07338677877889312,0.0395586458981001
2024-02-16,0.19781708768215456,0.06547531894715161,0.29121233518921213,0.21495358909471712,0.1175962444097714,0.07338677877889312,0.0395586458981001
2024-02-23,0.21945761269083533,0.06988213848729195,0.1954370063153285,0.26161808195072567,0.16865445297817436,0.0849507075776442,0.0
2024-03-01,0.21945761269083533,0.06988213848729195,0.1954370063153285,0.26161808195072567,0.16865445297817436,0.0849507075776442,0.0
2024-03-08,0.21945761269083533,0.06988213848729195,0.1954370063153285,0.26161808195072567,0.16865445297817436,0.0849507075776442,0.0
2024-03-15,0.21945761269083533,0.06988213848729195,0.1954370063153285,0.26161808195072567,0.16865445297817436,0.0849507075776442,0.0
2024-03-22,0.21945761269083533,0.06988213848729195,0.1954370063153285,0.26161808195072567,0.16865445297817436,0.0849507075776442,0.0
2024-03-29,0.2100898759914351,0.07092332271119567,0.20955158426088466,0.24920817289513109,0.17862840273742758,0.08159864140392589,0.0
2024-04-05,0.2100898759914351,0.07092332271119567,0.20955158426088466,0.24920817289513109,0.17862840273742758,0.08159864140392589,0.0
2024-04-12,0.2100898759914351,0.07092332271119567,0.20955158426088466,0.24920817289513109,0.17862840273742758,0.08159864140392589,0.0
2024-04-19,0.2100898759914351,0.07092332271119567,0.20955158426088466,0.24920817289513109,0.17862840273742758,0.08159864140392589,0.0
2024-04-26,0.19447750077956144,0.06851745638515674,0.2032664702964296,0.24675260917358618,0.1700469725244995,0.08073695382407817,0.03620203701668823
2024-05-03,0.19447750077956144,0.06851745638515674,0.2032664702964296,0.24675260917358618,0.1700469725244995,0.08073695382407817,0.03620203701668823
2024-05-10,0.19447750077956144,0.06851745638515674,0.2032664702964296,0.24675260917358618,0.1700469725244995,0.08073695382407817,0.03620203701668823
2024-05-17,0.19447750077956144,0.06851745638515674,0.2032664702964296,0.24675260917358618,0.1700469725244995,0.08073695382407817,0.03620203701668823
2024-05-24,0.19447750077956144,0.06851745638515674,0.2032664702964296,0.24675260917358618,0.1700469725244995,0.08073695382407817,0.03620203701668823
2024-05-31,0.18703982457215315,0.07025017180939216,0.21223131215321833,0.27445623910050804,0.1686898137507677,0.08733263861396065,0.0
2024-06-07,0.18703982457215315,0.07025017180939216,0.21223131215321833,0.27445623910050804,0.1686898137507677,0.08733263861396065,0.0
2024-06-14,0.18703982457215315,0.07025017180939216,0.21223131215321833,0.27445623910050804,0.1686898137507677,0.08733263861396065,0.0
2024-06-21,0.18703982457215315,0.07025017180939216,0.21223131215321833,0.27445623910050804,0.1686898137507677,0.08733263861396065,0.0
2024-06-28,0.1706755303476094,0.07921882409630215,0.17452714741824543,0.295188505191597,0.1880682704716978,0.09232172247454823,0.0
2024-07-05,0.1706755303476094,0.07921882409630215,0.17452714741824543,0.295188505191597,0.1880682704716978,0.09232172247454823,0.0
2024-07-12,0.1706755303476094,0.07921882409630215,0.17452714741824543,0.295188505191597,0.1880682704716978,0.09232172247454823,0.0
2024-07-19,0.1706755303476094,0.07921882409630215,0.17452714741824543,0.295188505191597,0.1880682704716978,0.09232172247454823,0.0
2024-07-26,0.19601453878397573,0.06968401938357727,0.2011259415169752,0.25093906735621624,0.20387683968841155,0.07835959327084405,0.0
2024-08-02,0.19601453878397573,0.06968401938357727,0.2011259415169752,0.25093906735621624,0.20387683968841155,0.07835959327084405,0.0
2024-08-09,0.19601453878397573,0.06968401938357727,0.2011259415169752,0.25093906735621624,0.20387683968841155,0.07835959327084405,0.0
2024-08-16,0.19601453878397573,0.06968401938357727,0.2011259415169752,0.25093906735621624,0.20387683968841155,0.07835959327084405,0.0
2024-08-23,0.19601453878397573,0.06968401938357727,0.2011259415169752,0.25093906735621624,0.20387683968841155,0.07835959327084405,0.0
2024-08-30,0.18293763971974197,0.06552689795417467,0.19469043132294958,0.2528958050109047,0.19089920005866223,0.07390974498970351,0.03914028094386335
2024-09-06,0.18293763971974197,0.06552689795417467,0.19469043132294958,0.2528958050109047,0.19089920005866223,0.07390974498970351,0.03914028094386335
2024-09-13,0.18293763971974197,0.06552689795417467,0.19469043132294958,0.2528958050109047,0.19089920005866223,0.07390974498970351,0.03914028094386335
2024-09-20,0.18293763971974197,0.06552689795417467,0.19469043132294958,0.2528958050109047,0.19089920005866223,0.07390974498970351,0.03914028094386335
2024-09-27,0.17645858464151357,0.06497900012182521,0.1961553082434118,0.26024694840717005,0.18922975154474944,0.07432262497648126,0.03860778206484872
2024-10-04,0.17645858464151357,0.06497900012182521,0.1961553082434118,0.26024694840717005,0.18922975154474944,0.07432262497648126,0.03860778206484872
2024-10-11,0.17645858464151357,0.06497900012182521,0.1961553082434118,0.26024694840717005,0.18922975154474944,0.07432262497648126,0.03860778206484872
2024-10-18,0.17645858464151357,0.06497900012182521,0.1961553082434118,0.26024694840717005,0.18922975154474944,0.07432262497648126,0.03860778206484872
2024-10-25,0.18293202940482453,0.06470396125910864,0.19670292753293694,0.25890313989676955,0.18480139157317738,0.07313541214250628,0.038821138190676674
2024-11-01,0.18293202940482453,0.06470396125910864,0.19670292753293694,0.25890313989676955,0.18480139157317738,0.07313541214250628,0.038821138190676674
2024-11-08,0.18293202940482453,0.06470396125910864,0.19670292753293694,0.25890313989676955,0.18480139157317738,0.07313541214250628,0.038821138190676674
2024-11-15,0.18293202940482453,0.06470396125910864,0.19670292753293694,0.25890313989676955,0.18480139157317738,0.07313541214250628,0.038821138190676674
2024-11-22,0.18293202940482453,0.06470396125910864,0.19670292753293694,0.25890313989676955,0.18480139157317738,0.07313541214250628,0.038821138190676674
2024-11-29,0.1760148507056701,0.06442070008598486,0.18637603154447804,0.27114953100714934,0.18790429603178224,0.07380308728253902,0.040331503342396324
2024-12-06,0.1760148507056701,0.06442070008598486,0.18637603154447804,0.27114953100714934,0.18790429603178224,0.07380308728253902,0.040331503342396324
2024-12-13,0.1760148507056701,0.06442070008598486,0.18637603154447804,0.27114953100714934,0.18790429603178224,0.07380308728253902,0.040331503342396324
2024-12-20,0.1760148507056701,0.06442070008598486,0.18637603154447804,0.27114953100714934,0.18790429603178224,0.07380308728253902,0.040331503342396324
2024-12-27,0.1733054305299096,0.06495429003793379,0.18762154342752346,0.2795474870166303,0.18083738949829675,0.07677739262341686,0.03695646686628917
2025-01-03,0.1733054305299096,0.06495429003793379,0.18762154342752346,0.2795474870166303,0.18083738949829675,0.07677739262341686,0.03695646686628917
2025-01-10,0.1733054305299096,0.06495429003793379,0.18762154342752346,0.2795474870166303,0.18083738949829675,0.07677739262341686,0.03695646686628917
2025-01-17,0.1733054305299096,0.06495429003793379,0.18762154342752346,0.2795474870166303,0.18083738949829675,0.07677739262341686,0.03695646686628917
2025-01-24,0.1733054305299096,0.06495429003793379,0.18762154342752346,0.2795474870166303,0.18083738949829675,0.07677739262341686,0.03695646686628917
2025-01-31,0.1724687113624112,0.06856806939411035,0.1803706601191024,0.28836176811626235,0.1690686645770671,0.08100979380373738,0.040152332627309106
2025-02-07,0.1724687113624112,0.06856806939411035,0.1803706601191024,0.28836176811626235,0.1690686645770671,0.08100979380373738,0.040152332627309106
2025-02-14,0.1724687113624112,0.06856806939411035,0.1803706601191024,0.28836176811626235,0.1690686645770671,0.08100979380373738,0.040152332627309106
2025-02-21,0.1724687113624112,0.06856806939411035,0.1803706601191024,0.28836176811626235,0.1690686645770671,0.08100979380373738,0.040152332627309106
2025-02-28,0.1811224723098015,0.06774853394151231,0.16927003429812296,0.2790915968047215,0.1766157279268058,0.08346353261195012,0.042688102107085735
2025-03-07,0.1811224723098015,0.06774853394151231,0.16927003429812296,0.2790915968047215,0.1766157279268058,0.08346353261195012,0.042688102107085735
2025-03-14,0.1811224723098015,0.06774853394151231,0.16927003429812296,0.2790915968047215,0.1766157279268058,0.08346353261195012,0.042688102107085735
2025-03-21,0.1811224723098015,0.06774853394151231,0.16927003429812296,0.2790915968047215,0.1766157279268058,0.08346353261195012,0.042688102107085735
2025-03-28,0.07219335084024571,0.02861609808874634,0.06874330277232313,0.11844626209232434,0.07817197600478235,0.03382901020157816,0.6
2025-04-04,0.07219335084024571,0.02861609808874634,0.06874330277232313,0.11844626209232434,0.07817197600478235,0.03382901020157816,0.6
2025-04-11,0.07219335084024571,0.02861609808874634,0.06874330277232313,0.11844626209232434,0.07817197600478235,0.03382901020157816,0.6
