,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4b_top5_smooth_sector_sleeve,cash::BIL
2019-06-21,0.04433627237393669,0.11627799410142836,0.10695254488912492,0.15047932663803731,0.2429389976570346,0.09322839925234087,0.04578646508809723,0.19999999999999996
2019-06-28,0.02604482631604735,0.18798876955603788,0.08528102577822205,0.25672272440950594,0.20274520778174385,0.07826824477578986,0.10005428907250902,0.06289491231014399
2019-07-05,0.02604482631604735,0.18798876955603788,0.08528102577822205,0.25672272440950594,0.20274520778174385,0.07826824477578986,0.10005428907250902,0.06289491231014399
2019-07-12,0.02604482631604735,0.18798876955603788,0.08528102577822205,0.25672272440950594,0.20274520778174385,0.07826824477578986,0.10005428907250902,0.06289491231014399
2019-07-19,0.02604482631604735,0.18798876955603788,0.08528102577822205,0.25672272440950594,0.20274520778174385,0.07826824477578986,0.10005428907250902,0.06289491231014399
2019-07-26,0.06753971424429808,0.16768068882828627,0.11861725322572561,0.2075135684860442,0.20893888331309046,0.07245079038799489,0.10594315987925054,0.05131594163530995
2019-08-02,0.06753971424429808,0.16768068882828627,0.11861725322572561,0.2075135684860442,0.20893888331309046,0.07245079038799489,0.10594315987925054,0.05131594163530995
2019-08-09,0.06753971424429808,0.16768068882828627,0.11861725322572561,0.2075135684860442,0.20893888331309046,0.07245079038799489,0.10594315987925054,0.05131594163530995
2019-08-16,0.06753971424429808,0.16768068882828627,0.11861725322572561,0.2075135684860442,0.20893888331309046,0.07245079038799489,0.10594315987925054,0.05131594163530995
2019-08-23,0.06753971424429808,0.16768068882828627,0.11861725322572561,0.2075135684860442,0.20893888331309046,0.07245079038799489,0.10594315987925054,0.05131594163530995
2019-08-30,0.08806940713391187,0.15044885524854024,0.16071533117940678,0.18945888401233738,0.22933920679157607,0.0745729354645039,0.06390141464991869,0.043493965519805
2019-09-06,0.08806940713391187,0.15044885524854024,0.16071533117940678,0.18945888401233738,0.22933920679157607,0.0745729354645039,0.06390141464991869,0.043493965519805
2019-09-13,0.08806940713391187,0.15044885524854024,0.16071533117940678,0.18945888401233738,0.22933920679157607,0.0745729354645039,0.06390141464991869,0.043493965519805
2019-09-20,0.08806940713391187,0.15044885524854024,0.16071533117940678,0.18945888401233738,0.22933920679157607,0.0745729354645039,0.06390141464991869,0.043493965519805
2019-09-27,0.09852620712127051,0.13705480416720203,0.1584237891991381,0.18379691091617953,0.22237802249147445,0.07274939051068048,0.08405405516753454,0.04301682042652033
2019-10-04,0.09852620712127051,0.13705480416720203,0.1584237891991381,0.18379691091617953,0.22237802249147445,0.07274939051068048,0.08405405516753454,0.04301682042652033
2019-10-11,0.09852620712127051,0.13705480416720203,0.1584237891991381,0.18379691091617953,0.22237802249147445,0.07274939051068048,0.08405405516753454,0.04301682042652033
2019-10-18,0.09852620712127051,0.13705480416720203,0.1584237891991381,0.18379691091617953,0.22237802249147445,0.07274939051068048,0.08405405516753454,0.04301682042652033
2019-10-25,0.07958257402441372,0.09009580920028379,0.16506825422085564,0.1315271768253379,0.31575867150529924,0.10440104974216718,0.11356646448164255,0.0
2019-11-01,0.07958257402441372,0.09009580920028379,0.16506825422085564,0.1315271768253379,0.31575867150529924,0.10440104974216718,0.11356646448164255,0.0
2019-11-08,0.07958257402441372,0.09009580920028379,0.16506825422085564,0.1315271768253379,0.31575867150529924,0.10440104974216718,0.11356646448164255,0.0
2019-11-15,0.07958257402441372,0.09009580920028379,0.16506825422085564,0.1315271768253379,0.31575867150529924,0.10440104974216718,0.11356646448164255,0.0
2019-11-22,0.07958257402441372,0.09009580920028379,0.16506825422085564,0.1315271768253379,0.31575867150529924,0.10440104974216718,0.11356646448164255,0.0
2019-11-29,0.07870348160080834,0.0815882756650486,0.1666348390837076,0.07028113593717103,0.37184866600964717,0.11223030880728879,0.11871329289632852,0.0
2019-12-06,0.07870348160080834,0.0815882756650486,0.1666348390837076,0.07028113593717103,0.37184866600964717,0.11223030880728879,0.11871329289632852,0.0
2019-12-13,0.07870348160080834,0.0815882756650486,0.1666348390837076,0.07028113593717103,0.37184866600964717,0.11223030880728879,0.11871329289632852,0.0
2019-12-20,0.07870348160080834,0.0815882756650486,0.1666348390837076,0.07028113593717103,0.37184866600964717,0.11223030880728879,0.11871329289632852,0.0
2019-12-27,0.07725002504530262,0.0790176396150658,0.1699095744450939,0.059010112200499794,0.3832296380875437,0.11184035202722853,0.11974265857926569,0.0
2020-01-03,0.07725002504530262,0.0790176396150658,0.1699095744450939,0.059010112200499794,0.3832296380875437,0.11184035202722853,0.11974265857926569,0.0
2020-01-10,0.07725002504530262,0.0790176396150658,0.1699095744450939,0.059010112200499794,0.3832296380875437,0.11184035202722853,0.11974265857926569,0.0
2020-01-17,0.07725002504530262,0.0790176396150658,0.1699095744450939,0.059010112200499794,0.3832296380875437,0.11184035202722853,0.11974265857926569,0.0
2020-01-24,0.07725002504530262,0.0790176396150658,0.1699095744450939,0.059010112200499794,0.3832296380875437,0.11184035202722853,0.11974265857926569,0.0
2020-01-31,0.07575295209788681,0.07571755179453078,0.17525416602725263,0.05736290614719434,0.3858061765151259,0.1101577157021565,0.11994853171585312,0.0
2020-02-07,0.07575295209788681,0.07571755179453078,0.17525416602725263,0.05736290614719434,0.3858061765151259,0.1101577157021565,0.11994853171585312,0.0
2020-02-14,0.07575295209788681,0.07571755179453078,0.17525416602725263,0.05736290614719434,0.3858061765151259,0.1101577157021565,0.11994853171585312,0.0
2020-02-21,0.07575295209788681,0.07571755179453078,0.17525416602725263,0.05736290614719434,0.3858061765151259,0.1101577157021565,0.11994853171585312,0.0
2020-02-28,0.05944093609455736,0.057278106375973914,0.15369833683337827,0.05219780525293943,0.32918696472726044,0.09062255549228117,0.057575295223609504,0.19999999999999996
2020-03-06,0.05944093609455736,0.057278106375973914,0.15369833683337827,0.05219780525293943,0.32918696472726044,0.09062255549228117,0.057575295223609504,0.19999999999999996
2020-03-13,0.05944093609455736,0.057278106375973914,0.15369833683337827,0.05219780525293943,0.32918696472726044,0.09062255549228117,0.057575295223609504,0.19999999999999996
2020-03-20,0.05944093609455736,0.057278106375973914,0.15369833683337827,0.05219780525293943,0.32918696472726044,0.09062255549228117,0.057575295223609504,0.19999999999999996
2020-03-27,0.03699321389762368,0.031206572401989027,0.06727656065855946,0.027347164045685792,0.1707560894181781,0.04914781101088106,0.017272588567082848,0.6000000000000001
2020-04-03,0.03699321389762368,0.031206572401989027,0.06727656065855946,0.027347164045685792,0.1707560894181781,0.04914781101088106,0.017272588567082848,0.6000000000000001
2020-04-10,0.03699321389762368,0.031206572401989027,0.06727656065855946,0.027347164045685792,0.1707560894181781,0.04914781101088106,0.017272588567082848,0.6000000000000001
2020-04-17,0.03699321389762368,0.031206572401989027,0.06727656065855946,0.027347164045685792,0.1707560894181781,0.04914781101088106,0.017272588567082848,0.6000000000000001
2020-04-24,0.04218305238262868,0.03430660226455582,0.05809962009276598,0.027929863144713227,0.173332205776074,0.053785103199012585,0.01036355314024971,0.6
2020-05-01,0.04218305238262868,0.03430660226455582,0.05809962009276598,0.027929863144713227,0.173332205776074,0.053785103199012585,0.01036355314024971,0.6
2020-05-08,0.04218305238262868,0.03430660226455582,0.05809962009276598,0.027929863144713227,0.173332205776074,0.053785103199012585,0.01036355314024971,0.6
2020-05-15,0.04218305238262868,0.03430660226455582,0.05809962009276598,0.027929863144713227,0.173332205776074,0.053785103199012585,0.01036355314024971,0.6
2020-05-22,0.04218305238262868,0.03430660226455582,0.05809962009276598,0.027929863144713227,0.173332205776074,0.053785103199012585,0.01036355314024971,0.6
2020-05-29,0.044756358699848814,0.03586829126775244,0.05320246516414406,0.029200990973887654,0.17456590007623146,0.05618786193398578,0.006218131884149825,0.6
2020-06-05,0.044756358699848814,0.03586829126775244,0.05320246516414406,0.029200990973887654,0.17456590007623146,0.05618786193398578,0.006218131884149825,0.6
2020-06-12,0.044756358699848814,0.03586829126775244,0.05320246516414406,0.029200990973887654,0.17456590007623146,0.05618786193398578,0.006218131884149825,0.6
2020-06-19,0.044756358699848814,0.03586829126775244,0.05320246516414406,0.029200990973887654,0.17456590007623146,0.05618786193398578,0.006218131884149825,0.6
2020-06-26,0.04623030258550524,0.03677114042311654,0.05050717286714088,0.029846361621196672,0.17560677824322793,0.057307365129322864,0.003730879130489895,0.5999999999999999
2020-07-03,0.04623030258550524,0.03677114042311654,0.05050717286714088,0.029846361621196672,0.17560677824322793,0.057307365129322864,0.003730879130489895,0.5999999999999999
2020-07-10,0.04623030258550524,0.03677114042311654,0.05050717286714088,0.029846361621196672,0.17560677824322793,0.057307365129322864,0.003730879130489895,0.5999999999999999
2020-07-17,0.04623030258550524,0.03677114042311654,0.05050717286714088,0.029846361621196672,0.17560677824322793,0.057307365129322864,0.003730879130489895,0.5999999999999999
2020-07-24,0.04623030258550524,0.03677114042311654,0.05050717286714088,0.029846361621196672,0.17560677824322793,0.057307365129322864,0.003730879130489895,0.5999999999999999
2020-07-31,0.1325683826208279,0.11540938605254114,0.11922084561040218,0.13928323106936386,0.3420471060051079,0.11493840835191839,0.0035995521850966496,0.03293308810474205
2020-08-07,0.1325683826208279,0.11540938605254114,0.11922084561040218,0.13928323106936386,0.3420471060051079,0.11493840835191839,0.0035995521850966496,0.03293308810474205
2020-08-14,0.1325683826208279,0.11540938605254114,0.11922084561040218,0.13928323106936386,0.3420471060051079,0.11493840835191839,0.0035995521850966496,0.03293308810474205
2020-08-21,0.1325683826208279,0.11540938605254114,0.11922084561040218,0.13928323106936386,0.3420471060051079,0.11493840835191839,0.0035995521850966496,0.03293308810474205
2020-08-28,0.03829247950858903,0.17500940458912126,0.07026346284971965,0.2844280047853453,0.22175193797006487,0.08512799187085528,0.0006517642270569747,0.12447495419924759
2020-09-04,0.03829247950858903,0.17500940458912126,0.07026346284971965,0.2844280047853453,0.22175193797006487,0.08512799187085528,0.0006517642270569747,0.12447495419924759
2020-09-11,0.03829247950858903,0.17500940458912126,0.07026346284971965,0.2844280047853453,0.22175193797006487,0.08512799187085528,0.0006517642270569747,0.12447495419924759
2020-09-18,0.03829247950858903,0.17500940458912126,0.07026346284971965,0.2844280047853453,0.22175193797006487,0.08512799187085528,0.0006517642270569747,0.12447495419924759
2020-09-25,0.08492425005525492,0.15993356374621392,0.09603262977723002,0.23805405090526235,0.22745309842917852,0.08492016848993615,0.00039829034658262245,0.10828394825034149
2020-10-02,0.08492425005525492,0.15993356374621392,0.09603262977723002,0.23805405090526235,0.22745309842917852,0.08492016848993615,0.00039829034658262245,0.10828394825034149
2020-10-09,0.08492425005525492,0.15993356374621392,0.09603262977723002,0.23805405090526235,0.22745309842917852,0.08492016848993615,0.00039829034658262245,0.10828394825034149
2020-10-16,0.08492425005525492,0.15993356374621392,0.09603262977723002,0.23805405090526235,0.22745309842917852,0.08492016848993615,0.00039829034658262245,0.10828394825034149
2020-10-23,0.08492425005525492,0.15993356374621392,0.09603262977723002,0.23805405090526235,0.22745309842917852,0.08492016848993615,0.00039829034658262245,0.10828394825034149
2020-10-30,0.1092791420386418,0.1440018621702805,0.09921341563184592,0.18879711912324457,0.2065113431435106,0.07477407590144274,0.04171777253507521,0.13570526945595862
2020-11-06,0.1092791420386418,0.1440018621702805,0.09921341563184592,0.18879711912324457,0.2065113431435106,0.07477407590144274,0.04171777253507521,0.13570526945595862
2020-11-13,0.1092791420386418,0.1440018621702805,0.09921341563184592,0.18879711912324457,0.2065113431435106,0.07477407590144274,0.04171777253507521,0.13570526945595862
2020-11-20,0.1092791420386418,0.1440018621702805,0.09921341563184592,0.18879711912324457,0.2065113431435106,0.07477407590144274,0.04171777253507521,0.13570526945595862
2020-11-27,0.03365377258038874,0.16907167235317028,0.05743425602920991,0.23620830222158753,0.16330624669015106,0.06370857722031373,0.08545681944691734,0.19116035345826143
2020-12-04,0.03365377258038874,0.16907167235317028,0.05743425602920991,0.23620830222158753,0.16330624669015106,0.06370857722031373,0.08545681944691734,0.19116035345826143
2020-12-11,0.03365377258038874,0.16907167235317028,0.05743425602920991,0.23620830222158753,0.16330624669015106,0.06370857722031373,0.08545681944691734,0.19116035345826143
2020-12-18,0.03365377258038874,0.16907167235317028,0.05743425602920991,0.23620830222158753,0.16330624669015106,0.06370857722031373,0.08545681944691734,0.19116035345826143
2020-12-25,0.01969995433202485,0.17393568008543187,0.049651134585815736,0.24531456664463208,0.1555338034388917,0.061685874998451615,0.09364163556210865,0.20053735035264353
2021-01-01,0.01969995433202485,0.17393568008543187,0.049651134585815736,0.24531456664463208,0.1555338034388917,0.061685874998451615,0.09364163556210865,0.20053735035264353
2021-01-08,0.01969995433202485,0.17393568008543187,0.049651134585815736,0.24531456664463208,0.1555338034388917,0.061685874998451615,0.09364163556210865,0.20053735035264353
2021-01-15,0.01969995433202485,0.17393568008543187,0.049651134585815736,0.24531456664463208,0.1555338034388917,0.061685874998451615,0.09364163556210865,0.20053735035264353
2021-01-22,0.01969995433202485,0.17393568008543187,0.049651134585815736,0.24531456664463208,0.1555338034388917,0.061685874998451615,0.09364163556210865,0.20053735035264353
2021-01-29,0.0721689728175822,0.15704205556847725,0.07341281404189019,0.2012708120873912,0.1687953009560968,0.06349132042407367,0.0987549471543922,0.16506377695009644
2021-02-05,0.0721689728175822,0.15704205556847725,0.07341281404189019,0.2012708120873912,0.1687953009560968,0.06349132042407367,0.0987549471543922,0.16506377695009644
2021-02-12,0.0721689728175822,0.15704205556847725,0.07341281404189019,0.2012708120873912,0.1687953009560968,0.06349132042407367,0.0987549471543922,0.16506377695009644
2021-02-19,0.0721689728175822,0.15704205556847725,0.07341281404189019,0.2012708120873912,0.1687953009560968,0.06349132042407367,0.0987549471543922,0.16506377695009644
2021-02-26,0.10630668286206349,0.14592921638184378,0.08818316996940226,0.17208118257254632,0.17650266780796905,0.06479600557507584,0.10178647939697412,0.14441459543412505
2021-03-05,0.10630668286206349,0.14592921638184378,0.08818316996940226,0.17208118257254632,0.17650266780796905,0.06479600557507584,0.10178647939697412,0.14441459543412505
2021-03-12,0.10630668286206349,0.14592921638184378,0.08818316996940226,0.17208118257254632,0.17650266780796905,0.06479600557507584,0.10178647939697412,0.14441459543412505
2021-03-19,0.10630668286206349,0.14592921638184378,0.08818316996940226,0.17208118257254632,0.17650266780796905,0.06479600557507584,0.10178647939697412,0.14441459543412505
2021-03-26,0.14346923761670752,0.11074889592222814,0.10605446018627011,0.08446386802675497,0.2832444090711151,0.0961486819071661,0.11216149961895627,0.06370894765080182
2021-04-02,0.14346923761670752,0.11074889592222814,0.10605446018627011,0.08446386802675497,0.2832444090711151,0.0961486819071661,0.11216149961895627,0.06370894765080182
2021-04-09,0.14346923761670752,0.11074889592222814,0.10605446018627011,0.08446386802675497,0.2832444090711151,0.0961486819071661,0.11216149961895627,0.06370894765080182
2021-04-16,0.14346923761670752,0.11074889592222814,0.10605446018627011,0.08446386802675497,0.2832444090711151,0.0961486819071661,0.11216149961895627,0.06370894765080182
2021-04-23,0.14346923761670752,0.11074889592222814,0.10605446018627011,0.08446386802675497,0.2832444090711151,0.0961486819071661,0.11216149961895627,0.06370894765080182
2021-04-30,0.1500313150083318,0.102336039854331,0.10909191816624166,0.06465784205865747,0.3067451354092189,0.10266442977114727,0.11389087948103568,0.0505824402510362
2021-05-07,0.1500313150083318,0.102336039854331,0.10909191816624166,0.06465784205865747,0.3067451354092189,0.10266442977114727,0.11389087948103568,0.0505824402510362
2021-05-14,0.1500313150083318,0.102336039854331,0.10909191816624166,0.06465784205865747,0.3067451354092189,0.10266442977114727,0.11389087948103568,0.0505824402510362
2021-05-21,0.1500313150083318,0.102336039854331,0.10909191816624166,0.06465784205865747,0.3067451354092189,0.10266442977114727,0.11389087948103568,0.0505824402510362
2021-05-28,0.14896811813437283,0.10016459122863572,0.10963940616275954,0.06029882268180934,0.3136239174721018,0.10371695638105356,0.11404723102635693,0.04954095691291016
2021-06-04,0.14896811813437283,0.10016459122863572,0.10963940616275954,0.06029882268180934,0.3136239174721018,0.10371695638105356,0.11404723102635693,0.04954095691291016
2021-06-11,0.14896811813437283,0.10016459122863572,0.10963940616275954,0.06029882268180934,0.3136239174721018,0.10371695638105356,0.11404723102635693,0.04954095691291016
2021-06-18,0.14896811813437283,0.10016459122863572,0.10963940616275954,0.06029882268180934,0.3136239174721018,0.10371695638105356,0.11404723102635693,0.04954095691291016
2021-06-25,0.14762189604301074,0.09823376650773404,0.109380528664422,0.05905774949587243,0.31623180477358254,0.1030620524091493,0.11366928432992256,0.052742917776306464
2021-07-02,0.14762189604301074,0.09823376650773404,0.109380528664422,0.05905774949587243,0.31623180477358254,0.1030620524091493,0.11366928432992256,0.052742917776306464
2021-07-09,0.14762189604301074,0.09823376650773404,0.109380528664422,0.05905774949587243,0.31623180477358254,0.1030620524091493,0.11366928432992256,0.052742917776306464
2021-07-16,0.14762189604301074,0.09823376650773404,0.109380528664422,0.05905774949587243,0.31623180477358254,0.1030620524091493,0.11366928432992256,0.052742917776306464
2021-07-23,0.14762189604301074,0.09823376650773404,0.109380528664422,0.05905774949587243,0.31623180477358254,0.1030620524091493,0.11366928432992256,0.052742917776306464
2021-07-30,0.14267051948333911,0.09732441536418665,0.10917869349814781,0.0589493607103932,0.3187511995898946,0.10715947277423085,0.113731506926245,0.0522348316535628
2021-08-06,0.14267051948333911,0.09732441536418665,0.10917869349814781,0.0589493607103932,0.3187511995898946,0.10715947277423085,0.113731506926245,0.0522348316535628
2021-08-13,0.14267051948333911,0.09732441536418665,0.10917869349814781,0.0589493607103932,0.3187511995898946,0.10715947277423085,0.113731506926245,0.0522348316535628
2021-08-20,0.14267051948333911,0.09732441536418665,0.10917869349814781,0.0589493607103932,0.3187511995898946,0.10715947277423085,0.113731506926245,0.0522348316535628
2021-08-27,0.13993944343841933,0.09700703673836956,0.10896712845937503,0.05847823424076024,0.32228679560226525,0.10735818511574283,0.11373222292735226,0.05223095347771545
2021-09-03,0.13993944343841933,0.09700703673836956,0.10896712845937503,0.05847823424076024,0.32228679560226525,0.10735818511574283,0.11373222292735226,0.05223095347771545
2021-09-10,0.13993944343841933,0.09700703673836956,0.10896712845937503,0.05847823424076024,0.32228679560226525,0.10735818511574283,0.11373222292735226,0.05223095347771545
2021-09-17,0.13993944343841933,0.09700703673836956,0.10896712845937503,0.05847823424076024,0.32228679560226525,0.10735818511574283,0.11373222292735226,0.05223095347771545
2021-09-24,0.1392459293967639,0.0967462253635857,0.1086073573081102,0.05841567788634918,0.32375953306642885,0.10730113847553528,0.11373760323631942,0.05218653526690753
2021-10-01,0.1392459293967639,0.0967462253635857,0.1086073573081102,0.05841567788634918,0.32375953306642885,0.10730113847553528,0.11373760323631942,0.05218653526690753
2021-10-08,0.1392459293967639,0.0967462253635857,0.1086073573081102,0.05841567788634918,0.32375953306642885,0.10730113847553528,0.11373760323631942,0.05218653526690753
2021-10-15,0.1392459293967639,0.0967462253635857,0.1086073573081102,0.05841567788634918,0.32375953306642885,0.10730113847553528,0.11373760323631942,0.05218653526690753
2021-10-22,0.1392459293967639,0.0967462253635857,0.1086073573081102,0.05841567788634918,0.32375953306642885,0.10730113847553528,0.11373760323631942,0.05218653526690753
2021-10-29,0.1455747635616311,0.09938757885034283,0.10822632021623947,0.05852747612408167,0.3242173629648412,0.10380608053527446,0.11450994016697714,0.045750477580612126
2021-11-05,0.1455747635616311,0.09938757885034283,0.10822632021623947,0.05852747612408167,0.3242173629648412,0.10380608053527446,0.11450994016697714,0.045750477580612126
2021-11-12,0.1455747635616311,0.09938757885034283,0.10822632021623947,0.05852747612408167,0.3242173629648412,0.10380608053527446,0.11450994016697714,0.045750477580612126
2021-11-19,0.1455747635616311,0.09938757885034283,0.10822632021623947,0.05852747612408167,0.3242173629648412,0.10380608053527446,0.11450994016697714,0.045750477580612126
2021-11-26,0.14836732501680355,0.10254332679943882,0.11936658911834776,0.06484623581149312,0.3591821742506233,0.11707987865706357,0.07071094458715509,0.017903525759074723
2021-12-03,0.14836732501680355,0.10254332679943882,0.11936658911834776,0.06484623581149312,0.3591821742506233,0.11707987865706357,0.07071094458715509,0.017903525759074723
2021-12-10,0.14836732501680355,0.10254332679943882,0.11936658911834776,0.06484623581149312,0.3591821742506233,0.11707987865706357,0.07071094458715509,0.017903525759074723
2021-12-17,0.14836732501680355,0.10254332679943882,0.11936658911834776,0.06484623581149312,0.3591821742506233,0.11707987865706357,0.07071094458715509,0.017903525759074723
2021-12-24,0.14836732501680355,0.10254332679943882,0.11936658911834776,0.06484623581149312,0.3591821742506233,0.11707987865706357,0.07071094458715509,0.017903525759074723
2021-12-31,0.15755901984183948,0.11493642816962978,0.11541668796618484,0.09104729279714385,0.2904246800485472,0.09595610672808287,0.08682401999511,0.04783576445346205
2022-01-07,0.15755901984183948,0.11493642816962978,0.11541668796618484,0.09104729279714385,0.2904246800485472,0.09595610672808287,0.08682401999511,0.04783576445346205
2022-01-14,0.15755901984183948,0.11493642816962978,0.11541668796618484,0.09104729279714385,0.2904246800485472,0.09595610672808287,0.08682401999511,0.04783576445346205
2022-01-21,0.15755901984183948,0.11493642816962978,0.11541668796618484,0.09104729279714385,0.2904246800485472,0.09595610672808287,0.08682401999511,0.04783576445346205
2022-01-28,0.13258846033418248,0.09406327541547127,0.10476591250307797,0.07193638132465409,0.2823571957621386,0.09510114341734535,0.045192006404589403,0.17399562483854092
2022-02-04,0.13258846033418248,0.09406327541547127,0.10476591250307797,0.07193638132465409,0.2823571957621386,0.09510114341734535,0.045192006404589403,0.17399562483854092
2022-02-11,0.13258846033418248,0.09406327541547127,0.10476591250307797,0.07193638132465409,0.2823571957621386,0.09510114341734535,0.045192006404589403,0.17399562483854092
2022-02-18,0.13258846033418248,0.09406327541547127,0.10476591250307797,0.07193638132465409,0.2823571957621386,0.09510114341734535,0.045192006404589403,0.17399562483854092
2022-02-25,0.1254904755025452,0.08722837019574925,0.10503233159595814,0.06509305945100706,0.296026174717784,0.09486802900228357,0.02626155953467286,0.19999999999999996
2022-03-04,0.1254904755025452,0.08722837019574925,0.10503233159595814,0.06509305945100706,0.296026174717784,0.09486802900228357,0.02626155953467286,0.19999999999999996
2022-03-11,0.1254904755025452,0.08722837019574925,0.10503233159595814,0.06509305945100706,0.296026174717784,0.09486802900228357,0.02626155953467286,0.19999999999999996
2022-03-18,0.1254904755025452,0.08722837019574925,0.10503233159595814,0.06509305945100706,0.296026174717784,0.09486802900228357,0.02626155953467286,0.19999999999999996
2022-03-25,0.05996253908120774,0.04137560474960983,0.05241309950436793,0.030412430802157654,0.15867184881664984,0.0492860091856052,0.007878467860401858,0.5999999999999999
2022-04-01,0.05996253908120774,0.04137560474960983,0.05241309950436793,0.030412430802157654,0.15867184881664984,0.0492860091856052,0.007878467860401858,0.5999999999999999
2022-04-08,0.05996253908120774,0.04137560474960983,0.05241309950436793,0.030412430802157654,0.15867184881664984,0.0492860091856052,0.007878467860401858,0.5999999999999999
2022-04-15,0.05996253908120774,0.04137560474960983,0.05241309950436793,0.030412430802157654,0.15867184881664984,0.0492860091856052,0.007878467860401858,0.5999999999999999
2022-04-22,0.05996253908120774,0.04137560474960983,0.05241309950436793,0.030412430802157654,0.15867184881664984,0.0492860091856052,0.007878467860401858,0.5999999999999999
2022-04-29,0.05843713490475421,0.04011154443990227,0.05314055819403806,0.02937500808035617,0.16373409155926633,0.050474582105441895,0.004727080716241114,0.5999999999999999
2022-05-06,0.05843713490475421,0.04011154443990227,0.05314055819403806,0.02937500808035617,0.16373409155926633,0.050474582105441895,0.004727080716241114,0.5999999999999999
2022-05-13,0.05843713490475421,0.04011154443990227,0.05314055819403806,0.02937500808035617,0.16373409155926633,0.050474582105441895,0.004727080716241114,0.5999999999999999
2022-05-20,0.05843713490475421,0.04011154443990227,0.05314055819403806,0.02937500808035617,0.16373409155926633,0.050474582105441895,0.004727080716241114,0.5999999999999999
2022-05-27,0.05693902306662655,0.039490408554130385,0.053604685542440966,0.028995641998639462,0.1670430181657001,0.05109097424271789,0.0028362484297446682,0.5999999999999999
2022-06-03,0.05693902306662655,0.039490408554130385,0.053604685542440966,0.028995641998639462,0.1670430181657001,0.05109097424271789,0.0028362484297446682,0.5999999999999999
2022-06-10,0.05693902306662655,0.039490408554130385,0.053604685542440966,0.028995641998639462,0.1670430181657001,0.05109097424271789,0.0028362484297446682,0.5999999999999999
2022-06-17,0.05693902306662655,0.039490408554130385,0.053604685542440966,0.028995641998639462,0.1670430181657001,0.05109097424271789,0.0028362484297446682,0.5999999999999999
2022-06-24,0.055241322462061086,0.03917526664891378,0.053994973238100874,0.02908681134152448,0.16937922826190227,0.05142064898965076,0.001701749057846801,0.5999999999999999
2022-07-01,0.055241322462061086,0.03917526664891378,0.053994973238100874,0.02908681134152448,0.16937922826190227,0.05142064898965076,0.001701749057846801,0.5999999999999999
2022-07-08,0.055241322462061086,0.03917526664891378,0.053994973238100874,0.02908681134152448,0.16937922826190227,0.05142064898965076,0.001701749057846801,0.5999999999999999
2022-07-15,0.055241322462061086,0.03917526664891378,0.053994973238100874,0.02908681134152448,0.16937922826190227,0.05142064898965076,0.001701749057846801,0.5999999999999999
2022-07-22,0.055241322462061086,0.03917526664891378,0.053994973238100874,0.02908681134152448,0.16937922826190227,0.05142064898965076,0.001701749057846801,0.5999999999999999
2022-07-29,0.05448054417401034,0.03899012522891711,0.05399117596307902,0.029005775571214948,0.1721609940619321,0.05035033556613842,0.0010210494347080805,0.5999999999999999
2022-08-05,0.05448054417401034,0.03899012522891711,0.05399117596307902,0.029005775571214948,0.1721609940619321,0.05035033556613842,0.0010210494347080805,0.5999999999999999
2022-08-12,0.05448054417401034,0.03899012522891711,0.05399117596307902,0.029005775571214948,0.1721609940619321,0.05035033556613842,0.0010210494347080805,0.5999999999999999
2022-08-19,0.05448054417401034,0.03899012522891711,0.05399117596307902,0.029005775571214948,0.1721609940619321,0.05035033556613842,0.0010210494347080805,0.5999999999999999
2022-08-26,0.05441086628984901,0.038642527313943686,0.053957194507389894,0.02829352308158897,0.1742828898662814,0.049800369280122214,0.0006126296608248484,0.6
2022-09-02,0.05441086628984901,0.038642527313943686,0.053957194507389894,0.02829352308158897,0.1742828898662814,0.049800369280122214,0.0006126296608248484,0.6
2022-09-09,0.05441086628984901,0.038642527313943686,0.053957194507389894,0.02829352308158897,0.1742828898662814,0.049800369280122214,0.0006126296608248484,0.6
2022-09-16,0.05441086628984901,0.038642527313943686,0.053957194507389894,0.02829352308158897,0.1742828898662814,0.049800369280122214,0.0006126296608248484,0.6
2022-09-23,0.05441086628984901,0.038642527313943686,0.053957194507389894,0.02829352308158897,0.1742828898662814,0.049800369280122214,0.0006126296608248484,0.6
2022-09-30,0.05490377714309034,0.038067489163727514,0.05370316937800815,0.027364637731449412,0.1760474490719445,0.04954589971528522,0.00036757779649490904,0.5999999999999999
2022-10-07,0.05490377714309034,0.038067489163727514,0.05370316937800815,0.027364637731449412,0.1760474490719445,0.04954589971528522,0.00036757779649490904,0.5999999999999999
2022-10-14,0.05490377714309034,0.038067489163727514,0.05370316937800815,0.027364637731449412,0.1760474490719445,0.04954589971528522,0.00036757779649490904,0.5999999999999999
2022-10-21,0.05490377714309034,0.038067489163727514,0.05370316937800815,0.027364637731449412,0.1760474490719445,0.04954589971528522,0.00036757779649490904,0.5999999999999999
2022-10-28,0.055460297533335125,0.037684583966023255,0.053417320818979985,0.026740284945514045,0.1770974424399579,0.04937952361829274,0.00022054667789694543,0.6000000000000001
2022-11-04,0.055460297533335125,0.037684583966023255,0.053417320818979985,0.026740284945514045,0.1770974424399579,0.04937952361829274,0.00022054667789694543,0.6000000000000001
2022-11-11,0.055460297533335125,0.037684583966023255,0.053417320818979985,0.026740284945514045,0.1770974424399579,0.04937952361829274,0.00022054667789694543,0.6000000000000001
