,dual_momentum_topn,cta_trend_long_only,composite_selective_strength_weighted,composite_regime_conditioned,taa_10m_sma,cash::BIL
2023-09-22,0.2222157418944303,0.0668323779692336,0.33757882619593244,0.2939394719532439,0.06567017889534388,0.013763403091815896
2023-09-29,0.1974870381918518,0.05994355088713794,0.30922769531009997,0.2775617610551578,0.06176995161172936,0.09401000294402317
2023-10-06,0.1974870381918518,0.05994355088713794,0.30922769531009997,0.2775617610551578,0.06176995161172936,0.09401000294402317
2023-10-13,0.1974870381918518,0.05994355088713794,0.30922769531009997,0.2775617610551578,0.06176995161172936,0.09401000294402317
2023-10-20,0.1974870381918518,0.05994355088713794,0.30922769531009997,0.2775617610551578,0.06176995161172936,0.09401000294402317
2023-10-27,0.1705391908687139,0.056937814246390474,0.26826166124819734,0.21638717480891112,0.08787415882778726,0.19999999999999984
2023-11-03,0.1705391908687139,0.056937814246390474,0.26826166124819734,0.21638717480891112,0.08787415882778726,0.19999999999999984
2023-11-10,0.1705391908687139,0.056937814246390474,0.26826166124819734,0.21638717480891112,0.08787415882778726,0.19999999999999984
2023-11-17,0.1705391908687139,0.056937814246390474,0.26826166124819734,0.21638717480891112,0.08787415882778726,0.19999999999999984
2023-11-24,0.21736819115698033,0.07151778487053646,0.3182673458154582,0.30083607686018776,0.07201060129683731,0.019999999999999907
2023-12-01,0.21736819115698033,0.07151778487053646,0.3182673458154582,0.30083607686018776,0.07201060129683731,0.019999999999999907
2023-12-08,0.21736819115698033,0.07151778487053646,0.3182673458154582,0.30083607686018776,0.07201060129683731,0.019999999999999907
2023-12-15,0.21736819115698033,0.07151778487053646,0.3182673458154582,0.30083607686018776,0.07201060129683731,0.019999999999999907
2023-12-22,0.21736819115698033,0.07151778487053646,0.3182673458154582,0.30083607686018776,0.07201060129683731,0.019999999999999907
2023-12-29,0.2163992741106289,0.08679918408921218,0.3186894136318233,0.19397416535157272,0.16413796281676293,0.019999999999999907
2024-01-05,0.2163992741106289,0.08679918408921218,0.3186894136318233,0.19397416535157272,0.16413796281676293,0.019999999999999907
2024-01-12,0.2163992741106289,0.08679918408921218,0.3186894136318233,0.19397416535157272,0.16413796281676293,0.019999999999999907
2024-01-19,0.2163992741106289,0.08679918408921218,0.3186894136318233,0.19397416535157272,0.16413796281676293,0.019999999999999907
2024-01-26,0.19243525163033587,0.07430602365162599,0.2889989845228145,0.2260310166472226,0.11822872354800115,0.09999999999999998
2024-02-02,0.19243525163033587,0.07430602365162599,0.2889989845228145,0.2260310166472226,0.11822872354800115,0.09999999999999998
2024-02-09,0.19243525163033587,0.07430602365162599,0.2889989845228145,0.2260310166472226,0.11822872354800115,0.09999999999999998
2024-02-16,0.19243525163033587,0.07430602365162599,0.2889989845228145,0.2260310166472226,0.11822872354800115,0.09999999999999998
2024-02-23,0.21381392549420974,0.094762964649898,0.16630443279796975,0.3641956238797042,0.16092305317821834,0.0
2024-03-01,0.21381392549420974,0.094762964649898,0.16630443279796975,0.3641956238797042,0.16092305317821834,0.0
2024-03-08,0.21381392549420974,0.094762964649898,0.16630443279796975,0.3641956238797042,0.16092305317821834,0.0
2024-03-15,0.21381392549420974,0.094762964649898,0.16630443279796975,0.3641956238797042,0.16092305317821834,0.0
2024-03-22,0.21381392549420974,0.094762964649898,0.16630443279796975,0.3641956238797042,0.16092305317821834,0.0
2024-03-29,0.2128731947314204,0.09527007870857256,0.16488997981872727,0.3650059093624166,0.1619608373788632,0.0
2024-04-05,0.2128731947314204,0.09527007870857256,0.16488997981872727,0.3650059093624166,0.1619608373788632,0.0
2024-04-12,0.2128731947314204,0.09527007870857256,0.16488997981872727,0.3650059093624166,0.1619608373788632,0.0
2024-04-19,0.2128731947314204,0.09527007870857256,0.16488997981872727,0.3650059093624166,0.1619608373788632,0.0
2024-04-26,0.18349808616738655,0.08265418055256289,0.14791026046929281,0.3383856384903094,0.14755183432044838,0.09999999999999998
2024-05-03,0.18349808616738655,0.08265418055256289,0.14791026046929281,0.3383856384903094,0.14755183432044838,0.09999999999999998
2024-05-10,0.18349808616738655,0.08265418055256289,0.14791026046929281,0.3383856384903094,0.14755183432044838,0.09999999999999998
2024-05-17,0.18349808616738655,0.08265418055256289,0.14791026046929281,0.3383856384903094,0.14755183432044838,0.09999999999999998
2024-05-24,0.18349808616738655,0.08265418055256289,0.14791026046929281,0.3383856384903094,0.14755183432044838,0.09999999999999998
2024-05-31,0.20770224396591294,0.09433845750058215,0.1610035479899123,0.3787049902517217,0.15825076029187096,0.0
2024-06-07,0.20770224396591294,0.09433845750058215,0.1610035479899123,0.3787049902517217,0.15825076029187096,0.0
2024-06-14,0.20770224396591294,0.09433845750058215,0.1610035479899123,0.3787049902517217,0.15825076029187096,0.0
2024-06-21,0.20770224396591294,0.09433845750058215,0.1610035479899123,0.3787049902517217,0.15825076029187096,0.0
2024-06-28,0.20803786040728386,0.09438396379847669,0.1539996415279971,0.38643301442514993,0.15714551984109243,0.0
2024-07-05,0.20803786040728386,0.09438396379847669,0.1539996415279971,0.38643301442514993,0.15714551984109243,0.0
2024-07-12,0.20803786040728386,0.09438396379847669,0.1539996415279971,0.38643301442514993,0.15714551984109243,0.0
2024-07-19,0.20803786040728386,0.09438396379847669,0.1539996415279971,0.38643301442514993,0.15714551984109243,0.0
2024-07-26,0.20823752121449016,0.09389897976521469,0.15535279560057222,0.3842781777999359,0.15823252561978704,0.0
2024-08-02,0.20823752121449016,0.09389897976521469,0.15535279560057222,0.3842781777999359,0.15823252561978704,0.0
2024-08-09,0.20823752121449016,0.09389897976521469,0.15535279560057222,0.3842781777999359,0.15823252561978704,0.0
2024-08-16,0.20823752121449016,0.09389897976521469,0.15535279560057222,0.3842781777999359,0.15823252561978704,0.0
2024-08-23,0.20823752121449016,0.09389897976521469,0.15535279560057222,0.3842781777999359,0.15823252561978704,0.0
2024-08-30,0.17816338638467355,0.07974331035249961,0.13729140251606659,0.3633120177872651,0.14148988295949508,0.10000000000000009
2024-09-06,0.17816338638467355,0.07974331035249961,0.13729140251606659,0.3633120177872651,0.14148988295949508,0.10000000000000009
2024-09-13,0.17816338638467355,0.07974331035249961,0.13729140251606659,0.3633120177872651,0.14148988295949508,0.10000000000000009
2024-09-20,0.17816338638467355,0.07974331035249961,0.13729140251606659,0.3633120177872651,0.14148988295949508,0.10000000000000009
2024-09-27,0.17215988191360262,0.07692295519179937,0.13610890831696906,0.37337704775614633,0.14143120682148252,0.10000000000000009
2024-10-04,0.17215988191360262,0.07692295519179937,0.13610890831696906,0.37337704775614633,0.14143120682148252,0.10000000000000009
2024-10-11,0.17215988191360262,0.07692295519179937,0.13610890831696906,0.37337704775614633,0.14143120682148252,0.10000000000000009
2024-10-18,0.17215988191360262,0.07692295519179937,0.13610890831696906,0.37337704775614633,0.14143120682148252,0.10000000000000009
2024-10-25,0.16874656873718347,0.07543032368129915,0.1351333441276347,0.37914191071627734,0.14154785273760537,0.09999999999999998
2024-11-01,0.16874656873718347,0.07543032368129915,0.1351333441276347,0.37914191071627734,0.14154785273760537,0.09999999999999998
2024-11-08,0.16874656873718347,0.07543032368129915,0.1351333441276347,0.37914191071627734,0.14154785273760537,0.09999999999999998
2024-11-15,0.16874656873718347,0.07543032368129915,0.1351333441276347,0.37914191071627734,0.14154785273760537,0.09999999999999998
2024-11-22,0.16874656873718347,0.07543032368129915,0.1351333441276347,0.37914191071627734,0.14154785273760537,0.09999999999999998
2024-11-29,0.1657421085703896,0.07413052741247288,0.13223500892216433,0.38718241311361423,0.14070994198135903,0.09999999999999998
2024-12-06,0.1657421085703896,0.07413052741247288,0.13223500892216433,0.38718241311361423,0.14070994198135903,0.09999999999999998
2024-12-13,0.1657421085703896,0.07413052741247288,0.13223500892216433,0.38718241311361423,0.14070994198135903,0.09999999999999998
2024-12-20,0.1657421085703896,0.07413052741247288,0.13223500892216433,0.38718241311361423,0.14070994198135903,0.09999999999999998
2024-12-27,0.17624247765847206,0.07052126037580954,0.12464702939572841,0.3812521357038815,0.14733709686610855,0.09999999999999998
2025-01-03,0.17624247765847206,0.07052126037580954,0.12464702939572841,0.3812521357038815,0.14733709686610855,0.09999999999999998
2025-01-10,0.17624247765847206,0.07052126037580954,0.12464702939572841,0.3812521357038815,0.14733709686610855,0.09999999999999998
2025-01-17,0.17624247765847206,0.07052126037580954,0.12464702939572841,0.3812521357038815,0.14733709686610855,0.09999999999999998
2025-01-24,0.17624247765847206,0.07052126037580954,0.12464702939572841,0.3812521357038815,0.14733709686610855,0.09999999999999998
2025-01-31,0.17158325620314147,0.07173201377358275,0.1252418185847518,0.3876031880396108,0.14383972339891327,0.09999999999999987
2025-02-07,0.17158325620314147,0.07173201377358275,0.1252418185847518,0.3876031880396108,0.14383972339891327,0.09999999999999987
2025-02-14,0.17158325620314147,0.07173201377358275,0.1252418185847518,0.3876031880396108,0.14383972339891327,0.09999999999999987
2025-02-21,0.17158325620314147,0.07173201377358275,0.1252418185847518,0.3876031880396108,0.14383972339891327,0.09999999999999987
2025-02-28,0.17821561951326825,0.06948862489851913,0.12125746443185284,0.3752152943041066,0.1558229968522531,0.10000000000000009
2025-03-07,0.17821561951326825,0.06948862489851913,0.12125746443185284,0.3752152943041066,0.1558229968522531,0.10000000000000009
2025-03-14,0.17821561951326825,0.06948862489851913,0.12125746443185284,0.3752152943041066,0.1558229968522531,0.10000000000000009
2025-03-21,0.17821561951326825,0.06948862489851913,0.12125746443185284,0.3752152943041066,0.1558229968522531,0.10000000000000009
2025-03-28,0.07512074788100429,0.028605629627261764,0.07756890719649788,0.1639406109595837,0.054764104335652375,0.6
2025-04-04,0.07512074788100429,0.028605629627261764,0.07756890719649788,0.1639406109595837,0.054764104335652375,0.6
2025-04-11,0.07512074788100429,0.028605629627261764,0.07756890719649788,0.1639406109595837,0.054764104335652375,0.6
2025-04-18,0.07512074788100429,0.028605629627261764,0.07756890719649788,0.1639406109595837,0.054764104335652375,0.6
2025-04-25,0.07153591462921642,0.02712127721027653,0.09284226290185993,0.16250010365956072,0.04600044159908642,0.6
2025-05-02,0.07153591462921642,0.02712127721027653,0.09284226290185993,0.16250010365956072,0.04600044159908642,0.6
2025-05-09,0.07153591462921642,0.02712127721027653,0.09284226290185993,0.16250010365956072,0.04600044159908642,0.6
2025-05-16,0.07153591462921642,0.02712127721027653,0.09284226290185993,0.16250010365956072,0.04600044159908642,0.6
2025-05-23,0.07153591462921642,0.02712127721027653,0.09284226290185993,0.16250010365956072,0.04600044159908642,0.6
2025-05-30,0.07162773862006822,0.025963442206505996,0.10174658525033792,0.1599079088465886,0.0407543250764993,0.6000000000000001
2025-06-06,0.07162773862006822,0.025963442206505996,0.10174658525033792,0.1599079088465886,0.0407543250764993,0.6000000000000001
2025-06-13,0.07162773862006822,0.025963442206505996,0.10174658525033792,0.1599079088465886,0.0407543250764993,0.6000000000000001
2025-06-20,0.07162773862006822,0.025963442206505996,0.10174658525033792,0.1599079088465886,0.0407543250764993,0.6000000000000001
2025-06-27,0.11967676059691004,0.06909522573801864,0.24227181349011148,0.3547214661067704,0.13423473406818945,0.07999999999999996
2025-07-04,0.11967676059691004,0.06909522573801864,0.24227181349011148,0.3547214661067704,0.13423473406818945,0.07999999999999996
2025-07-11,0.11967676059691004,0.06909522573801864,0.24227181349011148,0.3547214661067704,0.13423473406818945,0.07999999999999996
2025-07-18,0.11967676059691004,0.06909522573801864,0.24227181349011148,0.3547214661067704,0.13423473406818945,0.07999999999999996
2025-07-25,0.10320949081449757,0.07668528150204232,0.2595906103867687,0.320780490277554,0.15973412701913733,0.07999999999999996
2025-08-01,0.10320949081449757,0.07668528150204232,0.2595906103867687,0.320780490277554,0.15973412701913733,0.07999999999999996
2025-08-08,0.10320949081449757,0.07668528150204232,0.2595906103867687,0.320780490277554,0.15973412701913733,0.07999999999999996
2025-08-15,0.10320949081449757,0.07668528150204232,0.2595906103867687,0.320780490277554,0.15973412701913733,0.07999999999999996
2025-08-22,0.10320949081449757,0.07668528150204232,0.2595906103867687,0.320780490277554,0.15973412701913733,0.07999999999999996
2025-08-29,0.09756983139377837,0.07558268519910075,0.28294084772435374,0.3449367013529281,0.19896993432983912,0.0
2025-09-05,0.09756983139377837,0.07558268519910075,0.28294084772435374,0.3449367013529281,0.19896993432983912,0.0
2025-09-12,0.09756983139377837,0.07558268519910075,0.28294084772435374,0.3449367013529281,0.19896993432983912,0.0
2025-09-19,0.09756983139377837,0.07558268519910075,0.28294084772435374,0.3449367013529281,0.19896993432983912,0.0
2025-09-26,0.08779367178493291,0.0751295173296871,0.290587218535012,0.29297427214583416,0.17351532020453386,0.07999999999999996
2025-10-03,0.08779367178493291,0.0751295173296871,0.290587218535012,0.29297427214583416,0.17351532020453386,0.07999999999999996
2025-10-10,0.08779367178493291,0.0751295173296871,0.290587218535012,0.29297427214583416,0.17351532020453386,0.07999999999999996
2025-10-17,0.08779367178493291,0.0751295173296871,0.290587218535012,0.29297427214583416,0.17351532020453386,0.07999999999999996
2025-10-24,0.08779367178493291,0.0751295173296871,0.290587218535012,0.29297427214583416,0.17351532020453386,0.07999999999999996
2025-10-31,0.08054676198011099,0.06939041150703708,0.2831332844709008,0.2933148313572714,0.1736147106846798,0.09999999999999998
2025-11-07,0.08054676198011099,0.06939041150703708,0.2831332844709008,0.2933148313572714,0.1736147106846798,0.09999999999999998
2025-11-14,0.08054676198011099,0.06939041150703708,0.2831332844709008,0.2933148313572714,0.1736147106846798,0.09999999999999998
2025-11-21,0.08054676198011099,0.06939041150703708,0.2831332844709008,0.2933148313572714,0.1736147106846798,0.09999999999999998
2025-11-28,0.11067249002353079,0.10214762342334287,0.2454403476495016,0.25555659964479466,0.18618293925883012,0.09999999999999998
2025-12-05,0.11067249002353079,0.10214762342334287,0.2454403476495016,0.25555659964479466,0.18618293925883012,0.09999999999999998
2025-12-12,0.11067249002353079,0.10214762342334287,0.2454403476495016,0.25555659964479466,0.18618293925883012,0.09999999999999998
2025-12-19,0.11067249002353079,0.10214762342334287,0.2454403476495016,0.25555659964479466,0.18618293925883012,0.09999999999999998
2025-12-26,0.12740032605349288,0.1220261297952287,0.22168261443544193,0.23359819065420864,0.1952927390616279,0.09999999999999998
2026-01-02,0.12740032605349288,0.1220261297952287,0.22168261443544193,0.23359819065420864,0.1952927390616279,0.09999999999999998
2026-01-09,0.12740032605349288,0.1220261297952287,0.22168261443544193,0.23359819065420864,0.1952927390616279,0.09999999999999998
2026-01-16,0.12740032605349288,0.1220261297952287,0.22168261443544193,0.23359819065420864,0.1952927390616279,0.09999999999999998
2026-01-23,0.12740032605349288,0.1220261297952287,0.22168261443544193,0.23359819065420864,0.1952927390616279,0.09999999999999998
2026-01-30,0.1343103063656513,0.13465147999097277,0.2097935943894306,0.2196774612453929,0.2015671580085524,0.10000000000000009
2026-02-06,0.1343103063656513,0.13465147999097277,0.2097935943894306,0.2196774612453929,0.2015671580085524,0.10000000000000009
2026-02-13,0.1343103063656513,0.13465147999097277,0.2097935943894306,0.2196774612453929,0.2015671580085524,0.10000000000000009
2026-02-20,0.1343103063656513,0.13465147999097277,0.2097935943894306,0.2196774612453929,0.2015671580085524,0.10000000000000009
2026-02-27,0.13416980852433041,0.1406879902780161,0.20471707673245956,0.20966229382464005,0.2107628306405539,0.09999999999999998
2026-03-06,0.13416980852433041,0.1406879902780161,0.20471707673245956,0.20966229382464005,0.2107628306405539,0.09999999999999998
2026-03-13,0.13416980852433041,0.1406879902780161,0.20471707673245956,0.20966229382464005,0.2107628306405539,0.09999999999999998
2026-03-20,0.13416980852433041,0.1406879902780161,0.20471707673245956,0.20966229382464005,0.2107628306405539,0.09999999999999998
2026-03-27,0.11608046745377996,0.1289068971825852,0.1788080217430491,0.18327026456082776,0.19293434905975806,0.19999999999999996
2026-04-03,0.11608046745377996,0.1289068971825852,0.1788080217430491,0.18327026456082776,0.19293434905975806,0.19999999999999996
2026-04-10,0.14196564180084748,0.17330735718886572,0.20478919110249064,0.189242360777687,0.21069544913010926,0.07999999999999996
