,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4_stretch_sector_momentum_sleeve,cash::BIL
2019-12-13,0.05477241542586715,0.055454723939660555,0.15322177601149853,0.07064977672020484,0.27649983590183846,0.10004649398882734,0.28935497801210314,0.0
2019-12-20,0.05477241542586715,0.055454723939660555,0.15322177601149853,0.07064977672020484,0.27649983590183846,0.10004649398882734,0.28935497801210314,0.0
2019-12-27,0.05416697831769896,0.055215505848488035,0.1539622267473968,0.07391534350185766,0.28368155981430776,0.09914134935967067,0.27991703641058013,0.0
2020-01-03,0.05416697831769896,0.055215505848488035,0.1539622267473968,0.07391534350185766,0.28368155981430776,0.09914134935967067,0.27991703641058013,0.0
2020-01-10,0.05416697831769896,0.055215505848488035,0.1539622267473968,0.07391534350185766,0.28368155981430776,0.09914134935967067,0.27991703641058013,0.0
2020-01-17,0.05416697831769896,0.055215505848488035,0.1539622267473968,0.07391534350185766,0.28368155981430776,0.09914134935967067,0.27991703641058013,0.0
2020-01-24,0.05416697831769896,0.055215505848488035,0.1539622267473968,0.07391534350185766,0.28368155981430776,0.09914134935967067,0.27991703641058013,0.0
2020-01-31,0.05345439875431864,0.05310964517681591,0.21234707081296866,0.04714862530785019,0.2599251958898997,0.09267609261096577,0.2813389714471811,0.0
2020-02-07,0.05345439875431864,0.05310964517681591,0.21234707081296866,0.04714862530785019,0.2599251958898997,0.09267609261096577,0.2813389714471811,0.0
2020-02-14,0.05345439875431864,0.05310964517681591,0.21234707081296866,0.04714862530785019,0.2599251958898997,0.09267609261096577,0.2813389714471811,0.0
2020-02-21,0.05345439875431864,0.05310964517681591,0.21234707081296866,0.04714862530785019,0.2599251958898997,0.09267609261096577,0.2813389714471811,0.0
2020-02-28,0.04970183487778236,0.04674584222117228,0.19370917155092818,0.04429848948228131,0.3131055917664956,0.08615995735368746,0.16627911274765272,0.10000000000000009
2020-03-06,0.04970183487778236,0.04674584222117228,0.19370917155092818,0.04429848948228131,0.3131055917664956,0.08615995735368746,0.16627911274765272,0.10000000000000009
2020-03-13,0.04970183487778236,0.04674584222117228,0.19370917155092818,0.04429848948228131,0.3131055917664956,0.08615995735368746,0.16627911274765272,0.10000000000000009
2020-03-20,0.04970183487778236,0.04674584222117228,0.19370917155092818,0.04429848948228131,0.3131055917664956,0.08615995735368746,0.16627911274765272,0.10000000000000009
2020-03-27,0.025599358487587792,0.020609415226071588,0.06437187747316785,0.018270661617473767,0.11134027614574303,0.033832686622236256,0.12597572442771976,0.6
2020-04-03,0.025599358487587792,0.020609415226071588,0.06437187747316785,0.018270661617473767,0.11134027614574303,0.033832686622236256,0.12597572442771976,0.6
2020-04-10,0.025599358487587792,0.020609415226071588,0.06437187747316785,0.018270661617473767,0.11134027614574303,0.033832686622236256,0.12597572442771976,0.6
2020-04-17,0.025599358487587792,0.020609415226071588,0.06437187747316785,0.018270661617473767,0.11134027614574303,0.033832686622236256,0.12597572442771976,0.6
2020-04-24,0.027139659065080993,0.021419529619462103,0.04982896048784157,0.01785870689738315,0.09536434967221626,0.034507309147544615,0.15388148511047134,0.6
2020-05-01,0.027139659065080993,0.021419529619462103,0.04982896048784157,0.01785870689738315,0.09536434967221626,0.034507309147544615,0.15388148511047134,0.6
2020-05-08,0.027139659065080993,0.021419529619462103,0.04982896048784157,0.01785870689738315,0.09536434967221626,0.034507309147544615,0.15388148511047134,0.6
2020-05-15,0.027139659065080993,0.021419529619462103,0.04982896048784157,0.01785870689738315,0.09536434967221626,0.034507309147544615,0.15388148511047134,0.6
2020-05-22,0.027139659065080993,0.021419529619462103,0.04982896048784157,0.01785870689738315,0.09536434967221626,0.034507309147544615,0.15388148511047134,0.6
2020-05-29,0.02749721917154854,0.021647369177271888,0.04375281028386361,0.017791636048366345,0.0879664992152381,0.034269712768559606,0.16707475333515193,0.6
2020-06-05,0.02749721917154854,0.021647369177271888,0.04375281028386361,0.017791636048366345,0.0879664992152381,0.034269712768559606,0.16707475333515193,0.6
2020-06-12,0.02749721917154854,0.021647369177271888,0.04375281028386361,0.017791636048366345,0.0879664992152381,0.034269712768559606,0.16707475333515193,0.6
2020-06-19,0.02749721917154854,0.021647369177271888,0.04375281028386361,0.017791636048366345,0.0879664992152381,0.034269712768559606,0.16707475333515193,0.6
2020-06-26,0.02748571049625221,0.02163481758092833,0.041063997770049314,0.017604248662680354,0.08444844107711563,0.03378380358554959,0.17397898082742458,0.6
2020-07-03,0.02748571049625221,0.02163481758092833,0.041063997770049314,0.017604248662680354,0.08444844107711563,0.03378380358554959,0.17397898082742458,0.6
2020-07-10,0.02748571049625221,0.02163481758092833,0.041063997770049314,0.017604248662680354,0.08444844107711563,0.03378380358554959,0.17397898082742458,0.6
2020-07-17,0.02748571049625221,0.02163481758092833,0.041063997770049314,0.017604248662680354,0.08444844107711563,0.03378380358554959,0.17397898082742458,0.6
2020-07-24,0.02748571049625221,0.02163481758092833,0.041063997770049314,0.017604248662680354,0.08444844107711563,0.03378380358554959,0.17397898082742458,0.6
2020-07-31,0.088602771668437,0.07976463619426316,0.10274883230744299,0.10787705122567665,0.19399181792742087,0.0813108937423199,0.32921727675513474,0.016486720179304637
2020-08-07,0.088602771668437,0.07976463619426316,0.10274883230744299,0.10787705122567665,0.19399181792742087,0.0813108937423199,0.32921727675513474,0.016486720179304637
2020-08-14,0.088602771668437,0.07976463619426316,0.10274883230744299,0.10787705122567665,0.19399181792742087,0.0813108937423199,0.32921727675513474,0.016486720179304637
2020-08-21,0.088602771668437,0.07976463619426316,0.10274883230744299,0.10787705122567665,0.19399181792742087,0.0813108937423199,0.32921727675513474,0.016486720179304637
2020-08-28,0.014068965517241381,0.14765080653160037,0.056960551351439945,0.25028519384109765,0.15357773244171405,0.06711192273069976,0.3103448275862069,0.0
2020-09-04,0.014068965517241381,0.14765080653160037,0.056960551351439945,0.25028519384109765,0.15357773244171405,0.06711192273069976,0.3103448275862069,0.0
2020-09-11,0.014068965517241381,0.14765080653160037,0.056960551351439945,0.25028519384109765,0.15357773244171405,0.06711192273069976,0.3103448275862069,0.0
2020-09-18,0.014068965517241381,0.14765080653160037,0.056960551351439945,0.25028519384109765,0.15357773244171405,0.06711192273069976,0.3103448275862069,0.0
2020-09-25,0.07195163958013506,0.11652813022119218,0.0965372562170872,0.1715346981195166,0.1607729430752215,0.07233050520064059,0.3103448275862069,0.0
2020-10-02,0.07195163958013506,0.11652813022119218,0.0965372562170872,0.1715346981195166,0.1607729430752215,0.07233050520064059,0.3103448275862069,0.0
2020-10-09,0.07195163958013506,0.11652813022119218,0.0965372562170872,0.1715346981195166,0.1607729430752215,0.07233050520064059,0.3103448275862069,0.0
2020-10-16,0.07195163958013506,0.11652813022119218,0.0965372562170872,0.1715346981195166,0.1607729430752215,0.07233050520064059,0.3103448275862069,0.0
2020-10-23,0.07195163958013506,0.11652813022119218,0.0965372562170872,0.1715346981195166,0.1607729430752215,0.07233050520064059,0.3103448275862069,0.0
2020-10-30,0.09546510525666554,0.10382082959095884,0.11643562050802324,0.13930232633851886,0.16746923126538465,0.07245078991211082,0.3050560971283381,0.0
2020-11-06,0.09546510525666554,0.10382082959095884,0.11643562050802324,0.13930232633851886,0.16746923126538465,0.07245078991211082,0.3050560971283381,0.0
2020-11-13,0.09546510525666554,0.10382082959095884,0.11643562050802324,0.13930232633851886,0.16746923126538465,0.07245078991211082,0.3050560971283381,0.0
2020-11-20,0.09546510525666554,0.10382082959095884,0.11643562050802324,0.13930232633851886,0.16746923126538465,0.07245078991211082,0.3050560971283381,0.0
2020-11-27,0.01425693239033843,0.14889406866267402,0.059920195463912494,0.2521598831610228,0.156593837491302,0.0670443176512616,0.30113076517948867,0.0
2020-12-04,0.01425693239033843,0.14889406866267402,0.059920195463912494,0.2521598831610228,0.156593837491302,0.0670443176512616,0.30113076517948867,0.0
2020-12-11,0.01425693239033843,0.14889406866267402,0.059920195463912494,0.2521598831610228,0.156593837491302,0.0670443176512616,0.30113076517948867,0.0
2020-12-18,0.01425693239033843,0.14889406866267402,0.059920195463912494,0.2521598831610228,0.156593837491302,0.0670443176512616,0.30113076517948867,0.0
2020-12-25,0.014196206245593472,0.14833473677587874,0.05945663974246873,0.2512192920891748,0.155987220483202,0.06669836768297013,0.3041075369807121,0.0
2021-01-01,0.014196206245593472,0.14833473677587874,0.05945663974246873,0.2512192920891748,0.155987220483202,0.06669836768297013,0.3041075369807121,0.0
2021-01-08,0.014196206245593472,0.14833473677587874,0.05945663974246873,0.2512192920891748,0.155987220483202,0.06669836768297013,0.3041075369807121,0.0
2021-01-15,0.014196206245593472,0.14833473677587874,0.05945663974246873,0.2512192920891748,0.155987220483202,0.06669836768297013,0.3041075369807121,0.0
2021-01-22,0.014196206245593472,0.14833473677587874,0.05945663974246873,0.2512192920891748,0.155987220483202,0.06669836768297013,0.3041075369807121,0.0
2021-01-29,0.07413786123847824,0.11498754957787925,0.10501269993427416,0.16982744058901267,0.16818569659017626,0.0687946625061992,0.2990540895639803,0.0
2021-02-05,0.07413786123847824,0.11498754957787925,0.10501269993427416,0.16982744058901267,0.16818569659017626,0.0687946625061992,0.2990540895639803,0.0
2021-02-12,0.07413786123847824,0.11498754957787925,0.10501269993427416,0.16982744058901267,0.16818569659017626,0.0687946625061992,0.2990540895639803,0.0
2021-02-19,0.07413786123847824,0.11498754957787925,0.10501269993427416,0.16982744058901267,0.16818569659017626,0.0687946625061992,0.2990540895639803,0.0
2021-02-26,0.09938433502327639,0.10229486399935266,0.12416248290747604,0.13748745839076515,0.174215465990535,0.07013055753225277,0.29232483615634197,1.1102230246251565e-16
2021-03-05,0.09938433502327639,0.10229486399935266,0.12416248290747604,0.13748745839076515,0.174215465990535,0.07013055753225277,0.29232483615634197,1.1102230246251565e-16
2021-03-12,0.09938433502327639,0.10229486399935266,0.12416248290747604,0.13748745839076515,0.174215465990535,0.07013055753225277,0.29232483615634197,1.1102230246251565e-16
2021-03-19,0.09938433502327639,0.10229486399935266,0.12416248290747604,0.13748745839076515,0.174215465990535,0.07013055753225277,0.29232483615634197,1.1102230246251565e-16
2021-03-26,0.09400204915737399,0.0616319212884696,0.12753137026116076,0.04374955187019251,0.2051185194550715,0.07662241695159251,0.3913441710161391,0.0
2021-04-02,0.09400204915737399,0.0616319212884696,0.12753137026116076,0.04374955187019251,0.2051185194550715,0.07662241695159251,0.3913441710161391,0.0
2021-04-09,0.09400204915737399,0.0616319212884696,0.12753137026116076,0.04374955187019251,0.2051185194550715,0.07662241695159251,0.3913441710161391,0.0
2021-04-16,0.09400204915737399,0.0616319212884696,0.12753137026116076,0.04374955187019251,0.2051185194550715,0.07662241695159251,0.3913441710161391,0.0
2021-04-23,0.09400204915737399,0.0616319212884696,0.12753137026116076,0.04374955187019251,0.2051185194550715,0.07662241695159251,0.3913441710161391,0.0
2021-04-30,0.09365084650698711,0.06185486286745575,0.12810868313940774,0.04397970760121954,0.20768473833917436,0.07695586753183743,0.38776529401391807,0.0
2021-05-07,0.09365084650698711,0.06185486286745575,0.12810868313940774,0.04397970760121954,0.20768473833917436,0.07695586753183743,0.38776529401391807,0.0
2021-05-14,0.09365084650698711,0.06185486286745575,0.12810868313940774,0.04397970760121954,0.20768473833917436,0.07695586753183743,0.38776529401391807,0.0
2021-05-21,0.09365084650698711,0.06185486286745575,0.12810868313940774,0.04397970760121954,0.20768473833917436,0.07695586753183743,0.38776529401391807,0.0
2021-05-28,0.09213138266463694,0.06172224893423529,0.1288591301851264,0.04379697819495301,0.21059579042071497,0.07691633372924096,0.3859781358710924,0.0
2021-06-04,0.09213138266463694,0.06172224893423529,0.1288591301851264,0.04379697819495301,0.21059579042071497,0.07691633372924096,0.3859781358710924,0.0
2021-06-11,0.09213138266463694,0.06172224893423529,0.1288591301851264,0.04379697819495301,0.21059579042071497,0.07691633372924096,0.3859781358710924,0.0
2021-06-18,0.09213138266463694,0.06172224893423529,0.1288591301851264,0.04379697819495301,0.21059579042071497,0.07691633372924096,0.3859781358710924,0.0
2021-06-25,0.0932707990275688,0.061903114351806385,0.13191712034365607,0.04439114502964814,0.21745518571928327,0.07775148000556693,0.3733111555224704,0.0
2021-07-02,0.0932707990275688,0.061903114351806385,0.13191712034365607,0.04439114502964814,0.21745518571928327,0.07775148000556693,0.3733111555224704,0.0
2021-07-09,0.0932707990275688,0.061903114351806385,0.13191712034365607,0.04439114502964814,0.21745518571928327,0.07775148000556693,0.3733111555224704,0.0
2021-07-16,0.0932707990275688,0.061903114351806385,0.13191712034365607,0.04439114502964814,0.21745518571928327,0.07775148000556693,0.3733111555224704,0.0
2021-07-23,0.0932707990275688,0.061903114351806385,0.13191712034365607,0.04439114502964814,0.21745518571928327,0.07775148000556693,0.3733111555224704,0.0
2021-07-30,0.08956089787593492,0.06148606615393971,0.13172669238415433,0.044437814317361185,0.2197527115221781,0.08159029498534703,0.3714455227610847,0.0
2021-08-06,0.08956089787593492,0.06148606615393971,0.13172669238415433,0.044437814317361185,0.2197527115221781,0.08159029498534703,0.3714455227610847,0.0
2021-08-13,0.08956089787593492,0.06148606615393971,0.13172669238415433,0.044437814317361185,0.2197527115221781,0.08159029498534703,0.3714455227610847,0.0
2021-08-20,0.08956089787593492,0.06148606615393971,0.13172669238415433,0.044437814317361185,0.2197527115221781,0.08159029498534703,0.3714455227610847,0.0
2021-08-27,0.08804331530439394,0.06128133943366762,0.13145311616768893,0.04391689366108256,0.22262982715937116,0.08082561999411551,0.3718498882796803,0.0
2021-09-03,0.08804331530439394,0.06128133943366762,0.13145311616768893,0.04391689366108256,0.22262982715937116,0.08082561999411551,0.3718498882796803,0.0
2021-09-10,0.08804331530439394,0.06128133943366762,0.13145311616768893,0.04391689366108256,0.22262982715937116,0.08082561999411551,0.3718498882796803,0.0
2021-09-17,0.08804331530439394,0.06128133943366762,0.13145311616768893,0.04391689366108256,0.22262982715937116,0.08082561999411551,0.3718498882796803,0.0
2021-09-24,0.08843129932644785,0.061476033004224336,0.13225026690613037,0.04419353847905913,0.22522243535071432,0.0811880754518653,0.3672383514815587,0.0
2021-10-01,0.08843129932644785,0.061476033004224336,0.13225026690613037,0.04419353847905913,0.22522243535071432,0.0811880754518653,0.3672383514815587,0.0
2021-10-08,0.08843129932644785,0.061476033004224336,0.13225026690613037,0.04419353847905913,0.22522243535071432,0.0811880754518653,0.3672383514815587,0.0
2021-10-15,0.08843129932644785,0.061476033004224336,0.13225026690613037,0.04419353847905913,0.22522243535071432,0.0811880754518653,0.3672383514815587,0.0
2021-10-22,0.08843129932644785,0.061476033004224336,0.13225026690613037,0.04419353847905913,0.22522243535071432,0.0811880754518653,0.3672383514815587,0.0
2021-10-29,0.0925880431719074,0.06294580401592689,0.1303170254583775,0.04395302697646415,0.223158404025631,0.07725743461058854,0.3697802617411045,0.0
2021-11-05,0.0925880431719074,0.06294580401592689,0.1303170254583775,0.04395302697646415,0.223158404025631,0.07725743461058854,0.3697802617411045,0.0
2021-11-12,0.0925880431719074,0.06294580401592689,0.1303170254583775,0.04395302697646415,0.223158404025631,0.07725743461058854,0.3697802617411045,0.0
2021-11-19,0.0925880431719074,0.06294580401592689,0.1303170254583775,0.04395302697646415,0.223158404025631,0.07725743461058854,0.3697802617411045,0.0
2021-11-26,0.0914141526320427,0.06346591852027682,0.13106211395749556,0.04427611478934683,0.22528864889536904,0.0801717920617577,0.3643212591437114,0.0
2021-12-03,0.0914141526320427,0.06346591852027682,0.13106211395749556,0.04427611478934683,0.22528864889536904,0.0801717920617577,0.3643212591437114,0.0
2021-12-10,0.0914141526320427,0.06346591852027682,0.13106211395749556,0.04427611478934683,0.22528864889536904,0.0801717920617577,0.3643212591437114,0.0
2021-12-17,0.0914141526320427,0.06346591852027682,0.13106211395749556,0.04427611478934683,0.22528864889536904,0.0801717920617577,0.3643212591437114,0.0
2021-12-24,0.0914141526320427,0.06346591852027682,0.13106211395749556,0.04427611478934683,0.22528864889536904,0.0801717920617577,0.3643212591437114,0.0
2021-12-31,0.11143966281923237,0.08433492842817698,0.13668666991266926,0.08985462652908999,0.2040462082850178,0.07441488918295036,0.2992230148428633,0.0
2022-01-07,0.11143966281923237,0.08433492842817698,0.13668666991266926,0.08985462652908999,0.2040462082850178,0.07441488918295036,0.2992230148428633,0.0
2022-01-14,0.11143966281923237,0.08433492842817698,0.13668666991266926,0.08985462652908999,0.2040462082850178,0.07441488918295036,0.2992230148428633,0.0
2022-01-21,0.11143966281923237,0.08433492842817698,0.13668666991266926,0.08985462652908999,0.2040462082850178,0.07441488918295036,0.2992230148428633,0.0
2022-01-28,0.09497773235715327,0.06758958425923316,0.1268267805504157,0.059343339968251994,0.20284782523962247,0.07550608715466826,0.2989130256321143,0.07399562483854083
2022-02-04,0.09497773235715327,0.06758958425923316,0.1268267805504157,0.059343339968251994,0.20284782523962247,0.07550608715466826,0.2989130256321143,0.07399562483854083
2022-02-11,0.09497773235715327,0.06758958425923316,0.1268267805504157,0.059343339968251994,0.20284782523962247,0.07550608715466826,0.2989130256321143,0.07399562483854083
2022-02-18,0.09497773235715327,0.06758958425923316,0.1268267805504157,0.059343339968251994,0.20284782523962247,0.07550608715466826,0.2989130256321143,0.07399562483854083
2022-02-25,0.08770337446967749,0.060415122585728724,0.12395350298366586,0.047484508919434704,0.20590074273431572,0.07086884512652068,0.30367390318065685,0.10000000000000009
2022-03-04,0.08770337446967749,0.060415122585728724,0.12395350298366586,0.047484508919434704,0.20590074273431572,0.07086884512652068,0.30367390318065685,0.10000000000000009
2022-03-11,0.08770337446967749,0.060415122585728724,0.12395350298366586,0.047484508919434704,0.20590074273431572,0.07086884512652068,0.30367390318065685,0.10000000000000009
2022-03-18,0.08770337446967749,0.060415122585728724,0.12395350298366586,0.047484508919434704,0.20590074273431572,0.07086884512652068,0.30367390318065685,0.10000000000000009
2022-03-25,0.03635759972594017,0.0248916293663906,0.053189903749360536,0.018570418665753978,0.09581006142538262,0.03197844509360844,0.1392019419735637,0.6
2022-04-01,0.03635759972594017,0.0248916293663906,0.053189903749360536,0.018570418665753978,0.09581006142538262,0.03197844509360844,0.1392019419735637,0.6
2022-04-08,0.03635759972594017,0.0248916293663906,0.053189903749360536,0.018570418665753978,0.09581006142538262,0.03197844509360844,0.1392019419735637,0.6
2022-04-15,0.03635759972594017,0.0248916293663906,0.053189903749360536,0.018570418665753978,0.09581006142538262,0.03197844509360844,0.1392019419735637,0.6
2022-04-22,0.03635759972594017,0.0248916293663906,0.053189903749360536,0.018570418665753978,0.09581006142538262,0.03197844509360844,0.1392019419735637,0.6
2022-04-29,0.0352547947778567,0.024053228923781957,0.053055425465032974,0.01768974657889011,0.0953764468702353,0.03206763882596547,0.1425027185582375,0.6
2022-05-06,0.0352547947778567,0.024053228923781957,0.053055425465032974,0.01768974657889011,0.0953764468702353,0.03206763882596547,0.1425027185582375,0.6
2022-05-13,0.0352547947778567,0.024053228923781957,0.053055425465032974,0.01768974657889011,0.0953764468702353,0.03206763882596547,0.1425027185582375,0.6
2022-05-20,0.0352547947778567,0.024053228923781957,0.053055425465032974,0.01768974657889011,0.0953764468702353,0.03206763882596547,0.1425027185582375,0.6
2022-05-27,0.03417303527847584,0.02377177675050815,0.05301263074197883,0.01750804577194492,0.09518014638749045,0.031916012248485184,0.14443835282111667,0.6
2022-06-03,0.03417303527847584,0.02377177675050815,0.05301263074197883,0.01750804577194492,0.09518014638749045,0.031916012248485184,0.14443835282111667,0.6
2022-06-10,0.03417303527847584,0.02377177675050815,0.05301263074197883,0.01750804577194492,0.09518014638749045,0.031916012248485184,0.14443835282111667,0.6
2022-06-17,0.03417303527847584,0.02377177675050815,0.05301263074197883,0.01750804577194492,0.09518014638749045,0.031916012248485184,0.14443835282111667,0.6
2022-06-24,0.03268321391745207,0.023473859965663146,0.052541924787777805,0.017548038024456827,0.09472499974925319,0.031499095717568884,0.14752886783782812,0.6
2022-07-01,0.03268321391745207,0.023473859965663146,0.052541924787777805,0.017548038024456827,0.09472499974925319,0.031499095717568884,0.14752886783782812,0.6
2022-07-08,0.03268321391745207,0.023473859965663146,0.052541924787777805,0.017548038024456827,0.09472499974925319,0.031499095717568884,0.14752886783782812,0.6
2022-07-15,0.03268321391745207,0.023473859965663146,0.052541924787777805,0.017548038024456827,0.09472499974925319,0.031499095717568884,0.14752886783782812,0.6
2022-07-22,0.03268321391745207,0.023473859965663146,0.052541924787777805,0.017548038024456827,0.09472499974925319,0.031499095717568884,0.14752886783782812,0.6
2022-07-29,0.032055193158768515,0.023166147557284095,0.05220654948065822,0.01729825603768997,0.09539423090660254,0.029946495106512507,0.1499331277524842,0.6
2022-08-05,0.032055193158768515,0.023166147557284095,0.05220654948065822,0.01729825603768997,0.09539423090660254,0.029946495106512507,0.1499331277524842,0.6
2022-08-12,0.032055193158768515,0.023166147557284095,0.05220654948065822,0.01729825603768997,0.09539423090660254,0.029946495106512507,0.1499331277524842,0.6
2022-08-19,0.032055193158768515,0.023166147557284095,0.05220654948065822,0.01729825603768997,0.09539423090660254,0.029946495106512507,0.1499331277524842,0.6
2022-08-26,0.031921388312373414,0.022673497703063025,0.05177044612428499,0.01649426934569163,0.09551148779749169,0.02920304392644729,0.152425866790648,0.5999999999999999
2022-09-02,0.031921388312373414,0.022673497703063025,0.05177044612428499,0.01649426934569163,0.09551148779749169,0.02920304392644729,0.152425866790648,0.5999999999999999
2022-09-09,0.031921388312373414,0.022673497703063025,0.05177044612428499,0.01649426934569163,0.09551148779749169,0.02920304392644729,0.152425866790648,0.5999999999999999
2022-09-16,0.031921388312373414,0.022673497703063025,0.05177044612428499,0.01649426934569163,0.09551148779749169,0.02920304392644729,0.152425866790648,0.5999999999999999
2022-09-23,0.031921388312373414,0.022673497703063025,0.05177044612428499,0.01649426934569163,0.09551148779749169,0.02920304392644729,0.152425866790648,0.5999999999999999
2022-09-30,0.03201825786807998,0.021940416584816897,0.05160472422795101,0.015582462296453199,0.09606122671904282,0.02868953303207657,0.15410337927157955,0.6
2022-10-07,0.03201825786807998,0.021940416584816897,0.05160472422795101,0.015582462296453199,0.09606122671904282,0.02868953303207657,0.15410337927157955,0.6
2022-10-14,0.03201825786807998,0.021940416584816897,0.05160472422795101,0.015582462296453199,0.09606122671904282,0.02868953303207657,0.15410337927157955,0.6
2022-10-21,0.03201825786807998,0.021940416584816897,0.05160472422795101,0.015582462296453199,0.09606122671904282,0.02868953303207657,0.15410337927157955,0.6
2022-10-28,0.03196333977251949,0.021403999748858357,0.05139651223632844,0.015013462840521644,0.09637833249122073,0.028193709954628766,0.15565064295592257,0.6
2022-11-04,0.03196333977251949,0.021403999748858357,0.05139651223632844,0.015013462840521644,0.09637833249122073,0.028193709954628766,0.15565064295592257,0.6
2022-11-11,0.03196333977251949,0.021403999748858357,0.05139651223632844,0.015013462840521644,0.09637833249122073,0.028193709954628766,0.15565064295592257,0.6
2022-11-18,0.03196333977251949,0.021403999748858357,0.05139651223632844,0.015013462840521644,0.09637833249122073,0.028193709954628766,0.15565064295592257,0.6
2022-11-25,0.03213441405940778,0.021284708731656016,0.05125929787815058,0.014906353328968308,0.09503178421777876,0.028172758070900184,0.1572106837131384,0.6
2022-12-02,0.03213441405940778,0.021284708731656016,0.05125929787815058,0.014906353328968308,0.09503178421777876,0.028172758070900184,0.1572106837131384,0.6
2022-12-09,0.03213441405940778,0.021284708731656016,0.05125929787815058,0.014906353328968308,0.09503178421777876,0.028172758070900184,0.1572106837131384,0.6
2022-12-16,0.03213441405940778,0.021284708731656016,0.05125929787815058,0.014906353328968308,0.09503178421777876,0.028172758070900184,0.1572106837131384,0.6
2022-12-23,0.03213441405940778,0.021284708731656016,0.05125929787815058,0.014906353328968308,0.09503178421777876,0.028172758070900184,0.1572106837131384,0.6
2022-12-30,0.06447341550459462,0.042128686541434354,0.1021195430494559,0.02966596035594269,0.18805274335374245,0.05616866640034499,0.3173909847944849,0.20000000000000007
2023-01-06,0.06447341550459462,0.042128686541434354,0.1021195430494559,0.02966596035594269,0.18805274335374245,0.05616866640034499,0.3173909847944849,0.20000000000000007
2023-01-13,0.06447341550459462,0.042128686541434354,0.1021195430494559,0.02966596035594269,0.18805274335374245,0.05616866640034499,0.3173909847944849,0.20000000000000007
2023-01-20,0.06447341550459462,0.042128686541434354,0.1021195430494559,0.02966596035594269,0.18805274335374245,0.05616866640034499,0.3173909847944849,0.20000000000000007
2023-01-27,0.09641128290709906,0.07638895266458066,0.12127830764204,0.10294841027746077,0.2189226712340375,0.06660886887544822,0.30409993294993537,0.013341573449398458
2023-02-03,0.09641128290709906,0.07638895266458066,0.12127830764204,0.10294841027746077,0.2189226712340375,0.06660886887544822,0.30409993294993537,0.013341573449398458
2023-02-10,0.09641128290709906,0.07638895266458066,0.12127830764204,0.10294841027746077,0.2189226712340375,0.06660886887544822,0.30409993294993537,0.013341573449398458
2023-02-17,0.09641128290709906,0.07638895266458066,0.12127830764204,0.10294841027746077,0.2189226712340375,0.06660886887544822,0.30409993294993537,0.013341573449398458
2023-02-24,0.08273785914755377,0.058401125444161206,0.10736604792644258,0.0581308264350307,0.1864704835098335,0.05788595502411891,0.35716409115125414,0.09184361136160524
2023-03-03,0.08273785914755377,0.058401125444161206,0.10736604792644258,0.0581308264350307,0.1864704835098335,0.05788595502411891,0.35716409115125414,0.09184361136160524
2023-03-10,0.08273785914755377,0.058401125444161206,0.10736604792644258,0.0581308264350307,0.1864704835098335,0.05788595502411891,0.35716409115125414,0.09184361136160524
2023-03-17,0.08273785914755377,0.058401125444161206,0.10736604792644258,0.0581308264350307,0.1864704835098335,0.05788595502411891,0.35716409115125414,0.09184361136160524
2023-03-24,0.08273785914755377,0.058401125444161206,0.10736604792644258,0.0581308264350307,0.1864704835098335,0.05788595502411891,0.35716409115125414,0.09184361136160524
2023-03-31,0.08567410786677208,0.07236254801505222,0.1623680574812012,0.10710106637677642,0.23747069801280105,0.05595228262950012,0.2624253856753045,0.016645853942592437
2023-04-07,0.08567410786677208,0.07236254801505222,0.1623680574812012,0.10710106637677642,0.23747069801280105,0.05595228262950012,0.2624253856753045,0.016645853942592437
2023-04-14,0.08567410786677208,0.07236254801505222,0.1623680574812012,0.10710106637677642,0.23747069801280105,0.05595228262950012,0.2624253856753045,0.016645853942592437
2023-04-21,0.08567410786677208,0.07236254801505222,0.1623680574812012,0.10710106637677642,0.23747069801280105,0.05595228262950012,0.2624253856753045,0.016645853942592437
2023-04-28,0.13491777510231542,0.08155106689468594,0.14265786767621944,0.10939145944043933,0.22529548904395286,0.04943929176792312,0.2567470500744639,0.0
2023-05-05,0.13491777510231542,0.08155106689468594,0.14265786767621944,0.10939145944043933,0.22529548904395286,0.04943929176792312,0.2567470500744639,0.0
2023-05-12,0.13491777510231542,0.08155106689468594,0.14265786767621944,0.10939145944043933,0.22529548904395286,0.04943929176792312,0.2567470500744639,0.0
2023-05-19,0.13491777510231542,0.08155106689468594,0.14265786767621944,0.10939145944043933,0.22529548904395286,0.04943929176792312,0.2567470500744639,0.0
2023-05-26,0.15058355659555456,0.051830989482736685,0.12692131721538394,0.03607251444688043,0.27967324718811387,0.05907436523344983,0.2958440098378807,0.0
2023-06-02,0.15058355659555456,0.051830989482736685,0.12692131721538394,0.03607251444688043,0.27967324718811387,0.05907436523344983,0.2958440098378807,0.0
2023-06-09,0.15058355659555456,0.051830989482736685,0.12692131721538394,0.03607251444688043,0.27967324718811387,0.05907436523344983,0.2958440098378807,0.0
2023-06-16,0.15058355659555456,0.051830989482736685,0.12692131721538394,0.03607251444688043,0.27967324718811387,0.05907436523344983,0.2958440098378807,0.0
2023-06-23,0.15058355659555456,0.051830989482736685,0.12692131721538394,0.03607251444688043,0.27967324718811387,0.05907436523344983,0.2958440098378807,0.0
