cik10,company_name_as_filed,sector,current_tickers,first_recent_decision,last_recent_decision,recent_decision_rows,validated_price_rows,batch_price_attempted,companyfacts_cached,single_current_ticker,queue_status,priority
0001835591,VIZIO HOLDING CORP.,technology,,2023-04-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,7,7,True,True,False,ready_validated_panel,4
0001835681,"POWERSCHOOL HOLDINGS, INC.",technology,,2023-04-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,7,7,True,True,False,ready_validated_panel,4
0001841804,"INSTRUCTURE HOLDINGS, INC.",technology,,2023-04-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,7,7,True,True,False,ready_validated_panel,4
0001866550,"THOUGHTWORKS HOLDING, INC.",technology,,2023-04-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,7,7,True,True,False,ready_validated_panel,4
0000719733,KEY TRONIC CORP,technology,KTCC,2013-10-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,44,44,False,True,True,ready_validated_panel,4
0001437352,"EVERBRIDGE, INC.",technology,,2018-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,25,25,True,True,False,ready_validated_panel,4
0001118417,"MODEL N, INC.",technology,,2015-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,38,38,True,True,False,ready_validated_panel,4
0001838672,"ADTHEORENT HOLDING COMPANY, INC.",technology,,2023-04-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,5,5,True,True,False,ready_validated_panel,4
0001856430,SNAP ONE HOLDINGS CORP.,technology,,2023-04-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,5,5,True,True,False,ready_validated_panel,4
0001353283,SPLUNK INC,technology,,2014-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,39,39,True,True,False,ready_validated_panel,4
0001411690,"BIONANO GENOMICS, INC.",technology,BNGO,2022-04-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,8,8,False,True,True,ready_validated_panel,4
0001463972,VUZIX CORP,technology,VUZI,2017-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,27,27,False,True,True,ready_validated_panel,4
0001606745,"LIBERTY TRIPADVISOR HOLDINGS, INC.",technology,,2016-04-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,32,32,True,True,False,ready_validated_panel,4
0001616543,"SENSEONICS HOLDINGS, INC.",technology,SENS,2018-04-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,24,24,False,True,True,ready_validated_panel,4
0001689923,"ALTERYX, INC.",technology,,2019-04-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,20,20,True,True,False,ready_validated_panel,4
0001726445,"SEER, INC.",technology,SEER,2022-04-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,8,8,False,True,True,ready_validated_panel,4
0001805651,"MARKETWISE, INC.",technology,MKTW,2022-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,7,7,False,True,True,ready_validated_panel,4
0001816431,QUANTUM-SI INC,technology,CAPA|QSI,2022-04-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,8,8,False,True,False,ready_validated_panel,4
0001863105,"ENGAGESMART, INC.",technology,,2023-04-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,4,4,True,True,False,ready_validated_panel,4
0000023111,COMPUTER TASK GROUP INC,technology,,2012-04-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,47,47,True,True,False,ready_validated_panel,4
0000708818,"NEXTGEN HEALTHCARE, INC.",technology,,2012-04-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,47,47,True,True,False,ready_validated_panel,4
0000718877,"ACTIVISION BLIZZARD, INC.",technology,,2012-04-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,47,47,True,True,False,ready_validated_panel,4
0000722572,FRANKLIN WIRELESS CORP,technology,FKWL,2022-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,8,8,False,True,True,ready_validated_panel,4
0000896841,"AVID TECHNOLOGY, INC.",technology,,2012-04-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,45,45,True,True,False,ready_validated_panel,4
0000935494,NATIONAL INSTRUMENTS CORP,technology,,2012-04-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,47,47,True,True,False,ready_validated_panel,4
0001057083,PC TEL INC,technology,,2012-04-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,47,47,True,True,False,ready_validated_panel,4
0001124610,"VMWARE, INC.",technology,,2012-04-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,47,47,True,True,False,ready_validated_panel,4
0001448056,"NEW RELIC, INC.",technology,,2016-07-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,30,30,True,True,False,ready_validated_panel,4
0001719489,"KALEYRA, INC.",technology,,2019-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,20,20,True,True,False,ready_validated_panel,4
0001723648,"LIVEVOX HOLDINGS, INC.",technology,,2022-04-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,7,7,True,True,False,ready_validated_panel,4
0001760717,SCIPLAY CORP,technology,,2021-04-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,11,11,True,True,False,ready_validated_panel,4
0001543916,"FORGEROCK, INC.",technology,,2023-04-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2,2,True,True,False,ready_validated_panel,4
0001121142,MAXAR TECHNOLOGIES INC.,technology,,2019-04-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,17,17,True,True,False,ready_validated_panel,4
0001643269,"SUMO LOGIC, INC.",technology,,2022-04-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,5,5,True,True,False,ready_validated_panel,4
0001739936,MOMENTIVE GLOBAL INC.,technology,,2020-04-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,13,13,True,True,False,ready_validated_panel,4
0001747748,QUALTRICS INTERNATIONAL INC.,technology,,2023-04-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,1,1,True,True,False,ready_validated_panel,4
0001827075,CVENT HOLDING CORP.,technology,,2022-04-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,5,5,True,True,False,ready_validated_panel,4
0001160951,"DUCK CREEK TECHNOLOGIES, INC.",technology,,2022-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,5,5,True,True,False,ready_validated_panel,4
0001385867,COUPA SOFTWARE INC,technology,,2018-04-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,20,20,True,True,False,ready_validated_panel,4
0001576169,"BENEFITFOCUS, INC.",technology,,2015-04-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,32,32,True,True,False,ready_validated_panel,4
0000021510,COHERENT INC,technology,,2012-04-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,42,42,True,True,False,ready_validated_panel,4
0000003453,"MATSON, INC.",transport_communications_utilities,MATX,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000003570,CHENIERE ENERGY INC,transport_communications_utilities,LNG,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000004904,AMERICAN ELECTRIC POWER CO INC,transport_communications_utilities,AEP,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000006201,AMERICAN AIRLINES GROUP INC.,transport_communications_utilities,AAL,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000016875,CANADIAN PACIFIC KANSAS CITY LTD/CN,transport_communications_utilities,CP,2016-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,42,42,True,True,True,ready_validated_panel,4
0000018926,"LUMEN TECHNOLOGIES, INC.",transport_communications_utilities,LUMN,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000019745,CHESAPEAKE UTILITIES CORP,transport_communications_utilities,CPK,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000027904,"DELTA AIR LINES, INC.",transport_communications_utilities,DAL,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000040211,GATX CORP,transport_communications_utilities,GATX,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000043196,"GRAY MEDIA, INC",transport_communications_utilities,GTN|GTN-A,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000056047,KIRBY CORP,transport_communications_utilities,KEX,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000061339,MADISON GAS & ELECTRIC CO,transport_communications_utilities,,2014-07-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,12,12,True,True,False,ready_validated_panel,4
0000065984,ENTERGY CORP /DE/,transport_communications_utilities,ETR,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000066004,MIDDLESEX WATER CO,transport_communications_utilities,MSEX|MSEXP,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000070145,NATIONAL FUEL GAS CO,transport_communications_utilities,NFG,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000072741,EVERSOURCE ENERGY,transport_communications_utilities,ES,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000072903,XCEL ENERGY INC,transport_communications_utilities,XEL|XELLL,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000078128,"ESSENTIAL UTILITIES, INC.",transport_communications_utilities,WTRG,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000078890,BRINKS CO,transport_communications_utilities,BCO,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000092122,SOUTHERN CO,transport_communications_utilities,SO|SOJC|SOJD|SOJE|SOJF|SOMN,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000092380,SOUTHWEST AIRLINES CO,transport_communications_utilities,LUV,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000098222,TIDEWATER INC,transport_communications_utilities,TDDWW|TDGMW|TDW,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,57,57,True,True,False,ready_validated_panel,4
0000100517,"UNITED AIRLINES HOLDINGS, INC.",transport_communications_utilities,UAL,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000100885,UNION PACIFIC CORP,transport_communications_utilities,UNP,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000104918,AVISTA CORP,transport_communications_utilities,AVA,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000107263,"WILLIAMS COMPANIES, INC.",transport_communications_utilities,WMB,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000277948,CSX CORP,transport_communications_utilities,CSX,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000352541,ALLIANT ENERGY CORP,transport_communications_utilities,LNT,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000354707,HAWAIIAN ELECTRIC INDUSTRIES INC,transport_communications_utilities,HE,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,transport_communications_utilities,SHEN,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000356309,NEW JERSEY RESOURCES CORP,transport_communications_utilities,NJR,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000702165,NORFOLK SOUTHERN CORP,transport_communications_utilities,NSC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000715957,"DOMINION ENERGY, INC",transport_communications_utilities,D,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000728535,HUNT J B TRANSPORT SERVICES INC,transport_communications_utilities,JBHT,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000731802,ATMOS ENERGY CORP,transport_communications_utilities,ATO,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000732712,VERIZON COMMUNICATIONS INC,transport_communications_utilities,VZ,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000732717,AT&T INC.,transport_communications_utilities,T|T-PA|T-PC|TBB,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000746515,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,transport_communications_utilities,EXPD,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000753308,NEXTERA ENERGY INC,transport_communications_utilities,NEE|NEE-PN|NEE-PS|NEE-PT|NEE-PU|NEE-PV|NEE-PW,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000755001,UNITIL CORP,transport_communications_utilities,UTL,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000764622,PINNACLE WEST CAPITAL CORP,transport_communications_utilities,PNW,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000766421,"ALASKA AIR GROUP, INC.",transport_communications_utilities,ALK,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000766829,H2O AMERICA,transport_communications_utilities,HTO,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000783325,"WEC ENERGY GROUP, INC.",transport_communications_utilities,WEC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000784977,PORTLAND GENERAL ELECTRIC CO /OR/,transport_communications_utilities,POR,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000788784,PUBLIC SERVICE ENTERPRISE GROUP INC,transport_communications_utilities,PEG,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000788965,HALLADOR ENERGY CO,transport_communications_utilities,HNRG,2014-10-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,44,44,True,True,True,ready_validated_panel,4
0000793074,WERNER ENTERPRISES INC,transport_communications_utilities,WERN,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000793733,SKYWEST INC,transport_communications_utilities,SKYW,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000797721,VIASAT INC,transport_communications_utilities,VSAT,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,False,True,True,ready_validated_panel,4
0000798287,PAMT CORP,transport_communications_utilities,PAMT,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,55,55,True,True,True,ready_validated_panel,4
0000799167,MARTEN TRANSPORT LTD,transport_communications_utilities,MRTN,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000799233,HEARTLAND EXPRESS INC,transport_communications_utilities,HTLD,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000811156,CMS ENERGY CORP,transport_communications_utilities,CMS|CMS-PC|CMSA|CMSC|CMSD,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000815097,CARNIVAL CORP LTD.,transport_communications_utilities,CCL,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000821130,"ARRAY DIGITAL INFRASTRUCTURE, INC.",transport_communications_utilities,AD|UZD|UZE|UZF,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000822818,CLEAN HARBORS INC,transport_communications_utilities,CLH,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000823768,WASTE MANAGEMENT INC,transport_communications_utilities,WM,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000827052,EDISON INTERNATIONAL,transport_communications_utilities,EIX,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000832428,E.W. SCRIPPS CO,transport_communications_utilities,SSP,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000853816,LANDSTAR SYSTEM INC,transport_communications_utilities,LSTR,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000863110,ARTESIAN RESOURCES CORP,transport_communications_utilities,ARTNA|ARTNB,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,42,42,True,True,False,ready_validated_panel,4
0000874761,AES CORP,transport_communications_utilities,AES,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000878927,"OLD DOMINION FREIGHT LINE, INC.",transport_communications_utilities,ODFL,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000879585,"ATN INTERNATIONAL, INC.",transport_communications_utilities,ATNI,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000884614,UGI CORP /PA/,transport_communications_utilities,UGI,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000884887,ROYAL CARIBBEAN CRUISES LTD,transport_communications_utilities,RCL,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000886136,SAGA COMMUNICATIONS INC,transport_communications_utilities,SGA,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000894405,ARCBEST CORP /DE/,transport_communications_utilities,ARCB,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000894871,"ARENA GROUP HOLDINGS, INC.",transport_communications_utilities,AREN|PAAI,2023-07-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,9,9,True,True,False,ready_validated_panel,4
0000895728,ENBRIDGE INC,transport_communications_utilities,EBBGF|EBBNF|EBGEF|EBRGF|EBRZF|ENB|ENBFF|ENBGF|ENBHF|ENBMF|ENBNF|ENBOF|ENBRF|ENBSF|ENFFF|ENNPF,2018-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,34,34,True,True,False,ready_validated_panel,4
0000908937,SIRIUS XM HOLDINGS INC.,transport_communications_utilities,SIRI,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000911177,CASELLA WASTE SYSTEMS INC,transport_communications_utilities,CWST,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000912728,FORWARD AIR CORP,transport_communications_utilities,FWRD,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000922224,PPL CORP,transport_communications_utilities,PPL|PPLC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000928340,CONSOLIDATED WATER CO. LTD.,transport_communications_utilities,CWCO,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,43,43,True,True,True,ready_validated_panel,4
0000928658,"COVENANT LOGISTICS GROUP, INC.",transport_communications_utilities,CVLG,2015-07-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,45,45,True,True,True,ready_validated_panel,4
0000936340,DTE ENERGY CO,transport_communications_utilities,DTB|DTE|DTG|DTK|DTW,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000940942,"HUB GROUP, INC.",transport_communications_utilities,HUBG,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001002910,AMEREN CORP,transport_communications_utilities,AEE,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001004980,PG&E CORP,transport_communications_utilities,PCG|PCG-PA|PCG-PB|PCG-PC|PCG-PD|PCG-PE|PCG-PG|PCG-PH|PCG-PI|PCG-PX,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0001005731,IDT CORP,transport_communications_utilities,IDT,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001007587,KVH INDUSTRIES INC DE,transport_communications_utilities,KVHI,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,False,True,True,ready_validated_panel,4
0001013871,"NRG ENERGY, INC.",transport_communications_utilities,NRG,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001021635,OGE ENERGY CORP.,transport_communications_utilities,OGE,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001022321,GENESIS ENERGY LP,transport_communications_utilities,GEL,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001031296,FIRSTENERGY CORP,transport_communications_utilities,FE,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001032208,SEMPRA,transport_communications_utilities,SRE|SREA,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0001035201,CALIFORNIA WATER SERVICE GROUP,transport_communications_utilities,CWT,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001039684,ONEOK INC /NEW/,transport_communications_utilities,OKE,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001043277,"C. H. ROBINSON WORLDWIDE, INC.",transport_communications_utilities,CHRW,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001047862,CONSOLIDATED EDISON INC,transport_communications_utilities,ED,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001048911,FEDEX CORP,transport_communications_utilities,FDX,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001051512,TELEPHONE & DATA SYSTEMS INC /DE/,transport_communications_utilities,TDS|TDS-PU|TDS-PV,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0001056903,AMERICAN STATES WATER CO,transport_communications_utilities,AWR,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001057877,IDACORP INC,transport_communications_utilities,IDA,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001060391,"REPUBLIC SERVICES, INC.",transport_communications_utilities,RSG,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001061219,ENTERPRISE PRODUCTS PARTNERS L.P.,transport_communications_utilities,EPD|EPDU,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0001070423,PLAINS ALL AMERICAN PIPELINE LP,transport_communications_utilities,PAA|PAAPU,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0001075531,BOOKING HOLDINGS INC.,transport_communications_utilities,BKNG,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001084048,"ZIFF DAVIS, INC.",transport_communications_utilities,ZD,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001090727,UNITED PARCEL SERVICE INC,transport_communications_utilities,UPS,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001091667,"CHARTER COMMUNICATIONS, INC. /MO/",transport_communications_utilities,CHTR|CHTRP,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0001108426,TXNM ENERGY INC,transport_communications_utilities,TXNM,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001109116,ENTRAVISION COMMUNICATIONS CORP,transport_communications_utilities,EVC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001109357,EXELON CORP,transport_communications_utilities,EXC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001111711,NISOURCE INC.,transport_communications_utilities,NI,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001126956,SPIRE INC,transport_communications_utilities,SR|SRJN,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0001130310,CENTERPOINT ENERGY INC,transport_communications_utilities,CNP,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001130464,BLACK HILLS CORP /SD/,transport_communications_utilities,BKH,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001142417,"NEXSTAR MEDIA GROUP, INC.",transport_communications_utilities,NXST,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",transport_communications_utilities,CCOI,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001158463,JETBLUE AIRWAYS CORP,transport_communications_utilities,JBLU,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
